"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"164","Travis Homer","CHI","rb","7","@MIN","5.6","0","0","0","0","0","0","5.6206","22.6859","0.1719","1.6302","1.2927","8.6246","0.0336","0.09","0.0411","0.0094","37.1209","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Khalil Herbert","CIN","rb","12","@TEN","5.3","0","0","0","0","0","0","4.9062","21.1109","0.1443","1.4529","1.1884","8.168","0.0519","0.0792","0.0363","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Jaylen Wright","MIA","rb","6","@HST","5.2","0","0","0","0","0","0","5.5809","23.4431","0.1569","1.231","1.0026","6.8613","0.0392","0.0863","0.0392","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Rashod Bateman","BLT","wr","14","@NYG","8","0","0","0","0","0","0","0","0","0","4.5626","2.8712","36.8238","0.2356","0","0","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Tyler Conklin","NYJ","te","12","@JAX","7.4","0","0","0","0","0","0","0","0","0","4.0917","2.9594","30.8961","0.225","0","0","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Anthony Richardson","IND","qb","14","@DEN","15.3","17.6126","28.0832","183.004","0.9323","0.7542","2.0613","6.365","30.9145","0.2879","0","0","0","0","0","0","0.0762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Kendre Miller","NO","rb","12","WAS","5.1","0","0","0","0","0","0","5.2698","24.1077","0.1944","1.0832","0.8554","5.8112","0.0229","0.0805","0.0364","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Audric Estime","DEN","rb","14","IND","5.1","0","0","0","0","0","0","5.3001","22.6482","0.1252","1.4158","1.147","7.8409","0.0367","0.084","0.0384","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Noah Gray","KC","te","6","@CLV","7.2","0","0","0","0","0","0","0","0","0","3.7099","2.8642","28.791","0.2326","0","0","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Chigoziem Okonkwo","TEN","te","5","CIN","7.2","0","0","0","0","0","0","0","0","0","4.3066","3.1054","29.6145","0.1861","0","0","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Trey Benson","ARZ","rb","11","NE","4.9","0","0","0","0","0","0","5.6916","25.7738","0.1494","0.9362","0.7848","5.3079","0.0248","0.0854","0.0385","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Kayshon Boutte","NE","wr","14","@ARZ","7.7","0","0","0","0","0","0","0","0","0","4.6885","2.817","35.6916","0.2123","0","0","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Ray Davis","BUF","rb","12","@DET","4.8","0","0","0","0","0","0","4.4719","19.3308","0.171","1.2106","0.9595","7.1222","0.0301","0.0708","0.0323","0.0106","42.6514","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Cooper Rush","DAL","qb","7","@CAR","15","24.7316","37.4107","239.4538","1.2779","0.8771","1.3641","2.9507","7.1332","0.0473","0","0","0","0","0","0","0.0724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Dyami Brown","WAS","wr","14","@NO","7.6","0","0","0","0","0","0","0","0","0","4.2931","2.7987","37.1016","0.1808","0","0","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Ameer Abdullah","LV","rb","10","ATL","4.7","0","0","0","0","0","0","3.8396","15.1573","0.1038","1.7037","1.3546","9.3673","0.0539","0.0665","0.0309","0.0075","39.7893","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Michael Wilson","ARZ","wr","11","NE","7.5","0","0","0","0","0","0","0","0","0","4.2883","2.7872","33.7816","0.2176","0","0","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Noah Fant","SEA","te","10","GB","6.9","0","0","0","0","0","0","0","0","0","3.9342","3.0369","28.6724","0.1638","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Demarcus Robinson","LA","wr","6","@SF","7.4","0","0","0","0","0","0","0","0","0","4.1233","2.5784","31.0654","0.2883","0","0","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Mike Williams","PIT","wr","9","@PHI","7.2","0","0","0","0","0","0","0","0","0","4.0631","2.5575","32.8595","0.2281","0","0","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Kevin Austin Jr.","NO","wr","12","WAS","7.2","0","0","0","0","0","0","0","0","0","4.705","2.7322","34.7345","0.1684","0","0","0.0111","42.0456","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","David Moore","CAR","wr","11","DAL","7.1","0","0","0","0","0","0","0","0","0","4.6401","2.8791","31.4206","0.1789","0","0","0.0119","32.2856","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Ezekiel Elliott","DAL","rb","7","@CAR","4.2","0","0","0","0","0","0","4.918","21.6311","0.1072","0.9602","0.7772","4.9502","0.0184","0.0749","0.0339","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Van Jefferson","PIT","wr","9","@PHI","6.9","0","0","0","0","0","0","0","0","0","4.0958","2.4893","30.5264","0.229","0","0","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Alec Pierce","IND","wr","14","@DEN","6.9","0","0","0","0","0","0","0","0","0","4.5983","2.3361","34.2553","0.192","0","0","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Raheem Mostert","MIA","rb","6","@HST","4.1","0","0","0","0","0","0","3.4648","15.0058","0.1426","1.0862","0.8785","6.2643","0.0383","0.0563","0.0258","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Austin Hooper","NE","te","14","@ARZ","6.3","0","0","0","0","0","0","0","0","0","3.5966","2.6302","25.2433","0.1885","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Desmond Ridder","LV","qb","10","ATL","14.1","22.297","31.7092","211.3269","1.13","0.8637","2.1856","3.0771","13.6198","0.0766","0","0","0","0","0","0","0.0742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Jake Haener","NO","qb","12","WAS","14.1","19.9591","30.4804","200.4336","1.1316","0.7826","2.3338","3.4631","18.4689","0.055","0","0","0","0","0","0","0.0731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Cam Akers","MIN","rb","6","CHI","3.8","0","0","0","0","0","0","5.1026","22.8468","0.1276","0.5011","0.4103","2.9138","0.0157","0.0734","0.0328","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Raheem Blackshear","CAR","rb","11","DAL","3.8","0","0","0","0","0","0","3.8226","16.7192","0.136","0.959","0.764","4.8543","0.0206","0.0599","0.0273","0.0065","50.806","0.0242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Hassan Haskins","LAC","rb","5","TB","3.7","0","0","0","0","0","0","1.9106","7.5836","0.0625","1.6475","1.3417","9.3953","0.0444","0.0403","0.0193","0.0064","39.7501","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Blake Corum","LA","rb","6","@SF","3.7","0","0","0","0","0","0","4.2301","17.6635","0.1609","0.6398","0.5188","3.6814","0.0165","0.0628","0.0283","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Michael Woods II","CLV","wr","10","KC","6.5","0","0","0","0","0","0","0","0","0","3.8258","2.3823","30.3529","0.1832","0","0","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","JuJu Smith-Schuster","KC","wr","6","@CLV","6.4","0","0","0","0","0","0","0","0","0","3.5569","2.6265","28.1517","0.1501","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Foster Moreau","NO","te","12","WAS","5.8","0","0","0","0","0","0","0","0","0","3.4187","2.2886","24.2417","0.1712","0","0","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Dare Ogunbowale","HST","rb","14","MIA","3.5","0","0","0","0","0","0","1.9696","7.6837","0.0555","1.567","1.2074","9.058","0.0432","0.0397","0.0189","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Lil'Jordan Humphrey","DEN","wr","14","IND","6.3","0","0","0","0","0","0","0","0","0","3.607","2.5858","26.978","0.1651","0","0","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Dontayvion Wicks","GB","wr","10","@SEA","6.3","0","0","0","0","0","0","0","0","0","3.7397","2.3103","28.1708","0.1915","0","0","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Ricky Pearsall","SF","wr","9","LA","6.3","0","0","0","0","0","0","0","0","0","3.5971","2.3711","29.0669","0.1739","0","0","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Marvin Mims Jr.","DEN","wr","14","IND","6.3","0","0","0","0","0","0","0.4476","2.3713","0.0136","3.3036","2.1312","31.0424","0.1239","0.029","0.0153","0.0085","57.3274","0.0255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Ja'Tavion Sanders","CAR","te","11","DAL","5.7","0","0","0","0","0","0","0","0","0","3.4646","2.5341","22.3145","0.1454","0","0","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Tyler Boyd","TEN","wr","5","CIN","6.2","0","0","0","0","0","0","0","0","0","3.8418","2.7031","27.3637","0.1208","0","0","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","KaVontae Turpin","DAL","wr","7","@CAR","6.2","0","0","0","0","0","0","0.4918","2.7629","0.0072","3.6489","2.2989","26.8919","0.1476","0.0314","0.0166","0.0074","60.2074","0.027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Will Levis","TEN","qb","5","CIN","13.6","20.1145","29.7539","201.0604","1.1226","0.7138","3.3151","3.8535","13.4706","0.0561","0","0","0","0","0","0","0.0701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Samaje Perine","KC","rb","6","@CLV","3.3","0","0","0","0","0","0","1.0944","4.5384","0.0313","1.5681","1.3072","9.6547","0.0584","0.0289","0.0143","0.0057","35.5019","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Hunter Luepke","DAL","rb","7","@CAR","3.3","0","0","0","0","0","0","1.8735","8.6311","0.0425","1.5364","1.1953","8.1428","0.0286","0.0382","0.0183","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Jalen Coker","CAR","wr","11","DAL","6.1","0","0","0","0","0","0","0","0","0","3.8668","2.3729","28.2436","0.1456","0","0","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Devin Duvernay","JAX","wr","12","NYJ","6","0","0","0","0","0","0","0","0","0","3.8258","2.5559","26.5842","0.1245","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Devaughn Vele","DEN","wr","14","IND","6","0","0","0","0","0","0","0","0","0","3.607","2.5401","25.5753","0.1394","0","0","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Darius Slayton","NYG","wr","11","BLT","5.9","0","0","0","0","0","0","0","0","0","3.6722","2.1988","28.2713","0.1399","0","0","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Olamide Zaccheaus","WAS","wr","14","@NO","5.9","0","0","0","0","0","0","0","0","0","3.5265","2.494","26.9513","0.1162","0","0","0.0122","50.2432","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Ty Johnson","BUF","rb","12","@DET","3","0","0","0","0","0","0","1.7167","7.2295","0.0648","1.1415","0.8935","6.5461","0.0496","0.0328","0.0155","0.0061","42.6514","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Cedrick Wilson Jr.","NO","wr","12","WAS","5.8","0","0","0","0","0","0","0","0","0","3.7234","2.2911","25.7922","0.1519","0","0","0.0088","19.1373","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Chris Brooks","GB","rb","10","@SEA","2.9","0","0","0","0","0","0","2.434","11.1111","0.0728","0.876","0.7229","4.8486","0.0249","0.0407","0.0188","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Kendrick Bourne","NE","wr","14","@ARZ","5.7","0","0","0","0","0","0","0","0","0","3.2113","2.2092","25.1662","0.1524","0","0","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","John Metchie III","HST","wr","14","MIA","5.7","0","0","0","0","0","0","0","0","0","3.4474","2.3342","24.7766","0.1522","0","0","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Tim Patrick","DET","wr","5","BUF","5.6","0","0","0","0","0","0","0","0","0","3.1002","2.061","26.1133","0.1587","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Daniel Bellinger","NYG","te","11","BLT","5","0","0","0","0","0","0","0","0","0","2.9625","2.2665","20.5853","0.1165","0","0","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Kenneth Gainwell","PHI","rb","5","PIT","2.7","0","0","0","0","0","0","1.1306","4.9414","0.0392","1.3453","1.0926","7.4541","0.0273","0.0271","0.0132","0.0061","35.7876","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Bryce Young","CAR","qb","11","DAL","12.9","20.4336","29.9563","180.7189","0.9985","0.6372","2.833","3.5564","16.3284","0.0852","0","0","0","0","0","0","0.0782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Troy Franklin","DEN","wr","14","IND","5.4","0","0","0","0","0","0","0","0","0","3.1687","1.8964","26.7424","0.1422","0","0","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","DeeJay Dallas","ARZ","rb","11","NE","2.6","0","0","0","0","0","0","1.3175","5.7056","0.0348","1.208","0.983","6.8379","0.0322","0.0284","0.0137","0.0048","32.9503","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Emanuel Wilson","GB","rb","10","@SEA","2.6","0","0","0","0","0","0","1.9472","9.164","0.0614","0.8423","0.697","4.6003","0.025","0.0338","0.0157","0.0052","35.7172","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Eric Gray","NYG","rb","11","BLT","2.5","0","0","0","0","0","0","1.0845","3.9534","0.0281","1.2344","1.0173","6.8935","0.0331","0.0256","0.0125","0.0038","43.5951","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Nelson Agholor","BLT","wr","14","@NYG","5.3","0","0","0","0","0","0","0","0","0","2.9578","1.8942","24.0067","0.1612","0","0","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Justin Watson","KC","wr","6","@CLV","5.3","0","0","0","0","0","0","0","0","0","2.9067","1.8046","24.9375","0.1567","0","0","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Adonai Mitchell","IND","wr","14","@DEN","5.3","0","0","0","0","0","0","0","0","0","3.6379","1.9441","25.055","0.139","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Trey Sermon","IND","rb","14","@DEN","2.4","0","0","0","0","0","0","2.4043","8.7586","0.0735","0.7858","0.6209","4.1428","0.016","0.0392","0.018","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Jalen Tolbert","DAL","wr","7","@CAR","5.1","0","0","0","0","0","0","0","0","0","3.3417","1.9482","23.0328","0.1353","0","0","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Andrei Iosivas","CIN","wr","12","@TEN","5.1","0","0","0","0","0","0","0","0","0","2.8686","1.8578","20.3101","0.202","0","0","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Dameon Pierce","HST","rb","14","MIA","2.2","0","0","0","0","0","0","2.9545","12.3238","0.0862","0.2786","0.225","1.6054","0.0064","0.0424","0.0189","0.0042","38.8926","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Mac Jones","JAX","qb","12","NYJ","12.3","21.2442","30.9447","201.4719","0.9385","0.8113","2.2324","1.9984","9.9703","0.0335","0","0","0","0","0","0","0.0685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Pierre Strong Jr.","CLV","rb","10","KC","2.1","0","0","0","0","0","0","2.1793","8.1358","0.0445","0.6686","0.5381","3.872","0.0166","0.0353","0.0162","0.0039","40.2843","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Cordarrelle Patterson","PIT","rb","9","@PHI","2","0","0","0","0","0","0","1.8092","7.573","0.0366","0.6553","0.5228","3.7685","0.0221","0.0301","0.0139","0.0036","42.772","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Jamaal Williams","NO","rb","12","WAS","2","0","0","0","0","0","0","1.6251","6.9844","0.058","0.677","0.5478","3.6083","0.0138","0.0279","0.0129","0.0034","42.0456","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Israel Abanikanda","SF","rb","9","LA","1.8","0","0","0","0","0","0","2.1614","9.1154","0.0697","0.3241","0.2657","2.0456","0.0092","0.0321","0.0144","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Isaiah Davis","NYJ","rb","12","@JAX","1.8","0","0","0","0","0","0","1.1659","4.6846","0.0352","0.6763","0.5312","4.132","0.0298","0.0215","0.0101","0.0035","31.5364","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Allen Lazard","NYJ","wr","12","@JAX","4.6","0","0","0","0","0","0","0","0","0","2.4009","1.5458","20.0915","0.1778","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Terrace Marshall Jr.","LV","wr","10","ATL","4.6","0","0","0","0","0","0","0","0","0","2.916","1.8939","20.501","0.1104","0","0","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Patrick Taylor","SF","rb","9","LA","1.7","0","0","0","0","0","0","1.9693","8.7318","0.07","0.2268","0.1854","1.4136","0.0069","0.0286","0.0128","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Jalen Nailor","MIN","wr","6","CHI","4.5","0","0","0","0","0","0","0","0","0","2.5053","1.5964","20.0302","0.147","0","0","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Colby Parkinson","LA","te","6","@SF","3.9","0","0","0","0","0","0","0","0","0","2.2394","1.6203","15.7938","0.1167","0","0","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
