"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"164","Mike Gesicki","CIN","te","12","PHI","6","0","0","0","0","0","0","0","0","0","3.504","2.4622","24.4891","0.1852","0","0","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Daniel Jones","NYG","qb","11","@PIT","15.2","21.3365","30.4559","201.1641","1.0615","0.6518","3.3737","6.8388","30.2681","0.1102","0","0","0","0","0.5111","0.2542","0.0654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Miles Sanders","CAR","rb","11","@DEN","6.1","0","0","0","0","0","0","6.1403","25.9867","0.1367","2.0606","1.5944","9.6484","0.0332","0.1002","0.046","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Roschon Johnson","CHI","rb","7","@WAS","6.1","0","0","0","0","0","0","6.433","27.8313","0.2259","1.3773","1.1368","7.3122","0.0265","0.0993","0.045","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Tyler Conklin","NYJ","te","12","@NE","5.9","0","0","0","0","0","0","0","0","0","3.3427","2.4249","24.4333","0.164","0","0","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Christian Watson","GB","wr","10","@JAX","7.9","0","0","0","0","0","0","0.2222","1.3241","0.0051","3.9333","2.3604","34.1322","0.3191","0.0284","0.0154","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Puka Nacua","LA","wr","6","MIN","7.9","0","0","0","0","0","0","0","0","0","4.4021","3.1021","37.1585","0.1808","0","0","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Bo Nix","DEN","qb","14","CAR","15","19.9391","29.1891","172.2139","0.9581","0.6053","1.2581","6.9763","35.1723","0.2178","0","0","0","0","0.2562","0.1227","0.0702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Noah Gray","KC","te","6","@LV","5.8","0","0","0","0","0","0","0","0","0","3.1468","2.4078","23.3469","0.1681","0","0","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Trevor Lawrence","JAX","qb","12","GB","14.9","23.1335","33.6415","219.0325","1.3539","0.7271","1.9858","2.3125","12.7769","0.0291","0","0","0","0","0.2785","0.1397","0.0814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Kalif Raymond","DET","wr","5","TEN","7.7","0","0","0","0","0","0","0.2792","1.7374","0.0166","4.1886","2.9853","35.0175","0.1588","0.036","0.0194","0.0131","15.7447","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Will Dissly","LAC","te","5","NO","5.6","0","0","0","0","0","0","0","0","0","3.1476","2.5868","23.3159","0.1087","0","0","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Tim Patrick","DET","wr","5","TEN","7.5","0","0","0","0","0","0","0","0","0","4.3216","2.8222","35.4752","0.1919","0","0","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Tutu Atwell","LA","wr","6","MIN","7.5","0","0","0","0","0","0","1.1337","6.4954","0.0588","3.8431","2.4848","31.2611","0.1447","0.0421","0.0215","0.0122","33.4068","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Michael Wilson","ARZ","wr","11","@MIA","7.5","0","0","0","0","0","0","0","0","0","4.4439","2.8585","34.2135","0.2033","0","0","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Drake Maye","NE","qb","14","NYJ","14.6","19.4248","28.3056","180.5855","0.9925","0.7404","3.6669","5.6746","32.4672","0.1739","0","0","0","0","0.5323","0.266","0.0692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Rashod Bateman","BLT","wr","14","@CLV","7.4","0","0","0","0","0","0","0","0","0","4.267","2.6823","34.7993","0.204","0","0","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Justin Herbert","LAC","qb","5","NO","14.5","21.229","29.9777","208.2108","1.1868","0.538","1.757","4.0376","11.1846","0.1319","0","0","0","0","0.2732","0.1354","0.0793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Josh Oliver","MIN","te","6","@LA","5.2","0","0","0","0","0","0","0","0","0","2.9964","2.1723","20.9358","0.1515","0","0","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Demarcus Robinson","LA","wr","6","MIN","7.2","0","0","0","0","0","0","0","0","0","4.1925","2.6438","32.5527","0.2205","0","0","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Blake Corum","LA","rb","6","MIN","5.3","0","0","0","0","0","0","5.3214","21.5607","0.1995","1.2578","1.0171","7.4326","0.0356","0.0829","0.0377","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Erick All","CIN","te","12","PHI","5.1","0","0","0","0","0","0","0","0","0","2.8669","2.4129","19.7434","0.1206","0","0","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Andrei Iosivas","CIN","wr","12","PHI","7.1","0","0","0","0","0","0","0","0","0","4.1411","2.7103","28.1544","0.2591","0","0","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Simi Fehoko","LAC","wr","5","NO","6.9","0","0","0","0","0","0","0","0","0","4.1968","2.5778","32.3646","0.1838","0","0","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Dontayvion Wicks","GB","wr","10","@JAX","6.9","0","0","0","0","0","0","0","0","0","3.9333","2.3653","30.3278","0.2449","0","0","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Trey Benson","ARZ","rb","11","@MIA","5","0","0","0","0","0","0","5.1503","21.9577","0.135","1.2831","1.0509","7.0829","0.036","0.081","0.0369","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Juwan Johnson","NO","te","12","@LAC","4.8","0","0","0","0","0","0","0","0","0","2.9609","2.069","18.9558","0.1404","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Mason Tipton","NO","wr","12","@LAC","6.8","0","0","0","0","0","0","0","0","0","4.4735","2.6967","32.0829","0.1448","0","0","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Noah Brown","WAS","wr","14","CHI","6.7","0","0","0","0","0","0","0","0","0","4.0083","2.6069","30.9059","0.1619","0","0","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Kayshon Boutte","NE","wr","14","NYJ","6.7","0","0","0","0","0","0","0","0","0","4.2655","2.5444","31.5401","0.17","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Ray Davis","BUF","rb","12","@SEA","4.8","0","0","0","0","0","0","4.6636","21.6244","0.1512","1.117","0.8972","6.3654","0.0307","0.0727","0.0331","0.0099","37.1015","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","KaVontae Turpin","DAL","wr","7","@SF","6.6","0","0","0","0","0","0","0.4361","2.4095","0.0174","3.6318","2.5233","25.6632","0.1985","0.0331","0.0176","0.0096","68.9658","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Austin Hooper","NE","te","14","NYJ","4.4","0","0","0","0","0","0","0","0","0","2.6879","1.9157","17.0406","0.121","0","0","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Mike Williams","NYJ","wr","12","@NE","6.4","0","0","0","0","0","0","0","0","0","3.4751","2.2054","29.0976","0.2029","0","0","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Bub Means","NO","wr","12","@LAC","6.4","0","0","0","0","0","0","0","0","0","4.1839","2.6209","28.3641","0.1501","0","0","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Samaje Perine","KC","rb","6","@LV","4.5","0","0","0","0","0","0","2.002","8.684","0.0648","2.0255","1.6933","11.8751","0.0614","0.0453","0.022","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Gardner Minshew","LV","qb","10","KC","13.5","22.7711","32.8228","212.7821","1.0721","0.8111","2.6032","2.9589","12.4297","0.047","0","0","0","0","0.3625","0.1822","0.0676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Mason Rudolph","TEN","qb","5","@DET","13.5","20.9398","31.0376","207.3373","1.0814","0.6939","2.1789","3.3768","9.216","0.1119","0","0","0","0","0.3147","0.1577","0.0743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Ty Chandler","MIN","rb","6","@LA","4.4","0","0","0","0","0","0","6.0871","25.2998","0.1418","0.6734","0.5569","3.7568","0.0159","0.0883","0.0395","0.0084","39.515","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Tyler Boyd","TEN","wr","5","@DET","6.3","0","0","0","0","0","0","0","0","0","3.9719","2.7891","27.9466","0.1217","0","0","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","David Moore","CAR","wr","11","@DEN","6.3","0","0","0","0","0","0","0","0","0","4.0896","2.6777","27.3859","0.1493","0","0","0.0078","31.2137","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Kendrick Bourne","NE","wr","14","NYJ","6.2","0","0","0","0","0","0","0","0","0","3.798","2.5449","27.6806","0.1508","0","0","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Ezekiel Elliott","DAL","rb","7","@SF","4.3","0","0","0","0","0","0","4.7137","18.0415","0.1173","1.1469","0.9485","6.4486","0.0305","0.074","0.0337","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Kenneth Gainwell","PHI","rb","5","@CIN","4.2","0","0","0","0","0","0","1.0424","4.7051","0.0354","2.3411","1.8906","12.9799","0.051","0.0345","0.0175","0.0088","37.191","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Darius Slayton","NYG","wr","11","@PIT","6.1","0","0","0","0","0","0","0","0","0","3.7409","2.3416","29.164","0.1362","0","0","0.0076","35.4867","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Greg Dortch","ARZ","wr","11","@MIA","6.1","0","0","0","0","0","0","0.6199","3.9093","0.029","3.2234","2.3544","24.3404","0.125","0.0338","0.0177","0.0094","59.8908","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Alec Pierce","IND","wr","14","@HST","6","0","0","0","0","0","0","0","0","0","3.8767","1.9884","30.8091","0.16","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Kendre Miller","NO","rb","12","@LAC","3.9","0","0","0","0","0","0","4.0232","16.5689","0.1254","1.0299","0.8214","5.4863","0.0206","0.0633","0.0288","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Harrison Bryant","LV","te","10","KC","3.8","0","0","0","0","0","0","0","0","0","2.2621","1.632","14.8488","0.1059","0","0","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Spencer Rattler","NO","qb","12","@LAC","12.9","20.9186","31.2056","202.2781","0.9799","0.8271","3.1869","2.8485","15.4875","0.0311","0","0","0","0","0.4332","0.2185","0.0749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Ja'Tavion Sanders","CAR","te","11","@DEN","3.7","0","0","0","0","0","0","0","0","0","2.2826","1.7738","13.3277","0.0909","0","0","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Julius Chestnut","TEN","rb","5","@DET","3.8","0","0","0","0","0","0","4.2066","17.1576","0.1346","0.8969","0.7209","4.9067","0.0212","0.0647","0.0293","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Jordan Akins","CLV","te","10","BLT","3.6","0","0","0","0","0","0","0","0","0","1.9965","1.4656","14.8812","0.1006","0","0","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Isaac Guerendo","SF","rb","9","DAL","3.7","0","0","0","0","0","0","4.3413","19.0601","0.1474","0.5744","0.4691","3.6266","0.0188","0.0638","0.0286","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Theo Johnson","NYG","te","11","@PIT","3.5","0","0","0","0","0","0","0","0","0","2.0748","1.496","14.184","0.097","0","0","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Justin Watson","KC","wr","6","@LV","5.5","0","0","0","0","0","0","0","0","0","3.1468","1.9285","25.4886","0.1666","0","0","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Audric Estime","DEN","rb","14","CAR","3.6","0","0","0","0","0","0","3.789","17.1983","0.0891","0.9625","0.7591","4.9424","0.0255","0.0594","0.0271","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Foster Moreau","NO","te","12","@LAC","3.4","0","0","0","0","0","0","0","0","0","1.9632","1.4238","13.7787","0.0908","0","0","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Ben Sims","GB","te","10","@JAX","3.4","0","0","0","0","0","0","0","0","0","1.9489","1.4115","13.905","0.1046","0","0","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Clyde Edwards-Helaire","KC","rb","6","@LV","3.4","0","0","0","0","0","0","3.0854","13.533","0.0966","0.9043","0.7594","5.1848","0.0355","0.0499","0.0229","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Gerald Everett","CHI","te","7","@WAS","3.2","0","0","0","0","0","0","0","0","0","1.8593","1.4606","11.9548","0.0824","0","0","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Ameer Abdullah","LV","rb","10","KC","3.3","0","0","0","0","0","0","2.3454","9.4051","0.0767","1.283","1.0206","6.8901","0.0317","0.0427","0.02","0.0048","40.4362","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Hunter Luepke","DAL","rb","7","@SF","3.3","0","0","0","0","0","0","1.6612","6.5891","0.0466","1.5292","1.2269","8.9497","0.0401","0.0357","0.0172","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Lucas Krull","DEN","te","14","CAR","3.1","0","0","0","0","0","0","0","0","0","2.0152","1.3631","12.546","0.0842","0","0","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Darnell Washington","PIT","te","9","NYG","3.1","0","0","0","0","0","0","0","0","0","1.6222","1.2654","11.788","0.101","0","0","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Odell Beckham Jr.","MIA","wr","6","ARZ","5.1","0","0","0","0","0","0","0","0","0","2.8617","1.7389","23.4671","0.166","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Brock Wright","DET","te","5","TEN","3","0","0","0","0","0","0","0","0","0","1.6289","1.3166","11.434","0.086","0","0","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Devaughn Vele","DEN","wr","14","CAR","4.9","0","0","0","0","0","0","0","0","0","3.2484","2.1977","20.8895","0.0992","0","0","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Troy Franklin","DEN","wr","14","CAR","4.9","0","0","0","0","0","0","0","0","0","3.2183","1.9195","22.3298","0.1177","0","0","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Dameon Pierce","HST","rb","14","IND","3","0","0","0","0","0","0","4.3888","18.7971","0.116","0.2743","0.2225","1.6512","0.0068","0.0618","0.0274","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Jack Stoll","PHI","te","5","@CIN","2.9","0","0","0","0","0","0","0","0","0","1.687","1.2664","10.9439","0.0815","0","0","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Ty Johnson","BUF","rb","12","@SEA","2.9","0","0","0","0","0","0","1.7903","8.423","0.0635","1.0532","0.8311","6.0634","0.0437","0.0332","0.0156","0.0057","37.1015","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Elijah Higgins","ARZ","te","11","@MIA","2.8","0","0","0","0","0","0","0","0","0","1.5335","1.1329","10.6398","0.0925","0","0","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Jalen Brooks","DAL","wr","7","@SF","4.8","0","0","0","0","0","0","0","0","0","2.9436","1.884","21.0455","0.1365","0","0","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Josh Whyle","TEN","te","5","@DET","2.7","0","0","0","0","0","0","0","0","0","1.6336","1.1774","10.8651","0.0708","0","0","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Hunter Long","LA","te","6","MIN","2.7","0","0","0","0","0","0","0","0","0","1.5373","1.1096","10.9168","0.0778","0","0","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Tyler Johnson","LA","wr","6","MIN","4.7","0","0","0","0","0","0","0","0","0","2.6902","1.8945","20.6792","0.1221","0","0","0.0075","33.4068","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Calvin Austin III","PIT","wr","9","NYG","4.7","0","0","0","0","0","0","0","0","0","2.6571","1.677","21.8744","0.1286","0","0","0.0079","22.538","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Eric Saubert","SF","te","9","DAL","2.6","0","0","0","0","0","0","0","0","0","1.3854","1.0344","10.6755","0.0813","0","0","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Adam Trautman","DEN","te","14","CAR","2.5","0","0","0","0","0","0","0","0","0","1.564","1.1154","9.7966","0.0746","0","0","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Bryce Young","CAR","qb","11","@DEN","11.7","21.0628","30.6898","174.1482","0.932","0.6706","3.2547","3.0649","13.4856","0.0648","0","0","0","0","0.4437","0.2238","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Van Jefferson","PIT","wr","9","NYG","4.5","0","0","0","0","0","0","0","0","0","2.6012","1.5807","20.0755","0.1554","0","0","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Eric Gray","NYG","rb","11","@PIT","2.6","0","0","0","0","0","0","1.2483","4.8219","0.0255","1.2574","1.0382","7.0201","0.0324","0.0281","0.0136","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","DJ Turner","LV","wr","10","KC","4.4","0","0","0","0","0","0","0","0","0","3.0049","1.7645","20.5181","0.1013","0","0","0.0061","40.4362","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
