"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"236","Elijah Moore","CLE","WR","15288","weighted",NA,NA,NA,NA,NA,NA,4.01926304777403,2.68824788158169,0.00311751714518191,0.00725847857064782,0,0,NA,NA,NA,NA,NA,NA,0,0,3.15581773799837,0.957061286621024,40.1883807973963,10.1034088349147,0.168767290480065,0.093459881231197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Josh Reynolds","DET","WR","13168","weighted",NA,NA,NA,NA,NA,NA,0.213775427176566,0.346641177649639,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.21375915378356,0.51192682118451,45.960292921074,7.35752834867326,0.250561432058584,0.12333408824281,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Groin",2023,3
"238","Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,2.83705160990352,1.13135621467968,0.0598900074405473,0.0438808377051464,0,0,NA,NA,NA,NA,NA,NA,0,0,2.679967453214,1.00178182431867,37.7038974776241,15.8297875467127,0.251765663140765,0.24522308862092,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",2023,3
"239","Courtland Sutton","DEN","WR","13630","weighted",NA,NA,NA,NA,NA,NA,0.0906183889340928,0.0723835571822049,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.97914157851912,0.28361446601973,51.6523881204231,4.49616315240375,0.220516680227827,0.11102849647708,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Nathaniel Dell","HOU","WR","16204","weighted",NA,NA,NA,NA,NA,NA,0.513590607927467,0.369704522767463,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,3.15839300244101,0.906996309772489,40.7748779495525,13.1990223433652,0.148628966639544,0.108884170294179,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Treylon Burks","TEN","WR","15752","weighted",NA,NA,NA,NA,NA,NA,2.84365163315123,1.17013291003297,0.00340993900212839,0.00466464213529431,0,0,NA,NA,NA,NA,NA,NA,0,0,3.04141171684296,0.537329021082261,43.1662286411717,5.88496920493811,0.157420667209113,0.096274363166874,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Skyy Moore","KC","WR","15766","weighted",NA,NA,NA,NA,NA,NA,1.76926304777403,0.723622457903541,0.0041435938233567,0.00716924785624148,0.100691619202604,0.0564793305991432,NA,NA,NA,NA,0.01,0,0,0,2.83744507729862,0.397508098634756,38.1010455655004,6.87177815897606,0.269829129373474,0.155012712674538,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","DeVante Parker","NE","WR","12176","weighted",NA,NA,NA,NA,NA,NA,0.0109113100081367,0.0213934062108429,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.41974369406021,0.597243815798818,43.8849593165175,7.37601651420497,0.184109031733116,0.0978746981414979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Allen Lazard","NYJ","WR","13632","weighted",NA,NA,NA,NA,NA,NA,0.637095199349064,0.653928307745421,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.92588283157038,0.662199015546735,39.9817249796583,7.17267810601036,0.172058584214809,0.0963852657130236,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Robert Woods","HOU","WR","11228","weighted",NA,NA,NA,NA,NA,NA,0.632663024526328,0.535831243938481,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.13287632221318,0.420894758500286,44.2914239218877,3.59246041353979,0.155301057770545,0.0887648551505343,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Rashod Bateman","BAL","WR","15293","weighted",NA,NA,NA,NA,NA,NA,0.016366965012205,0.0320901093162643,0,0,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,NA,NA,0,0,3.17522782750203,0.49638696542206,39.9774125305126,7.14703073534384,0.182571196094386,0.0805032595916156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Darius Slayton","NYG","WR","14122","weighted",NA,NA,NA,NA,NA,NA,0.025793327908869,0.120131107421302,0,0,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,0.01,0,0,0,2.9019772172498,0.412398134127058,40.6159967453214,6.68463564240007,0.139259560618389,0.0769652875089414,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Tyler Boyd","CIN","WR","12650","weighted",NA,NA,NA,NA,NA,NA,0.188958502847844,0.144377865762197,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.70172091131001,0.296680525807033,41.2342921074044,3.97770202411247,0.199357200976404,0.0951844650708265,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","JuJu Smith-Schuster","NE","WR","13156","weighted",NA,NA,NA,NA,NA,NA,0.0900650935720098,0.0699294022826838,0,0,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,NA,NA,0,0,3.61865337672905,0.470998826588363,38.4112042310822,6.49158052498187,0.13920260374288,0.0752945294569395,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Kendrick Bourne","NE","WR","13418","weighted",NA,NA,NA,NA,NA,NA,2.23194467046379,0.545362190901647,0.00319280549346292,0.00461361275552431,0,0,NA,NA,NA,NA,NA,NA,0,0,3.27210333604557,0.590068588073378,38.473051261188,7.30114069007414,0.196094385679414,0.100299454449898,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Josh Downs","IND","WR","16187","weighted",NA,NA,NA,NA,NA,NA,0.305427176566314,0.211680225141145,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,3.01085842148088,0.780091804269315,36.4019894222945,10.7246973904195,0.115358014646054,0.0924557274429082,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","D.J. Chark","CAR","WR","13668","weighted",NA,NA,NA,NA,NA,NA,0.226240846216436,0.339210081341987,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.44379170056957,0.4303746020156,39.7596826688364,5.05926649769755,0.176639544344996,0.105318247036413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Jonathan Mingo","CAR","WR","16197","weighted",NA,NA,NA,NA,NA,NA,0.737510170870626,0.407470461365525,0.00181855166802278,0.00356556770180715,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.85655817737998,0.536781380935519,37.5742107404394,8.57526378069523,0.12193653376729,0.0979982171275037,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Van Jefferson","LAR","WR","14858","weighted",NA,NA,NA,NA,NA,NA,0.436643612693246,0.318930309335014,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.75974776240846,0.45271579407986,37.3750244100895,5.46188106172224,0.165309194467046,0.0825349948831707,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Kadarius Toney","KC","WR","15289","weighted",NA,NA,NA,NA,NA,NA,5.54381669185168,1.35571523153398,0.0495836498473992,0.0430511389624409,0,0,NA,NA,NA,NA,NA,NA,0,0,3.46135475996745,0.624696354572782,38.2702237591538,6.50833314176118,0.205093572009764,0.105866677784498,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Toe",2023,3
"256","K.J. Osborn","MIN","WR","14977","weighted",NA,NA,NA,NA,NA,NA,0.379555968848076,0.318503675628922,0,0,0,0,NA,NA,NA,NA,0.01,0,0,0,3.26454027664768,0.446829588563789,38.7516802278275,4.66062064347668,0.270471928397071,0.135103159388578,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,0.586615134255492,0.291743035218406,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,3.15932872253865,0.403553558553966,36.6364076484947,7.1916978753634,0.166476810414972,0.0829546911923724,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Donovan Peoples-Jones","CLE","WR","14857","weighted",NA,NA,NA,NA,NA,NA,0.00727420667209113,0.0142622708072286,0,0,0,0,NA,NA,NA,NA,0.01,0,0,0,2.61422294548413,0.424121773553037,37.851379170057,5.32269307663756,0.147262001627339,0.0870733072578195,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","Rondale Moore","ARI","WR","15283","weighted",NA,NA,NA,NA,NA,NA,3.6745658491224,1.76768082067474,0.00674490648974522,0.00930246726548704,0,0,NA,NA,NA,NA,NA,NA,0,0,3.30907241659886,0.756661677084932,34.0026484947111,8.35030311948099,0.102506102522376,0.0516848759395596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Allen Robinson","PIT","WR","11678","weighted",NA,NA,NA,NA,NA,NA,0.0181855166802278,0.0356556770180715,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.24247762408462,0.348818178507407,36.7213873067534,4.66057598917927,0.173311635475997,0.0924338894492557,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Darnell Mooney","CHI","WR","14974","weighted",NA,NA,NA,NA,NA,NA,0.654653028013484,0.348102669898009,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.87580146460537,0.449565441341326,37.4816761594792,7.56587114599532,0.209812855980472,0.130558254385719,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Romeo Doubs","GB","WR","15779","weighted",NA,NA,NA,NA,NA,NA,0.377884458909683,0.310059230651927,0,0,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,NA,NA,0,0,3.48882017900732,0.386804856675677,39.9612327095199,3.56223197756464,0.295899104963385,0.149672044350605,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Marquez Valdes-Scantling","KC","WR","13793","weighted",NA,NA,NA,NA,NA,NA,0.251090317331164,0.350631908428298,0.0217412530512612,0.0346354181072702,0,0,NA,NA,NA,NA,NA,NA,0,0,2.59945890968267,0.3585428534353,42.2060333604556,3.55343095342431,0.205044751830757,0.0965682626152784,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,1.13221318144833,0.699510076115935,0.00461931884226433,0.00743347897452129,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,2.75399104963385,0.482833445247612,37.1610374288039,6.30061516864916,0.226484947111473,0.105089526127482,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Braxton Berrios","MIA","WR","13638","weighted",NA,NA,NA,NA,NA,NA,2.16310821806347,1.53101273835449,0.0791537835638731,0.0664143125953936,0,0,NA,NA,NA,NA,0.01,0,0,0,2.82360455655004,0.438991450558239,33.9166192026037,5.2917453521233,0.149804719283971,0.0833572826033531,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Jauan Jennings","SF","WR","14860","weighted",NA,NA,NA,NA,NA,NA,0.302620016273393,0.347058988302104,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.6710211554109,0.478087845320638,35.0584499593165,5.60146387702963,0.155044751830757,0.0886904146198239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Justin Watson","KC","WR","13776","weighted",NA,NA,NA,NA,NA,NA,0.00727420667209113,0.0142622708072286,0,0,0.100691619202604,0.0564793305991432,NA,NA,NA,NA,NA,NA,0,0,1.49676973148902,0.359971167066573,24.1447599674532,8.72280565201843,0.0972375915378356,0.0456540154185725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Rashee Rice","KC","WR","16194","weighted",NA,NA,NA,NA,NA,NA,0.945301057770545,0.651173858355925,0.00342454765108285,0.00709435133518102,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.14514239218877,0.537170954835438,26.6760089503661,7.78720843934698,0.175150528885273,0.0935464041049762,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Isaiah Hodgins","NYG","WR","14849","weighted",NA,NA,NA,NA,NA,NA,0.00909275834011391,0.0178278385090357,0,0,0.155634662327095,0.0673838372422573,NA,NA,NA,NA,NA,NA,0,0,3.04919039869813,0.0992672869004803,35.1022253864931,3.9518577837744,0.20926362896664,0.13726076246277,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Michael Gallup","DAL","WR","13646","weighted",NA,NA,NA,NA,NA,NA,0.0290154597233523,0.0370596507716382,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.43251830756713,0.389721893455161,29.9360414971522,5.98542972258064,0.185968266883645,0.0995639530741251,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","River Cracraft","MIA","WR","13862","weighted",NA,NA,NA,NA,NA,NA,0.0110521371535932,0.0233151781883679,0,0,0.0274542038515735,0.036117122913223,NA,NA,NA,NA,NA,NA,0,0,1.95250352278065,0.72410578302712,23.8208548614373,9.18622918473698,0.166674495068107,0.0597667726593576,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Kalif Raymond","DET","WR","13066","weighted",NA,NA,NA,NA,NA,NA,2.6967772967773,0.803415502404962,0.00942760942760943,0.0164969313315653,0,0,NA,NA,NA,NA,0.01,0,0,0,1.81367003367003,0.565100360376578,25.6216594516594,8.78792401758463,0.128119288119288,0.0770693070267808,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Curtis Samuel","WAS","WR","13157","weighted",NA,NA,NA,NA,NA,NA,7.26401487853074,0.573532801175254,0.0124606226079299,0.0184446649836769,0.00217656631407648,0.00347354178029855,NA,NA,NA,NA,NA,NA,0,0,2.89442636289666,0.581585744388613,31.0267575264443,5.09493669382502,0.116672091131001,0.0646568529134704,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Alec Pierce","IND","WR","15768","weighted",NA,NA,NA,NA,NA,NA,0.00909275834011391,0.0178278385090357,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.48060211554109,0.400611694122232,33.210244100895,4.19920291046635,0.119349064279902,0.0680512283383068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Parris Campbell","NYG","WR","14112","weighted",NA,NA,NA,NA,NA,NA,1.29421002838221,0.861806746717312,0.00742037212235888,0.0155848632862099,0,0,NA,NA,NA,NA,NA,NA,0,0,3.01113528855251,0.388691070077228,32.6460454115421,4.641395070779,0.0999337748344371,0.0560674538217894,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Chase Claypool","CHI","WR","14841","weighted",NA,NA,NA,NA,NA,NA,2.01221434383355,1.38293491669404,0.00311751714518191,0.00725847857064782,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,NA,NA,0,0,1.89073637103336,0.257979386051756,26.1104068348251,6.94964736287021,0.124621643612693,0.0710454913941276,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Mack Hollins","ATL","WR","13289","weighted",NA,NA,NA,NA,NA,NA,1.06434499593165,0.643332393418317,0.00181855166802278,0.00356556770180715,0,0,NA,NA,NA,NA,NA,NA,0,0,2.47676973148902,0.526175847819413,31.7900895036615,5.01702564589091,0.164446704637917,0.0823656867866197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Michael Wilson","ARI","WR","16206","weighted",NA,NA,NA,NA,NA,NA,0.19244843897824,0.158673594689879,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.44076631977294,0.689701417073322,29.9317313150426,7.32295871154345,0.105539262062441,0.0902006898827091,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Nelson Agholor","BAL","WR","12181","weighted",NA,NA,NA,NA,NA,NA,0.0979495524816924,0.0984371834645275,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.17072416598861,0.537151353047122,27.4407526444264,6.53083227954696,0.178490642799024,0.123054412140355,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Josh Palmer","LAC","WR","15319","weighted",NA,NA,NA,NA,NA,NA,0.0338527257933279,0.118714116836977,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.51528478437754,0.508602039635404,28.0571155410903,4.55300634410586,0.129186330349878,0.0710557789864018,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Trey Palmer","TB","WR","16199","weighted",NA,NA,NA,NA,NA,NA,0.409353132628153,0.287384300869517,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.05036615134255,0.554483602235605,24.7617575264443,5.85008620589229,0.121220504475183,0.100252588235831,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Marvin Jones","DET","WR","10738","weighted",NA,NA,NA,NA,NA,NA,0.0272782750203417,0.0534835155271072,0,0,0.0820687550854353,0.0601494562808972,NA,NA,NA,NA,NA,NA,0,0,1.61517493897478,0.869996618360338,20.9114890154597,10.3180513114671,0.120101708706265,0.0963563804333395,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","John Metchie","HOU","WR","15759","weighted",NA,NA,NA,NA,NA,NA,0.271355619688953,0.225802417995749,0,0,0.0283309283309283,0.0371361153447501,NA,NA,NA,NA,NA,NA,0,0,1.03771524771525,0.83731630606584,13.7372198172198,10.3623612611138,0.0306878306878307,0.0413557844199723,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Jalin Hyatt","NYG","WR","16183","weighted",NA,NA,NA,NA,NA,NA,0.595823557015486,0.326541958348339,0.00184029407164086,0.00388446782086289,0.037400281557954,0.0333372615937778,NA,NA,NA,NA,NA,NA,0,0,1.33825903331769,0.560879787420727,18.9096949788832,8.40153378207932,0.0707977475363679,0.0398265542459084,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Nick Westbrook-Ikhine","TEN","WR","15109","weighted",NA,NA,NA,NA,NA,NA,0.0309153783563873,0.0606146509307215,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.22120829943043,0.379953881772496,28.5274898291294,2.83395845754178,0.172701383238405,0.123539857977055,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Calvin Austin III","PIT","WR","15777","weighted",NA,NA,NA,NA,NA,NA,1.39985651214128,0.736874473726654,0,0,0,0,NA,NA,NA,NA,0.01,1.90261706398505e-18,0,0,2.43001419110691,0.445415581492222,28.5839025543992,5.91705387989877,0.0827767265846736,0.0648392495870531,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
