"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"412","Daniel Bellinger","NYG","TE","15873","weighted",NA,NA,NA,NA,NA,NA,0.0883994708994709,0.0984867655546709,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.00698412698413,0.633909400894632,10.2432996632997,4.68534379330153,0.0842424242424242,0.0418968726881728,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","Brock Wright","DET","TE","15626","weighted",NA,NA,NA,NA,NA,NA,0.0167575206945286,0.0203297970415198,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.801150817686251,0.685905620659979,8.85817686250757,5.76350488483686,0.0733494851605088,0.0816419487626251,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","Josh Oliver","MIN","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0.0143506493506493,0.0229153030396526,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.50584415584416,0.398204395660965,12.9873785473785,2.90959871429698,0.113386243386243,0.0758710085109911,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","Robert Tonyan","CHI","TE","13427","weighted",NA,NA,NA,NA,NA,NA,0.00711428571428571,0.0127505924003883,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.01600571428571,0.637526879006278,10.2734914285714,5.97693404361018,0.0570628571428571,0.0482298758972004,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","Trevon Wesco","TEN","TE","14231","weighted",NA,NA,NA,NA,NA,NA,-0.0502556237218814,0.0498848712961693,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.685398773006135,0.702493165284851,8.73478527607362,5.66995951486504,0.0131697341513292,0.0230226587256674,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","Cole Turner","WAS","TE","15803","weighted",NA,NA,NA,NA,NA,NA,0.00747393142320338,0.0155766207109117,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.932761860028182,0.289491965452357,11.1629638327853,3.69585818748995,0.0708971348050728,0.0397589253310684,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","Michael Mayer","LVR","TE","16212","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.936946923438234,0.221653677404178,9.5129168623767,3.25669412296465,0.0601127289807421,0.0494696888189574,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","Brevin Jordan","HOU","TE","15330","weighted",NA,NA,NA,NA,NA,NA,0.00711428571428571,0.0127505924003883,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.945177142857143,0.290238966702322,9.63453142857143,2.80074815763168,0.08884,0.0162377765803188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,0.016780131114473,0.0234650489815563,0,0,0.0424357034795764,0.0424068650428467,NA,NA,NA,NA,NA,NA,0,0,0.937534039334342,0.283399334012906,10.2091603630862,3.27356515849435,0.103835098335855,0.0692822707550452,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","Jack Stoll","PHI","TE","15541","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.814823766364552,0.551325534577216,8.00437059415911,5.54584596018427,0.0378851963746224,0.0556177548293702,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","Ian Thomas","CAR","TE","13678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.72069270449521,0.561779606172028,6.56788504053058,4.11155012150237,0.00949152542372881,0.0196645137789609,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","Andrew Ogletree","IND","TE","15916","weighted",NA,NA,NA,NA,NA,NA,0.0274420759962929,0.0509765746365246,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.953549582947173,0.182757978543942,11.1006765523633,0.860981512082969,0.0907877664504171,0.0255966338821402,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","Harrison Bryant","CLE","TE","14875","weighted",NA,NA,NA,NA,NA,NA,0.405645021645022,0.516679238765214,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.07332371332371,0.219137357743224,9.03549783549784,1.93054935949207,0.0921260221260221,0.0635424156422415,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","Pharaoh Brown","NE","TE","13994","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.715172413793103,0.392934705745862,7.46036593947924,3.56019530499347,0.0400703729767769,0.0507923389437767,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","Mitchell Wilcox","CIN","TE","15563","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.22696378830084,0.153246060883771,10.483974001857,0.610946513723398,0.0636583101207057,0.0527098721977032,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","Johnny Mundt","MIN","TE","13940","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.728659476117103,0.67175144212722,6.65870570107858,6.18718433538229,0.00992295839753467,0.014142135623731,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","Brycen Hopkins","LAR","TE","14868","weighted",NA,NA,NA,NA,NA,NA,0.00948571428571429,0.0170007898671845,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.568417142857143,0.175029296784756,7.31063428571429,3.28749547957683,0.01496,0.0256976720626875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","Darnell Washington","PIT","TE","16216","weighted",NA,NA,NA,NA,NA,NA,0.389053140096618,0.52226036607624,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.939410628019324,0.198565410062076,9.35852173913043,2.17599998275592,0.0222512077294686,0.039969813037272,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,"TE","14355","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.601109399075501,0.714177848998413,5.59432973805855,6.54780879378743,0.029768875192604,0.0424264068711928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","Tucker Kraft","GB","TE","16222","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.14893292682927,0.494974746830583,7.86852134146341,3.00520382004283,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","Luke Farrell","JAC","TE","15335","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.810693374422188,0.127279220613579,8.62070878274268,1.9657568516986,0.029768875192604,0.0424264068711928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","Connor Heyward","PIT","TE","15800","weighted",NA,NA,NA,NA,NA,NA,1.01867897727273,0.841709979045351,0.00924715909090909,0.00840443022331874,0,0,NA,NA,NA,NA,NA,NA,0,0,0.850660511363636,0.145865875064214,9.25684659090909,0.208944421656794,0.0580894886363636,0.0428533432294834,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","Payne Durham","TB","TE","16218","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.612667660208644,0.707106781186548,5.10134128166915,5.65685424949238,0.0512667660208644,0.0707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","MyCole Pruitt","ATL","TE","12309","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.625740181268882,0.326834805999022,6.02759315206445,2.61031800694813,0.177804632426989,0.135148496537211,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","James Mitchell","DET","TE","15909","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.797466467958271,0.14142135623731,7.92339791356185,1.48492424049175,0.1,3.92649151415701e-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","Julian Hill","MIA","TE","16425","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.705731895223421,0.134350288425444,7.56613251155624,2.04353859762912,0.0198459167950693,0.0282842712474619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","Stone Smartt","LAC","TE","16113","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.590570570570571,0.45254833995939,5.66372372372372,4.44063058585152,0.0613213213213213,0.0565685424949238,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","Jacob Harris","JAC","TE","15425","weighted",NA,NA,NA,NA,NA,NA,0.169498018494055,0.275771644662754,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.686961690885073,0.0212132034355964,8.67826948480845,0.0353553390593266,0.0782694848084544,0.0353553390593274,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","Brenton Strange","JAC","TE","16269","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.544049079754601,0.474845082814575,5.13656441717791,3.23956282043389,0.0230470347648262,0.040289652769918,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","Ross Dwelley","SF","TE","13988","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,NA,8.1,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","Tre' McKitty","LAC","TE","15333","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.758328298086606,0.434695161144925,5.74243705941591,2.96640191183553,0.0411278952668681,0.0534306662695347,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Blake Bell","KC","TE","12213","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.542435703479576,0.488736430889015,4.69370650529501,2.71635903152094,0.0569137670196672,0.0984426390470122,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","Ko Kieft","TB","TE","15929","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.366768916155419,0.473526048314472,4.31494887525562,2.55392487797862,0.0367280163599182,0.055149135622888,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","Brayden Willis","SF","TE","16367","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.6,NA,6.5,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Peyton Hendershot","DAL","TE","16000","weighted",NA,NA,NA,NA,NA,NA,0,0,0.0502517623363545,0.0495156882056708,0,0,NA,NA,NA,NA,NA,NA,0,0,0.586525679758308,0.0801304977344703,4.4585498489426,2.19032576655347,0.054098690835851,0.0505812689583949,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2023,4
"447","Albert Okwuegbunam","PHI","TE","14873","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.308882175226586,0.265284180729698,3.08676737160121,2.81051028586641,0.0378851963746224,0.0556177548293702,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",NA,NA,"TE","16483","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.6,NA,6.2,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Quintin Morris","BUF","TE","15341","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0454514937898624,0.0513725113210082,NA,NA,NA,NA,NA,NA,0,0,0.392668680765357,0.27569793063703,3.57599194360524,2.2635416393355,0.0740584088620342,0.0458736661172572,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Chris Manhertz","DEN","TE","12955","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.530539291217257,0.0989949493661166,5.41950693374422,0.827314933988261,0.0198459167950693,0.0282842712474619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Lawrence Cager","NYG","TE","15041","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.6,1.5705966056628e-16,5.46140089418778,0.636396103067893,0.0512667660208644,0.0707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Jesper Horsted","LVR","TE","14752","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.411441441441441,0.275771644662754,3.92867867867868,2.29809703885628,0.0564864864864865,0.0636396103067893,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Jimmy Graham","NO","TE","9925","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.288997955010225,0.26022411952231,4.24421267893661,0.673705427604428,0.0400204498977505,0.0530145585532596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Marcedes Lewis","CHI","TE","8269","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.323887210473313,0.171683027521133,3.79133937562941,1.78608250985341,0.0708157099697885,0.0516078743819143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Charlie Woerner","SF","TE","14984","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3,NA,5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",NA,NA,"TE","16474","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.46,NA,4.83,NA,0.04,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Luke Schoonmaker","DAL","TE","16221","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.359667170953101,0.254258353055174,4.02512859304085,0.130203602243908,0.0852344931921331,0.0865807167284526,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Charlie Kolar","BAL","TE","15795","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.300770416024653,0.14142135623731,2.4988906009245,0.714177848998413,0.00496147919876733,0.00707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","Tommy Sweeney","NYG","TE","14294","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.22,NA,2.22,NA,0.02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undisclosed",2023,4
"460","Josh Whyle","TEN","TE","16312","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,NA,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Geoff Swaim","ARI","TE","12378","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.315654853620955,0.120208152801713,1.42172573189522,0.601040764008565,0.00496147919876733,0.00707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","Jeremy Ruckert","NYJ","TE","15796","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.139691833590139,0.0565685424949238,1.43164869029276,0.615182899632296,0.00496147919876733,0.00707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","Harrison Butker","KC","K","13354","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.468599336370376,0.0786113939817277,0.695732712925987,0.0703424662570336,0.523059232434806,0.0398444413983181,0.198551316063254,0.107452212421438,2.8201872659176,0.512687770018824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","Jake Elliott","PHI","K","13303","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.471937243442793,0.0347886116157217,0.752396606811172,0.0918435637310921,0.473064342481306,0.0850194732450726,0.223975640568337,0.128004686831164,2.63740168539326,0.97342236610956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","Cameron Dicker","LAC","K","15979","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.61119265455893,0.0671413718277242,0.628512291509093,0.0938358585294166,0.494961963350759,0.0548082589098859,0.0976404841170759,0.0628008277099926,2.83073970037453,0.398983163621847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
