"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Mack Hollins","BUF","WR","3.1","2.6","2.1","2.6","3.1","9.0","7.8"
"Drew Sample","CIN","TE","3.2","2.4","1.7","2.4","3.1","8.1","6.6"
"Trey Palmer","TB","WR","3.1","2.5","1.9","2.5","3.1","8.4","7.1"
"Brevin Jordan","HOU","TE","3.0","2.4","1.8","2.4","3.0","8.0","6.6"
"Adam Trautman","DEN","TE","2.9","2.3","1.7","2.3","2.9","7.5","6.2"
"Mo Alie-Cox","IND","TE","2.9","2.4","1.9","2.4","2.9","7.9","6.7"
"Ty Johnson","BUF","RB","2.8","2.5","2.2","2.5","2.8","7.2","6.5"
"Tanner Hudson","CIN","TE","2.8","2.2","1.6","2.2","2.8","7.4","6.0"
"Cam Akers","HOU","RB","2.8","2.7","2.5","2.6","2.8","7.6","7.2"
"Dameon Pierce","HOU","RB","2.7","2.6","2.4","2.5","2.7","7.2","6.8"
"Foster Moreau","NO","TE","2.7","2.2","1.6","2.2","2.7","7.4","6.1"
"Braelon Allen","NYJ","RB","2.7","2.5","2.3","2.5","2.7","7.2","6.8"
"Charlie Jones","CIN","WR","2.5","2.0","1.6","2.0","2.5","7.3","6.3"
"KaVontae Turpin","DAL","WR","2.6","2.2","1.8","2.2","2.5","7.7","6.7"
"John Metchie III","HOU","WR","2.5","2.0","1.6","2.0","2.5","7.3","6.1"
"Parker Washington","JAX","WR","2.5","2.0","1.5","2.0","2.5","7.2","6.0"
"Mecole Hardman","KC","WR","2.5","2.0","1.6","2.0","2.5","7.2","6.1"
"KhaDarel Hodge","ATL","WR","2.4","2.0","1.6","2.0","2.4","7.3","6.2"
"Jeremy Ruckert","NYJ","TE","2.4","1.9","1.4","1.9","2.4","6.7","5.5"
"Darnell Washington","PIT","TE","2.4","1.9","1.4","1.9","2.4","6.7","5.5"
"Trey Sermon","IND","RB","2.3","2.1","1.9","2.1","2.3","6.4","5.9"
"Jaylen Wright","MIA","RB","2.2","2.0","1.8","2.0","2.2","6.3","5.8"
"Tyler Goodson","IND","RB","2.1","1.8","1.5","1.8","2.1","6.0","5.3"
"Tutu Atwell","LA","WR","2.1","1.8","1.5","1.8","2.1","6.6","5.8"
"Davis Allen","LA","TE","2.1","1.7","1.3","1.7","2.1","6.2","5.2"
"Jake Bobo","SEA","WR","2.1","1.7","1.3","1.7","2.1","6.5","5.5"
"Jordan Akins","CLE","TE","2.0","1.6","1.2","1.6","2.0","6.0","4.9"
"Tim Patrick","DET","WR","2.0","1.7","1.3","1.6","2.0","6.5","5.5"
"Bo Melton","GB","WR","2.0","1.7","1.3","1.7","2.0","6.3","5.4"
"Elijah Higgins","ARI","TE","1.9","1.5","1.1","1.5","1.9","5.6","4.5"
"Luke Schoonmaker","DAL","TE","1.9","1.5","1.1","1.5","1.9","5.8","4.7"
"Audric Estimé","DEN","RB","1.9","1.7","1.5","1.7","1.9","5.5","5.0"
"Devaughn Vele","DEN","WR","1.9","1.5","1.1","1.5","1.9","5.8","4.8"
"Lil'Jordan Humphrey","DEN","WR","1.8","1.5","1.1","1.5","1.8","4.6","3.8"
"Lucas Krull","DEN","TE","1.8","1.4","1.0","1.4","1.8","5.4","4.4"
"Anthony Gould","IND","WR","1.8","1.5","1.2","1.5","1.8","5.8","4.9"
"Kyle Juszczyk","SF","RB","1.8","1.4","1.1","1.4","1.8","5.3","4.3"
"Raheem Blackshear","CAR","RB","1.7","1.6","1.6","1.6","1.7","5.2","5.0"
"Deuce Vaughn","DAL","RB","1.8","1.5","1.2","1.5","1.7","5.0","4.2"
"Zach Pascal","ARI","WR","1.6","1.3","1.0","1.3","1.6","5.4","4.5"
"Roschon Johnson","CHI","RB","1.6","1.4","1.2","1.4","1.6","4.7","4.2"
"Jermaine Burton","CIN","WR","1.5","1.2","0.9","1.2","1.5","5.1","4.3"
"Will Mallory","IND","TE","1.5","1.2","0.9","1.2","1.5","4.9","4.0"
"Bub Means","NO","WR","1.5","1.3","1.0","1.3","1.5","5.2","4.3"
"Will Shipley","PHI","RB","1.5","1.4","1.3","1.4","1.5","4.6","4.2"
"John Bates","WAS","TE","1.5","1.2","0.9","1.2","1.5","4.7","3.7"
"Marquez Valdes-Scantling","BUF","WR","1.4","1.2","0.9","1.2","1.4","5.0","4.3"
"Brenden Rice","LAC","WR","1.4","1.1","0.9","1.1","1.4","4.6","3.9"
"Simi Fehoko","LAC","WR","1.4","1.2","0.9","1.2","1.4","4.9","4.2"
"Alec Ingold","MIA","TE","1.4","1.0","0.7","1.0","1.4","4.2","3.2"
"Julian Hill","MIA","TE","1.4","1.1","0.9","1.1","1.4","4.6","3.8"
"Travis Homer","CHI","RB","1.3","1.1","0.9","1.1","1.3","3.9","3.4"
"Durham Smythe","MIA","TE","1.3","1.0","0.8","1.0","1.3","4.4","3.5"
"Eric Gray","NYG","RB","1.3","1.2","1.1","1.2","1.3","4.2","3.8"
"Payne Durham","TB","TE","1.3","1.0","0.8","1.0","1.3","4.3","3.5"
"Luke McCaffrey","WAS","WR","1.3","1.1","0.8","1.1","1.3","4.5","3.8"
"Ben Sinnott","WAS","WR","1.3","1.1","0.8","1.1","1.3","4.5","3.7"
"MyCole Pruitt","PIT","TE","1.2","1.0","0.7","1.0","1.2","4.2","3.4"
"Brady Russell","SEA","TE","1.2","1.0","0.7","1.0","1.2","4.1","3.4"
"Brock Wright","DET","TE","1.1","0.9","0.7","0.9","1.1","3.8","3.1"
"Ashton Dulin","IND","WR","1.1","0.9","0.7","0.9","1.1","4.1","3.4"
"Andrew Ogletree","IND","TE","1.1","0.9","0.7","0.9","1.1","4.0","3.3"
"Isaiah Davis","NYJ","RB","1.1","1.0","1.0","1.0","1.1","3.5","3.3"
"Johnny Wilson","PHI","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.3"
"Scott Miller","PIT","WR","1.1","0.9","0.7","0.9","1.1","4.1","3.4"
"Charlie Woerner","ATL","TE","1.0","0.9","0.7","0.9","1.0","3.8","3.1"
"Skyy Moore","KC","WR","1.0","0.8","0.6","0.8","1.0","3.8","3.1"
"Casey Washington","ATL","WR","0.9","0.7","0.6","0.7","0.9","3.4","2.8"
"David Moore","CAR","WR","0.9","0.7","0.6","0.7","0.9","3.4","2.8"
"Jalen Brooks","DAL","WR","0.9","0.7","0.6","0.7","0.9","3.5","2.9"
"Robert Woods","HOU","WR","0.9","0.7","0.6","0.7","0.9","3.6","2.9"
"Ameer Abdullah","LV","RB","0.9","0.7","0.6","0.7","0.9","3.0","2.5"
"Brandon Powell","MIN","WR","0.9","0.7","0.5","0.7","0.9","3.3","2.7"
"Malachi Corley","NYJ","WR","0.9","0.8","0.6","0.7","0.9","3.6","2.9"
"Sean Tucker","TB","RB","0.9","0.8","0.8","0.8","0.9","3.1","2.9"
"Tyler Scott","CHI","WR","0.8","0.6","0.5","0.6","0.8","3.1","2.5"
"Ellis Merriweather","GB","RB","0.8","0.7","0.5","0.7","0.8","2.8","2.3"
"Carson Steele","KC","RB","0.8","0.7","0.7","0.7","0.8","2.9","2.6"
"Derius Davis","LAC","WR","0.8","0.6","0.5","0.6","0.8","3.0","2.4"
"Stone Smartt","LAC","TE","0.8","0.7","0.5","0.7","0.8","3.2","2.6"
"Trishton Jackson","MIN","WR","0.8","0.6","0.5","0.6","0.8","3.1","2.5"
"D'Ernest Johnson","JAX","RB","0.7","0.7","0.6","0.7","0.7","2.5","2.3"
"Brenton Strange","JAX","TE","0.7","0.5","0.4","0.5","0.7","2.5","2.0"
"Robbie Chosen","MIA","WR","0.7","0.6","0.5","0.6","0.7","2.5","2.1"
"Connor Heyward","PIT","TE","0.7","0.5","0.4","0.5","0.7","2.6","2.1"
"Erick All","CIN","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Jamari Thrash","CLE","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.7"
"Nate Adkins","DEN","TE","0.6","0.4","0.3","0.4","0.6","2.1","1.6"
"Isaiah Williams","DET","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Cade Stover","HOU","TE","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"Devin Duvernay","JAX","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Elijah Cooks","JAX","TE","0.6","0.5","0.4","0.5","0.6","2.5","2.1"
"Luke Farrell","JAX","TE","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"JuJu Smith-Schuster","KC","WR","0.6","0.5","0.3","0.5","0.6","2.2","1.7"
"Dylan Laube","LV","RB","0.6","0.6","0.5","0.6","0.6","2.2","2.0"
"Jordan Whittington","LA","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"C.J. Ham","MIN","RB","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Chris Manhertz","NYG","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Eric Saubert","SF","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"AJ Barner","SEA","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Nick Vannett","TEN","TE","0.6","0.4","0.3","0.4","0.6","2.2","1.7"
"Patrick Ricard","BAL","RB","0.5","0.3","0.2","0.3","0.5","1.7","1.3"
"Deonte Harty","BAL","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Tylan Wallace","BAL","WR","0.5","0.4","0.4","0.4","0.5","2.1","1.8"
"Troy Franklin","DEN","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"DJ Turner","LV","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Harrison Bryant","LV","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"JaMycal Hasty","NE","RB","0.5","0.3","0.2","0.3","0.5","1.8","1.3"
"Nick Bawden","NYJ","RB","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Laviska Shenault Jr.","SEA","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.7"
"Jamison Crowder","WAS","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Jordan Matthews","CAR","TE","0.4","0.4","0.4","0.4","0.4","1.6","1.6"
"Hunter Luepke","DAL","RB","0.4","0.3","0.3","0.3","0.4","1.5","1.2"
"Dare Ogunbowale","HOU","RB","0.4","0.4","0.3","0.4","0.4","1.6","1.3"
"Ronnie Rivers","LA","RB","0.4","0.3","0.3","0.3","0.4","1.5","1.3"
"Javon Baker","NE","WR","0.4","0.3","0.2","0.3","0.4","1.6","1.3"
"Jordan Mims","NO","RB","0.4","0.3","0.3","0.3","0.4","1.5","1.3"
"Ben Skowronek","PIT","WR","0.4","0.4","0.3","0.4","0.4","1.7","1.3"
"Chris Moore","ARI","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Tip Reiman","ARI","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ross Dwelley","ATL","TE","0.4","0.3","0.2","0.3","0.3","1.3","1.1"
"Charlie Kolar","BAL","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Feleipe Franks","CAR","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Messiah Swinson","CAR","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.7"
"DeAndre Carter","CHI","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Marcedes Lewis","CHI","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Brevyn Spann-Ford","DAL","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Craig Reynolds","DET","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.3"
"Sione Vaki","DET","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.3"
"Ben Sims","GB","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Steven Sims","HOU","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Xavier Hutchinson","HOU","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Tim Jones","JAX","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Jared Wiley","KC","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Hunter Long","LA","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Grant DuBose","MIA","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Trent Sherfield","MIN","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Nick Muse","MIN","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Kayshon Boutte","NE","WR","0.3","0.3","0.2","0.3","0.3","1.4","1.1"
"A.T. Perry","NO","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Irvin Charles","NYJ","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Grant Calcaterra","PHI","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Chris Conley","SF","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ronnie Bell","SF","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Jake Tonges","SF","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Dareke Young","SEA","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Kameron Johnson","TB","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ko Kieft","TB","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"DeeJay Dallas","ARI","RB","0.2","0.2","0.1","0.2","0.2","1.0","0.7"
"John Kelly","BAL","RB","0.2","0.2","0.2","0.2","0.2","0.8","0.8"
"Reggie Gilliam","BUF","RB","0.2","0.1","0.1","0.1","0.2","0.5","0.4"
"Quintin Morris","BUF","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Velus Jones Jr.","CHI","WR","0.2","0.2","0.2","0.2","0.2","1.0","1.0"
"Michael Burton","DEN","RB","0.3","0.2","0.1","0.2","0.2","1.0","0.7"
"Patrick Taylor","SF","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"E.J. Jenkins","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Jha'Quan Jackson","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Nick Westbrook-Ikhine","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
