"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Xavier Gipson","WR","NYJ","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Kenny Yeboah","TE","NYJ","@JAX",,,,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Jeremy Ruckert","TE","NYJ","@JAX",,"0.0",,,,"0.0","0.0","0.00","1.3","11.3","0.09"
"Jalen Hurts","QB","PHI","PIT","16.9","26.5","197.0","1.06","0.51","9.8","42.6","0.76",,"0.0",
"Saquon Barkley","RB","PHI","PIT",,"0.0",,,,"21.2","112.3","0.70","2.2","15.4","0.07"
"Will Shipley","RB","PHI","PIT",,"0.0",,,,"0.3","1.3","0.01",,"0.0",
"Kenneth Gainwell","RB","PHI","PIT",,"0.0",,,,"3.4","15.7","0.08","0.8","5.5","0.02"
"Ainias Smith","WR","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.00"
"Devonta Smith","WR","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","4.3","53.3","0.30"
"Johnny Wilson","WR","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","0.5","5.5","0.04"
"Jahan Dotson","WR","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","1.0","12.1","0.08"
"A.J. Brown","WR","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","5.2","75.3","0.38"
"Grant Calcaterra","TE","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","2.8","27.9","0.16"
"C.J. Uzomah","TE","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.01"
"E.J. Jenkins","TE","PHI","PIT",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.00"
"Russell Wilson","QB","PIT","@PHI","19.3","31.0","201.7","1.15","0.69","3.4","13.7","0.12",,"0.0",
"Justin Fields","QB","PIT","@PHI",,"0.0",,,,"0.7","3.3","0.05",,"0.0",
"Najee Harris","RB","PIT","@PHI",,"0.0",,,,"14.2","58.1","0.38","2.3","16.6","0.07"
"Jaylen Warren","RB","PIT","@PHI",,"0.0",,,,"7.4","30.8","0.16","3.1","22.0","0.09"
"Cordarrelle Patterson","RB","PIT","@PHI",,"0.0",,,,"2.0","9.3","0.06","0.5","4.5","0.03"
"Scott Miller","WR","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.6","21.0","0.12"
"Van Jefferson","WR","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.9","26.3","0.15"
"Mike Williams","WR","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.7","24.6","0.12"
"Ben Skowronek","WR","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.4","4.3","0.02"
"Calvin Austin III","WR","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","2.2","29.2","0.16"
"MyCole Pruitt","TE","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.5","4.8","0.05"
"Connor Heyward","TE","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Pat Freiermuth","TE","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","3.4","32.7","0.23"
"Darnell Washington","TE","PIT","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.7","15.0","0.11"
"Geno Smith","QB","SEA","GB","23.4","35.4","255.3","1.50","0.76","2.8","12.7","0.11",,"0.0",
"Zach Charbonnet","RB","SEA","GB",,"0.0",,,,"16.9","71.2","0.55","4.2","28.2","0.12"
"Kenny McIntosh","RB","SEA","GB",,"0.0",,,,"4.0","17.0","0.11","1.1","7.3","0.03"
"George Holani","RB","SEA","GB",,"0.0",,,,"0.4","1.9","0.01","0.2","1.0","0.01"
"Tyler Lockett","WR","SEA","GB",,"0.0",,,,"0.0","0.0","0.00","2.5","32.1","0.19"
"DK Metcalf","WR","SEA","GB",,"0.0",,,,"0.0","0.0","0.00","4.7","67.9","0.42"
"Jaxon Smith-Njigba","WR","SEA","GB",,"0.0",,,,"0.7","3.4","0.04","5.6","66.1","0.38"
"Jake Bobo","WR","SEA","GB",,"0.0",,,,"0.0","0.0","0.00","0.3","3.9","0.03"
"Brady Russell","TE","SEA","GB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.01"
"Pharaoh Brown","TE","SEA","GB",,,,,,"0.0","0.0","0.00","0.5","5.1","0.04"
"Noah Fant","TE","SEA","GB",,"0.0",,,,"0.0","0.0","0.00","3.1","33.1","0.20"
"AJ Barner","TE","SEA","GB",,"0.0",,,,"0.0","0.0","0.00","1.1","10.0","0.08"
"Baker Mayfield","QB","TB","@LAC","22.2","33.4","238.7","1.43","0.82","3.3","14.4","0.09",,"0.0",
"Bucky Irving","RB","TB","@LAC",,"0.0",,,,"9.4","44.3","0.30","2.5","17.9","0.07"
"Rachaad White","RB","TB","@LAC",,"0.0",,,,"10.6","46.0","0.32","3.4","24.7","0.15"
"Sean Tucker","RB","TB","@LAC",,"0.0",,,,"2.5","11.0","0.07","0.3","2.0","0.01"
"Rakim Jarrett","WR","TB","@LAC",,,,,,"0.0","0.0","0.00","0.2","2.7","0.02"
"Mike Evans","WR","TB","@LAC",,"0.0",,,,"0.0","0.0","0.00","5.5","79.1","0.50"
"Ryan Miller","WR","TB","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Trey Palmer","WR","TB","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.02"
"Jalen McMillan","WR","TB","@LAC",,"0.0",,,,"0.2","1.3","0.01","2.6","34.0","0.22"
"Sterling Shepard","WR","TB","@LAC",,"0.0",,,,"0.5","2.5","0.02","3.3","33.5","0.20"
"Cade Otton","TE","TB","@LAC",,"0.0",,,,"0.0","0.0","0.00","4.1","40.0","0.23"
"Payne Durham","TE","TB","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Ko Kieft","TE","TB","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Will Levis","QB","TEN","CIN","19.7","31.1","215.8","1.28","0.76","4.3","20.4","0.19",,"0.0",
"Tony Pollard","RB","TEN","CIN",,"0.0",,,,"15.7","66.6","0.51","2.9","19.6","0.08"
"Julius Chestnut","RB","TEN","CIN",,,,,,"0.6","2.5","0.02","0.1","0.8","0.00"
"Tyjae Spears","RB","TEN","CIN",,"0.0",,,,"5.8","24.3","0.15","1.7","11.3","0.05"
"Mason Kinsey","WR","TEN","CIN",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Calvin Ridley","WR","TEN","CIN",,"0.0",,,,"0.2","1.2","0.01","4.7","67.0","0.41"
"Tyler Boyd","WR","TEN","CIN",,"0.0",,,,"0.1","0.6","0.01","2.7","28.4","0.16"
"Nick Westbrook-Ikhine","WR","TEN","CIN",,"0.0",,,,"0.0","0.0","0.00","3.1","43.3","0.26"
"Bryce Oliver","WR","TEN","CIN",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Chig Okonkwo","TE","TEN","CIN",,"0.0",,,,"0.0","0.0","0.00","2.7","26.6","0.18"
"Josh Whyle","TE","TEN","CIN",,"0.0",,,,"0.0","0.0","0.00","0.8","7.9","0.05"
"David Martin-Robinson","TE","TEN","CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Nick Vannett","TE","TEN","CIN",,,,,,"0.0","0.0","0.00","0.9","8.6","0.07"
"Jayden Daniels","QB","WAS","@NO","19.8","30.2","225.2","1.49","0.59","8.8","48.9","0.40",,"0.0",
"Brian Robinson","RB","WAS","@NO",,"0.0",,,,"16.6","76.2","0.66","2.1","14.5","0.07"
"Chris Rodriguez Jr.","RB","WAS","@NO",,"0.0",,,,"1.1","5.0","0.04","0.1","0.8","0.00"
"Jeremy McNichols","RB","WAS","@NO",,"0.0",,,,"4.5","20.4","0.15","0.8","5.5","0.02"
"Terry McLaurin","WR","WAS","@NO",,"0.0",,,,"0.3","1.5","0.02","4.8","69.6","0.39"
"Luke McCaffrey","WR","WAS","@NO",,"0.0",,,,"0.0","0.0","0.00","1.4","17.9","0.10"
"Dyami Brown","WR","WAS","@NO",,"0.0",,,,"0.5","3.0","0.04","2.5","33.1","0.20"
"Olamide Zaccheaus","WR","WAS","@NO",,"0.0",,,,"0.0","0.0","0.00","2.2","27.1","0.17"
"Jamison Crowder","WR","WAS","@NO",,"0.0",,,,"0.0","0.0","0.00","0.3","3.6","0.02"
"Ben Sinnott","TE","WAS","@NO",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Zach Ertz","TE","WAS","@NO",,"0.0",,,,"0.0","0.0","0.00","4.5","41.9","0.41"
"John Bates","TE","WAS","@NO",,"0.0",,,,"0.0","0.0","0.00","0.9","8.9","0.07"
