"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Aaron Shampklin","RB","PIT","@LV",,,,,,"0.9","3.7","0.02","0.2","1.5","0.01"
"Scott Miller","WR","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Van Jefferson","WR","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","1.7","22.1","0.12"
"Roman Wilson","WR","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","0.2","2.0","0.01"
"George Pickens","WR","PIT","@LV",,"0.0",,,,"0.3","1.5","0.02","3.6","49.2","0.26"
"Calvin Austin III","WR","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","1.6","20.2","0.10"
"Connor Heyward","TE","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","0.7","7.1","0.05"
"Pat Freiermuth","TE","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","3.4","32.7","0.23"
"Darnell Washington","TE","PIT","@LV",,"0.0",,,,"0.0","0.0","0.00","1.0","9.2","0.08"
"Baker Mayfield","QB","TB","@NO","22.5","34.0","251.9","1.62","0.76","3.6","15.0","0.11",,"0.0",
"Bucky Irving","RB","TB","@NO",,"0.0",,,,"15.9","71.1","0.49","3.3","24.2","0.11"
"D.J. Williams","RB","TB","@NO",,"0.0",,,,"1.0","4.1","0.03","0.1","0.9","0.00"
"Sean Tucker","RB","TB","@NO",,"0.0",,,,"4.8","20.1","0.14","1.2","8.8","0.04"
"Mike Evans","WR","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","4.8","68.0","0.51"
"Chris Godwin","WR","TB","@NO",,"0.0",,,,"0.3","1.9","0.05","6.3","75.2","0.44"
"Ryan Miller","WR","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Jalen McMillan","WR","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","1.8","24.5","0.16"
"Sterling Shepard","WR","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","0.6","7.2","0.05"
"Cade Otton","TE","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","4.0","38.6","0.26"
"Payne Durham","TE","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.02"
"Ko Kieft","TE","TB","@NO",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Will Levis","QB","TEN","IND","19.2","29.5","211.7","1.31","0.64","3.3","15.2","0.13",,"0.0",
"Tony Pollard","RB","TEN","IND",,"0.0",,,,"16.5","68.0","0.61","3.0","21.4","0.10"
"Julius Chestnut","RB","TEN","IND",,,,,,"0.5","2.1","0.02",,"0.0",
"Tyjae Spears","RB","TEN","IND",,"0.0",,,,"8.7","35.7","0.26","2.3","16.6","0.07"
"DeAndre Hopkins","WR","TEN","IND",,"0.0",,,,"0.0","0.0","0.00","3.5","48.2","0.29"
"Treylon Burks","WR","TEN","IND",,"0.0",,,,"0.3","1.4","0.02","0.9","11.6","0.07"
"Calvin Ridley","WR","TEN","IND",,"0.0",,,,"0.5","2.8","0.04","3.3","48.0","0.30"
"Tyler Boyd","WR","TEN","IND",,"0.0",,,,"0.1","0.7","0.01","2.4","26.9","0.16"
"Nick Westbrook-Ikhine","WR","TEN","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Chig Okonkwo","TE","TEN","IND",,"0.0",,,,"0.0","0.0","0.00","2.1","22.1","0.18"
"Josh Whyle","TE","TEN","IND",,"0.0",,,,"0.0","0.0","0.00","1.2","12.7","0.11"
"Nick Vannett","TE","TEN","IND",,,,,,"0.0","0.0","0.00","0.3","3.1","0.03"
"Jayden Daniels","QB","WAS","@BAL","20.0","30.7","231.7","1.34","0.75","9.8","55.1","0.41",,"0.0",
"Chris Rodriguez Jr.","RB","WAS","@BAL",,"0.0",,,,"0.9","4.1","0.03",,"0.0",
"Austin Ekeler","RB","WAS","@BAL",,"0.0",,,,"11.5","50.4","0.44","3.1","25.5","0.11"
"Jeremy McNichols","RB","WAS","@BAL",,"0.0",,,,"6.6","28.7","0.21","1.2","8.4","0.03"
"Terry McLaurin","WR","WAS","@BAL",,"0.0",,,,"0.2","1.3","0.02","5.1","72.1","0.42"
"Luke McCaffrey","WR","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.7","20.5","0.10"
"Noah Brown","WR","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","2.4","33.9","0.16"
"Dyami Brown","WR","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.9","13.2","0.08"
"Olamide Zaccheaus","WR","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.3","17.6","0.11"
"Ben Sinnott","TE","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.02"
"Zach Ertz","TE","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","3.5","33.8","0.29"
"John Bates","TE","WAS","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.3","3.2","0.02"
