"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Cody White","SEA","WR","0.7","0.6","0.4","0.6","0.7","2.8","2.2"
"Tip Reiman","ARI","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Kadarius Toney","CLE","WR","0.7","0.6","0.5","0.6","0.6","3.0","2.8"
"Harrison Bryant","LV","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.8"
"Ty Chandler","MIN","RB","0.6","0.5","0.5","0.5","0.6","2.0","1.9"
"Trent Sherfield","MIN","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Brandon Powell","MIN","WR","0.6","0.5","0.3","0.5","0.6","2.2","1.8"
"Johnny Mundt","MIN","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Pharaoh Brown","SEA","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Pierre Strong","CLE","RB","0.5","0.4","0.4","0.4","0.5","1.8","1.7"
"Adam Prentice","NO","RB","0.5","0.3","0.2","0.3","0.5","1.9","1.4"
"C.J. Uzomah","PHI","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"E.J. Jenkins","PHI","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Craig Reynolds","DET","RB","0.4","0.4","0.4","0.4","0.4","1.6","1.5"
"Carson Steele","KC","RB","0.4","0.3","0.3","0.3","0.4","1.4","1.3"
"Kene Nwangwu","NYJ","RB","0.4","0.3","0.2","0.3","0.4","1.5","1.2"
"Will Shipley","PHI","RB","0.4","0.4","0.4","0.4","0.4","1.6","1.6"
"Julius Chestnut","TEN","RB","0.4","0.4","0.3","0.4","0.4","1.7","1.5"
"Zach Davidson","BUF","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Feleipe Franks","CAR","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Kendric Pryor","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Blake Whiteheart","CLE","TE","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Shane Zylstra","DET","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Anthony Firkser","KC","TE","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Alex Bachman","LV","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"C.J. Ham","MIN","RB","0.3","0.3","0.2","0.3","0.3","1.3","1.1"
"Mason Tipton","NO","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Xavier Gipson","NYJ","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Kenny Yeboah","NYJ","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Jaelon Darden","SEA","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ryan Miller","TB","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Payne Durham","TB","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Raheem Blackshear","CAR","RB","0.2","0.2","0.2","0.2","0.2","0.9","0.8"
"Dan Chisena","CAR","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Cam Grandy","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Trey Lance","DAL","QB","0.2","0.2","0.2","0.2","0.2","1.1","1.1"
"John FitzPatrick","GB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.4"
"Elijah Cooks","JAX","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Scott Matlock","LAC","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Brady Russell","SEA","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Avery Williams","ATL","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Ross Dwelley","ATL","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"DeAndre Carter","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Collin Johnson","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Gerald Everett","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Trayveon Williams","CIN","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Sione Vaki","DET","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Maurice Alexander","DET","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Keilan Robinson","JAX","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Jordan Whittington","LA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Xavier Smith","LA","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jeff Wilson","MIA","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"River Cracraft","MIA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Ihmir Smith-Marsette","NYG","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Bryce Ford-Wheaton","NYG","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ainias Smith","PHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Connor Heyward","PIT","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Chris Conley","SF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jacob Cowing","SF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"George Holani","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Jha'Quan Jackson","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Bryce Oliver","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Greg Dulcich","NYG","TE","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
