"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Antonio Gibson","NE","@TEN","RB","5100","4.8","-8.4","0.0","0.0","36450135","0.6","11.3"
"Cedrick Wilson Jr.","NO","@CAR","WR","4100","2.8","-8.4","0.0","0.0","36450433","0.0","7.5"
"Jha'Quan Jackson","TEN","NE","WR","3000","0.5","-8.4","0.0","0.0","36450617","0.0","2.0"
"Derius Davis","LAC","@CLE","WR","3000","0.5","-8.5","0.0","0.0","36450523","0.0","2.2"
"Ainias Smith","PHI","JAX","WR","3000","0.5","-8.5","0.0","0.0","36450543","0.0","1.9"
"Johnny Wilson","PHI","JAX","WR","3000","0.5","-8.5","0.0","0.0","36450541","0.0","1.9"
"Dareke Young","SEA","LA","WR","3000","0.5","-8.5","0.0","0.0","36450555","0.0","1.8"
"KhaDarel Hodge","ATL","DAL","WR","3000","0.4","-8.6","0.0","0.0","36450761","0.0","1.3"
"Jalen Reagor","LAC","@CLE","WR","3000","0.3","-8.6","0.0","0.0","36450653","0.0","1.5"
"DeAndre Carter","CHI","@ARI","WR","3000","0.3","-8.7","0.0","0.0","36450597","0.0","1.0"
"Charlie Jones","CIN","LV","WR","3000","0.3","-8.7","0.0","0.0","36450685","0.0","1.1"
"Jaelon Darden","CLE","LAC","WR","3000","0.3","-8.7","0.0","0.0","36450659","0.0","1.1"
"Alex Bachman","LV","@CIN","WR","3000","0.3","-8.7","0.0","0.0","36450669","0.0","1.0"
"Dee Eskridge","MIA","@BUF","WR","3000","0.3","-8.7","0.0","0.0","36450711","0.0","1.0"
"K.J. Osborn","NE","@TEN","WR","3200","0.7","-8.7","0.0","0.0","36450505","0.0","2.7"
"Jermaine Jackson","NO","@CAR","WR","3000","0.3","-8.7","0.0","0.0","36450699","0.0","1.1"
"Bryce Oliver","TEN","NE","WR","3000","0.3","-8.7","0.0","0.0","36450625","0.0","1.0"
"Zach Pascal","ARI","CHI","WR","3000","0.1","-8.8","0.0","0.0","36450587","0.0","0.5"
"Deven Thompkins","CAR","NO","WR","3000","0.1","-8.8","0.0","0.0","36450693","0.0","0.5"
"Ryan Flournoy","DAL","@ATL","WR","3000","0.2","-8.8","0.0","0.0","36450753","0.0","0.6"
"Zay Jones","ARI","CHI","WR","4100","2.2","-8.9","0.0","0.0","36450435","0.0","6.4"
"Kimani Vidal","LAC","@CLE","RB","5300","4.5","-9.0","0.0","0.0","36450129","0.4","11.5"
"Simi Fehoko","LAC","@CLE","WR","3300","0.6","-9.0","0.0","0.0","36450495","0.0","2.3"
"Tyler Johnson","LA","@SEA","WR","3600","1.2","-9.0","0.0","0.0","36450473","0.0","3.9"
"Zamir White","LV","@CIN","RB","4400","2.5","-9.2","0.0","0.0","36450169","0.0","7.1"
"Jalin Hyatt","NYG","WAS","WR","3300","0.3","-9.3","0.0","0.0","36450499","0.0","1.0"
"Tutu Atwell","LA","@SEA","WR","4700","2.6","-9.7","0.0","0.0","36450415","0.0","7.5"
"Audric Estime","DEN","@BAL","RB","4100","1.3","-9.8","0.0","0.0","36450185","0.0","4.4"
"Jeremy McNichols","WAS","@NYG","RB","4000","1.1","-9.8","0.0","0.0","36450315","0.0","3.8"
"JaMycal Hasty","NE","@TEN","RB","4000","1.1","-9.9","0.0","0.0","36450189","0.0","3.5"
"Devin Singletary","NYG","WAS","RB","6100","5.2","-9.9","0.3","0.1","36450107","0.8","11.8"
"D'Ernest Johnson","JAX","@PHI","RB","4700","2.3","-10.0","0.0","0.0","36450155","0.0","6.5"
"Eric Gray","NYG","WAS","RB","4000","1.0","-10.0","0.0","0.0","36450241","0.0","3.3"
"Jaylen Wright","MIA","@BUF","RB","4500","1.8","-10.1","0.0","0.0","36450165","0.0","5.6"
"Joshua Kelley","TEN","NE","RB","4000","0.8","-10.1","0.0","0.0","36450233","0.0","3.0"
"Michael Burton","DEN","@BAL","RB","4000","0.7","-10.2","0.0","0.0","36450297","0.0","2.6"
"Hassan Haskins","LAC","@CLE","RB","4000","0.6","-10.3","0.0","0.0","36450191","0.0","2.3"
"Jordan Whittington","LA","@SEA","WR","4500","1.6","-10.3","0.0","0.0","36450419","0.0","5.0"
"Trey Benson","ARI","CHI","RB","4600","1.8","-10.4","0.0","0.0","36450159","0.0","5.6"
"Travis Homer","CHI","@ARI","RB","4000","0.5","-10.4","0.0","0.0","36450225","0.0","2.1"
"Ty Johnson","BUF","MIA","RB","5000","2.4","-10.5","0.0","0.0","36450141","0.0","6.7"
"Craig Reynolds","DET","@GB","RB","4000","0.4","-10.5","0.0","0.0","36450215","0.0","1.5"
"Patrick Ricard","BAL","DEN","RB","4000","0.3","-10.6","0.0","0.0","36450291","0.0","1.3"
"Will Shipley","PHI","JAX","RB","4000","0.3","-10.6","0.0","0.0","36450197","0.0","1.2"
"Avery Williams","ATL","DAL","RB","4000","0.2","-10.7","0.0","0.0","36450307","0.0","0.7"
"Raheem Blackshear","CAR","NO","RB","4000","0.3","-10.7","0.0","0.0","36450265","0.0","1.1"
"Deuce Vaughn","DAL","@ATL","RB","4000","0.3","-10.7","0.0","0.0","36450299","0.0","1.1"
"Adam Prentice","NO","@CAR","RB","4000","0.2","-10.7","0.0","0.0","36450271","0.0","0.9"
"Kendall Milton","CIN","LV","RB","4000","0.1","-10.8","0.0","0.0","36450263","0.0","0.5"
"Ronnie Rivers","LA","@SEA","RB","4000","0.2","-10.8","0.0","0.0","36450205","0.0","0.6"
"Kenny McIntosh","SEA","LA","RB","4000","0.1","-10.8","0.0","0.0","36450201","0.0","0.5"
"Chris Rodriguez Jr.","WAS","@NYG","RB","4000","0.2","-10.8","0.0","0.0","36450237","0.0","0.6"
"Pierre Strong Jr.","CLE","LAC","RB","4500","1.1","-10.9","0.0","0.0","36450167","0.0","3.6"
"D'Onta Foreman","CLE","LAC","RB","4300","0.5","-11.0","0.0","0.0","36450175","0.0","2.1"
"Diontae Johnson","BAL","DEN","WR","6300","4.4","-11.1","0.0","0.0","36450355","0.0","10.8"
"Drew Lock","NYG","WAS","QB","4700","1.1","-13.6","0.0","0.0","36450023","0.0","1.4"
