"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Braelon Allen","RB","NYJ","DEN",,"0.0",,,,"9.3","41.7","0.27","2.1","16.0","0.08"
"Isaiah Davis","RB","NYJ","DEN",,"0.0",,,,"0.7","2.9","0.02",,"0.0",
"Malachi Corley","WR","NYJ","DEN",,,,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Garrett Wilson","WR","NYJ","DEN",,"0.0",,,,"0.4","2.4","0.02","5.4","67.4","0.46"
"Allen Lazard","WR","NYJ","DEN",,"0.0",,,,"0.0","0.0","0.00","2.4","33.4","0.22"
"Mike Williams","WR","NYJ","DEN",,"0.0",,,,"0.0","0.0","0.00","2.3","33.7","0.19"
"Xavier Gipson","WR","NYJ","DEN",,"0.0",,,,"0.1","0.8","0.01","0.3","3.7","0.02"
"Jeremy Ruckert","TE","NYJ","DEN",,"0.0",,,,"0.0","0.0","0.00","0.9","9.4","0.08"
"Tyler Conklin","TE","NYJ","DEN",,"0.0",,,,"0.0","0.0","0.00","2.6","27.8","0.18"
"Jalen Hurts","QB","PHI","@TB","19.3","29.9","201.3","1.08","0.65","10.0","41.1","0.59",,"0.0",
"Saquon Barkley","RB","PHI","@TB",,"0.0",,,,"19.0","85.5","0.54","3.3","25.0","0.13"
"Kenneth Gainwell","RB","PHI","@TB",,"0.0",,,,"1.8","7.5","0.05","1.2","8.6","0.03"
"Parris Campbell","WR","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","2.8","27.0","0.15"
"Johnny Wilson","WR","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","1.9","24.4","0.14"
"Jahan Dotson","WR","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","3.0","36.5","0.23"
"John Ross","WR","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","0.5","7.6","0.05"
"Dallas Goedert","TE","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","5.4","60.5","0.26"
"Grant Calcaterra","TE","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","0.9","9.1","0.06"
"Jack Stoll","TE","PHI","@TB",,"0.0",,,,"0.0","0.0","0.00","0.3","2.7","0.02"
"Justin Fields","QB","PIT","@IND","17.3","26.8","187.0","1.07","0.60","8.8","42.2","0.40",,"0.0",
"Najee Harris","RB","PIT","@IND",,"0.0",,,,"18.2","75.2","0.53","2.7","18.1","0.06"
"Cordarrelle Patterson","RB","PIT","@IND",,"0.0",,,,"5.3","23.2","0.15","1.2","9.4","0.06"
"Jonathan Ward","RB","PIT","@IND",,,,,,"1.2","4.9","0.03","0.2","1.6","0.01"
"Scott Miller","WR","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","0.3","4.2","0.02"
"Van Jefferson","WR","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","1.8","23.2","0.13"
"Roman Wilson","WR","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"George Pickens","WR","PIT","@IND",,"0.0",,,,"0.3","1.7","0.01","4.5","61.9","0.32"
"Calvin Austin III","WR","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","1.8","22.3","0.12"
"Connor Heyward","TE","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","0.3","2.9","0.02"
"Pat Freiermuth","TE","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","3.5","34.4","0.24"
"Darnell Washington","TE","PIT","@IND",,"0.0",,,,"0.0","0.0","0.00","0.8","7.8","0.07"
"Brock Purdy","QB","SF","NE","20.1","30.2","246.1","1.45","0.61","3.7","11.6","0.13",,"0.0",
"Isaac Guerendo","RB","SF","NE",,"0.0",,,,"1.4","6.0","0.04","0.1","0.9","0.00"
"Jordan Mason","RB","SF","NE",,"0.0",,,,"20.7","93.2","0.84","1.6","12.2","0.05"
"Patrick Taylor","RB","SF","NE",,"0.0",,,,"0.1","0.6","0.00",,"0.0",
"Kyle Juszczyk","RB","SF","NE",,"0.0",,,,"0.3","1.2","0.01","2.1","17.6","0.09"
"Deebo Samuel","WR","SF","NE",,"0.0",,,,"4.4","26.0","0.23","4.3","53.6","0.34"
"Brandon Aiyuk","WR","SF","NE",,"0.0",,,,"0.0","0.0","0.00","4.6","66.4","0.37"
"Chris Conley","WR","SF","NE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Ronnie Bell","WR","SF","NE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"Jauan Jennings","WR","SF","NE",,"0.0",,,,"0.3","1.6","0.01","2.6","35.9","0.20"
"George Kittle","TE","SF","NE",,"0.0",,,,"0.0","0.0","0.00","4.0","51.9","0.32"
"Jake Tonges","TE","SF","NE",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"Eric Saubert","TE","SF","NE",,,,,,"0.0","0.0","0.00","0.3","3.2","0.03"
"Baker Mayfield","QB","TB","PHI","21.8","33.4","236.8","1.42","0.80","3.1","13.2","0.10",,"0.0",
"Bucky Irving","RB","TB","PHI",,"0.0",,,,"9.2","41.4","0.24","1.7","11.8","0.05"
"Rachaad White","RB","TB","PHI",,"0.0",,,,"11.3","44.2","0.33","3.7","26.4","0.13"
"Sean Tucker","RB","TB","PHI",,"0.0",,,,"0.7","2.7","0.02",,"0.0",
"Mike Evans","WR","TB","PHI",,"0.0",,,,"0.0","0.0","0.00","4.8","68.7","0.45"
"Chris Godwin","WR","TB","PHI",,"0.0",,,,"0.2","1.3","0.01","6.2","74.2","0.42"
"Kameron Johnson","WR","TB","PHI",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.02"
"Trey Palmer","WR","TB","PHI",,"0.0",,,,"0.0","0.0","0.00","1.8","21.5","0.14"
"Jalen McMillan","WR","TB","PHI",,"0.0",,,,"0.1","0.7","0.00",,"0.0",
"Sterling Shepard","WR","TB","PHI",,"0.0",,,,"0.0","0.0","0.00","0.3","3.3","0.02"
"Cade Otton","TE","TB","PHI",,"0.0",,,,"0.1","0.4","0.01","2.8","25.2","0.17"
"Payne Durham","TE","TB","PHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Jayden Daniels","QB","WAS","@ARI","19.1","29.0","216.0","1.31","0.67","10.4","53.8","0.47",,"0.0",
"Brian Robinson","RB","WAS","@ARI",,"0.0",,,,"16.3","70.7","0.54","2.8","19.6","0.09"
"Chris Rodriguez Jr.","RB","WAS","@ARI",,"0.0",,,,"0.5","2.2","0.01",,"0.0",
"Jeremy McNichols","RB","WAS","@ARI",,"0.0",,,,"3.0","13.1","0.08","1.2","8.5","0.03"
"Terry McLaurin","WR","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","4.5","61.1","0.35"
"Luke McCaffrey","WR","WAS","@ARI",,"0.0",,,,"0.3","1.5","0.01","2.0","23.9","0.13"
"Noah Brown","WR","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","2.5","35.8","0.18"
"Dyami Brown","WR","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","1.0","14.9","0.09"
"Olamide Zaccheaus","WR","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.5","6.0","0.04"
"Jamison Crowder","WR","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.5","5.6","0.04"
"Ben Sinnott","TE","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.4","3.8","0.03"
"Zach Ertz","TE","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","3.4","33.3","0.30"
"John Bates","TE","WAS","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.4","3.6","0.03"
