"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Elijah Higgins","ARI","TE","2.2","1.7","1.3","1.7","2.2","5.8","4.8"
"Ben Sims","GB","TE","2.2","1.8","1.4","1.8","2.2","6.2","5.2"
"Tyler Johnson","LA","WR","2.2","1.8","1.3","1.8","2.2","8.5","7.4"
"Chris Conley","SF","WR","2.2","1.8","1.4","1.8","2.2","6.4","5.5"
"AJ Barner","SEA","TE","2.2","1.8","1.4","1.8","2.2","6.2","5.2"
"Dawson Knox","BUF","TE","2.1","1.7","1.3","1.7","2.1","6.1","5.1"
"Brock Wright","DET","TE","2.1","1.7","1.2","1.7","2.1","5.8","4.8"
"Jaelon Darden","CLE","WR","2.0","1.6","1.2","1.6","2.0","5.9","4.9"
"Bo Melton","GB","WR","2.0","1.8","1.5","1.7","2.0","7.0","6.3"
"Nick Westbrook-Ikhine","TEN","WR","2.0","1.7","1.3","1.7","2.0","6.1","5.1"
"Stone Smartt","LAC","TE","1.9","1.5","1.2","1.5","1.9","5.5","4.6"
"Jake Bobo","SEA","WR","1.9","1.5","1.2","1.5","1.9","5.8","4.9"
"Charlie Kolar","BAL","TE","1.8","1.5","1.2","1.5","1.8","5.4","4.6"
"Brenton Strange","JAX","TE","1.8","1.5","1.1","1.5","1.8","7.1","6.1"
"Lil'Jordan Humphrey","DEN","WR","1.7","1.4","1.0","1.4","1.7","5.2","4.4"
"Andrew Ogletree","IND","TE","1.7","1.4","1.1","1.4","1.7","5.3","4.5"
"Connor Heyward","PIT","TE","1.7","1.4","1.0","1.4","1.7","5.0","4.0"
"Adam Trautman","DEN","TE","1.6","1.3","1.0","1.3","1.6","4.8","3.9"
"Kylen Granson","IND","TE","1.6","1.3","1.0","1.3","1.6","4.9","4.0"
"Will Mallory","IND","TE","1.6","1.3","1.0","1.3","1.6","4.9","4.1"
"Hunter Long","LA","TE","1.6","1.3","1.0","1.3","1.6","6.7","5.8"
"Davis Allen","LA","TE","1.6","1.3","1.0","1.3","1.6","6.8","5.9"
"Mike Williams","NYJ","WR","1.6","1.3","1.0","1.3","1.6","5.2","4.4"
"Malik Heath","GB","WR","1.5","1.2","0.9","1.2","1.5","4.8","4.0"
"Parker Washington","JAX","WR","1.5","1.2","0.9","1.2","1.5","6.4","5.5"
"Johnny Wilson","PHI","WR","1.5","1.2","0.9","1.2","1.5","4.8","4.0"
"Jack Stoll","PHI","TE","1.5","1.1","0.8","1.1","1.5","4.3","3.5"
"Trey Palmer","TB","WR","1.5","1.2","1.0","1.2","1.5","4.9","4.1"
"Jalen McMillan","TB","WR","1.5","1.3","1.0","1.3","1.5","5.0","4.3"
"Alec Ingold","MIA","RB","1.4","1.2","1.0","1.2","1.4","4.3","3.7"
"Nate Adkins","DEN","TE","1.3","1.0","0.8","1.0","1.3","4.1","3.3"
"Hassan Haskins","LAC","RB","1.3","1.3","1.2","1.3","1.3","4.4","4.2"
"Brandon Powell","MIN","WR","1.3","1.1","0.9","1.1","1.3","4.6","3.9"
"Durham Smythe","MIA","TE","1.2","0.9","0.7","0.9","1.2","3.9","3.1"
"Julian Hill","MIA","TE","1.2","0.9","0.7","0.9","1.2","3.8","3.0"
"JaMycal Hasty","NE","RB","1.2","1.1","1.0","1.1","1.2","5.8","5.4"
"Justin Fields","PIT","QB","1.2","1.2","1.2","1.2","1.2","2.7","2.7"
"Pharaoh Brown","SEA","TE","1.2","1.0","0.7","1.0","1.2","4.0","3.3"
"Joshua Kelley","TEN","RB","1.2","1.1","0.9","1.1","1.2","3.9","3.6"
"Jeremy McNichols","WAS","RB","1.2","1.2","1.1","1.1","1.2","4.3","4.1"
"Drew Sample","CIN","TE","1.1","0.9","0.6","0.9","1.1","3.6","2.9"
"Ashton Dulin","IND","WR","1.1","1.0","0.8","1.0","1.1","4.4","3.9"
"Eric Tomlinson","LAC","TE","1.1","0.9","0.7","0.9","1.1","3.7","3.0"
"Equanimeous St. Brown","NO","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.3"
"Laviska Shenault Jr.","SEA","WR","1.1","0.9","0.7","0.9","1.1","3.9","3.3"
"KhaDarel Hodge","ATL","WR","1.0","0.9","0.7","0.9","1.0","3.8","3.2"
"Michael Burton","DEN","RB","1.0","0.8","0.5","0.8","1.0","3.2","2.6"
"Jalin Hyatt","NYG","WR","1.0","0.8","0.7","0.8","1.0","3.7","3.1"
"Carson Steele","KC","RB","0.9","0.8","0.7","0.8","0.9","3.2","2.9"
"John Bates","WAS","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.5"
"David Moore","CAR","WR","0.8","0.7","0.5","0.7","0.8","3.3","2.7"
"Malik Washington","MIA","WR","0.8","0.6","0.5","0.6","0.8","3.0","2.5"
"Cam Akers","MIN","RB","0.8","0.8","0.7","0.8","0.8","3.0","2.8"
"Zay Jones","ARI","WR","0.7","0.6","0.5","0.6","0.7","2.8","2.3"
"Charlie Woerner","ATL","TE","0.7","0.6","0.5","0.6","0.7","2.8","2.2"
"Jamari Thrash","CLE","WR","0.7","0.6","0.5","0.6","0.7","3.0","2.4"
"C.J. Ham","MIN","RB","0.7","0.5","0.4","0.5","0.7","2.5","2.0"
"K.J. Osborn","NE","WR","0.7","0.5","0.4","0.5","0.7","4.0","3.4"
"Eric Saubert","SF","TE","0.7","0.6","0.4","0.6","0.7","2.9","2.3"
"Nick Vannett","TEN","TE","0.7","0.6","0.4","0.6","0.7","2.7","2.1"
"Tylan Wallace","BAL","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Tanner Hudson","CIN","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.7"
"Braxton Berrios","MIA","WR","0.6","0.5","0.3","0.5","0.6","2.4","1.9"
"Jared Wiley","KC","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Brenden Rice","LAC","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Ronnie Rivers","LA","RB","0.5","0.4","0.4","0.4","0.5","3.1","2.9"
"Jermaine Jackson","NO","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Dallin Holker","NO","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Eric Gray","NYG","RB","0.5","0.4","0.4","0.4","0.5","1.9","1.7"
"Daniel Bellinger","NYG","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Craig Reynolds","DET","RB","0.4","0.4","0.4","0.4","0.4","1.7","1.6"
"Joseph Fortson","KC","TE","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Scott Miller","PIT","WR","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Patrick Taylor","SF","RB","0.4","0.4","0.4","0.4","0.4","1.6","1.4"
"Tip Reiman","ARI","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Raheem Blackshear","CAR","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Trayveon Williams","CIN","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Trenton Irwin","CIN","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Geoff Swaim","CLE","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Chris Brooks","GB","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Jake Funk","JAX","RB","0.3","0.3","0.3","0.3","0.3","2.4","2.3"
"Luke Farrell","JAX","TE","0.3","0.2","0.2","0.2","0.3","2.3","1.8"
"Skyy Moore","KC","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Tyreik McAllister","LV","WR","0.3","0.2","0.2","0.2","0.3","2.1","1.7"
"Trent Sherfield","MIN","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Isaiah Davis","NYJ","RB","0.3","0.3","0.3","0.3","0.3","1.0","1.0"
"Xavier Gipson","NYJ","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Anthony Firkser","NYJ","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Aaron Shampklin","PIT","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.1"
"Payne Durham","TB","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Ben Sinnott","WAS","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Xavier Weaver","ARI","WR","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Ross Dwelley","ATL","TE","0.2","0.2","0.1","0.2","0.2","0.7","0.6"
"Patrick Ricard","BAL","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Feleipe Franks","CAR","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.4"
"Sione Vaki","DET","RB","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Evan Hull","IND","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Tanner Conner","MIA","TE","0.2","0.2","0.1","0.2","0.2","0.8","0.7"
"Adam Prentice","NO","RB","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Will Shipley","PHI","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.5"
"Parris Campbell","PHI","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jonathan Ward","PIT","RB","0.2","0.2","0.2","0.2","0.2","0.8","0.8"
"Roman Wilson","PIT","WR","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Jake Tonges","SF","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Brady Russell","SEA","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Jha'Quan Jackson","TEN","WR","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Rasheen Ali","BAL","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Reggie Gilliam","BUF","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Quintin Morris","BUF","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Charlie Jones","CIN","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Jameis Winston","CLE","QB","0.1","0.1","0.1","0.1","0.1","0.0","0.0"
"Parker Hesse","DET","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Tim Jones","JAX","WR","0.1","0.1","0.1","0.1","0.1","1.1","0.9"
"Josiah Deguara","JAX","TE","0.1","0.1","0.1","0.1","0.1","1.1","0.8"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jacob Cowing","SF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
