"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Pierre Strong","CLE","RB","2.6","2.2","1.8","2.2","2.6","7.1","6.3"
"Ezekiel Elliott","DAL","RB","2.7","2.4","2.1","2.4","2.6","7.3","6.8"
"Hayden Hurst","LAC","TE","2.6","2.1","1.5","2.1","2.6","6.9","5.7"
"Lil'Jordan Humphrey","DEN","WR","2.5","2.0","1.5","2.0","2.5","6.8","5.7"
"Emanuel Wilson","GB","RB","2.5","2.4","2.4","2.4","2.5","7.4","7.2"
"Khalil Herbert","CIN","RB","2.3","2.2","2.0","2.2","2.3","6.9","6.6"
"Adam Trautman","DEN","TE","2.3","1.8","1.4","1.8","2.3","6.3","5.2"
"Xavier Hutchinson","HOU","WR","2.3","1.8","1.4","1.8","2.3","6.2","5.3"
"JuJu Smith-Schuster","KC","WR","2.3","1.9","1.4","1.9","2.3","6.5","5.4"
"DJ Chark","LAC","WR","2.2","1.9","1.5","1.9","2.2","6.7","5.8"
"Derius Davis","LAC","WR","2.2","1.9","1.5","1.9","2.2","7.3","6.5"
"Julian Hill","MIA","TE","2.2","1.7","1.3","1.7","2.2","5.9","4.8"
"Jeremy Ruckert","NYJ","TE","2.2","1.7","1.2","1.7","2.2","5.9","4.8"
"Zay Jones","ARI","WR","2.1","1.7","1.3","1.7","2.1","6.2","5.2"
"Cam Grandy","CIN","TE","2.1","1.7","1.3","1.7","2.1","5.8","4.8"
"Blake Whiteheart","CLE","TE","2.1","1.7","1.3","1.7","2.1","6.0","5.0"
"Luke Farrell","JAX","TE","2.1","1.7","1.2","1.7","2.1","5.8","4.7"
"Justin Watson","KC","WR","2.1","1.7","1.4","1.7","2.1","6.4","5.5"
"Michael Carter","ARI","RB","2.0","1.8","1.6","1.8","2.0","6.1","5.7"
"Scott Miller","PIT","WR","2.0","1.7","1.3","1.7","2.0","6.1","5.1"
"Cedrick Wilson","NO","WR","1.9","1.5","1.1","1.5","1.9","5.6","4.6"
"Elijah Higgins","ARI","TE","1.8","1.4","1.1","1.4","1.8","5.2","4.3"
"Terrace Marshall Jr.","LV","WR","1.8","1.4","1.1","1.4","1.8","5.5","4.6"
"Tucker Fisk","LAC","TE","1.8","1.4","1.0","1.4","1.8","5.2","4.3"
"Tip Reiman","ARI","TE","1.7","1.4","1.1","1.4","1.7","5.2","4.3"
"Hunter Luepke","DAL","RB","1.8","1.4","1.1","1.4","1.7","5.0","4.2"
"Ja'Lynn Polk","NE","WR","1.7","1.4","1.1","1.4","1.7","5.3","4.5"
"Nick Vannett","TEN","TE","1.7","1.3","1.0","1.3","1.7","4.9","4.0"
"Brock Wright","DET","TE","1.6","1.3","1.0","1.3","1.6","4.9","4.1"
"Mo Alie-Cox","IND","TE","1.6","1.3","1.1","1.3","1.6","5.1","4.3"
"Durham Smythe","MIA","TE","1.6","1.3","0.9","1.3","1.6","4.7","3.8"
"Jalin Hyatt","NYG","WR","1.6","1.3","1.0","1.3","1.6","5.3","4.5"
"Ko Kieft","TB","TE","1.6","1.3","1.0","1.3","1.6","4.9","4.1"
"Charlie Woerner","ATL","TE","1.5","1.2","0.9","1.2","1.5","4.8","3.9"
"Luke Schoonmaker","DAL","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.6"
"Alec Ingold","MIA","RB","1.5","1.1","0.8","1.1","1.5","4.3","3.5"
"Luke McCaffrey","WAS","WR","1.5","1.2","0.9","1.2","1.5","4.9","4.1"
"John Bates","WAS","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.6"
"Deven Thompkins","CAR","WR","1.4","1.1","0.8","1.1","1.4","4.5","3.7"
"Nate Adkins","DEN","TE","1.4","1.1","0.8","1.1","1.4","4.3","3.6"
"Sione Vaki","DET","RB","1.4","1.3","1.3","1.3","1.4","4.7","4.4"
"Bo Melton","GB","WR","1.4","1.2","1.0","1.2","1.4","5.5","4.9"
"Dare Ogunbowale","HOU","RB","1.4","1.2","0.9","1.2","1.4","4.3","3.7"
"Irv Smith","HOU","TE","1.4","1.1","0.8","1.1","1.4","4.4","3.5"
"Andrew Ogletree","IND","TE","1.4","1.2","0.9","1.2","1.4","4.6","3.9"
"Johnny Wilson","PHI","WR","1.4","1.1","0.9","1.1","1.4","4.6","3.8"
"Jamari Thrash","CLE","WR","1.3","1.1","0.8","1.1","1.3","4.5","3.9"
"Anthony Gould","IND","WR","1.3","1.1","0.9","1.1","1.3","4.6","3.9"
"Will Mallory","IND","TE","1.3","1.1","0.8","1.1","1.3","4.3","3.6"
"MyCole Pruitt","PIT","TE","1.3","1.1","0.8","1.1","1.3","4.2","3.5"
"Jordan Mims","NO","RB","1.2","1.0","0.9","1.0","1.2","3.9","3.5"
"Jake Bobo","SEA","WR","1.2","0.9","0.7","0.9","1.2","4.0","3.3"
"Devontez Walker","BAL","WR","1.1","0.9","0.7","0.9","1.1","3.9","3.2"
"Trey Sermon","IND","RB","1.1","0.9","0.7","0.9","1.1","3.4","2.9"
"Davis Allen","LA","TE","1.1","0.9","0.6","0.9","1.1","3.7","3.0"
"Israel Abanikanda","SF","RB","1.1","1.0","1.0","1.0","1.1","3.8","3.6"
"Jaylen Wright","MIA","RB","1.0","0.9","0.9","0.9","1.0","3.5","3.3"
"Ben Skowronek","PIT","WR","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Michael Burton","DEN","RB","0.9","0.8","0.6","0.8","0.9","3.0","2.6"
"Eric Saubert","SF","TE","0.9","0.7","0.5","0.7","0.9","3.1","2.5"
"Sean Tucker","TB","RB","0.9","0.9","0.8","0.9","0.9","3.4","3.2"
"Ryan Flournoy","DAL","WR","0.7","0.6","0.5","0.6","0.7","2.8","2.3"
"Chris Rodriguez Jr.","WAS","RB","0.7","0.6","0.6","0.6","0.7","2.5","2.3"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Jonathan Mingo","DAL","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"Brevyn Spann-Ford","DAL","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Blake Watson","DEN","RB","0.6","0.6","0.5","0.6","0.6","2.3","2.1"
"Ben Sims","GB","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Dameon Pierce","HOU","RB","0.6","0.5","0.5","0.5","0.6","2.3","2.1"
"Hunter Long","LA","TE","0.6","0.4","0.3","0.4","0.6","2.2","1.8"
"Johnny Mundt","MIN","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Pharaoh Brown","SEA","TE","0.6","0.4","0.3","0.4","0.6","2.2","1.7"
"Trey Palmer","TB","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Patrick Ricard","BAL","RB","0.5","0.3","0.2","0.3","0.5","1.7","1.3"
"Josiah Deguara","JAX","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.5"
"Javon Baker","NE","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Adam Prentice","NO","RB","0.5","0.3","0.2","0.3","0.5","1.8","1.3"
"Chris Manhertz","NYG","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Bryce Oliver","TEN","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Ben Sinnott","WAS","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Tanner McLachlan","CIN","TE","0.4","0.3","0.2","0.3","0.4","1.4","1.1"
"James Proche","CLE","WR","0.4","0.4","0.3","0.4","0.4","2.0","1.8"
"Tyler Goodson","IND","RB","0.4","0.3","0.3","0.3","0.4","1.3","1.1"
"Harrison Bryant","LV","TE","0.5","0.4","0.3","0.4","0.4","1.7","1.4"
"Hassan Haskins","LAC","RB","0.4","0.3","0.3","0.3","0.4","1.4","1.3"
"Trent Sherfield","MIN","WR","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Brandon Powell","MIN","WR","0.4","0.3","0.3","0.3","0.4","1.7","1.3"
"Julius Chestnut","TEN","RB","0.4","0.4","0.3","0.4","0.4","1.5","1.4"
"Ross Dwelley","ATL","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Anthony Miller","BAL","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Quintin Morris","BUF","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Velus Jones Jr.","CAR","RB","0.3","0.3","0.2","0.3","0.3","1.2","1.1"
"Brenden Bates","CLE","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Shane Zylstra","DET","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"John FitzPatrick","GB","TE","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Jared Wayne","HOU","WR","0.3","0.2","0.2","0.2","0.3","0.0","0.0"
"Anthony Firkser","KC","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ty Chandler","MIN","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.2"
"C.J. Ham","MIN","RB","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Dallin Holker","NO","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Eric Gray","NYG","RB","0.3","0.3","0.2","0.3","0.3","1.2","1.1"
"Greg Dulcich","NYG","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Chris Conley","SF","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Jacob Cowing","SF","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Rakim Jarrett","TB","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Ryan Miller","TB","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Jermaine Burton","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.6"
"Isaiah Williams","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.6"
"Keilan Robinson","JAX","RB","0.2","0.1","0.1","0.1","0.2","0.7","0.6"
"Tim Jones","JAX","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Carson Steele","KC","RB","0.2","0.2","0.2","0.2","0.2","1.0","0.9"
"John Shenker","LV","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Tyler Johnson","LA","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Terrell Jennings","NE","RB","0.2","0.2","0.2","0.2","0.2","0.8","0.8"
"Marcus Jones","NE","RB","0.3","0.2","0.1","0.2","0.2","1.0","0.7"
"C.J. Uzomah","PHI","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Kenny McIntosh","SEA","RB","0.2","0.2","0.2","0.2","0.2","0.9","0.8"
"Mason Kinsey","TEN","WR","0.3","0.2","0.2","0.2","0.2","1.0","0.8"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Dan Chisena","CAR","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Feleipe Franks","CAR","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Collin Johnson","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Gerald Everett","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Trayveon Williams","CIN","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Nikko Remigio","KC","WR","0.1","0.1","0.1","0.1","0.1","0.0","0.0"
"Dylan Laube","LV","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Ramel Keyton","LV","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Scott Matlock","LAC","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.3"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Jordan Whittington","LA","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Xavier Gipson","NYJ","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Kenny Yeboah","NYJ","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Will Shipley","PHI","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"E.J. Jenkins","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Connor Heyward","PIT","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Brayden Willis","SF","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jake Tonges","SF","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Dareke Young","SEA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"David Martin-Robinson","TEN","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
