"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Malachi Corley","WR","NYJ","IND",,,,,,"0.2","1.3","0.02","0.7","8.0","0.05"
"Garrett Wilson","WR","NYJ","IND",,"0.0",,,,"0.1","0.6","0.01","5.9","70.0","0.44"
"Xavier Gipson","WR","NYJ","IND",,"0.0",,,,"0.0","0.0","0.00","1.0","11.9","0.08"
"Kenny Yeboah","TE","NYJ","IND",,,,,,"0.0","0.0","0.00","0.3","2.7","0.02"
"Jeremy Ruckert","TE","NYJ","IND",,"0.0",,,,"0.0","0.0","0.00","1.3","12.3","0.09"
"Tyler Conklin","TE","NYJ","IND",,"0.0",,,,"0.0","0.0","0.00","2.9","28.1","0.20"
"Russell Wilson","QB","PIT","BAL","20.5","32.7","237.9","1.47","0.69","4.1","18.3","0.20",,"0.0",
"Najee Harris","RB","PIT","BAL",,"0.0",,,,"14.2","58.7","0.50","1.7","12.2","0.06"
"Jaylen Warren","RB","PIT","BAL",,"0.0",,,,"6.9","29.2","0.20","2.3","16.3","0.07"
"Cordarrelle Patterson","RB","PIT","BAL",,"0.0",,,,"1.9","9.5","0.06","0.3","2.8","0.02"
"Van Jefferson","WR","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","1.3","16.9","0.10"
"Mike Williams","WR","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","1.7","24.3","0.13"
"Ben Skowronek","WR","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"George Pickens","WR","PIT","BAL",,"0.0",,,,"0.2","1.2","0.02","5.3","77.1","0.45"
"Calvin Austin III","WR","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","2.6","34.7","0.21"
"Connor Heyward","TE","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","0.7","6.5","0.06"
"Pat Freiermuth","TE","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","3.0","29.9","0.23"
"Darnell Washington","TE","PIT","BAL",,"0.0",,,,"0.0","0.0","0.00","1.6","16.2","0.13"
"Brock Purdy","QB","SF","SEA","21.8","32.4","261.0","1.73","0.64","4.7","20.2","0.20",,"0.0",
"Isaac Guerendo","RB","SF","SEA",,"0.0",,,,"1.8","8.3","0.06","0.1","0.5","0.00"
"Jordan Mason","RB","SF","SEA",,"0.0",,,,"1.8","8.3","0.06","0.1","0.5","0.00"
"Christian McCaffrey","RB","SF","SEA",,"0.0",,,,"17.6","84.3","0.78","5.2","45.5","0.33"
"Kyle Juszczyk","RB","SF","SEA",,"0.0",,,,"0.3","1.2","0.01","1.0","8.4","0.05"
"Deebo Samuel","WR","SF","SEA",,"0.0",,,,"3.0","15.7","0.17","5.0","66.1","0.41"
"Chris Conley","WR","SF","SEA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Ronnie Bell","WR","SF","SEA",,"0.0",,,,"0.0","0.0","0.00","0.0","0.7","0.01"
"Jauan Jennings","WR","SF","SEA",,"0.0",,,,"0.0","0.0","0.00","4.6","66.6","0.38"
"Ricky Pearsall","WR","SF","SEA",,"0.0",,,,"0.5","3.7","0.04","3.4","45.9","0.30"
"Jake Tonges","TE","SF","SEA",,"0.0",,,,"0.0","0.0","0.00","0.6","6.2","0.07"
"Eric Saubert","TE","SF","SEA",,,,,,"0.0","0.0","0.00","1.8","19.2","0.19"
"Geno Smith","QB","SEA","@SF","23.5","36.1","255.6","1.49","0.85","2.9","14.0","0.10",,"0.0",
"Zach Charbonnet","RB","SEA","@SF",,"0.0",,,,"4.5","18.2","0.11","1.9","12.9","0.06"
"Kenny McIntosh","RB","SEA","@SF",,"0.0",,,,"0.2","0.8","0.01",,"0.0",
"Kenneth Walker III","RB","SEA","@SF",,"0.0",,,,"15.3","62.3","0.49","3.8","26.7","0.14"
"Tyler Lockett","WR","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","3.3","43.1","0.24"
"DK Metcalf","WR","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","4.5","65.3","0.39"
"Laviska Shenault Jr.","WR","SEA","@SF",,"0.0",,,,"0.2","1.0","0.01","0.3","2.2","0.01"
"Jaxon Smith-Njigba","WR","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","4.9","56.7","0.31"
"Jake Bobo","WR","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","0.6","6.5","0.04"
"Cody White","WR","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","0.3","4.0","0.02"
"Tyler Mabry","TE","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Pharaoh Brown","TE","SEA","@SF",,,,,,"0.0","0.0","0.00","0.6","6.0","0.04"
"AJ Barner","TE","SEA","@SF",,"0.0",,,,"0.0","0.0","0.00","3.2","30.9","0.23"
"Will Levis","QB","TEN","MIN","19.0","29.7","191.7","0.97","0.76","4.2","21.5","0.14",,"0.0",
"Tony Pollard","RB","TEN","MIN",,"0.0",,,,"15.0","60.3","0.37","2.9","19.3","0.07"
"Julius Chestnut","RB","TEN","MIN",,,,,,"0.2","0.9","0.00",,"0.0",
"Tyjae Spears","RB","TEN","MIN",,"0.0",,,,"6.8","27.1","0.13","2.1","13.9","0.05"
"Jha'Quan Jackson","WR","TEN","MIN",,"0.0",,,,"0.1","0.5","0.01","0.2","2.2","0.01"
"Calvin Ridley","WR","TEN","MIN",,"0.0",,,,"0.5","2.4","0.02","4.8","64.3","0.35"
"Tyler Boyd","WR","TEN","MIN",,"0.0",,,,"0.2","1.3","0.01","2.0","20.0","0.10"
"Nick Westbrook-Ikhine","WR","TEN","MIN",,"0.0",,,,"0.0","0.0","0.00","2.5","31.2","0.16"
"Bryce Oliver","WR","TEN","MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.6","0.01"
"Chig Okonkwo","TE","TEN","MIN",,"0.0",,,,"0.0","0.0","0.00","2.3","21.4","0.13"
"Josh Whyle","TE","TEN","MIN",,"0.0",,,,"0.0","0.0","0.00","1.2","11.5","0.07"
"Nick Vannett","TE","TEN","MIN",,,,,,"0.0","0.0","0.00","0.7","6.5","0.04"
