"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Trent Sherfield Sr.","MIN","@GB","WR","3100","0.5","-8.6","0.0","0.0","36039957","0.0","2.0"
"Xavier Gipson","NYJ","DEN","WR","3300","0.9","-8.6","0.0","0.0","36039935","0.0","3.4"
"Olamide Zaccheaus","WAS","@ARI","WR","3500","1.3","-8.6","0.0","0.0","36039923","0.0","4.5"
"Chris Moore","ARI","WAS","WR","3000","0.3","-8.7","0.0","0.0","36040051","0.0","1.1"
"KhaDarel Hodge","ATL","NO","WR","3000","0.3","-8.7","0.0","0.0","36040213","0.0","1.1"
"Charlie Jones","CIN","@CAR","WR","3000","0.3","-8.7","0.0","0.0","36040195","0.0","1.2"
"James Proche II","CLE","@LV","WR","3000","0.3","-8.7","0.0","0.0","36039985","0.0","1.0"
"Troy Franklin","DEN","@NYJ","WR","3000","0.2","-8.7","0.0","0.0","36040097","0.0","0.9"
"Marvin Mims Jr.","DEN","@NYJ","WR","3200","0.7","-8.7","0.0","0.0","36039949","0.0","2.6"
"Steven Sims","HOU","JAX","WR","3000","0.3","-8.7","0.0","0.0","36040141","0.0","1.1"
"Kareem Hunt","KC","@LAC","RB","5200","4.6","-8.7","0.0","0.0","36039569","0.6","10.6"
"Javon Baker","NE","@SF","WR","3000","0.3","-8.7","0.0","0.0","36040035","0.0","1.0"
"Malachi Corley","NYJ","DEN","WR","3000","0.3","-8.7","0.0","0.0","36040085","0.0","1.1"
"Chris Conley","SF","NE","WR","3000","0.3","-8.7","0.0","0.0","36039961","0.0","1.1"
"Zach Pascal","ARI","WAS","WR","3000","0.1","-8.8","0.0","0.0","36040053","0.0","0.5"
"Tyler Badie","DEN","@NYJ","RB","4000","2.1","-8.8","0.0","0.0","36039685","0.1","5.7"
"Tim Jones","JAX","@HOU","WR","3000","0.1","-8.8","0.0","0.0","36040125","0.0","0.5"
"Mecole Hardman","KC","@LAC","WR","3000","0.1","-8.8","0.0","0.0","36040011","0.0","0.6"
"Kayshon Boutte","NE","@SF","WR","3000","0.2","-8.8","0.0","0.0","36040033","0.0","0.8"
"Tyler Scott","CHI","LA","WR","3000","0.1","-8.9","0.0","0.0","36040173","0.0","0.4"
"Cedrick Wilson Jr.","NO","@ATL","WR","3500","0.9","-9.0","0.0","0.0","36039925","0.0","3.5"
"Roman Wilson","PIT","@IND","WR","3200","0.2","-9.1","0.0","0.0","36039947","0.0","0.9"
"Trey Benson","ARI","WAS","RB","4800","3.2","-9.3","0.0","0.0","36039591","0.3","8.3"
"Adonai Mitchell","IND","PIT","WR","3900","1.5","-9.3","0.0","0.0","36039905","0.0","5.0"
"Kenneth Gainwell","PHI","@TB","RB","4900","3.3","-9.4","0.0","0.0","36039587","0.2","7.7"
"British Brooks","HOU","JAX","RB","4000","1.3","-9.6","0.0","0.0","36039707","0.0","0.0"
"J.J. Taylor","HOU","JAX","RB","4000","1.3","-9.7","0.0","0.0","36039709","0.0","0.5"
"Jonathan Ward","PIT","@IND","RB","4000","1.1","-9.8","0.0","0.0","36039695","0.0","3.3"
"Trey Sermon","IND","PIT","RB","4500","2.0","-9.9","0.0","0.0","36039609","0.0","5.4"
"Khalil Herbert","CHI","LA","RB","4800","2.5","-10.0","0.0","0.0","36039593","0.1","6.6"
"JaMycal Hasty","NE","@SF","RB","4000","0.8","-10.1","0.0","0.0","36039657","0.0","2.7"
"Jalen McMillan","TB","PHI","WR","3600","0.1","-10.1","0.0","0.0","36039917","0.0","0.4"
"Raheem Blackshear","CAR","CIN","RB","4000","0.8","-10.2","0.0","0.0","36039737","0.0","2.6"
"Gary Brightwell","CLE","@LV","RB","4000","0.8","-10.2","0.0","0.0","36039631","0.0","2.7"
"Isaac Guerendo","SF","NE","RB","4200","1.1","-10.2","0.0","0.0","36039619","0.0","3.3"
"C.J. Ham","MIN","@GB","RB","4000","0.6","-10.3","0.0","0.0","36039717","0.0","2.4"
"Michael Burton","DEN","@NYJ","RB","4000","0.5","-10.5","0.0","0.0","36039691","0.0","1.9"
"Hassan Haskins","LAC","KC","RB","4000","0.5","-10.5","0.0","0.0","36039637","0.0","1.7"
"Adam Prentice","NO","@ATL","RB","4000","0.4","-10.5","0.0","0.0","36039755","0.0","1.7"
"Isaiah Davis","NYJ","DEN","RB","4000","0.4","-10.5","0.0","0.0","36039679","0.0","1.4"
"Chris Brooks","GB","MIN","RB","4000","0.3","-10.6","0.0","0.0","36039719","0.0","1.1"
"Tyler Goodson","IND","PIT","RB","4000","0.3","-10.6","0.0","0.0","36039699","0.0","1.3"
"Tank Bigsby","JAX","@HOU","RB","5600","3.5","-10.6","0.0","0.0","36039555","0.4","8.6"
"Sean Tucker","TB","PHI","RB","4000","0.4","-10.6","0.0","0.0","36039769","0.0","1.3"
"Chris Rodriguez Jr.","WAS","@ARI","RB","4000","0.3","-10.6","0.0","0.0","36039667","0.0","1.2"
"Myles Gaskin","MIN","@GB","RB","4000","0.3","-10.7","0.0","0.0","36039713","0.0","1.0"
"Jordan Mims","NO","@ATL","RB","4000","0.2","-10.7","0.0","0.0","36039749","0.0","0.8"
"Avery Williams","ATL","NO","RB","4000","0.2","-10.8","0.0","0.0","36039757","0.0","0.6"
"Trayveon Williams","CIN","@CAR","RB","4000","0.1","-10.8","0.0","0.0","36039743","0.0","0.6"
"Patrick Taylor Jr.","SF","NE","RB","4000","0.1","-10.9","0.0","0.0","36039649","0.0","0.3"
"Blake Corum","LA","@CHI","RB","4600","0.3","-11.8","0.0","0.0","36039603","0.0","1.1"
"D'Ernest Johnson","JAX","@HOU","RB","4900","0.7","-12.0","0.0","0.0","36039589","0.0","2.4"
"Drake Maye","NE","@SF","QB","5000","0.7","-14.9","0.0","0.0","36039454","0.0","0.3"
"Jameis Winston","CLE","@LV","QB","4900","0.2","-15.1","0.0","0.0","36039458","0.0","0.0"
