"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Blake Corum","LA","RB","3.0","2.8","2.6","2.7","2.9","8.3","7.9"
"Colby Parkinson","LA","TE","2.9","2.3","1.7","2.3","2.9","7.5","6.2"
"Cedrick Wilson","NO","WR","2.9","2.4","1.8","2.4","2.9","7.8","6.7"
"Adam Trautman","DEN","TE","2.8","2.3","1.8","2.3","2.8","7.3","6.2"
"Derius Davis","LAC","WR","2.8","2.3","1.8","2.3","2.8","8.3","7.3"
"Julian Hill","MIA","TE","2.8","2.2","1.6","2.2","2.8","7.1","5.9"
"Van Jefferson","PIT","WR","2.8","2.3","1.8","2.3","2.8","7.9","6.8"
"Nelson Agholor","BAL","WR","2.7","2.3","1.8","2.3","2.7","7.7","6.7"
"Johnny Mundt","MIN","TE","2.7","2.1","1.5","2.1","2.7","6.9","5.6"
"AJ Barner","SEA","TE","2.7","2.1","1.5","2.1","2.7","6.9","5.7"
"Diontae Johnson","BAL","WR","2.6","2.1","1.7","2.1","2.6","7.4","6.4"
"Ty Johnson","BUF","RB","2.6","2.2","1.8","2.2","2.6","7.1","6.1"
"Brock Wright","DET","TE","2.5","2.0","1.5","2.0","2.5","6.8","5.7"
"Ja'Lynn Polk","NE","WR","2.6","2.1","1.7","2.1","2.5","7.3","6.3"
"Luke McCaffrey","WAS","WR","2.5","2.0","1.6","2.0","2.5","7.0","5.9"
"Greg Dortch","ARI","WR","2.4","2.0","1.5","1.9","2.4","6.9","5.8"
"Dare Ogunbowale","HOU","RB","2.4","1.9","1.5","1.9","2.4","6.3","5.3"
"Xavier Gipson","NYJ","WR","2.4","2.0","1.5","2.0","2.4","6.8","5.7"
"Josh Whyle","TEN","TE","2.4","1.9","1.4","1.9","2.4","6.5","5.4"
"Zay Jones","ARI","WR","2.3","1.9","1.4","1.9","2.3","6.6","5.5"
"Khalil Herbert","CIN","RB","2.3","2.1","2.0","2.1","2.3","6.7","6.4"
"Drew Sample","CIN","TE","2.3","1.8","1.3","1.8","2.3","6.2","5.1"
"Tanner Hudson","CIN","TE","2.3","1.8","1.3","1.8","2.3","6.3","5.1"
"Hassan Haskins","LAC","RB","2.4","2.1","1.9","2.1","2.3","6.8","6.4"
"Sean Tucker","TB","RB","2.4","2.3","2.2","2.3","2.3","7.1","6.9"
"Tucker Fisk","LAC","TE","2.2","1.8","1.4","1.8","2.2","6.2","5.2"
"Mo Alie-Cox","IND","TE","2.1","1.7","1.3","1.7","2.1","6.1","5.1"
"D'Ernest Johnson","JAX","RB","2.1","1.8","1.4","1.8","2.1","5.9","5.1"
"Grant Calcaterra","PHI","TE","2.1","1.6","1.2","1.6","2.1","5.6","4.6"
"Mike Williams","PIT","WR","2.1","1.8","1.4","1.8","2.1","6.5","5.6"
"Luke Farrell","JAX","TE","2.0","1.6","1.2","1.6","2.0","5.6","4.6"
"Quintin Morris","BUF","TE","1.9","1.6","1.2","1.6","1.9","5.7","4.7"
"Hunter Luepke","DAL","RB","1.9","1.5","1.0","1.5","1.9","5.2","4.2"
"JaMycal Hasty","NE","RB","1.9","1.6","1.4","1.6","1.9","5.5","4.8"
"Nick Vannett","TEN","TE","1.9","1.5","1.1","1.5","1.9","5.5","4.5"
"Malachi Corley","NYJ","WR","1.9","1.5","1.2","1.5","1.8","6.0","5.2"
"Kyle Juszczyk","SF","RB","1.8","1.3","0.9","1.3","1.8","5.0","4.0"
"Rakim Jarrett","TB","WR","1.8","1.5","1.2","1.5","1.8","5.6","4.8"
"Feleipe Franks","CAR","TE","1.7","1.4","1.0","1.4","1.7","5.3","4.4"
"Robert Woods","HOU","WR","1.7","1.4","1.0","1.3","1.7","5.3","4.4"
"Andrew Ogletree","IND","TE","1.7","1.4","1.1","1.4","1.7","5.2","4.4"
"Jalin Hyatt","NYG","WR","1.6","1.3","1.1","1.3","1.6","5.4","4.6"
"Cordarrelle Patterson","PIT","RB","1.6","1.5","1.3","1.5","1.6","5.3","4.8"
"Tyler Johnson","LA","WR","1.5","1.2","0.9","1.2","1.5","4.8","4.0"
"Alec Ingold","MIA","RB","1.5","1.3","1.0","1.3","1.5","4.5","3.8"
"Durham Smythe","MIA","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.7"
"Britain Covey","PHI","WR","1.5","1.2","0.8","1.2","1.5","4.5","3.7"
"Trey Palmer","TB","WR","1.5","1.2","1.0","1.2","1.5","4.7","4.0"
"Tylan Wallace","BAL","WR","1.4","1.2","0.9","1.2","1.4","4.8","4.1"
"Anthony Gould","IND","WR","1.4","1.2","0.9","1.2","1.4","4.8","4.0"
"Tim Jones","JAX","WR","1.4","1.1","0.8","1.1","1.4","4.4","3.7"
"Ainias Smith","PHI","WR","1.4","1.1","0.9","1.1","1.4","4.6","3.9"
"John Bates","WAS","TE","1.4","1.1","0.8","1.1","1.4","4.3","3.6"
"Michael Burton","DEN","RB","1.3","1.1","0.9","1.1","1.3","4.1","3.6"
"Eric Gray","NYG","RB","1.3","1.2","1.0","1.1","1.3","4.1","3.8"
"Xavier Hutchinson","HOU","WR","1.2","1.0","0.8","1.0","1.2","4.3","3.6"
"Justin Fields","PIT","QB","1.2","1.2","1.2","1.2","1.2","4.7","4.7"
"Jalen Brooks","DAL","WR","1.1","0.9","0.7","0.9","1.1","3.8","3.2"
"MyCole Pruitt","PIT","TE","1.1","0.9","0.7","0.9","1.1","3.8","3.2"
"Jordan Mason","SF","RB","1.1","1.1","1.0","1.0","1.1","3.8","3.6"
"Hunter Long","LA","TE","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Parris Campbell","PHI","WR","1.0","0.7","0.5","0.7","1.0","3.3","2.7"
"Eric Saubert","SF","TE","1.0","0.8","0.6","0.8","1.0","3.4","2.8"
"Nate Adkins","DEN","TE","0.9","0.7","0.6","0.7","0.9","3.1","2.5"
"Ben Sims","GB","TE","0.9","0.7","0.6","0.7","0.9","3.3","2.7"
"Stone Smartt","LAC","TE","0.9","0.8","0.6","0.8","0.9","3.4","2.8"
"Trent Sherfield","MIN","WR","0.9","0.7","0.6","0.7","0.9","3.5","2.9"
"Pharaoh Brown","SEA","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.6"
"Kadarius Toney","CLE","WR","0.8","0.7","0.6","0.7","0.8","3.5","3.0"
"Jonathan Mingo","DAL","WR","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"Brandon Powell","MIN","WR","0.8","0.7","0.5","0.7","0.8","3.2","2.6"
"Dante Pettis","NO","WR","0.8","0.7","0.5","0.7","0.8","3.3","2.7"
"Trey Lance","DAL","QB","0.7","0.7","0.7","0.7","0.7","1.3","1.3"
"Dameon Pierce","HOU","RB","0.7","0.6","0.6","0.6","0.7","2.6","2.4"
"Trey Sermon","IND","RB","0.7","0.6","0.5","0.6","0.7","2.5","2.1"
"Tyler Goodson","IND","RB","0.7","0.6","0.5","0.6","0.7","2.5","2.2"
"Carson Steele","KC","RB","0.7","0.6","0.5","0.6","0.7","2.6","2.3"
"C.J. Ham","MIN","RB","0.7","0.6","0.4","0.6","0.7","2.6","2.1"
"Jake Bobo","SEA","WR","0.7","0.5","0.4","0.5","0.7","2.6","2.1"
"Cody White","SEA","WR","0.7","0.5","0.4","0.5","0.7","2.6","2.1"
"Chris Rodriguez Jr.","WAS","RB","0.7","0.6","0.6","0.6","0.7","2.6","2.4"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Ross Dwelley","ATL","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Zach Davidson","BUF","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Raheem Blackshear","CAR","RB","0.6","0.5","0.4","0.5","0.6","2.4","1.8"
"Stephen Sullivan","CAR","TE","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Laquon Treadwell","IND","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Kenny Yeboah","NYJ","TE","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"Ryan Miller","TB","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Ben Sinnott","WAS","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.7"
"Keaton Mitchell","BAL","RB","0.5","0.5","0.4","0.5","0.5","2.0","1.8"
"Patrick Ricard","BAL","RB","0.5","0.4","0.2","0.4","0.5","1.9","1.4"
"Zaire Mitchell-Paden","BAL","TE","0.5","0.4","0.3","0.4","0.5","2.1","1.6"
"Jaelon Darden","CLE","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Craig Reynolds","DET","RB","0.6","0.5","0.5","0.5","0.5","2.1","1.9"
"Allen Robinson","DET","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Ashton Dulin","IND","WR","0.5","0.5","0.5","0.5","0.5","2.7","2.7"
"Elijah Cooks","JAX","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Terrace Marshall Jr.","LV","WR","0.5","0.4","0.3","0.4","0.5","1.7","1.4"
"Javon Baker","NE","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Adam Prentice","NO","RB","0.5","0.4","0.2","0.4","0.5","1.9","1.4"
"Daniel Bellinger","NYG","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Pierre Strong","CLE","RB","0.4","0.3","0.2","0.3","0.4","1.5","1.2"
"Dylan Laube","LV","RB","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Jeff Wilson","MIA","RB","0.4","0.4","0.3","0.4","0.4","1.6","1.5"
"Jordan Mims","NO","RB","0.4","0.4","0.3","0.4","0.4","1.6","1.3"
"Isaac Guerendo","SF","RB","0.4","0.3","0.3","0.3","0.4","1.5","1.4"
"Julius Chestnut","TEN","RB","0.4","0.4","0.3","0.4","0.4","1.5","1.3"
"Avery Williams","ATL","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"DeAndre Carter","CHI","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Blake Whiteheart","CLE","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Shane Zylstra","DET","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"John FitzPatrick","GB","TE","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Anthony Firkser","KC","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Ty Chandler","MIN","RB","0.3","0.3","0.3","0.3","0.3","1.0","1.0"
"Jermaine Jackson","NO","WR","0.3","0.3","0.3","0.3","0.3","1.5","1.5"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Connor Heyward","PIT","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Payne Durham","TB","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Trenton Irwin","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Cam Grandy","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Justin Shorter","LV","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jordan Whittington","LA","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Xavier Smith","LA","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Chris Manhertz","NYG","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Ben Skowronek","PIT","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.5","0.4"
"Michael Wiley","WAS","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tip Reiman","ARI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Casey Washington","ATL","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Jalen Virgil","BUF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Dan Chisena","CAR","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Travis Homer","CHI","RB","0.1","0.1","0.1","0.1","0.1","0.2","0.2"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Gerald Everett","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Trayveon Williams","CIN","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Princeton Fant","DAL","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Sione Vaki","DET","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Jared Wayne","HOU","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Irv Smith","HOU","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Velus Jones Jr.","JAX","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.6"
"Scott Matlock","LAC","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"River Cracraft","MIA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Jake McQuaide","MIN","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Nick Muse","MIN","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jack Westover","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Isaiah Davis","NYJ","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Will Shipley","PHI","RB","0.1","0.1","0.1","0.1","0.1","0.6","0.6"
"C.J. Uzomah","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Chris Conley","SF","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Ronnie Bell","SF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Jha'Quan Jackson","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Bryce Oliver","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
