"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Diontae Johnson","BAL","@PIT","WR","4800","3.7","-8.8","0.0","0.0","36616678","0.0","9.7"
"Jaelon Darden","CLE","@NO","WR","3000","0.1","-8.8","0.0","0.0","36616920","0.0","0.6"
"Jamari Thrash","CLE","@NO","WR","3000","0.1","-8.8","0.0","0.0","36616918","0.0","0.6"
"Ronnie Bell","SF","SEA","WR","3000","0.1","-8.8","0.0","0.0","36616828","0.0","0.6"
"Keaton Mitchell","BAL","@PIT","RB","4000","2.0","-8.9","0.0","0.0","36616532","0.0","6.3"
"Tyler Scott","CHI","GB","WR","3000","0.1","-8.9","0.0","0.0","36617010","0.0","0.4"
"Allen Robinson II","DET","JAX","WR","3100","0.3","-8.9","0.0","0.0","36616760","0.0","1.0"
"Tim Jones","JAX","@DET","WR","3100","0.2","-8.9","0.0","0.0","36616756","0.0","0.9"
"DJ Turner","LV","@MIA","WR","3900","1.9","-8.9","0.0","0.0","36616716","0.0","6.2"
"Cordarrelle Patterson","PIT","BAL","RB","4000","2.1","-8.9","0.0","0.0","36616540","0.0","6.2"
"Tylan Wallace","BAL","@PIT","WR","3300","0.5","-9.0","0.0","0.0","36616752","0.0","2.1"
"Carson Steele","KC","@BUF","RB","4000","2.0","-9.0","0.0","0.0","36616490","0.0","5.9"
"Ray Davis","BUF","KC","RB","5400","4.4","-9.3","0.0","0.0","36616416","0.4","11.0"
"Tutu Atwell","LA","@NE","WR","4200","2.1","-9.3","0.0","0.0","36616702","0.0","6.5"
"Alec Ingold","MIA","LV","RB","4000","1.5","-9.4","0.0","0.0","36616564","0.0","4.4"
"Pierre Strong Jr.","CLE","@NO","RB","4000","1.4","-9.5","0.0","0.0","36616476","0.0","4.5"
"Trey Sermon","IND","@NYJ","RB","4300","1.6","-9.9","0.0","0.0","36616464","0.0","4.7"
"Michael Burton","DEN","ATL","RB","4000","0.7","-10.2","0.0","0.0","36616510","0.0","2.6"
"Antonio Gibson","NE","LA","RB","4800","2.1","-10.4","0.0","0.0","36616438","0.0","6.0"
"Patrick Ricard","BAL","@PIT","RB","4000","0.5","-10.5","0.0","0.0","36616538","0.0","1.7"
"Craig Reynolds","DET","JAX","RB","4000","0.5","-10.5","0.0","0.0","36616574","0.0","1.7"
"Adam Prentice","NO","CLE","RB","4000","0.4","-10.5","0.0","0.0","36616550","0.0","1.7"
"C.J. Ham","MIN","@TEN","RB","4000","0.3","-10.7","0.0","0.0","36616524","0.0","1.1"
"Avery Williams","ATL","@DEN","RB","4000","0.2","-10.8","0.0","0.0","36616516","0.0","0.6"
"Sione Vaki","DET","JAX","RB","4000","0.1","-10.8","0.0","0.0","36616576","0.0","0.4"
"Isaiah Davis","NYJ","IND","RB","4000","0.1","-10.8","0.0","0.0","36616480","0.0","0.6"
"Kenny McIntosh","SEA","@SF","RB","4000","0.1","-10.8","0.0","0.0","36616498","0.0","0.4"
"Travis Homer","CHI","GB","RB","4000","0.1","-10.9","0.0","0.0","36616586","0.0","0.3"
"Ronnie Rivers","LA","@NE","RB","4000","0.1","-10.9","0.0","0.0","36616560","0.0","0.3"
"Tyler Goodson","IND","@NYJ","RB","4900","1.6","-11.1","0.0","0.0","36616434","0.0","4.8"
"Blake Corum","LA","@NE","RB","5400","2.6","-11.1","0.0","0.0","36616418","0.0","7.5"
"Ty Chandler","MIN","@TEN","RB","4500","0.8","-11.1","0.0","0.0","36616454","0.0","2.9"
"Julius Chestnut","TEN","MIN","RB","4200","0.1","-11.2","0.0","0.0","36616466","0.0","0.5"
"Jordan Whittington","LA","@NE","WR","4500","0.3","-11.6","0.0","0.0","36616692","0.0","1.2"
"Isaac Guerendo","SF","SEA","RB","5000","1.3","-11.6","0.0","0.0","36616428","0.0","4.4"
"Jordan Mason","SF","SEA","RB","5900","1.3","-13.3","0.0","0.0","36616404","0.0","4.5"
"Desmond Ridder","LV","@MIA","QB","5000","1.4","-14.2","0.0","0.0","36616310","0.0","0.0"
