"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Jordan Whittington","LA","@NYJ","WR","3000","0.1","-8.8","0.0","0.0","37035487","0.0","0.5"
"Xavier Gipson","NYJ","LA","WR","3000","0.1","-8.8","0.0","0.0","37035469","0.0","0.5"
"Dareke Young","SEA","MIN","WR","3000","0.1","-8.8","0.0","0.0","37035429","0.0","0.6"
"Michael Carter","ARI","@CAR","RB","4000","2.0","-8.9","0.0","0.0","37035163","0.0","6.1"
"Pierre Strong Jr.","CLE","@CIN","RB","4400","2.6","-9.1","0.0","0.0","37035053","0.0","7.1"
"Sione Vaki","DET","@CHI","RB","4000","1.4","-9.5","0.0","0.0","37035143","0.0","4.7"
"Alec Ingold","MIA","SF","RB","4000","1.5","-9.5","0.0","0.0","37035085","0.0","4.3"
"Khalil Herbert","CIN","CLE","RB","4500","2.3","-9.6","0.0","0.0","37035049","0.0","6.9"
"Braelon Allen","NYJ","LA","RB","5100","3.5","-9.6","0.0","0.0","37035023","0.2","9.4"
"Trey Sermon","IND","TEN","RB","4000","1.1","-9.9","0.0","0.0","37035127","0.0","3.4"
"Jaylen Wright","MIA","SF","RB","4100","1.0","-10.1","0.0","0.0","37035065","0.0","3.5"
"Chris Rodriguez Jr.","WAS","PHI","RB","4000","0.7","-10.3","0.0","0.0","37035109","0.0","2.5"
"Julius Chestnut","TEN","@IND","RB","4000","0.4","-10.5","0.0","0.0","37035135","0.0","1.5"
"Velus Jones Jr.","CAR","ARI","RB","4000","0.3","-10.6","0.0","0.0","37035201","0.0","1.2"
"Tyler Goodson","IND","TEN","RB","4000","0.4","-10.6","0.0","0.0","37035129","0.0","1.3"
"C.J. Ham","MIN","@SEA","RB","4000","0.3","-10.6","0.0","0.0","37035107","0.0","1.3"
"Eric Gray","NYG","@ATL","RB","4000","0.3","-10.6","0.0","0.0","37035175","0.0","1.2"
"Avery Williams","ATL","NYG","RB","4000","0.2","-10.7","0.0","0.0","37035181","0.0","0.7"
"Terrell Jennings","NE","@BUF","RB","4000","0.2","-10.7","0.0","0.0","37035167","0.0","0.8"
"Kenny McIntosh","SEA","MIN","RB","4000","0.2","-10.7","0.0","0.0","37035099","0.0","0.9"
"Keilan Robinson","JAX","@LV","RB","4000","0.2","-10.8","0.0","0.0","37035089","0.0","0.7"
"Dylan Laube","LV","JAX","RB","4000","0.1","-10.8","0.0","0.0","37035095","0.0","0.5"
"Trayveon Williams","CIN","CLE","RB","4000","0.1","-10.9","0.0","0.0","37035073","0.0","0.3"
"Ronnie Rivers","LA","@NYJ","RB","4000","0.1","-10.9","0.0","0.0","37035123","0.0","0.3"
"Will Shipley","PHI","@WAS","RB","4000","0.1","-10.9","0.0","0.0","37035113","0.0","0.3"
"Ty Chandler","MIN","@SEA","RB","4300","0.3","-11.2","0.0","0.0","37035055","0.0","1.3"
"Israel Abanikanda","SF","@MIA","RB","4700","1.1","-11.2","0.0","0.0","37035041","0.0","3.8"
