"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Jahan Dotson","PHI","WR","2.8","2.3","1.7","2.3","2.8","7.6","6.4"
"Josh Whyle","TEN","TE","2.8","2.2","1.6","2.2","2.8","7.1","5.8"
"Pierre Strong","CLE","RB","2.7","2.3","2.0","2.3","2.6","7.2","6.5"
"Bo Melton","GB","WR","2.6","2.2","1.8","2.2","2.6","7.7","6.8"
"Colby Parkinson","LA","TE","2.6","2.1","1.6","2.1","2.6","6.7","5.6"
"Luke Farrell","JAX","TE","2.6","2.0","1.4","2.0","2.5","6.5","5.3"
"Cordarrelle Patterson","PIT","RB","2.6","2.2","1.9","2.2","2.5","7.4","6.7"
"Darnell Washington","PIT","TE","2.5","2.0","1.5","2.0","2.5","6.7","5.6"
"Luke McCaffrey","WAS","WR","2.5","2.1","1.6","2.1","2.5","7.1","6.0"
"Trey Benson","ARI","RB","2.4","2.4","2.3","2.3","2.3","7.3","7.3"
"Luke Musgrave","GB","TE","2.3","1.8","1.4","1.8","2.3","6.3","5.2"
"Terrace Marshall Jr.","LV","WR","2.3","1.8","1.4","1.8","2.3","6.4","5.4"
"Cedrick Wilson","NO","WR","2.3","1.9","1.4","1.9","2.3","6.6","5.6"
"Ezekiel Elliott","DAL","RB","2.2","2.1","1.9","2.1","2.2","6.3","6.0"
"Emanuel Wilson","GB","RB","2.1","2.0","1.9","2.0","2.1","6.3","6.1"
"Tucker Fisk","LAC","TE","2.1","1.7","1.3","1.7","2.1","5.9","4.9"
"Jeremy Ruckert","NYJ","TE","2.1","1.6","1.1","1.6","2.1","5.6","4.4"
"Mo Alie-Cox","IND","TE","2.0","1.6","1.3","1.6","2.0","5.8","4.9"
"Charlie Woerner","ATL","TE","1.9","1.5","1.1","1.5","1.9","5.2","4.3"
"D'Onta Foreman","CLE","RB","1.9","1.9","1.8","1.8","1.9","5.8","5.6"
"Stone Smartt","LAC","TE","1.9","1.6","1.2","1.6","1.9","5.6","4.7"
"K.J. Osborn","WAS","WR","1.9","1.5","1.2","1.5","1.9","5.7","4.8"
"DeeJay Dallas","ARI","RB","1.8","1.5","1.2","1.5","1.8","5.2","4.5"
"Zay Jones","ARI","WR","1.8","1.5","1.1","1.5","1.8","5.6","4.7"
"Cam Grandy","CIN","TE","1.8","1.4","1.1","1.4","1.8","5.2","4.3"
"Jonathan Mingo","DAL","WR","1.8","1.4","1.1","1.4","1.8","5.3","4.4"
"Andrew Ogletree","IND","TE","1.8","1.4","1.1","1.4","1.8","5.2","4.4"
"Patrick Taylor","SF","RB","1.8","1.7","1.6","1.7","1.8","5.7","5.4"
"Rakim Jarrett","TB","WR","1.8","1.5","1.2","1.5","1.8","5.8","5.0"
"Trey Palmer","TB","WR","1.8","1.5","1.2","1.5","1.8","5.6","4.8"
"Tip Reiman","ARI","TE","1.7","1.3","1.0","1.3","1.7","5.0","4.1"
"Elijah Higgins","ARI","TE","1.7","1.4","1.0","1.4","1.7","5.1","4.2"
"Luke Schoonmaker","DAL","TE","1.7","1.3","0.9","1.3","1.7","4.8","3.8"
"Dare Ogunbowale","HOU","RB","1.7","1.3","1.0","1.3","1.7","4.8","4.0"
"Justin Watson","KC","WR","1.7","1.4","1.1","1.4","1.7","5.7","4.9"
"JuJu Smith-Schuster","KC","WR","1.7","1.4","1.0","1.4","1.7","5.3","4.4"
"Nick Vannett","TEN","TE","1.7","1.3","1.0","1.3","1.7","4.9","4.0"
"Hunter Luepke","DAL","RB","1.6","1.3","0.9","1.3","1.6","4.6","3.7"
"Nate Adkins","DEN","TE","1.7","1.3","1.0","1.3","1.6","5.1","4.3"
"DJ Chark","LAC","WR","1.6","1.4","1.1","1.4","1.6","5.4","4.7"
"Rasheen Ali","BAL","RB","1.5","1.3","1.2","1.3","1.5","4.7","4.3"
"Jamari Thrash","CLE","WR","1.5","1.2","0.9","1.2","1.5","4.8","4.1"
"Jermar Jefferson","DET","RB","1.5","1.3","1.2","1.3","1.5","4.7","4.3"
"Jalin Hyatt","NYG","WR","1.5","1.2","0.9","1.2","1.5","4.9","4.2"
"Blake Whiteheart","CLE","TE","1.4","1.1","0.8","1.1","1.4","4.4","3.6"
"Sione Vaki","DET","RB","1.4","1.1","0.9","1.1","1.4","4.2","3.6"
"D'Ernest Johnson","JAX","RB","1.4","1.1","0.9","1.1","1.4","4.1","3.5"
"Chris Rodriguez Jr.","WAS","RB","1.4","1.4","1.3","1.4","1.4","4.9","4.8"
"Khalil Herbert","CIN","RB","1.3","1.2","1.1","1.2","1.3","4.2","4.0"
"Brock Wright","DET","TE","1.3","1.0","0.8","1.0","1.3","4.1","3.4"
"Durham Smythe","MIA","TE","1.3","1.0","0.8","1.0","1.3","4.1","3.3"
"Julian Hill","MIA","TE","1.3","1.0","0.7","1.0","1.3","4.0","3.2"
"Mason Kinsey","TEN","WR","1.3","1.0","0.8","1.0","1.3","4.2","3.5"
"Michael Burton","DEN","RB","1.2","1.0","0.8","1.0","1.2","3.8","3.3"
"Tyler Goodson","IND","RB","1.2","1.1","1.1","1.1","1.2","3.9","3.7"
"Hassan Haskins","LAC","RB","1.2","1.1","1.0","1.1","1.2","4.0","3.7"
"Hunter Long","LA","TE","1.2","0.9","0.7","0.9","1.2","3.7","3.0"
"Johnny Wilson","PHI","WR","1.2","1.0","0.7","1.0","1.2","4.1","3.5"
"MyCole Pruitt","PIT","TE","1.2","0.9","0.7","0.9","1.2","3.9","3.2"
"Jake Bobo","SEA","WR","1.2","1.0","0.7","1.0","1.2","4.1","3.4"
"Alec Ingold","MIA","RB","1.1","0.9","0.7","0.9","1.1","3.6","3.0"
"John Bates","WAS","TE","1.1","0.9","0.7","0.9","1.1","3.8","3.1"
"Josiah Deguara","JAX","TE","1.0","0.8","0.5","0.8","1.0","3.3","2.6"
"JaMycal Hasty","NE","RB","1.0","0.8","0.7","0.8","1.0","3.2","2.8"
"Joshua Kelley","TEN","RB","1.0","1.0","0.9","1.0","1.0","3.5","3.3"
"Dameon Pierce","HOU","RB","0.9","0.9","0.8","0.9","0.9","3.3","3.0"
"Eric Saubert","SF","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.6"
"Pharaoh Brown","SEA","TE","0.9","0.8","0.6","0.8","0.9","3.3","2.7"
"Will Mallory","IND","TE","0.8","0.7","0.5","0.7","0.8","3.0","2.4"
"Greg Dulcich","NYG","TE","0.8","0.6","0.5","0.6","0.8","3.0","2.4"
"George Holani","SEA","RB","0.8","0.8","0.7","0.8","0.8","3.0","2.7"
"Michael Carter","ARI","RB","0.7","0.5","0.3","0.5","0.7","2.6","1.9"
"Jeff Wilson","MIA","RB","0.7","0.7","0.6","0.7","0.7","2.6","2.5"
"Javon Baker","NE","WR","0.7","0.6","0.5","0.6","0.7","2.9","2.3"
"Devontez Walker","BAL","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Malik Heath","GB","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Jared Wayne","HOU","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Ashton Dulin","IND","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Dee Eskridge","MIA","WR","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Kameron Johnson","TB","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Patrick Ricard","BAL","RB","0.5","0.4","0.2","0.4","0.5","1.9","1.4"
"Brevyn Spann-Ford","DAL","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.5"
"Ja'Lynn Polk","NE","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Scott Miller","PIT","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Sean Tucker","TB","RB","0.5","0.5","0.5","0.5","0.5","2.1","1.9"
"Deven Thompkins","CAR","WR","0.4","0.4","0.3","0.4","0.4","1.9","1.6"
"James Proche","CLE","WR","0.4","0.3","0.3","0.3","0.4","1.6","1.5"
"Harrison Bryant","LV","TE","0.4","0.3","0.2","0.3","0.4","1.6","1.2"
"C.J. Ham","MIN","RB","0.4","0.3","0.2","0.3","0.4","1.4","1.1"
"Adam Prentice","NO","RB","0.4","0.3","0.2","0.3","0.4","1.6","1.1"
"Eric Gray","NYG","RB","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Ross Dwelley","ATL","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Quintin Morris","BUF","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Velus Jones Jr.","CAR","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Gerald Everett","CHI","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.7"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Shane Zylstra","DET","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Irv Smith","HOU","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Peyton Hendershot","KC","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Xavier Smith","LA","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.1"
"Davis Allen","LA","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Jaylen Wright","MIA","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.2"
"Ty Chandler","MIN","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.1"
"Trent Sherfield","MIN","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Brandon Powell","MIN","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Johnny Mundt","MIN","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Dallin Holker","NO","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Kenny Yeboah","NYJ","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Connor Heyward","PIT","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Chris Conley","SF","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jacob Cowing","SF","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Ko Kieft","TB","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Bryce Oliver","TEN","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ben Sinnott","WAS","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Chris Blair","ATL","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.8"
"KhaDarel Hodge","ATL","WR","0.2","0.2","0.2","0.2","0.2","0.9","0.8"
"Collin Johnson","CHI","WR","0.2","0.2","0.2","0.2","0.2","0.9","0.8"
"Jermaine Burton","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Isaiah Williams","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Tanner McLachlan","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.6"
"Brenden Bates","CLE","TE","0.2","0.2","0.1","0.2","0.2","0.7","0.6"
"John FitzPatrick","GB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Carson Steele","KC","RB","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Scott Matlock","LAC","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Erik Ezukanma","MIA","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Marcus Jones","NE","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.6"
"Ainias Smith","PHI","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"C.J. Uzomah","PHI","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Devin Culp","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Anthony Miller","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Steven Sims","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tyrell Shavers","BUF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Feleipe Franks","CAR","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Darrynton Evans","CHI","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Tyler Scott","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Princeton Fant","DAL","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tom Kennedy","DET","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Ben Sims","GB","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Tim Jones","JAX","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Dylan Laube","LV","RB","0.1","0.1","0.1","0.1","0.1","0.2","0.2"
"Ramel Keyton","LV","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"John Shenker","LV","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jordan Whittington","LA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Xavier Gipson","NYJ","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"E.J. Jenkins","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Ke'Shawn Vaughn","SF","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Brayden Willis","SF","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"David Martin-Robinson","TEN","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
