"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"C.J. Ham","MIN","@JAX","RB","4000","0.4","-10.5","0.0","0.0","36532200","0.0","1.7"
"Adam Prentice","NO","ATL","RB","4000","0.5","-10.5","0.0","0.0","36532174","0.0","1.9"
"Travis Homer","CHI","NE","RB","4000","0.3","-10.6","0.0","0.0","36532218","0.0","1.2"
"Kimani Vidal","LAC","TEN","RB","5200","2.7","-10.6","0.0","0.0","36532070","0.0","7.3"
"Ty Chandler","MIN","@JAX","RB","4200","0.7","-10.6","0.0","0.0","36532110","0.0","2.6"
"Will Shipley","PHI","@DAL","RB","4000","0.3","-10.6","0.0","0.0","36532122","0.0","1.3"
"Avery Williams","ATL","@NO","RB","4000","0.2","-10.8","0.0","0.0","36532178","0.0","0.6"
"Isaiah Davis","NYJ","@ARI","RB","4000","0.1","-10.8","0.0","0.0","36532136","0.0","0.6"
"Dalvin Cook","DAL","PHI","RB","5000","2.0","-10.9","0.0","0.0","36532076","0.0","5.9"
"Hassan Haskins","LAC","TEN","RB","4000","0.1","-10.9","0.0","0.0","36532142","0.0","0.3"
"Julius Chestnut","TEN","@LAC","RB","4300","0.1","-11.4","0.0","0.0","36532106","0.0","0.5"
"Tyler Goodson","IND","BUF","RB","4900","0.5","-12.2","0.0","0.0","36532080","0.0","1.8"
"Jordan Mason","SF","@TB","RB","7400","4.6","-13.1","0.0","0.0","36532022","0.2","12.3"
"Isaac Guerendo","SF","@TB","RB","6400","1.7","-14.0","0.0","0.0","36532040","0.0","5.5"
