"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Elijah Higgins","ARI","TE","2.3","1.8","1.4","1.8","2.3","6.2","5.2"
"Mack Hollins","BUF","WR","2.3","1.9","1.5","1.9","2.3","6.9","6.0"
"Jordan Akins","CLE","TE","2.3","1.8","1.4","1.8","2.3","6.2","5.1"
"Bo Melton","GB","WR","2.3","2.0","1.7","2.0","2.3","7.9","7.2"
"D'Ernest Johnson","JAX","RB","2.3","2.0","1.7","2.0","2.3","6.5","5.7"
"Elijah Cooks","JAX","WR","2.3","1.9","1.4","1.9","2.3","2.0","1.6"
"Zay Jones","ARI","WR","2.2","1.8","1.4","1.8","2.2","6.4","5.4"
"Allen Robinson","DET","WR","2.2","1.7","1.3","1.7","2.2","6.2","5.2"
"Charlie Kolar","BAL","TE","2.1","1.7","1.4","1.7","2.1","6.1","5.2"
"Trenton Irwin","CIN","WR","2.1","1.7","1.3","1.7","2.1","6.2","5.3"
"Brock Wright","DET","TE","2.0","1.6","1.2","1.6","2.0","5.7","4.7"
"Ben Sims","GB","TE","2.0","1.6","1.2","1.6","2.0","5.6","4.7"
"Odell Beckham Jr.","MIA","WR","2.0","1.7","1.3","1.7","2.0","6.2","5.3"
"Jeremy Ruckert","NYJ","TE","2.0","1.6","1.1","1.6","2.0","5.4","4.4"
"Marquez Valdes-Scantling","NO","WR","1.9","1.6","1.3","1.6","1.9","6.2","5.4"
"Laviska Shenault Jr.","SEA","WR","1.9","1.5","1.1","1.5","1.9","5.7","4.8"
"Josh Oliver","MIN","TE","1.8","1.5","1.1","1.5","1.8","5.3","4.4"
"Trey Benson","ARI","RB","1.8","1.7","1.6","1.7","1.7","5.6","5.4"
"Kylen Granson","IND","TE","1.7","1.3","1.0","1.3","1.7","4.9","4.0"
"Jaylen Wright","MIA","RB","1.8","1.7","1.6","1.7","1.7","5.6","5.4"
"Durham Smythe","MIA","TE","1.7","1.4","1.0","1.4","1.7","5.1","4.2"
"Johnny Mundt","MIN","TE","1.7","1.3","1.0","1.3","1.7","4.9","4.0"
"Jack Stoll","PHI","TE","1.7","1.4","1.0","1.4","1.7","5.0","4.0"
"Jordan Whittington","LA","WR","1.6","1.3","1.0","1.3","1.6","5.0","4.1"
"Nick Vannett","TEN","TE","1.6","1.3","0.9","1.3","1.6","4.8","3.9"
"Andrew Ogletree","IND","TE","1.5","1.2","0.9","1.2","1.5","4.6","3.8"
"Malik Washington","MIA","WR","1.5","1.2","0.9","1.2","1.5","4.8","4.0"
"Will Mallory","IND","TE","1.4","1.1","0.8","1.1","1.4","4.4","3.6"
"Audric Estimé","DEN","RB","1.3","1.3","1.2","1.3","1.3","4.4","4.2"
"Austin Trammell","JAX","WR","1.3","1.0","0.8","1.0","1.3","1.0","0.8"
"Hunter Long","LA","TE","1.3","1.1","0.8","1.1","1.3","4.2","3.5"
"Nate Adkins","DEN","TE","1.2","0.9","0.7","0.9","1.2","3.8","3.0"
"Ashton Dulin","IND","WR","1.2","1.0","0.9","1.0","1.2","4.7","4.2"
"Tyler Johnson","LA","WR","1.2","0.9","0.7","0.9","1.2","3.9","3.2"
"Pierre Strong","CLE","RB","1.1","0.9","0.8","0.9","1.1","3.6","3.2"
"J.J. Taylor","HOU","RB","1.1","1.1","1.0","1.1","1.1","3.8","3.6"
"JaMycal Hasty","NE","RB","1.1","1.0","0.8","0.9","1.1","3.5","3.2"
"Drew Lock","NYG","QB","1.1","1.1","1.1","1.1","1.1","1.4","1.4"
"Xavier Gipson","NYJ","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.3"
"Jeremy McNichols","WAS","RB","1.1","1.0","1.0","1.0","1.1","3.8","3.6"
"Drew Sample","CIN","TE","1.0","0.8","0.6","0.8","1.0","3.4","2.7"
"Brevyn Spann-Ford","DAL","TE","1.0","0.8","0.6","0.8","1.0","3.6","2.9"
"Scott Matlock","LAC","RB","1.0","0.9","0.8","0.9","1.0","3.5","3.2"
"Davis Allen","LA","TE","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Eric Gray","NYG","RB","1.0","0.9","0.7","0.9","1.0","3.3","2.9"
"John Bates","WAS","TE","1.0","0.8","0.6","0.8","1.0","3.5","2.8"
"Tyler Goodson","IND","RB","0.9","0.8","0.6","0.8","0.9","3.2","2.7"
"Ian Thomas","CAR","TE","0.8","0.6","0.5","0.6","0.8","2.9","2.2"
"Tanner Hudson","CIN","TE","0.8","0.7","0.5","0.7","0.8","3.1","2.5"
"Isaiah Williams","DET","WR","0.8","0.6","0.5","0.6","0.8","3.0","2.4"
"Joshua Kelley","TEN","RB","0.8","0.7","0.7","0.7","0.8","3.0","2.7"
"Michael Burton","DEN","RB","0.7","0.5","0.4","0.5","0.7","2.6","2.0"
"K.J. Osborn","NE","WR","0.7","0.6","0.4","0.6","0.7","2.7","2.2"
"Tip Reiman","ARI","TE","0.6","0.4","0.3","0.4","0.6","2.1","1.7"
"Charlie Woerner","ATL","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Malik Heath","GB","WR","0.6","0.4","0.3","0.4","0.6","2.2","1.8"
"Steven Sims","HOU","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Teagan Quitoriano","HOU","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Hassan Haskins","LAC","RB","0.6","0.6","0.6","0.6","0.6","2.3","2.3"
"Simi Fehoko","LAC","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Eric Tomlinson","LAC","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.8"
"Tanner Conner","MIA","TE","0.6","0.4","0.3","0.4","0.6","2.2","1.7"
"Cam Akers","MIN","RB","0.6","0.6","0.6","0.6","0.6","2.4","2.4"
"Malachi Corley","NYJ","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Brady Russell","SEA","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Travis Homer","CHI","RB","0.5","0.5","0.4","0.5","0.5","2.1","1.8"
"D'Onta Foreman","CLE","RB","0.5","0.5","0.4","0.5","0.5","2.1","1.8"
"Geoff Swaim","CLE","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Derius Davis","LAC","WR","0.5","0.4","0.4","0.4","0.5","2.2","1.9"
"Ainias Smith","PHI","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Johnny Wilson","PHI","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Dareke Young","SEA","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.5"
"Jha'Quan Jackson","TEN","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"KhaDarel Hodge","ATL","WR","0.4","0.3","0.2","0.3","0.4","1.3","1.1"
"Craig Reynolds","DET","RB","0.4","0.4","0.3","0.4","0.4","1.5","1.4"
"C.J. Ham","MIN","RB","0.4","0.4","0.3","0.4","0.4","1.6","1.4"
"Patrick Ricard","BAL","RB","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Raheem Blackshear","CAR","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"DeAndre Carter","CHI","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Charlie Jones","CIN","WR","0.3","0.2","0.2","0.2","0.3","1.1","1.0"
"Jaelon Darden","CLE","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Deuce Vaughn","DAL","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.0"
"Luke Schoonmaker","DAL","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Luke Farrell","JAX","TE","0.3","0.2","0.1","0.2","0.3","1.1","0.8"
"Peyton Hendershot","KC","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Alex Bachman","LV","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"John Shenker","LV","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jalen Reagor","LAC","WR","0.3","0.3","0.3","0.3","0.3","1.5","1.4"
"D'Wayne Eskridge","MIA","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Jermaine Jackson","NO","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jalin Hyatt","NYG","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Daniel Bellinger","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Will Shipley","PHI","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Payne Durham","TB","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Bryce Oliver","TEN","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ben Sinnott","WAS","TE","0.3","0.2","0.2","0.2","0.3","0.9","0.7"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Ross Dwelley","ATL","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Quintin Morris","BUF","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ryan Flournoy","DAL","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Montrell Washington","KC","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ronnie Rivers","LA","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Adam Prentice","NO","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Devin Culp","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Chris Rodriguez Jr.","WAS","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Deven Thompkins","CAR","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Kendall Milton","CIN","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Shane Zylstra","DET","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Andrew Beck","GB","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Josiah Deguara","JAX","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.3"
"Trent Sherfield","MIN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Brandon Powell","MIN","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Isaiah Davis","NYJ","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Irvin Charles","NYJ","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Kenny Yeboah","NYJ","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
