"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Rashid Shaheed","WR","NO","CAR",,"0.0",,,,"0.4","2.4","0.02","3.2","42.6","0.23"
"Cedrick Wilson","WR","NO","CAR",,"0.0",,,,"0.0","0.0","0.00","1.9","24.0","0.13"
"Chris Olave","WR","NO","CAR",,"0.0",,,,"0.0","0.0","0.00","5.3","72.0","0.37"
"Bub Means","WR","NO","CAR",,"0.0",,,,"0.0","0.0","0.00","0.6","7.1","0.04"
"A.T. Perry","WR","NO","CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Juwan Johnson","TE","NO","CAR",,"0.0",,,,"0.0","0.0","0.00","2.6","27.3","0.22"
"Foster Moreau","TE","NO","CAR",,"0.0",,,,"0.0","0.0","0.00","1.1","11.3","0.09"
"Daniel Jones","QB","NYG","MIN","20.4","32.4","223.1","1.17","0.68","6.0","35.7","0.21",,"0.0",
"Devin Singletary","RB","NYG","MIN",,"0.0",,,,"15.9","65.1","0.45","2.2","16.4","0.06"
"Eric Gray","RB","NYG","MIN",,"0.0",,,,"1.7","6.6","0.04","0.2","1.6","0.01"
"Tyrone Tracy Jr.","RB","NYG","MIN",,"0.0",,,,"3.6","14.5","0.10","0.7","5.0","0.02"
"Malik Nabers","WR","NYG","MIN",,"0.0",,,,"0.0","0.0","0.00","5.5","69.9","0.37"
"Darius Slayton","WR","NYG","MIN",,"0.0",,,,"0.0","0.0","0.00","2.1","29.4","0.14"
"Wan'Dale Robinson","WR","NYG","MIN",,"0.0",,,,"0.3","2.0","0.01","3.8","35.4","0.17"
"Jalin Hyatt","WR","NYG","MIN",,"0.0",,,,"0.0","0.0","0.00","1.8","26.1","0.11"
"Daniel Bellinger","TE","NYG","MIN",,"0.0",,,,"0.0","0.0","0.00","1.6","15.2","0.09"
"Chris Manhertz","TE","NYG","MIN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.03"
"Theo Johnson","TE","NYG","MIN",,"0.0",,,,"0.0","0.0","0.00","2.2","22.2","0.17"
"Justin Fields","QB","PIT","ATL","16.4","26.8","181.1","1.06","0.57","9.5","49.0","0.32",,"0.0",
"Najee Harris","RB","PIT","ATL",,"0.0",,,,"12.9","51.9","0.32","1.6","11.7","0.04"
"Jaylen Warren","RB","PIT","ATL",,"0.0",,,,"6.7","27.8","0.15","2.3","16.3","0.08"
"Cordarrelle Patterson","RB","PIT","ATL",,"0.0",,,,"2.5","15.0","0.08","0.9","7.8","0.06"
"Scott Miller","WR","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","0.4","5.1","0.04"
"Van Jefferson","WR","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","1.5","22.2","0.13"
"Ben Skowronek","WR","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"George Pickens","WR","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","3.8","56.8","0.27"
"Calvin Austin III","WR","PIT","ATL",,"0.0",,,,"0.3","1.6","0.01","1.2","14.4","0.10"
"MyCole Pruitt","TE","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","0.5","4.7","0.05"
"Connor Heyward","TE","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","0.3","2.7","0.02"
"Pat Freiermuth","TE","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","2.8","28.0","0.19"
"Darnell Washington","TE","PIT","ATL",,"0.0",,,,"0.0","0.0","0.00","1.0","9.4","0.08"
"Geno Smith","QB","SEA","DEN","21.6","33.5","244.7","1.57","0.66","3.1","12.1","0.13",,"0.0",
"Zach Charbonnet","RB","SEA","DEN",,"0.0",,,,"7.1","30.9","0.19","2.0","13.9","0.08"
"Kenneth Walker III","RB","SEA","DEN",,"0.0",,,,"16.6","72.8","0.59","2.0","13.9","0.06"
"Tyler Lockett","WR","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","4.1","51.8","0.32"
"DK Metcalf","WR","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","4.7","67.0","0.44"
"Laviska Shenault Jr.","WR","SEA","DEN",,"0.0",,,,"0.2","1.4","0.01","0.1","1.0","0.01"
"Jaxon Smith-Njigba","WR","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","4.2","48.3","0.28"
"Jake Bobo","WR","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","0.8","8.9","0.07"
"Dareke Young","WR","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Brady Russell","TE","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","0.5","4.6","0.05"
"Noah Fant","TE","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","3.0","31.8","0.23"
"AJ Barner","TE","SEA","DEN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Baker Mayfield","QB","TB","WAS","22.4","34.8","256.1","1.55","0.78","3.2","11.5","0.11",,"0.0",
"Bucky Irving","RB","TB","WAS",,"0.0",,,,"5.8","24.5","0.17","1.2","8.6","0.04"
"Rachaad White","RB","TB","WAS",,"0.0",,,,"16.3","65.9","0.53","3.3","24.6","0.16"
"Sean Tucker","RB","TB","WAS",,"0.0",,,,"1.2","4.9","0.03","0.1","1.0","0.00"
"Mike Evans","WR","TB","WAS",,"0.0",,,,"0.0","0.0","0.00","4.9","72.1","0.44"
"Chris Godwin","WR","TB","WAS",,"0.0",,,,"0.4","2.2","0.01","5.4","65.5","0.34"
"Kameron Johnson","WR","TB","WAS",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Trey Palmer","WR","TB","WAS",,"0.0",,,,"0.0","0.0","0.00","1.2","14.0","0.08"
"Jalen McMillan","WR","TB","WAS",,"0.0",,,,"0.1","0.5","0.00","2.4","30.3","0.19"
"Cade Otton","TE","TB","WAS",,"0.0",,,,"0.0","0.0","0.00","3.2","32.4","0.22"
"Payne Durham","TE","TB","WAS",,"0.0",,,,"0.0","0.0","0.00","0.5","5.1","0.05"
"Ko Kieft","TE","TB","WAS",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.02"
"Will Levis","QB","TEN","CHI","21.2","33.6","236.3","1.28","0.78","2.7","11.7","0.11",,"0.0",
"Tony Pollard","RB","TEN","CHI",,"0.0",,,,"11.7","49.7","0.40","2.5","17.0","0.08"
"Tyjae Spears","RB","TEN","CHI",,"0.0",,,,"10.0","40.7","0.27","2.7","19.8","0.08"
"DeAndre Hopkins","WR","TEN","CHI",,"0.0",,,,"0.0","0.0","0.00","3.4","48.5","0.26"
"Treylon Burks","WR","TEN","CHI",,"0.0",,,,"0.1","0.7","0.00","1.2","16.9","0.07"
"Jha'Quan Jackson","WR","TEN","CHI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Calvin Ridley","WR","TEN","CHI",,"0.0",,,,"0.1","0.7","0.00","4.3","59.4","0.35"
"Tyler Boyd","WR","TEN","CHI",,"0.0",,,,"0.1","0.7","0.00","2.7","30.4","0.15"
"Nick Westbrook-Ikhine","WR","TEN","CHI",,"0.0",,,,"0.0","0.0","0.00","0.0","0.7","0.00"
"Chig Okonkwo","TE","TEN","CHI",,"0.0",,,,"0.0","0.0","0.00","2.5","26.5","0.15"
"Josh Whyle","TE","TEN","CHI",,"0.0",,,,"0.0","0.0","0.00","1.3","14.2","0.11"
"Nick Vannett","TE","TEN","CHI",,,,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Jayden Daniels","QB","WAS","TB","19.6","31.8","213.5","1.18","0.73","8.1","43.3","0.35",,"0.0",
"Brian Robinson","RB","WAS","TB",,"0.0",,,,"12.4","50.7","0.26","1.6","11.8","0.05"
"Austin Ekeler","RB","WAS","TB",,"0.0",,,,"8.3","33.3","0.19","3.3","23.2","0.12"
"Terry McLaurin","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","4.5","61.0","0.29"
"Luke McCaffrey","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","0.5","6.2","0.03"
"Noah Brown","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","1.3","18.1","0.07"
"Dyami Brown","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","1.4","20.8","0.15"
"Olamide Zaccheaus","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","2.0","26.6","0.20"
"Jamison Crowder","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.01"
"Ben Sinnott","WR","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","0.5","6.2","0.03"
"Zach Ertz","TE","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","3.6","31.0","0.19"
"John Bates","TE","WAS","TB",,"0.0",,,,"0.0","0.0","0.00","0.7","6.4","0.04"
