"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Jake Bobo","WR","SEA","MIN",,"0.0",,,,"0.0","0.0","0.00","0.4","5.2","0.03"
"Dareke Young","WR","SEA","MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Pharaoh Brown","TE","SEA","MIN",,,,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Noah Fant","TE","SEA","MIN",,"0.0",,,,"0.0","0.0","0.00","2.9","29.6","0.17"
"AJ Barner","TE","SEA","MIN",,"0.0",,,,"0.0","0.0","0.00","1.2","11.0","0.08"
"Baker Mayfield","QB","TB","@DAL","22.3","33.1","258.1","1.83","0.74","3.3","14.2","0.11",,"0.0",
"Bucky Irving","RB","TB","@DAL",,"0.0",,,,"13.6","69.7","0.56","2.7","20.3","0.09"
"Rachaad White","RB","TB","@DAL",,"0.0",,,,"9.7","43.8","0.37","2.8","21.1","0.15"
"Sean Tucker","RB","TB","@DAL",,"0.0",,,,"1.0","4.6","0.04","0.1","1.0","0.01"
"Rakim Jarrett","WR","TB","@DAL",,,,,,"0.0","0.0","0.00","0.1","1.5","0.01"
"Mike Evans","WR","TB","@DAL",,"0.0",,,,"0.0","0.0","0.00","6.2","92.4","0.66"
"Ryan Miller","WR","TB","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Trey Palmer","WR","TB","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Jalen McMillan","WR","TB","@DAL",,"0.0",,,,"0.3","1.5","0.02","3.7","50.1","0.35"
"Sterling Shepard","WR","TB","@DAL",,"0.0",,,,"0.3","1.4","0.02","3.6","37.7","0.25"
"Payne Durham","TE","TB","@DAL",,"0.0",,,,"0.0","0.0","0.00","2.2","23.7","0.22"
"Ko Kieft","TE","TB","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.6","6.1","0.07"
"Mason Rudolph","QB","TEN","@IND","20.4","31.7","221.9","1.19","0.80","2.9","11.7","0.12",,"0.0",
"Tony Pollard","RB","TEN","@IND",,"0.0",,,,"17.0","70.5","0.52","2.5","17.5","0.06"
"Julius Chestnut","RB","TEN","@IND",,,,,,"0.5","2.1","0.01","0.1","0.5","0.00"
"Tyjae Spears","RB","TEN","@IND",,"0.0",,,,"7.7","31.8","0.19","2.6","18.1","0.08"
"Mason Kinsey","WR","TEN","@IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Calvin Ridley","WR","TEN","@IND",,"0.0",,,,"0.4","2.0","0.02","4.6","66.0","0.36"
"Tyler Boyd","WR","TEN","@IND",,"0.0",,,,"0.1","0.7","0.01","2.5","27.3","0.14"
"Nick Westbrook-Ikhine","WR","TEN","@IND",,"0.0",,,,"0.0","0.0","0.00","2.7","37.3","0.21"
"Bryce Oliver","WR","TEN","@IND",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.01"
"Chig Okonkwo","TE","TEN","@IND",,"0.0",,,,"0.0","0.0","0.00","3.0","30.6","0.18"
"Josh Whyle","TE","TEN","@IND",,"0.0",,,,"0.0","0.0","0.00","1.4","13.8","0.09"
"David Martin-Robinson","TE","TEN","@IND",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Nick Vannett","TE","TEN","@IND",,,,,,"0.0","0.0","0.00","0.7","6.6","0.05"
"Jayden Daniels","QB","WAS","PHI","19.9","30.7","210.6","1.25","0.71","8.4","50.8","0.30",,"0.0",
"Brian Robinson","RB","WAS","PHI",,"0.0",,,,"15.7","67.3","0.49","2.3","15.6","0.06"
"Chris Rodriguez Jr.","RB","WAS","PHI",,"0.0",,,,"1.0","4.2","0.02","0.1","0.4","0.00"
"Jeremy McNichols","RB","WAS","PHI",,"0.0",,,,"2.9","12.4","0.08","1.0","6.9","0.03"
"Terry McLaurin","WR","WAS","PHI",,"0.0",,,,"0.2","1.3","0.01","5.0","69.8","0.37"
"Luke McCaffrey","WR","WAS","PHI",,"0.0",,,,"0.0","0.0","0.00","0.6","7.1","0.04"
"Dyami Brown","WR","WAS","PHI",,"0.0",,,,"0.5","2.6","0.03","2.4","30.2","0.16"
"Olamide Zaccheaus","WR","WAS","PHI",,"0.0",,,,"0.0","0.0","0.00","2.3","26.4","0.15"
"Jamison Crowder","WR","WAS","PHI",,"0.0",,,,"0.0","0.0","0.00","1.6","17.0","0.10"
"Ben Sinnott","TE","WAS","PHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.0","0.02"
"Zach Ertz","TE","WAS","PHI",,"0.0",,,,"0.0","0.0","0.00","3.6","29.3","0.29"
"John Bates","TE","WAS","PHI",,"0.0",,,,"0.0","0.0","0.00","0.7","5.8","0.05"
