"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Patrick Taylor","RB","SF","KC",,"0.0",,,,"0.5","2.2","0.01","0.1","0.5","0.00"
"Kyle Juszczyk","RB","SF","KC",,"0.0",,,,"0.5","2.2","0.03","1.9","15.5","0.08"
"Deebo Samuel","WR","SF","KC",,"0.0",,,,"3.4","17.6","0.21","4.5","56.5","0.33"
"Brandon Aiyuk","WR","SF","KC",,"0.0",,,,"0.0","0.0","0.00","4.6","66.9","0.37"
"Chris Conley","WR","SF","KC",,"0.0",,,,"0.0","0.0","0.00","0.8","9.9","0.07"
"Ronnie Bell","WR","SF","KC",,"0.0",,,,"0.0","0.0","0.00","0.8","10.4","0.07"
"Jacob Cowing","WR","SF","KC",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Ricky Pearsall","WR","SF","KC",,"0.0",,,,"0.0","0.0","0.00","1.2","15.2","0.10"
"George Kittle","TE","SF","KC",,"0.0",,,,"0.0","0.0","0.00","5.0","62.7","0.41"
"Jake Tonges","TE","SF","KC",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Eric Saubert","TE","SF","KC",,,,,,"0.0","0.0","0.00","0.3","2.9","0.03"
"Geno Smith","QB","SEA","@ATL","24.2","36.1","264.8","1.73","0.77","3.2","13.2","0.15",,"0.0",
"Zach Charbonnet","RB","SEA","@ATL",,"0.0",,,,"6.3","27.5","0.20","1.9","13.2","0.06"
"Kenny McIntosh","RB","SEA","@ATL",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Kenneth Walker III","RB","SEA","@ATL",,"0.0",,,,"15.4","69.3","0.61","3.8","27.5","0.15"
"Tyler Lockett","WR","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","3.7","47.4","0.29"
"DK Metcalf","WR","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","4.6","66.2","0.46"
"Laviska Shenault Jr.","WR","SEA","@ATL",,"0.0",,,,"0.2","1.1","0.01","0.4","3.4","0.03"
"Jaxon Smith-Njigba","WR","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","5.0","54.5","0.34"
"Jake Bobo","WR","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.7","8.3","0.06"
"Brady Russell","TE","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.01"
"Pharaoh Brown","TE","SEA","@ATL",,,,,,"0.0","0.0","0.00","0.5","5.0","0.04"
"Noah Fant","TE","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","2.7","30.0","0.20"
"AJ Barner","TE","SEA","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.8","8.5","0.09"
"Mason Rudolph","QB","TEN","@BUF","18.6","30.4","192.3","0.91","0.81","2.7","11.9","0.07",,"0.0",
"Tony Pollard","RB","TEN","@BUF",,"0.0",,,,"17.7","72.9","0.40","3.8","25.7","0.08"
"Julius Chestnut","RB","TEN","@BUF",,,,,,"3.4","13.5","0.07","0.8","5.3","0.02"
"Joshua Kelley","RB","TEN","@BUF",,"0.0",,,,"1.5","5.8","0.03","0.2","1.6","0.01"
"DeAndre Hopkins","WR","TEN","@BUF",,"0.0",,,,"0.2","1.3","0.01","3.8","50.4","0.22"
"Jha'Quan Jackson","WR","TEN","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.00"
"Calvin Ridley","WR","TEN","@BUF",,"0.0",,,,"1.0","5.0","0.03","3.1","42.0","0.22"
"Tyler Boyd","WR","TEN","@BUF",,"0.0",,,,"0.0","0.0","0.00","2.2","22.4","0.11"
"Nick Westbrook-Ikhine","WR","TEN","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.8","9.7","0.05"
"Chig Okonkwo","TE","TEN","@BUF",,"0.0",,,,"0.0","0.0","0.00","2.3","19.8","0.12"
"Josh Whyle","TE","TEN","@BUF",,"0.0",,,,"0.0","0.0","0.00","1.3","11.5","0.07"
"Nick Vannett","TE","TEN","@BUF",,,,,,"0.0","0.0","0.00","0.3","2.8","0.02"
"Jayden Daniels","QB","WAS","CAR","20.5","30.1","243.9","1.80","0.59","10.6","54.0","0.57",,"0.0",
"Brian Robinson","RB","WAS","CAR",,"0.0",,,,"14.4","67.7","0.71","1.6","11.8","0.07"
"Austin Ekeler","RB","WAS","CAR",,"0.0",,,,"6.2","29.4","0.30","2.6","21.1","0.13"
"Jeremy McNichols","RB","WAS","CAR",,"0.0",,,,"1.4","6.5","0.06","0.1","0.8","0.00"
"Terry McLaurin","WR","WAS","CAR",,"0.0",,,,"0.7","4.0","0.06","5.1","71.7","0.52"
"Luke McCaffrey","WR","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","1.4","16.9","0.11"
"Noah Brown","WR","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","3.0","43.3","0.26"
"Dyami Brown","WR","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","0.9","13.9","0.10"
"Olamide Zaccheaus","WR","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","1.8","23.6","0.17"
"Ben Sinnott","TE","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Zach Ertz","TE","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","3.5","36.1","0.39"
"John Bates","TE","WAS","CAR",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.03"
