"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Jalen Virgil","BUF","WR","1.7","1.4","1.2","1.4","1.7","5.6","4.9"
"Trenton Irwin","CIN","WR","1.7","1.4","1.1","1.4","1.7","5.5","4.6"
"DJ Chark","LAC","WR","1.7","1.4","1.2","1.4","1.7","5.5","4.7"
"Durham Smythe","MIA","TE","1.7","1.4","1.0","1.4","1.7","5.2","4.3"
"Isaac Guerendo","SF","RB","1.7","1.6","1.6","1.6","1.7","5.5","5.3"
"Zay Jones","ARI","WR","1.6","1.3","1.0","1.3","1.6","5.1","4.3"
"Brevyn Spann-Ford","DAL","TE","1.6","1.3","0.9","1.3","1.6","4.8","3.9"
"Hunter Long","LA","TE","1.6","1.3","1.0","1.3","1.6","4.9","4.1"
"Malik Washington","MIA","WR","1.6","1.3","1.0","1.3","1.6","5.3","4.5"
"Dante Pettis","NO","WR","1.6","1.3","1.0","1.3","1.6","5.1","4.3"
"MyCole Pruitt","PIT","TE","1.6","1.3","1.0","1.3","1.6","5.0","4.2"
"Deven Thompkins","CAR","WR","1.6","1.2","0.9","1.2","1.5","4.7","3.9"
"Khalil Herbert","CIN","RB","1.5","1.5","1.4","1.5","1.5","5.0","4.9"
"Luke Farrell","JAX","TE","1.5","1.2","0.9","1.2","1.5","4.6","3.7"
"Ja'Lynn Polk","NE","WR","1.5","1.3","1.0","1.3","1.5","5.2","4.5"
"Grant Calcaterra","PHI","TE","1.3","1.1","0.8","1.1","1.3","4.2","3.4"
"Tucker Fisk","LAC","TE","1.2","1.0","0.8","1.0","1.2","4.1","3.4"
"Nate Adkins","DEN","TE","1.1","0.8","0.6","0.8","1.1","3.5","2.8"
"J.J. Taylor","HOU","RB","1.1","1.0","1.0","1.0","1.1","3.8","3.6"
"Tim Jones","JAX","WR","1.1","0.8","0.6","0.8","1.1","3.8","3.1"
"Malachi Corley","NYJ","WR","1.1","1.0","0.8","1.0","1.1","4.4","3.8"
"Michael Burton","DEN","RB","0.9","0.7","0.5","0.7","0.9","3.0","2.5"
"Will Mallory","IND","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.6"
"Isaiah Hodgins","NYG","WR","0.8","0.7","0.5","0.7","0.8","3.1","2.6"
"Ben Sinnott","WAS","TE","0.8","0.7","0.5","0.7","0.8","3.0","2.4"
"John Bates","WAS","TE","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"Steven Sims","HOU","WR","0.7","0.6","0.4","0.6","0.7","2.9","2.4"
"Ty Chandler","MIN","RB","0.7","0.6","0.6","0.6","0.7","2.6","2.4"
"Eric Gray","NYG","RB","0.7","0.7","0.6","0.7","0.7","2.7","2.4"
"Johnny Wilson","PHI","WR","0.7","0.6","0.4","0.6","0.7","2.7","2.2"
"Jha'Quan Jackson","TEN","WR","0.7","0.6","0.5","0.6","0.7","2.9","2.4"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Charlie Woerner","ATL","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Peyton Hendershot","KC","TE","0.6","0.5","0.4","0.5","0.6","2.2","1.7"
"Tanner Conner","MIA","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.7"
"Johnny Mundt","MIN","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.7"
"Irvin Charles","NYJ","WR","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Ainias Smith","PHI","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.1"
"Eric Saubert","SF","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Tip Reiman","ARI","TE","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Patrick Ricard","BAL","RB","0.5","0.4","0.2","0.4","0.5","1.8","1.4"
"Ryan Flournoy","DAL","WR","0.5","0.4","0.3","0.4","0.5","2.2","1.8"
"Allen Robinson","DET","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Tyler Goodson","IND","RB","0.5","0.4","0.3","0.4","0.5","1.8","1.5"
"Anthony Gould","IND","WR","0.6","0.4","0.3","0.4","0.5","2.2","1.8"
"Derius Davis","LAC","WR","0.5","0.4","0.4","0.4","0.5","2.1","1.9"
"Adam Prentice","NO","RB","0.5","0.4","0.2","0.4","0.5","1.9","1.4"
"Kevin Austin Jr.","NO","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Feleipe Franks","CAR","TE","0.4","0.3","0.2","0.3","0.4","1.4","1.1"
"Craig Reynolds","DET","RB","0.4","0.4","0.3","0.4","0.4","1.5","1.4"
"Xavier Smith","LA","WR","0.4","0.4","0.3","0.4","0.4","1.9","1.6"
"C.J. Ham","MIN","RB","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Javon Baker","NE","WR","0.4","0.3","0.3","0.3","0.4","1.7","1.4"
"Tylan Wallace","BAL","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Quintin Morris","BUF","TE","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Raheem Blackshear","CAR","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.0"
"Jordan Matthews","CAR","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Travis Homer","CHI","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Luke Schoonmaker","DAL","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Teagan Quitoriano","HOU","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Laquon Treadwell","IND","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jordan Whittington","LA","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"D'Wayne Eskridge","MIA","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Trent Sherfield","MIN","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Brandon Powell","MIN","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ihmir Smith-Marsette","NYG","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Daniel Bellinger","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Kenny Yeboah","NYJ","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Will Shipley","PHI","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.3"
"Connor Heyward","PIT","TE","0.3","0.2","0.1","0.2","0.3","0.9","0.7"
"Ronnie Bell","SF","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Marquez Callaway","TB","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Payne Durham","TB","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Ross Dwelley","ATL","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Cam Grandy","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Scott Matlock","LAC","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jack Stoll","PHI","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Scott Miller","PIT","WR","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Jacob Cowing","SF","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Devin Culp","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.4"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Chris Blair","ATL","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Devontez Walker","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"DeAndre Carter","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tyler Scott","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Shane Zylstra","DET","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Josiah Deguara","JAX","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Justyn Ross","KC","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Hassan Haskins","LAC","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Isaiah Davis","NYJ","RB","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Ben Skowronek","PIT","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jake Tonges","SF","TE","0.1","0.1","0.0","0.1","0.1","0.3","0.2"
"Julius Chestnut","TEN","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Bryce Oliver","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
