"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Connor Heyward","PIT","@PHI","TE","2500","0.1","-7.9","0.0","0.0","36948896","0.0","0.5"
"Ben Skowronek","PIT","@PHI","WR","3000","1.0","-8.0","0.0","0.0","36948542","0.0","3.5"
"Jamison Crowder","WAS","@NO","WR","3000","0.8","-8.1","0.0","0.0","36948690","0.0","3.0"
"Jamari Thrash","CLE","KC","WR","3100","0.9","-8.2","0.0","0.0","36948536","0.0","3.6"
"River Cracraft","MIA","@HOU","WR","3000","0.6","-8.3","0.0","0.0","36948744","0.0","2.5"
"Velus Jones Jr.","CAR","DAL","WR","3000","0.6","-8.4","0.0","0.0","36948724","0.0","2.3"
"Laviska Shenault Jr.","LAC","TB","WR","3000","0.6","-8.4","0.0","0.0","36948588","0.0","2.2"
"Rakim Jarrett","TB","@LAC","WR","3000","0.6","-8.4","0.0","0.0","36948566","0.0","2.2"
"James Proche II","CLE","KC","WR","3000","0.4","-8.5","0.0","0.0","36948794","0.0","2.0"
"Cordarrelle Patterson","PIT","@PHI","RB","4000","2.4","-8.5","0.0","0.0","36948346","0.0","6.8"
"Ray Davis","BUF","@DET","RB","4700","3.7","-8.6","0.0","0.0","36948170","0.2","9.8"
"Deven Thompkins","CAR","DAL","WR","3000","0.4","-8.6","0.0","0.0","36948798","0.0","1.7"
"Jermaine Burton","CIN","@TEN","WR","3000","0.3","-8.6","0.0","0.0","36948658","0.0","2.5"
"Jalen Brooks","DAL","@CAR","WR","2900","0.1","-8.6","0.0","0.0","36948816","0.0","0.5"
"Audric Estime","DEN","IND","RB","4500","3.3","-8.6","0.0","0.0","36948182","0.1","9.3"
"Kenneth Gainwell","PHI","PIT","RB","4600","3.6","-8.6","0.0","0.0","36948176","0.1","9.1"
"Allen Robinson II","DET","BUF","WR","3000","0.3","-8.7","0.0","0.0","36948592","0.0","1.1"
"Joshua Cephus","JAX","NYJ","WR","3000","0.2","-8.7","0.0","0.0","36948710","0.0","0.9"
"Grant DuBose","MIA","@HOU","WR","3000","0.3","-8.7","0.0","0.0","36948752","0.0","1.1"
"Zach Pascal","ARI","NE","WR","3000","0.1","-8.8","0.0","0.0","36948628","0.0","0.5"
"Devontez Walker","BAL","@NYG","WR","3000","0.1","-8.8","0.0","0.0","36948668","0.0","0.5"
"Ty Johnson","BUF","@DET","RB","4400","2.9","-8.8","0.0","0.0","36948186","0.0","7.8"
"Isaiah Williams","CIN","@TEN","WR","3000","0.2","-8.8","0.0","0.0","36948662","0.0","0.7"
"Ryan Flournoy","DAL","@CAR","WR","3000","0.1","-8.8","0.0","0.0","36948808","0.0","0.5"
"Nikko Remigio","KC","@CLE","WR","3000","0.1","-8.8","0.0","0.0","36948774","0.0","0.6"
"Dee Eskridge","MIA","@HOU","WR","3000","0.2","-8.8","0.0","0.0","36948746","0.0","0.6"
"Xavier Gipson","NYJ","@JAX","WR","3000","0.1","-8.8","0.0","0.0","36948728","0.0","0.5"
"Ryan Miller","TB","@LAC","WR","3000","0.1","-8.8","0.0","0.0","36948568","0.0","0.5"
"Trey Palmer","TB","@LAC","WR","3200","0.5","-8.8","0.0","0.0","36948518","0.0","2.1"
"Mason Kinsey","TEN","CIN","WR","3000","0.1","-8.8","0.0","0.0","36948648","0.0","0.5"
"Bryce Oliver","TEN","CIN","WR","3000","0.1","-8.8","0.0","0.0","36948646","0.0","0.5"
"Hunter Luepke","DAL","@CAR","RB","4000","2.1","-8.9","0.0","0.0","36948340","0.0","5.7"
"Laquon Treadwell","IND","@DEN","WR","3000","0.1","-8.9","0.0","0.0","36948614","0.0","0.4"
"Tim Jones","JAX","NYJ","WR","3100","0.2","-8.9","0.0","0.0","36948534","0.0","0.9"
"Ainias Smith","PHI","PIT","WR","3000","0.1","-8.9","0.0","0.0","36948556","0.0","0.4"
"Jeremy McNichols","WAS","@NO","RB","5300","4.5","-9.0","0.0","0.0","36948142","0.3","11.6"
"Isaiah Davis","NYJ","@JAX","RB","5000","3.8","-9.2","0.3","0.0","36948152","0.2","9.5"
"DeeJay Dallas","ARI","NE","RB","4000","1.6","-9.3","0.0","0.0","36948246","0.0","4.9"
"Dare Ogunbowale","HOU","MIA","RB","4000","1.5","-9.4","0.0","0.0","36948344","0.0","4.6"
"Devin Singletary","NYG","BAL","RB","4700","2.9","-9.4","0.0","0.0","36948172","0.1","7.6"
"Jaylen Wright","MIA","@HOU","RB","4400","2.2","-9.5","0.0","0.0","36948188","0.0","6.4"
"Sean Tucker","TB","@LAC","RB","4300","2.0","-9.5","0.0","0.0","36948194","0.0","6.2"
"Pierre Strong Jr.","CLE","KC","RB","4000","1.3","-9.6","0.0","0.0","36948324","0.0","4.1"
"Alec Ingold","MIA","@HOU","RB","4000","1.4","-9.6","0.0","0.0","36948302","0.0","4.1"
"JaMycal Hasty","NE","@ARI","RB","4000","1.3","-9.7","0.0","0.0","36948250","0.0","4.1"
"Michael Burton","DEN","IND","RB","4000","1.2","-9.8","0.0","0.0","36948242","0.0","3.9"
"Chris Rodriguez Jr.","WAS","@NO","RB","4000","0.9","-10.0","0.0","0.0","36948282","0.0","3.3"
"Jamaal Williams","NO","WAS","RB","4200","1.3","-10.1","0.0","0.0","36948200","0.0","4.1"
"Trey Sermon","IND","@DEN","RB","4000","0.6","-10.3","0.0","0.0","36948232","0.0","2.4"
"Julius Chestnut","TEN","CIN","RB","4000","0.6","-10.4","0.0","0.0","36948256","0.0","2.2"
"Patrick Ricard","BAL","@NYG","RB","4000","0.4","-10.5","0.0","0.0","36948274","0.0","1.7"
"Dameon Pierce","HOU","MIA","RB","4300","1.0","-10.5","0.0","0.0","36948198","0.0","3.4"
"Tyler Goodson","IND","@DEN","RB","4000","0.5","-10.5","0.0","0.0","36948234","0.0","1.7"
"Adam Prentice","NO","WAS","RB","4000","0.4","-10.5","0.0","0.0","36948290","0.0","1.7"
"Craig Reynolds","DET","BUF","RB","4000","0.3","-10.6","0.0","0.0","36948222","0.0","1.3"
"Carson Steele","KC","@CLE","RB","4000","0.4","-10.6","0.0","0.0","36948318","0.0","1.5"
"Ezekiel Elliott","DAL","@CAR","RB","5100","2.4","-10.7","0.0","0.0","36948150","0.0","6.7"
"Hassan Haskins","LAC","TB","RB","4200","0.7","-10.7","0.0","0.0","36948192","0.0","2.4"
"Eric Gray","NYG","BAL","RB","4000","0.3","-10.7","0.0","0.0","36948276","0.0","1.1"
"Keilan Robinson","JAX","NYJ","RB","4000","0.2","-10.8","0.0","0.0","36948292","0.0","0.7"
"Will Shipley","PHI","PIT","RB","4000","0.2","-10.8","0.0","0.0","36948208","0.0","0.6"
"Khalil Herbert","CIN","@TEN","RB","5200","2.3","-11.0","0.0","0.0","36948146","0.0","6.7"
"Keaton Mitchell","BAL","@NYG","RB","4800","0.8","-11.7","0.0","0.0","36948164","0.0","2.9"
"Trayveon Williams","CIN","@TEN","RB","4500","0.1","-11.9","0.0","0.0","36948180","0.0","0.2"
"Justin Fields","PIT","@PHI","QB","4700","0.6","-14.0","0.0","0.0","36948033","0.0","2.5"
"Trey Lance","DAL","@CAR","QB","4700","0.1","-14.6","0.0","0.0","36948034","0.0","0.5"
