"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Trent Sherfield","MIN","WR","1.0","0.8","0.6","0.8","1.0","3.7","3.0"
"Brandon Powell","MIN","WR","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"MyCole Pruitt","PIT","TE","1.0","0.8","0.6","0.8","1.0","3.4","2.7"
"Nate Adkins","DEN","TE","0.9","0.7","0.5","0.7","0.9","3.1","2.5"
"Hassan Haskins","LAC","RB","0.9","0.9","0.8","0.9","0.9","3.3","3.2"
"Jake Bobo","SEA","WR","0.9","0.7","0.6","0.7","0.9","3.5","2.9"
"Gerald Everett","CHI","TE","0.8","0.6","0.4","0.6","0.8","2.7","2.1"
"Jalin Hyatt","NYG","WR","0.7","0.6","0.4","0.6","0.7","2.7","2.2"
"Isaac Guerendo","SF","RB","0.7","0.7","0.7","0.7","0.7","2.6","2.4"
"Deven Thompkins","CAR","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.1"
"Trey Lance","DAL","QB","0.6","0.6","0.6","0.6","0.6","1.0","1.0"
"Malik Heath","GB","WR","0.6","0.5","0.3","0.5","0.6","2.2","1.8"
"Ramel Keyton","LV","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Jordan Mason","SF","RB","0.6","0.6","0.6","0.6","0.6","2.4","2.4"
"Pharaoh Brown","SEA","TE","0.6","0.5","0.4","0.5","0.6","2.5","1.9"
"Trey Palmer","TB","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Ben Sinnott","WAS","TE","0.6","0.4","0.3","0.4","0.6","2.0","1.6"
"Patrick Ricard","BAL","RB","0.5","0.4","0.3","0.4","0.5","1.9","1.4"
"Raheem Blackshear","CAR","RB","0.5","0.4","0.3","0.4","0.5","2.1","1.6"
"Jamari Thrash","CLE","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Eric Gray","NYG","RB","0.5","0.4","0.4","0.4","0.5","1.8","1.6"
"Ainias Smith","PHI","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Justin Fields","PIT","QB","0.5","0.5","0.5","0.5","0.5","2.0","2.0"
"Eric Saubert","SF","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Craig Reynolds","DET","RB","0.4","0.4","0.4","0.4","0.4","1.7","1.5"
"Nick Muse","MIN","TE","0.4","0.3","0.2","0.3","0.4","1.6","1.2"
"Ben Skowronek","PIT","WR","0.4","0.3","0.3","0.3","0.4","1.7","1.3"
"Laviska Shenault Jr.","SEA","WR","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Tip Reiman","ARI","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Blake Whiteheart","CLE","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Princeton Fant","DAL","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Shane Zylstra","DET","TE","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Justin Shorter","LV","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Hunter Long","LA","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ty Chandler","MIN","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.0"
"C.J. Ham","MIN","RB","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Daniel Bellinger","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Cody White","SEA","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Payne Durham","TB","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jha'Quan Jackson","TEN","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.2"
"DeAndre Carter","CHI","WR","0.3","0.2","0.1","0.2","0.2","0.9","0.7"
"Jaelon Darden","CLE","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Teagan Quitoriano","HOU","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Terrace Marshall Jr.","LV","WR","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Jordan Whittington","LA","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"River Cracraft","MIA","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ihmir Smith-Marsette","NYG","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.8"
"Will Shipley","PHI","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Connor Heyward","PIT","TE","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Tyler Mabry","SEA","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.5","0.4"
"Bryce Oliver","TEN","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Feleipe Franks","CAR","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Travis Homer","CHI","RB","0.1","0.1","0.1","0.1","0.1","0.2","0.2"
"Tyler Scott","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Sione Vaki","DET","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"John FitzPatrick","GB","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Scott Matlock","LAC","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Xavier Smith","LA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Jake McQuaide","MIN","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Javon Baker","NE","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"C.J. Uzomah","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Chris Conley","SF","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
