"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Jeremy Ruckert","TE","NYJ","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.9","8.7","0.06"
"Tyler Conklin","TE","NYJ","@MIN",,"0.0",,,,"0.0","0.0","0.00","3.1","31.1","0.17"
"Brenden Bates","TE","NYJ","@MIN",,,,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Justin Fields","QB","PIT","DAL","17.7","27.7","199.5","1.23","0.60","9.6","47.0","0.50",,"0.0",
"Najee Harris","RB","PIT","DAL",,"0.0",,,,"17.8","74.7","0.53","3.0","21.4","0.09"
"Aaron Shampklin","RB","PIT","DAL",,,,,,"2.9","12.3","0.08","1.0","7.5","0.03"
"Jonathan Ward","RB","PIT","DAL",,,,,,"2.7","11.6","0.08","0.2","1.5","0.01"
"Scott Miller","WR","PIT","DAL",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.02"
"Van Jefferson","WR","PIT","DAL",,"0.0",,,,"0.0","0.0","0.00","1.8","25.4","0.15"
"George Pickens","WR","PIT","DAL",,"0.0",,,,"0.3","1.5","0.02","4.7","69.1","0.40"
"Calvin Austin III","WR","PIT","DAL",,"0.0",,,,"0.0","0.0","0.00","1.7","21.8","0.13"
"Connor Heyward","TE","PIT","DAL",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.02"
"Pat Freiermuth","TE","PIT","DAL",,"0.0",,,,"0.0","0.0","0.00","3.8","38.3","0.30"
"Darnell Washington","TE","PIT","DAL",,"0.0",,,,"0.0","0.0","0.00","0.9","9.2","0.08"
"Brock Purdy","QB","SF","ARI","21.2","31.4","271.6","1.66","0.64","3.6","12.7","0.14",,"0.0",
"Isaac Guerendo","RB","SF","ARI",,"0.0",,,,"2.4","10.9","0.09","0.1","1.0","0.00"
"Jordan Mason","RB","SF","ARI",,"0.0",,,,"21.1","101.0","0.95","1.9","15.1","0.08"
"Patrick Taylor","RB","SF","ARI",,"0.0",,,,"0.1","0.6","0.00",,"0.0",
"Kyle Juszczyk","RB","SF","ARI",,"0.0",,,,"0.3","1.3","0.02","2.1","17.3","0.10"
"Deebo Samuel","WR","SF","ARI",,"0.0",,,,"3.6","20.1","0.25","5.1","69.8","0.42"
"Brandon Aiyuk","WR","SF","ARI",,"0.0",,,,"0.0","0.0","0.00","4.5","67.1","0.40"
"Ronnie Bell","WR","SF","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Jauan Jennings","WR","SF","ARI",,"0.0",,,,"0.0","0.0","0.00","3.4","48.3","0.29"
"Jacob Cowing","WR","SF","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"George Kittle","TE","SF","ARI",,"0.0",,,,"0.0","0.0","0.00","3.4","45.8","0.30"
"Jake Tonges","TE","SF","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Eric Saubert","TE","SF","ARI",,,,,,"0.0","0.0","0.00","0.4","4.1","0.04"
"Geno Smith","QB","SEA","NYG","24.2","35.6","265.4","1.65","0.69","3.2","11.9","0.14",,"0.0",
"Zach Charbonnet","RB","SEA","NYG",,"0.0",,,,"5.8","25.5","0.19","2.4","16.0","0.07"
"Kenny McIntosh","RB","SEA","NYG",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Kenneth Walker III","RB","SEA","NYG",,"0.0",,,,"17.1","76.7","0.66","2.6","17.9","0.10"
"Tyler Lockett","WR","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","4.0","49.7","0.29"
"DK Metcalf","WR","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","5.0","71.3","0.47"
"Laviska Shenault Jr.","WR","SEA","NYG",,"0.0",,,,"0.2","1.3","0.02","0.4","3.4","0.02"
"Jaxon Smith-Njigba","WR","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","5.1","55.8","0.31"
"Jake Bobo","WR","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","0.7","8.5","0.06"
"Brady Russell","TE","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Pharaoh Brown","TE","SEA","NYG",,,,,,"0.0","0.0","0.00","0.7","7.8","0.06"
"Noah Fant","TE","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","2.4","25.6","0.18"
"AJ Barner","TE","SEA","NYG",,"0.0",,,,"0.0","0.0","0.00","0.9","8.9","0.09"
"Jayden Daniels","QB","WAS","CLE","18.6","28.3","204.2","1.29","0.62","10.3","52.3","0.42",,"0.0",
"Brian Robinson","RB","WAS","CLE",,"0.0",,,,"14.7","65.8","0.54","1.9","12.9","0.06"
"Austin Ekeler","RB","WAS","CLE",,"0.0",,,,"6.2","27.4","0.22","2.7","19.3","0.11"
"Jeremy McNichols","RB","WAS","CLE",,"0.0",,,,"1.1","4.8","0.03",,"0.0",
"Terry McLaurin","WR","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","4.8","64.3","0.38"
"Luke McCaffrey","WR","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","2.0","24.4","0.13"
"Dyami Brown","WR","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","1.5","21.6","0.13"
"Olamide Zaccheaus","WR","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","2.0","26.3","0.16"
"Brycen Tremayne","WR","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Ben Sinnott","TE","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.0","0.02"
"Zach Ertz","TE","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","3.0","28.4","0.26"
"John Bates","TE","WAS","CLE",,"0.0",,,,"0.0","0.0","0.00","0.4","3.8","0.03"
