"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Ashton Dulin","IND","HOU","WR","3000","1.1","-7.9","0.0","0.0","35214445","0.0","4.1"
"Cordarrelle Patterson","PIT","ATL","RB","4500","4.1","-7.9","0.0","0.0","35213853","0.3","10.0"
"Casey Washington","ATL","PIT","WR","3000","0.9","-8.1","0.0","0.0","35214585","0.0","3.4"
"David Moore","CAR","NO","WR","3000","0.9","-8.1","0.0","0.0","35214387","0.0","3.4"
"Jalen Brooks","DAL","CLE","WR","3000","0.9","-8.1","0.0","0.0","35214603","0.0","3.5"
"Durham Smythe","MIA","JAX","TE","3200","1.3","-8.1","0.0","0.0","35214683","0.0","4.4"
"Tyler Scott","CHI","TEN","WR","3000","0.8","-8.2","0.0","0.0","35214519","0.0","3.1"
"Derius Davis","LAC","LV","WR","3000","0.8","-8.2","0.0","0.0","35214319","0.0","3.0"
"Trishton Jackson","MIN","NYG","WR","3000","0.8","-8.2","0.0","0.0","35214373","0.0","3.1"
"Luke McCaffrey","WAS","TB","WR","3300","1.3","-8.2","0.0","0.0","35214213","0.0","4.5"
"Robert Woods","HOU","IND","WR","3100","0.9","-8.3","0.0","0.0","35214235","0.0","3.6"
"Elijah Cooks","JAX","MIA","WR","3000","0.6","-8.3","0.0","0.0","35214413","0.0","2.5"
"Robbie Chosen","MIA","JAX","WR","3000","0.7","-8.3","0.0","0.0","35703220","0.0","2.5"
"Jamari Thrash","CLE","DAL","WR","3000","0.6","-8.4","0.0","0.0","35214621","0.0","2.2"
"Troy Franklin","DEN","SEA","WR","3000","0.5","-8.4","0.0","0.0","35214303","0.0","2.1"
"Devin Duvernay","JAX","MIA","WR","3000","0.6","-8.4","0.0","0.0","35214411","0.0","2.3"
"DJ Turner","LV","LAC","WR","3000","0.5","-8.4","0.0","0.0","35214337","0.0","2.0"
"Tyrone Tracy Jr.","NYG","MIN","RB","4400","3.3","-8.4","0.0","0.0","35213857","0.2","8.7"
"Brandon Powell","MIN","NYG","WR","3200","0.9","-8.5","0.0","0.0","35214221","0.0","3.3"
"Ben Skowronek","PIT","ATL","WR","3000","0.4","-8.5","0.0","0.0","35214463","0.0","1.7"
"Jamison Crowder","WAS","TB","WR","3000","0.5","-8.5","0.0","0.0","35214255","0.0","2.0"
"Xavier Hutchinson","HOU","IND","WR","3000","0.3","-8.6","0.0","0.0","35214465","0.0","1.3"
"Kayshon Boutte","NE","CIN","WR","3000","0.3","-8.6","0.0","0.0","35214481","0.0","1.4"
"Javon Baker","NE","CIN","WR","3000","0.4","-8.6","0.0","0.0","35214475","0.0","1.6"
"Chris Moore","ARI","BUF","WR","3000","0.3","-8.7","0.0","0.0","35214537","0.0","1.1"
"DeAndre Carter","CHI","TEN","WR","3000","0.3","-8.7","0.0","0.0","35214525","0.0","1.1"
"Velus Jones Jr.","CHI","TEN","WR","3000","0.2","-8.7","0.0","0.0","35214521","0.0","1.0"
"Cam Akers","HOU","IND","RB","4300","2.8","-8.7","0.0","0.0","35213867","0.1","7.6"
"Steven Sims","HOU","IND","WR","3000","0.3","-8.7","0.0","0.0","35214471","0.0","1.2"
"Tank Bigsby","JAX","MIA","RB","5000","4.2","-8.7","0.0","0.0","35213803","0.5","10.1"
"Tim Jones","JAX","MIA","WR","3000","0.3","-8.7","0.0","0.0","35214409","0.0","1.2"
"Jaylen Wright","MIA","JAX","RB","4000","2.2","-8.7","0.0","0.0","35213961","0.0","6.3"
"Grant DuBose","MIA","JAX","WR","3000","0.3","-8.7","0.0","0.0","35703218","0.0","1.2"
"Dareke Young","SEA","DEN","WR","3000","0.3","-8.7","0.0","0.0","35214293","0.0","1.1"
"Kameron Johnson","TB","WAS","WR","3000","0.3","-8.7","0.0","0.0","35214283","0.0","1.1"
"Jermaine Burton","CIN","NE","WR","3700","1.5","-8.8","0.0","0.0","35214183","0.0","5.1"
"Tyler Goodson","IND","HOU","RB","4000","2.1","-8.8","0.0","0.0","35213971","0.0","6.0"
"Jha'Quan Jackson","TEN","CHI","WR","3000","0.1","-8.8","0.0","0.0","35214505","0.0","0.5"
"Marquez Valdes-Scantling","BUF","ARI","WR","3700","1.4","-9.0","0.0","0.0","35214185","0.0","5.0"
"Audric Estime","DEN","SEA","RB","4000","1.9","-9.0","0.0","0.0","35213907","0.0","5.5"
"Kimani Vidal","LAC","LV","RB","4700","3.3","-9.0","0.0","0.0","35213829","0.2","8.2"
"Trent Sherfield Sr.","MIN","NYG","WR","3200","0.3","-9.1","0.0","0.0","35214223","0.0","1.0"
"Laviska Shenault Jr.","SEA","DEN","WR","3300","0.5","-9.1","0.0","0.0","35214217","0.0","1.9"
"Raheem Blackshear","CAR","NO","RB","4000","1.7","-9.2","0.0","0.0","35213939","-0.1","5.2"
"Nick Westbrook-Ikhine","TEN","CHI","WR","3200","0.1","-9.2","0.0","0.0","35214227","0.0","0.4"
"Ty Johnson","BUF","ARI","RB","4600","2.8","-9.3","0.0","0.0","35213839","0.0","7.2"
"Dameon Pierce","HOU","IND","RB","4600","2.7","-9.4","0.0","0.0","35213837","0.1","7.2"
"Deuce Vaughn","DAL","CLE","RB","4200","1.8","-9.6","0.0","0.0","35213885","0.0","5.0"
"Trey Sermon","IND","HOU","RB","4500","2.3","-9.6","0.0","0.0","35213849","0.0","6.4"
"Alec Ingold","MIA","JAX","RB","4000","1.4","-9.6","0.0","0.0","35213969","0.0","4.2"
"Travis Homer","CHI","TEN","RB","4000","1.3","-9.7","0.0","0.0","35214005","0.0","3.9"
"Trey Benson","ARI","BUF","RB","5100","3.3","-9.8","0.0","0.0","35213801","0.3","8.7"
"A.T. Perry","NO","CAR","WR","3600","0.3","-9.9","0.0","0.0","35214187","0.0","1.1"
"Sean Tucker","TB","WAS","RB","4000","0.9","-10.0","0.0","0.0","35213897","0.0","3.1"
"Roschon Johnson","CHI","TEN","RB","4400","1.6","-10.1","0.0","0.0","35213863","0.0","4.7"
"Dylan Laube","LV","LAC","RB","4000","0.6","-10.3","0.0","0.0","35213921","0.0","2.2"
"C.J. Ham","MIN","NYG","RB","4000","0.6","-10.3","0.0","0.0","35213937","0.0","2.4"
"Hunter Luepke","DAL","CLE","RB","4000","0.4","-10.5","0.0","0.0","35214045","0.0","1.5"
"Dare Ogunbowale","HOU","IND","RB","4000","0.4","-10.5","0.0","0.0","35213977","0.0","1.6"
"JaMycal Hasty","NE","CIN","RB","4000","0.5","-10.5","0.0","0.0","35213989","0.0","1.8"
"Jordan Mims","NO","CAR","RB","4000","0.4","-10.5","0.0","0.0","35213945","0.0","1.5"
"Eric Gray","NYG","MIN","RB","4500","1.3","-10.6","0.0","0.0","35213845","0.0","4.2"
"DeeJay Dallas","ARI","BUF","RB","4000","0.2","-10.7","0.0","0.0","35214013","0.0","1.0"
"John Kelly Jr.","BAL","KC","RB","4000","0.2","-10.7","0.0","0.0","35214049","0.0","0.8"
"Michael Burton","DEN","SEA","RB","4000","0.3","-10.7","0.0","0.0","35213913","0.0","1.0"
"Reggie Gilliam","BUF","ARI","RB","4000","0.2","-10.8","0.0","0.0","35214021","0.0","0.5"
"Ameer Abdullah","LV","LAC","RB","4500","0.9","-11.1","0.0","0.0","35213843","0.0","3.0"
"D'Ernest Johnson","JAX","MIA","RB","4700","0.7","-11.6","0.0","0.0","35213831","0.0","2.5"
