"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Chris Manhertz","TE","NYG","@WAS",,"0.0",,,,"0.0","0.0","0.00","0.3","3.2","0.05"
"Theo Johnson","TE","NYG","@WAS",,"0.0",,,,"0.0","0.0","0.00","2.2","22.4","0.16"
"Aaron Rodgers","QB","NYJ","@TEN","21.6","34.2","241.1","1.40","0.62","1.6","3.1","0.07",,"0.0",
"Breece Hall","RB","NYJ","@TEN",,"0.0",,,,"21.0","87.2","0.67","4.3","32.3","0.20"
"Nick Bawden","RB","NYJ","@TEN",,"0.0",,,,"0.1","0.5","0.00","0.2","1.4","0.01"
"Braelon Allen","RB","NYJ","@TEN",,"0.0",,,,"3.4","14.1","0.08","0.3","1.9","0.01"
"Isaiah Davis","RB","NYJ","@TEN",,"0.0",,,,"0.5","2.1","0.01",,"0.0",
"Garrett Wilson","WR","NYJ","@TEN",,"0.0",,,,"0.3","1.5","0.02","6.7","81.2","0.48"
"Allen Lazard","WR","NYJ","@TEN",,"0.0",,,,"0.0","0.0","0.00","3.2","43.9","0.24"
"Mike Williams","WR","NYJ","@TEN",,"0.0",,,,"0.0","0.0","0.00","2.0","28.0","0.13"
"Xavier Gipson","WR","NYJ","@TEN",,"0.0",,,,"0.5","3.1","0.03","1.0","11.8","0.07"
"Jeremy Ruckert","TE","NYJ","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.9","8.7","0.06"
"Tyler Conklin","TE","NYJ","@TEN",,"0.0",,,,"0.0","0.0","0.00","3.1","31.9","0.20"
"Justin Fields","QB","PIT","@DEN","15.8","25.7","169.4","0.97","0.53","10.6","50.2","0.35",,"0.0",
"Najee Harris","RB","PIT","@DEN",,"0.0",,,,"16.2","67.2","0.34","1.7","12.1","0.04"
"Jaylen Warren","RB","PIT","@DEN",,"0.0",,,,"3.9","16.6","0.07","2.1","14.8","0.06"
"Cordarrelle Patterson","RB","PIT","@DEN",,"0.0",,,,"3.1","18.6","0.15","0.4","3.5","0.03"
"Scott Miller","WR","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.4","4.1","0.03"
"Van Jefferson","WR","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","1.4","18.1","0.10"
"Roman Wilson","WR","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.2","3.0","0.02"
"Ben Skowronek","WR","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.8","0.01"
"George Pickens","WR","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","4.1","58.8","0.31"
"Calvin Austin III","WR","PIT","@DEN",,"0.0",,,,"0.3","1.7","0.01","1.0","12.0","0.07"
"MyCole Pruitt","TE","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.8","7.9","0.07"
"Connor Heyward","TE","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.0","0.4","0.00"
"Pat Freiermuth","TE","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","2.9","27.8","0.19"
"Darnell Washington","TE","PIT","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.6","6.1","0.05"
"Brock Purdy","QB","SF","@MIN","20.6","31.7","266.2","1.68","0.70","3.1","8.3","0.12",,"0.0",
"Isaac Guerendo","RB","SF","@MIN",,"0.0",,,,"1.0","4.4","0.04","0.2","1.8","0.01"
"Jordan Mason","RB","SF","@MIN",,"0.0",,,,"17.6","80.4","0.71","1.9","15.1","0.08"
"Patrick Taylor","RB","SF","@MIN",,"0.0",,,,"0.3","1.1","0.01",,"0.0",
"Kyle Juszczyk","RB","SF","@MIN",,"0.0",,,,"0.3","1.1","0.02","1.6","13.4","0.08"
"Deebo Samuel","WR","SF","@MIN",,"0.0",,,,"6.1","34.9","0.42","5.1","65.8","0.40"
"Brandon Aiyuk","WR","SF","@MIN",,"0.0",,,,"0.0","0.0","0.00","4.8","76.9","0.46"
"Chris Conley","WR","SF","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.3","3.8","0.03"
"Ronnie Bell","WR","SF","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.3","3.8","0.04"
"Jauan Jennings","WR","SF","@MIN",,"0.0",,,,"0.0","0.0","0.00","2.2","30.5","0.20"
"George Kittle","TE","SF","@MIN",,"0.0",,,,"0.0","0.0","0.00","3.9","51.8","0.34"
"Jake Tonges","TE","SF","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Eric Saubert","TE","SF","@MIN",,,,,,"0.0","0.0","0.00","0.2","2.1","0.03"
"Geno Smith","QB","SEA","@NE","20.8","33.3","232.6","1.29","0.73","3.1","12.0","0.11",,"0.0",
"Zach Charbonnet","RB","SEA","@NE",,"0.0",,,,"17.1","68.8","0.44","2.8","20.3","0.10"
"Kenny McIntosh","RB","SEA","@NE",,"0.0",,,,"4.8","19.3","0.15","1.0","7.2","0.03"
"George Holani","RB","SEA","@NE",,"0.0",,,,"1.0","3.9","0.03",,"0.0",
"Tyler Lockett","WR","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","4.0","51.1","0.26"
"DK Metcalf","WR","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","4.3","61.4","0.32"
"Laviska Shenault Jr.","WR","SEA","@NE",,"0.0",,,,"0.7","4.3","0.05","0.4","3.9","0.02"
"Jaxon Smith-Njigba","WR","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","4.0","45.9","0.24"
"Jake Bobo","WR","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.5","5.9","0.04"
"Dareke Young","WR","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Brady Russell","TE","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Noah Fant","TE","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","3.1","31.1","0.21"
"AJ Barner","TE","SEA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.4","4.0","0.03"
"Baker Mayfield","QB","TB","@DET","23.5","36.8","269.1","1.62","0.96","3.0","13.0","0.09",,"0.0",
"Bucky Irving","RB","TB","@DET",,"0.0",,,,"6.5","28.7","0.16","1.8","13.2","0.06"
"Rachaad White","RB","TB","@DET",,"0.0",,,,"13.3","52.7","0.41","3.8","28.9","0.17"
"Sean Tucker","RB","TB","@DET",,"0.0",,,,"0.3","1.2","0.01","0.1","1.0","0.00"
"Mike Evans","WR","TB","@DET",,"0.0",,,,"0.0","0.0","0.00","5.2","76.5","0.45"
"Chris Godwin","WR","TB","@DET",,"0.0",,,,"0.3","1.9","0.02","5.8","71.3","0.43"
"Kameron Johnson","WR","TB","@DET",,"0.0",,,,"0.3","1.9","0.02","0.1","1.5","0.01"
"Trey Palmer","WR","TB","@DET",,"0.0",,,,"0.0","0.0","0.00","1.0","12.0","0.07"
"Jalen McMillan","WR","TB","@DET",,"0.0",,,,"0.1","0.6","0.01","2.4","32.4","0.18"
"Cade Otton","TE","TB","@DET",,"0.0",,,,"0.0","0.0","0.00","2.8","28.3","0.21"
"Payne Durham","TE","TB","@DET",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.03"
"Ko Kieft","TE","TB","@DET",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.02"
"Will Levis","QB","TEN","NYJ","19.3","31.5","207.2","1.05","0.76","3.4","15.3","0.15",,"0.0",
"Tony Pollard","RB","TEN","NYJ",,"0.0",,,,"15.2","61.4","0.46","2.4","15.9","0.07"
"Tyjae Spears","RB","TEN","NYJ",,"0.0",,,,"7.5","30.5","0.17","2.7","18.5","0.08"
"DeAndre Hopkins","WR","TEN","NYJ",,"0.0",,,,"0.0","0.0","0.00","2.9","39.8","0.18"
"Treylon Burks","WR","TEN","NYJ",,"0.0",,,,"0.2","1.4","0.01","1.0","12.7","0.07"
"Calvin Ridley","WR","TEN","NYJ",,"0.0",,,,"0.1","0.7","0.01","3.7","50.2","0.25"
"Tyler Boyd","WR","TEN","NYJ",,"0.0",,,,"0.1","0.7","0.01","2.8","29.9","0.13"
"Nick Westbrook-Ikhine","WR","TEN","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Chig Okonkwo","TE","TEN","NYJ",,"0.0",,,,"0.0","0.0","0.00","2.2","22.4","0.14"
"Josh Whyle","TE","TEN","NYJ",,"0.0",,,,"0.0","0.0","0.00","1.2","12.2","0.10"
"Nick Vannett","TE","TEN","NYJ",,,,,,"0.0","0.0","0.00","0.4","4.4","0.03"
"Jayden Daniels","QB","WAS","NYG","18.3","29.3","200.2","1.23","0.75","11.0","59.6","0.52",,"0.0",
"Brian Robinson","RB","WAS","NYG",,"0.0",,,,"14.6","63.5","0.41","1.8","13.7","0.06"
"Austin Ekeler","RB","WAS","NYG",,"0.0",,,,"5.0","21.9","0.14","3.1","22.9","0.12"
"Terry McLaurin","WR","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","3.7","50.8","0.26"
"Luke McCaffrey","WR","WAS","NYG",,"0.0",,,,"0.3","1.6","0.02","2.2","26.3","0.15"
"Noah Brown","WR","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","0.8","11.2","0.05"
"Dyami Brown","WR","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","0.8","12.2","0.11"
"Olamide Zaccheaus","WR","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","1.5","20.8","0.15"
"Jamison Crowder","WR","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","0.3","3.2","0.02"
"Ben Sinnott","WR","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","0.3","3.5","0.02"
"Zach Ertz","TE","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","3.2","29.7","0.25"
"John Bates","TE","WAS","NYG",,"0.0",,,,"0.0","0.0","0.00","0.6","6.0","0.04"
