"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Austin Hooper","TE","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","1.8","19.2","0.14"
"Jaheim Bell","TE","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Hunter Henry","TE","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","3.6","42.4","0.28"
"Spencer Rattler","QB","NO","@LAC","19.8","31.4","201.4","0.98","0.80","4.1","19.8","0.13",,"0.0",
"Taysom Hill","TE","NO","@LAC",,"0.0",,,,"4.4","17.7","0.12","1.1","10.8","0.08"
"Alvin Kamara","RB","NO","@LAC",,"0.0",,,,"14.1","57.1","0.41","5.0","34.1","0.12"
"Jamaal Williams","RB","NO","@LAC",,"0.0",,,,"1.1","4.6","0.03","0.2","1.7","0.01"
"Kendre Miller","RB","NO","@LAC",,"0.0",,,,"2.6","10.7","0.06","0.6","4.1","0.01"
"Adam Prentice","RB","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.1","0.8","0.00"
"Marquez Valdes-Scantling","WR","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Chris Olave","WR","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","4.6","60.0","0.25"
"Bub Means","WR","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","2.0","23.4","0.12"
"Equanimeous St. Brown","WR","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Jermaine Jackson","WR","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Mason Tipton","WR","NO","@LAC",,,,,,"0.0","0.0","0.00","2.0","23.5","0.11"
"Juwan Johnson","TE","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","2.8","27.5","0.19"
"Foster Moreau","TE","NO","@LAC",,"0.0",,,,"0.0","0.0","0.00","1.2","12.6","0.08"
"Dallin Holker","TE","NO","@LAC",,,,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Aaron Rodgers","QB","NYJ","@NE","22.4","34.7","241.9","1.63","0.60","2.3","7.3","0.11",,"0.0",
"Breece Hall","RB","NYJ","@NE",,"0.0",,,,"17.6","75.5","0.65","4.2","32.3","0.22"
"Braelon Allen","RB","NYJ","@NE",,"0.0",,,,"6.0","25.8","0.17","0.8","6.3","0.03"
"Isaiah Davis","RB","NYJ","@NE",,"0.0",,,,"0.5","2.1","0.01",,"0.0",
"Davante Adams","WR","NYJ","@NE",,"0.0",,,,"0.0","0.0","0.00","5.5","66.9","0.50"
"Garrett Wilson","WR","NYJ","@NE",,"0.0",,,,"0.2","1.3","0.02","5.6","64.4","0.43"
"Mike Williams","WR","NYJ","@NE",,"0.0",,,,"0.0","0.0","0.00","2.2","31.7","0.17"
"Xavier Gipson","WR","NYJ","@NE",,"0.0",,,,"0.0","0.0","0.00","0.4","5.2","0.03"
"Jeremy Ruckert","TE","NYJ","@NE",,"0.0",,,,"0.0","0.0","0.00","0.9","8.3","0.06"
"Tyler Conklin","TE","NYJ","@NE",,"0.0",,,,"0.0","0.0","0.00","2.8","27.0","0.18"
"Jalen Hurts","QB","PHI","@CIN","19.7","30.7","232.5","1.11","0.68","9.9","43.6","0.62",,"0.0",
"Saquon Barkley","RB","PHI","@CIN",,"0.0",,,,"17.5","85.9","0.63","2.7","19.0","0.09"
"Will Shipley","RB","PHI","@CIN",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Kenneth Gainwell","RB","PHI","@CIN",,"0.0",,,,"2.4","11.0","0.06","0.7","5.2","0.02"
"Ainias Smith","WR","PHI","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Devonta Smith","WR","PHI","@CIN",,"0.0",,,,"0.0","0.0","0.00","5.0","62.7","0.28"
"Johnny Wilson","WR","PHI","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.5","6.7","0.04"
"Jahan Dotson","WR","PHI","@CIN",,"0.0",,,,"0.2","1.3","0.01","1.5","17.1","0.10"
"A.J. Brown","WR","PHI","@CIN",,"0.0",,,,"0.0","0.0","0.00","5.8","85.1","0.40"
"Grant Calcaterra","TE","PHI","@CIN",,"0.0",,,,"0.0","0.0","0.00","2.8","29.4","0.15"
"Jack Stoll","TE","PHI","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.7","6.2","0.04"
"Brock Purdy","QB","SF","DAL","20.0","30.2","236.5","1.53","0.66","4.3","18.7","0.17",,"0.0",
"Isaac Guerendo","RB","SF","DAL",,"0.0",,,,"2.9","13.7","0.09","0.4","2.9","0.01"
"Jordan Mason","RB","SF","DAL",,"0.0",,,,"19.1","91.5","0.78","1.7","13.7","0.07"
"Patrick Taylor","RB","SF","DAL",,"0.0",,,,"0.3","1.2","0.01",,"0.0",
"Kyle Juszczyk","RB","SF","DAL",,"0.0",,,,"0.5","2.4","0.03","2.2","18.2","0.11"
"Deebo Samuel","WR","SF","DAL",,"0.0",,,,"2.6","13.6","0.17","5.1","65.0","0.40"
"Chris Conley","WR","SF","DAL",,"0.0",,,,"0.0","0.0","0.00","2.0","27.1","0.20"
"Ronnie Bell","WR","SF","DAL",,"0.0",,,,"0.0","0.0","0.00","0.7","9.8","0.07"
"Jauan Jennings","WR","SF","DAL",,"0.0",,,,"0.3","1.5","0.02",,"0.0",
"Jacob Cowing","WR","SF","DAL",,"0.0",,,,"0.0","0.0","0.00","0.3","4.3","0.03"
"Ricky Pearsall","WR","SF","DAL",,"0.0",,,,"0.3","1.5","0.02","3.0","37.6","0.23"
"George Kittle","TE","SF","DAL",,"0.0",,,,"0.0","0.0","0.00","4.3","55.2","0.39"
"Jake Tonges","TE","SF","DAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Eric Saubert","TE","SF","DAL",,,,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Geno Smith","QB","SEA","BUF","24.6","36.9","253.6","1.48","0.82","3.1","14.0","0.12",,"0.0",
"Zach Charbonnet","RB","SEA","BUF",,"0.0",,,,"5.7","24.5","0.15","1.8","12.5","0.05"
"Kenny McIntosh","RB","SEA","BUF",,"0.0",,,,"0.2","0.9","0.00",,"0.0",
"Kenneth Walker III","RB","SEA","BUF",,"0.0",,,,"13.9","62.9","0.46","4.2","30.6","0.16"
"Tyler Lockett","WR","SEA","BUF",,"0.0",,,,"0.0","0.0","0.00","4.5","58.5","0.33"
"Laviska Shenault Jr.","WR","SEA","BUF",,"0.0",,,,"0.2","1.0","0.01","1.0","8.7","0.06"
"Jaxon Smith-Njigba","WR","SEA","BUF",,"0.0",,,,"0.0","0.0","0.00","5.3","56.8","0.32"
"Jake Bobo","WR","SEA","BUF",,"0.0",,,,"0.0","0.0","0.00","3.2","38.1","0.24"
"Dareke Young","WR","SEA","BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Pharaoh Brown","TE","SEA","BUF",,,,,,"0.0","0.0","0.00","0.5","5.2","0.04"
"Noah Fant","TE","SEA","BUF",,"0.0",,,,"0.0","0.0","0.00","3.2","34.9","0.20"
"AJ Barner","TE","SEA","BUF",,"0.0",,,,"0.0","0.0","0.00","0.8","7.7","0.07"
"Baker Mayfield","QB","TB","ATL","21.5","33.3","227.2","1.45","0.85","3.9","17.8","0.11",,"0.0",
"Bucky Irving","RB","TB","ATL",,"0.0",,,,"7.9","35.2","0.24","1.9","14.4","0.07"
"Rachaad White","RB","TB","ATL",,"0.0",,,,"9.5","40.1","0.29","3.5","26.3","0.15"
"Sean Tucker","RB","TB","ATL",,"0.0",,,,"4.4","19.5","0.12","1.0","7.9","0.04"
"Rakim Jarrett","WR","TB","ATL",,,,,,"0.0","0.0","0.00","0.3","3.8","0.03"
"Ryan Miller","WR","TB","ATL",,"0.0",,,,"0.0","0.0","0.00","0.8","9.8","0.06"
"Trey Palmer","WR","TB","ATL",,"0.0",,,,"0.0","0.0","0.00","3.0","37.4","0.27"
"Jalen McMillan","WR","TB","ATL",,"0.0",,,,"0.5","2.6","0.03","3.3","43.3","0.30"
"Sterling Shepard","WR","TB","ATL",,"0.0",,,,"0.5","2.6","0.02","3.2","36.7","0.24"
"Devin Culp","TE","TB","ATL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Cade Otton","TE","TB","ATL",,"0.0",,,,"0.0","0.0","0.00","4.5","46.3","0.28"
"Ko Kieft","TE","TB","ATL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Mason Rudolph","QB","TEN","@DET","20.8","33.7","220.1","1.05","0.90","2.7","11.9","0.08",,"0.0",
"Tony Pollard","RB","TEN","@DET",,"0.0",,,,"15.7","62.4","0.40","3.8","26.1","0.09"
"Julius Chestnut","RB","TEN","@DET",,,,,,"2.8","10.7","0.06","0.4","2.7","0.01"
"Joshua Kelley","RB","TEN","@DET",,"0.0",,,,"1.7","6.7","0.03","0.1","0.9","0.00"
"Mason Kinsey","WR","TEN","@DET",,"0.0",,,,"0.0","0.0","0.00","0.5","6.1","0.03"
"Jha'Quan Jackson","WR","TEN","@DET",,"0.0",,,,"0.0","0.0","0.00","0.8","9.9","0.04"
"Calvin Ridley","WR","TEN","@DET",,"0.0",,,,"0.8","4.3","0.03","4.1","56.4","0.30"
"Tyler Boyd","WR","TEN","@DET",,"0.0",,,,"0.0","0.0","0.00","3.8","40.3","0.17"
"Nick Westbrook-Ikhine","WR","TEN","@DET",,"0.0",,,,"0.0","0.0","0.00","2.1","27.8","0.14"
"Chig Okonkwo","TE","TEN","@DET",,"0.0",,,,"0.0","0.0","0.00","2.8","27.5","0.15"
"Josh Whyle","TE","TEN","@DET",,"0.0",,,,"0.0","0.0","0.00","1.6","15.7","0.09"
"Nick Vannett","TE","TEN","@DET",,,,,,"0.0","0.0","0.00","0.7","6.5","0.04"
"Jayden Daniels","QB","WAS","CHI","19.8","29.9","224.8","1.30","0.68","9.8","57.7","0.38",,"0.0",
"Brian Robinson","RB","WAS","CHI",,"0.0",,,,"14.1","62.9","0.48","1.5","10.3","0.04"
"Austin Ekeler","RB","WAS","CHI",,"0.0",,,,"5.0","22.4","0.16","2.7","22.3","0.10"
"Jeremy McNichols","RB","WAS","CHI",,"0.0",,,,"1.1","5.1","0.03","0.1","0.9","0.00"
"Terry McLaurin","WR","WAS","CHI",,"0.0",,,,"0.5","2.7","0.03","4.6","64.3","0.36"
"Luke McCaffrey","WR","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","1.2","14.2","0.07"
"Noah Brown","WR","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","2.6","35.7","0.17"
"Dyami Brown","WR","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","0.9","13.4","0.07"
"Olamide Zaccheaus","WR","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","2.0","24.9","0.14"
"Ben Sinnott","TE","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Zach Ertz","TE","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","3.6","34.5","0.30"
"John Bates","TE","WAS","CHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.02"
