"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Ty Johnson","BUF","RB","2.9","2.5","2.1","2.5","2.9","7.8","7.0"
"Adam Trautman","DEN","TE","2.9","2.4","1.8","2.4","2.9","7.6","6.5"
"Cedrick Wilson","NO","WR","2.8","2.2","1.7","2.2","2.8","7.4","6.2"
"Dante Pettis","NO","WR","2.9","2.3","1.7","2.3","2.8","7.6","6.4"
"Devin Singletary","NYG","RB","2.9","2.6","2.3","2.6","2.8","7.6","7.0"
"Elijah Higgins","ARI","TE","2.7","2.2","1.7","2.2","2.7","7.2","6.1"
"Luke Schoonmaker","DAL","TE","2.7","2.1","1.5","2.1","2.7","6.9","5.7"
"Jahan Dotson","PHI","WR","2.7","2.2","1.7","2.2","2.7","7.3","6.2"
"Jeremy Ruckert","NYJ","TE","2.6","2.0","1.5","2.0","2.6","6.7","5.5"
"Dawson Knox","BUF","TE","2.5","2.0","1.6","2.0","2.5","7.0","5.9"
"Luke Farrell","JAX","TE","2.5","2.0","1.4","2.0","2.5","6.6","5.3"
"AJ Barner","SEA","TE","2.5","2.0","1.5","2.0","2.5","6.6","5.5"
"Ezekiel Elliott","DAL","RB","2.4","2.1","1.9","2.1","2.4","6.7","6.2"
"Justin Watson","KC","WR","2.5","2.0","1.6","2.0","2.4","7.4","6.4"
"Julian Hill","MIA","TE","2.4","1.9","1.4","1.9","2.4","6.6","5.5"
"Cordarrelle Patterson","PIT","RB","2.4","2.2","1.9","2.1","2.4","6.8","6.2"
"Khalil Herbert","CIN","RB","2.3","2.1","2.0","2.1","2.3","6.7","6.4"
"Zay Jones","ARI","WR","2.2","1.8","1.4","1.8","2.2","6.6","5.6"
"Tylan Wallace","BAL","WR","2.2","1.8","1.4","1.8","2.2","6.5","5.6"
"Tucker Fisk","LAC","TE","2.2","1.7","1.3","1.7","2.2","6.1","5.0"
"Jaylen Wright","MIA","RB","2.2","2.0","1.9","2.0","2.2","6.4","6.1"
"Nick Vannett","TEN","TE","2.2","1.7","1.3","1.7","2.2","6.0","4.9"
"John Bates","WAS","TE","2.2","1.8","1.3","1.8","2.2","6.1","5.1"
"Hunter Luepke","DAL","RB","2.1","1.7","1.3","1.7","2.0","5.7","4.8"
"Sean Tucker","TB","RB","2.0","1.9","1.7","1.9","2.0","6.2","5.8"
"Brock Wright","DET","TE","1.9","1.5","1.1","1.5","1.9","5.5","4.5"
"Josh Reynolds","JAX","WR","1.9","1.5","1.2","1.5","1.9","5.6","4.7"
"Josh Whyle","TEN","TE","1.9","1.5","1.1","1.5","1.9","5.4","4.5"
"Emanuel Wilson","GB","RB","1.9","1.8","1.7","1.8","1.8","5.8","5.7"
"DJ Chark","LAC","WR","1.8","1.5","1.2","1.5","1.8","5.7","4.9"
"Jonathan Mingo","DAL","WR","1.7","1.3","1.0","1.3","1.7","5.1","4.3"
"Robert Woods","HOU","WR","1.7","1.4","1.1","1.4","1.7","5.4","4.5"
"Terrace Marshall Jr.","LV","WR","1.7","1.4","1.0","1.4","1.7","5.4","4.5"
"Ja'Lynn Polk","NE","WR","1.7","1.4","1.1","1.4","1.7","5.4","4.6"
"DeeJay Dallas","ARI","RB","1.6","1.4","1.1","1.4","1.6","4.9","4.3"
"Bo Melton","GB","WR","1.6","1.4","1.1","1.4","1.6","5.5","4.9"
"Mo Alie-Cox","IND","TE","1.6","1.3","1.0","1.3","1.6","5.1","4.3"
"Tyler Johnson","LA","WR","1.7","1.3","1.0","1.3","1.6","5.0","4.2"
"Davis Allen","LA","TE","1.6","1.3","0.9","1.3","1.6","4.8","3.9"
"Durham Smythe","MIA","TE","1.6","1.2","0.9","1.2","1.6","4.8","3.9"
"Dare Ogunbowale","HOU","RB","1.5","1.2","1.0","1.2","1.5","4.6","3.9"
"Eric Tomlinson","LAC","TE","1.5","1.2","0.9","1.2","1.5","4.7","3.9"
"Andrew Ogletree","IND","TE","1.4","1.2","0.9","1.2","1.4","4.6","3.9"
"Jalin Hyatt","NYG","WR","1.5","1.2","0.9","1.2","1.4","4.9","4.1"
"Pierre Strong","CLE","RB","1.3","1.0","0.7","1.0","1.3","4.1","3.3"
"Alec Ingold","MIA","RB","1.4","1.1","0.8","1.1","1.3","4.1","3.4"
"JaMycal Hasty","NE","RB","1.3","1.1","1.0","1.1","1.3","4.1","3.8"
"Jamaal Williams","NO","RB","1.3","1.1","1.0","1.1","1.3","4.1","3.8"
"MyCole Pruitt","PIT","TE","1.3","1.0","0.7","1.0","1.3","4.0","3.2"
"Charlie Woerner","ATL","TE","1.2","1.0","0.7","1.0","1.2","4.0","3.3"
"Michael Burton","DEN","RB","1.2","1.0","0.9","1.0","1.2","3.9","3.4"
"Johnny Wilson","PHI","WR","1.2","1.0","0.8","1.0","1.2","4.2","3.5"
"Pharaoh Brown","SEA","TE","1.2","1.0","0.7","1.0","1.2","4.0","3.3"
"Xavier Hutchinson","HOU","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.4"
"Will Mallory","IND","TE","1.1","0.9","0.7","0.9","1.1","3.8","3.1"
"Nate Adkins","DEN","TE","1.0","0.8","0.6","0.8","1.0","3.3","2.7"
"Dameon Pierce","HOU","RB","1.0","0.8","0.7","0.8","1.0","3.4","2.9"
"Ben Skowronek","PIT","WR","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Tip Reiman","ARI","TE","0.9","0.7","0.6","0.7","0.9","3.3","2.6"
"Jamari Thrash","CLE","WR","0.9","0.8","0.6","0.8","0.9","3.6","3.0"
"Ben Sims","GB","TE","0.9","0.7","0.5","0.7","0.9","3.1","2.5"
"Eric Saubert","SF","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.6"
"Jake Bobo","SEA","WR","0.9","0.7","0.5","0.7","0.9","3.3","2.7"
"Chris Rodriguez Jr.","WAS","RB","0.9","0.9","0.8","0.9","0.9","3.3","3.1"
"Keaton Mitchell","BAL","RB","0.8","0.8","0.7","0.7","0.8","2.9","2.7"
"Hunter Long","LA","TE","0.8","0.7","0.5","0.7","0.8","3.0","2.4"
"Jamison Crowder","WAS","WR","0.8","0.7","0.5","0.7","0.8","3.0","2.4"
"Hassan Haskins","LAC","RB","0.7","0.6","0.6","0.6","0.7","2.4","2.3"
"Ke'Shawn Vaughn","SF","RB","0.7","0.7","0.6","0.7","0.7","2.7","2.5"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Velus Jones Jr.","CAR","RB","0.6","0.6","0.5","0.6","0.6","2.3","2.2"
"Trey Sermon","IND","RB","0.6","0.5","0.4","0.5","0.6","2.4","2.1"
"Laviska Shenault Jr.","LAC","WR","0.6","0.4","0.3","0.4","0.6","2.2","1.7"
"River Cracraft","MIA","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.1"
"Johnny Mundt","MIN","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Justin Fields","PIT","QB","0.6","0.6","0.6","0.6","0.6","2.5","2.5"
"George Holani","SEA","RB","0.6","0.5","0.4","0.5","0.6","2.2","1.9"
"Rakim Jarrett","TB","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Julius Chestnut","TEN","RB","0.6","0.5","0.4","0.5","0.6","2.2","1.9"
"Ben Sinnott","WAS","TE","0.6","0.5","0.3","0.5","0.6","2.1","1.7"
"Zaire Mitchell-Paden","BAL","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Malik Heath","GB","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Tyler Goodson","IND","RB","0.5","0.4","0.4","0.4","0.5","1.7","1.5"
"Josiah Deguara","JAX","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.4"
"Harrison Bryant","LV","TE","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Trey Palmer","TB","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Patrick Ricard","BAL","RB","0.4","0.3","0.2","0.3","0.4","1.7","1.2"
"Deven Thompkins","CAR","WR","0.4","0.3","0.3","0.3","0.4","1.7","1.4"
"James Proche","CLE","WR","0.4","0.4","0.3","0.4","0.4","2.0","1.7"
"Cameron Latu","CLE","TE","0.5","0.4","0.3","0.4","0.4","1.8","1.4"
"Carson Steele","KC","RB","0.4","0.3","0.3","0.3","0.4","1.5","1.4"
"Ty Chandler","MIN","RB","0.4","0.3","0.3","0.3","0.4","1.3","1.2"
"C.J. Ham","MIN","RB","0.4","0.3","0.2","0.3","0.4","1.4","1.1"
"Trent Sherfield","MIN","WR","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Brandon Powell","MIN","WR","0.4","0.3","0.3","0.3","0.4","1.7","1.3"
"Adam Prentice","NO","RB","0.4","0.3","0.2","0.3","0.4","1.7","1.2"
"Chris Manhertz","NYG","TE","0.4","0.3","0.2","0.3","0.4","1.7","1.3"
"Quintin Morris","BUF","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Darrynton Evans","CHI","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.2"
"Jermaine Burton","CIN","WR","0.3","0.3","0.2","0.3","0.3","2.5","2.1"
"Brevyn Spann-Ford","DAL","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Craig Reynolds","DET","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.1"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Shane Zylstra","DET","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Baylor Cupp","KC","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Scott Matlock","LAC","RB","0.3","0.2","0.1","0.2","0.3","1.0","0.7"
"Grant DuBose","MIA","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Eric Gray","NYG","RB","0.3","0.3","0.2","0.3","0.3","1.1","1.0"
"Kenny Yeboah","NYJ","TE","0.3","0.3","0.2","0.3","0.3","1.1","0.9"
"Chris Conley","SF","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jacob Cowing","SF","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Payne Durham","TB","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"David Martin-Robinson","TEN","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Ross Dwelley","ATL","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Isaiah Williams","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Cam Grandy","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"John FitzPatrick","GB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Irv Smith","HOU","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.4"
"Keilan Robinson","JAX","RB","0.2","0.1","0.1","0.1","0.2","0.7","0.6"
"Tim Jones","JAX","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Joshua Cephus","JAX","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Greg Dulcich","NYG","TE","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Will Shipley","PHI","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"C.J. Uzomah","PHI","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Brady Russell","SEA","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.4"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Devontez Walker","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"DeAndre Carter","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Collin Johnson","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Gerald Everett","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Trayveon Williams","CIN","RB","0.1","0.1","0.1","0.1","0.1","0.2","0.2"
"Trey Lance","DAL","QB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Ryan Flournoy","DAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jalen Brooks","DAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Laquon Treadwell","IND","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Nikko Remigio","KC","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Ramel Keyton","LV","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Kristian Wilkerson","LV","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Jordan Whittington","LA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Xavier Smith","LA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Dee Eskridge","MIA","WR","0.2","0.1","0.1","0.1","0.1","0.6","0.5"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Jack Westover","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Xavier Gipson","NYJ","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ainias Smith","PHI","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"E.J. Jenkins","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Connor Heyward","PIT","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Brayden Willis","SF","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Jake Tonges","SF","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Ryan Miller","TB","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ko Kieft","TB","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Mason Kinsey","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Bryce Oliver","TEN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
