"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Andrew Beck","GB","@LA","RB","4000","0.3","-10.6","0.0","0.0","36142022","0.0","1.2"
"Trayveon Williams","CIN","BAL","RB","4000","0.2","-10.7","0.0","0.0","36142102","0.0","0.9"
"Sincere McCormick","LV","@DEN","RB","4000","0.2","-10.7","0.0","0.0","36142042","0.0","1.0"
"Reggie Gilliam","BUF","@HOU","RB","4000","0.1","-10.8","0.0","0.0","36142088","0.0","0.5"
"Patrick Taylor Jr.","SF","ARI","RB","4000","0.1","-10.8","0.0","0.0","36142024","0.0","0.3"
"D'Ernest Johnson","JAX","IND","RB","4800","1.4","-11.2","0.0","0.0","36141970","0.0","4.5"
"Jaylen Wright","MIA","@NE","RB","4700","0.9","-11.4","0.0","0.0","36141974","0.0","3.2"
"Jeremy McNichols","WAS","CLE","RB","4600","0.7","-11.4","0.0","0.0","36141978","0.0","2.6"
"Blake Corum","LA","GB","RB","4500","0.3","-11.6","0.0","0.0","36141982","0.0","1.1"
"Kenny McIntosh","SEA","NYG","RB","4400","0.1","-11.6","0.0","0.0","36141988","0.0","0.6"
"Drake Maye","NE","MIA","QB","5000","0.6","-15.0","0.0","0.0","36141855","0.0","0.0"
"Jameis Winston","CLE","@WAS","QB","5000","0.2","-15.4","0.0","0.0","36141853","0.0","0.0"
