"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Hunter Henry","TE","NE","@TEN",,"0.0",,,,"0.0","0.0","0.00","3.6","40.7","0.28"
"Derek Carr","QB","NO","@CAR","20.7","31.2","231.4","1.53","0.59","2.4","3.7","0.07",,"0.0",
"Taysom Hill","TE","NO","@CAR",,"0.0",,,,"7.1","35.3","0.35","1.6","16.3","0.16"
"Alvin Kamara","RB","NO","@CAR",,"0.0",,,,"18.4","79.3","0.69","5.0","37.2","0.20"
"Jordan Mims","RB","NO","@CAR",,"0.0",,,,"3.5","14.1","0.12","0.6","4.2","0.02"
"Adam Prentice","RB","NO","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.00"
"Marquez Valdes-Scantling","WR","NO","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.6","9.3","0.06"
"Cedrick Wilson","WR","NO","@CAR",,"0.0",,,,"0.0","0.0","0.00","1.0","12.8","0.08"
"Chris Olave","WR","NO","@CAR",,"0.0",,,,"0.3","1.6","0.02","5.6","77.6","0.43"
"Jermaine Jackson","WR","NO","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Mason Tipton","WR","NO","@CAR",,,,,,"0.0","0.0","0.00","2.1","27.2","0.16"
"Juwan Johnson","TE","NO","@CAR",,"0.0",,,,"0.0","0.0","0.00","2.8","31.2","0.28"
"Foster Moreau","TE","NO","@CAR",,"0.0",,,,"0.0","0.0","0.00","1.2","13.4","0.11"
"Daniel Jones","QB","NYG","WAS","19.3","30.2","198.0","1.14","0.66","6.4","31.0","0.24",,"0.0",
"Drew Lock","QB","NYG","WAS","1.0","1.6","10.4","0.06","0.03","0.7","3.1","0.03",,"0.0",
"Devin Singletary","RB","NYG","WAS",,"0.0",,,,"4.0","17.1","0.10","1.6","10.7","0.04"
"Eric Gray","RB","NYG","WAS",,"0.0",,,,"1.0","4.1","0.03","0.2","1.6","0.01"
"Tyrone Tracy Jr.","RB","NYG","WAS",,"0.0",,,,"14.8","65.2","0.42","2.1","14.2","0.06"
"Malik Nabers","WR","NYG","WAS",,"0.0",,,,"0.6","3.0","0.03","6.4","78.0","0.51"
"Darius Slayton","WR","NYG","WAS",,"0.0",,,,"0.0","0.0","0.00","2.8","38.9","0.18"
"Wan'Dale Robinson","WR","NYG","WAS",,"0.0",,,,"0.4","2.0","0.02","5.2","44.0","0.28"
"Jalin Hyatt","WR","NYG","WAS",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Daniel Bellinger","TE","NYG","WAS",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Chris Manhertz","TE","NYG","WAS",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Theo Johnson","TE","NYG","WAS",,"0.0",,,,"0.0","0.0","0.00","1.7","17.6","0.10"
"Jalen Hurts","QB","PHI","JAX","19.1","28.5","224.4","1.31","0.55","10.4","42.3","0.80",,"0.0",
"Saquon Barkley","RB","PHI","JAX",,"0.0",,,,"19.6","92.2","0.72","2.6","18.7","0.11"
"Will Shipley","RB","PHI","JAX",,"0.0",,,,"0.5","2.3","0.01",,"0.0",
"Kenneth Gainwell","RB","PHI","JAX",,"0.0",,,,"3.0","13.4","0.08","1.0","6.8","0.03"
"Ainias Smith","WR","PHI","JAX",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.01"
"Devonta Smith","WR","PHI","JAX",,"0.0",,,,"0.0","0.0","0.00","4.8","60.9","0.35"
"Johnny Wilson","WR","PHI","JAX",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.01"
"Jahan Dotson","WR","PHI","JAX",,"0.0",,,,"0.3","1.5","0.01","1.1","13.5","0.09"
"A.J. Brown","WR","PHI","JAX",,"0.0",,,,"0.0","0.0","0.00","5.8","83.0","0.48"
"Grant Calcaterra","TE","PHI","JAX",,"0.0",,,,"0.0","0.0","0.00","2.7","30.2","0.18"
"Jack Stoll","TE","PHI","JAX",,"0.0",,,,"0.0","0.0","0.00","0.7","6.9","0.05"
"Geno Smith","QB","SEA","LA","24.7","36.4","255.6","1.66","0.76","3.3","14.0","0.13",,"0.0",
"Zach Charbonnet","RB","SEA","LA",,"0.0",,,,"6.0","25.2","0.18","2.2","14.9","0.07"
"Kenny McIntosh","RB","SEA","LA",,"0.0",,,,"0.2","0.9","0.01",,"0.0",
"Kenneth Walker III","RB","SEA","LA",,"0.0",,,,"14.5","65.8","0.54","4.0","28.2","0.17"
"Tyler Lockett","WR","SEA","LA",,"0.0",,,,"0.0","0.0","0.00","4.8","62.2","0.37"
"Laviska Shenault Jr.","WR","SEA","LA",,"0.0",,,,"0.2","1.0","0.01","0.8","6.6","0.05"
"Jaxon Smith-Njigba","WR","SEA","LA",,"0.0",,,,"0.0","0.0","0.00","5.9","64.1","0.38"
"Jake Bobo","WR","SEA","LA",,"0.0",,,,"0.0","0.0","0.00","3.0","35.4","0.24"
"Dareke Young","WR","SEA","LA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.01"
"Brady Russell","TE","SEA","LA",,"0.0",,,,"0.0","0.0","0.00","0.3","2.7","0.02"
"Pharaoh Brown","TE","SEA","LA",,,,,,"0.0","0.0","0.00","1.0","10.8","0.08"
"AJ Barner","TE","SEA","LA",,"0.0",,,,"0.0","0.0","0.00","2.7","28.5","0.27"
"Mason Rudolph","QB","TEN","NE","19.2","30.9","202.7","1.20","0.70","3.2","12.2","0.13",,"0.0",
"Tony Pollard","RB","TEN","NE",,"0.0",,,,"16.6","69.8","0.53","2.8","19.2","0.08"
"Julius Chestnut","RB","TEN","NE",,,,,,"8.0","33.0","0.19","1.1","7.6","0.03"
"Joshua Kelley","RB","TEN","NE",,"0.0",,,,"1.1","4.4","0.03","0.1","0.8","0.00"
"Jha'Quan Jackson","WR","TEN","NE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.01"
"Calvin Ridley","WR","TEN","NE",,"0.0",,,,"0.7","3.5","0.03","4.3","59.3","0.38"
"Tyler Boyd","WR","TEN","NE",,"0.0",,,,"0.0","0.0","0.00","3.2","33.8","0.17"
"Nick Westbrook-Ikhine","WR","TEN","NE",,"0.0",,,,"0.0","0.0","0.00","2.3","30.0","0.17"
"Bryce Oliver","WR","TEN","NE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Chig Okonkwo","TE","TEN","NE",,"0.0",,,,"0.0","0.0","0.00","2.8","26.5","0.18"
"Josh Whyle","TE","TEN","NE",,"0.0",,,,"0.0","0.0","0.00","1.6","15.4","0.11"
"Nick Vannett","TE","TEN","NE",,,,,,"0.0","0.0","0.00","0.7","6.3","0.05"
"Jayden Daniels","QB","WAS","@NYG","19.5","29.3","224.1","1.34","0.61","9.5","56.0","0.39",,"0.0",
"Brian Robinson","RB","WAS","@NYG",,"0.0",,,,"13.9","64.1","0.54","1.2","8.4","0.04"
"Chris Rodriguez Jr.","RB","WAS","@NYG",,"0.0",,,,"0.3","1.2","0.01",,"0.0",
"Austin Ekeler","RB","WAS","@NYG",,"0.0",,,,"6.5","30.1","0.23","2.5","20.1","0.09"
"Jeremy McNichols","RB","WAS","@NYG",,"0.0",,,,"1.3","6.1","0.04","0.1","0.8","0.00"
"Terry McLaurin","WR","WAS","@NYG",,"0.0",,,,"0.3","1.5","0.02","4.6","65.7","0.37"
"Luke McCaffrey","WR","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","1.0","11.8","0.06"
"Noah Brown","WR","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","2.9","40.6","0.20"
"Dyami Brown","WR","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.8","11.6","0.07"
"Olamide Zaccheaus","WR","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","2.0","23.7","0.14"
"Ben Sinnott","TE","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Zach Ertz","TE","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","3.8","36.2","0.33"
"John Bates","TE","WAS","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.4","4.0","0.03"
