,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Jermaine Burton,,0,WR,WR3,3100,CIN,@ BAL,3,23.25,0.3,0,5.4,0,0,0,0,0,0,0,0,0,3.11,0.094,3.11,1.71,30.74,0.1,0,0,0,0,0,0,5.38,5.38,0,4.93,5.98,5.38,5.38,68,0,100,,142,0,1.7,2.1,0.7,54,70,70,56,182,182,,,,,,,,,,,2.5,1,44,,,,,,,,
Justin Watson,,0,WR,WR3,3700,KC,vs DEN,10,24.75,4.4,5.6,4.3,0,0,0,0,0,0,0,0,0,3.16,0.0791,3.16,1.87,27.78,0.12,0,0,0,0,0,0,5.37,5.37,0,0,14.17,5.37,5.37,67,0,100,,138,0,1.5,2.6,0.7,48,71,71,50,183,183,,,,,,,,,,,2.57,1.39,21.5,0.13,,,,,,,
Eagles,,0,DST,DST1,3500,PHI,@ DAL,20,18.5,6.1,6.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.64,0.21,0,0,18.5,5.27,5.27,0,0,17.47,5.27,5.27,1,0,100,,17,19,1.5,20,5.7,4,12,12,52,184,184,,,,,,,,,,,,,,,2.61,0.78,0.54,0.22,0.03,21.99,345.59
Dare Ogunbowale,,0,RB,RB2,4000,HOU,vs DET,17,22.5,4.2,1.1,4.7,0,0,0,0,0,0.0938,2.56,7.8,0.05,5.57,0.0735,3.01,1.99,17.92,0.06,0,0,0,0,0,0,5.22,5.22,0,0,13.62,5.22,5.22,52,0,100,,153,0,1.3,1.1,0.3,43,49,49,47,185,185,,,,,,,,2.19,7.04,0.05,1.93,1.3,10.01,0.03,,,,,,,
Mason Tipton,,0,WR,WR1,4500,NO,vs ATL,2,22,3,0,3,0,0,0,0,0,0,0,0,0,5.36,0.1641,5.36,2.95,22.51,0,0,0,0,0,0,0,5.2,5.2,0,0.7,11.2,5.2,5.2,82,0,100,,162,0,1.2,0,,40,72,72,42,186,186,,,,,,,,,,,3.13,1.75,12.38,,,,,,,,
Elijah Higgins,,0,TE,TE2,2900,ARI,vs NYJ,25,22.25,3.4,3.3,4.3,0,0,0,0,0,0,0,0,0,2.17,0.0637,2.17,1.9,18.4,0.23,0,0,0,0,0,0,5.12,5.12,0,0.02,11.92,5.12,5.12,33,0,100,,133,8,1.8,3.3,1.1,26,35,35,58,187,187,,,,,,,,,,,1.68,1.37,14,0.16,,,,,,,
Kendrick Bourne,,0,WR,WR3,3200,NE,@ CHI,6,15.75,6,12.6,3,0,0,0,0,0,0,0,0,0,2.85,0.0829,2.85,1.87,23.17,0.15,0,0,0,0,0,0,5.09,5.09,0,0,17.09,5.09,5.09,82,0,100,,162,21,1.6,0,,53,73,73,55,188,188,0.01,0.01,0.24,,,0.01,1.51,0.18,1.6,,3.95,2.65,33.97,0.21,,,,,,,
Adam Trautman,,0,TE,TE1,2800,DEN,@ KC,16,17.75,4.2,3.8,4.2,0,0,0,0,0,0,0,0,0,2.79,0.0784,2.79,1.86,21.95,0.17,0,0,0,0,0,0,5.08,5.08,0,0,13.48,5.08,5.08,26,0,100,,123,0,1.8,4.4,1.6,27,36,36,59,189,189,,,,,,,,,,,2.33,1.62,17.56,0.15,,,,,,,
Saints,,0,DST,DST1,2800,NO,vs ATL,17,25.5,6,8.4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.07,0.33,0.08,0.08,25.5,5.08,5.08,0,0,17.08,5.08,5.08,9,0,100,,96,15,1.8,8,2.9,11,13,13,59,189,189,,,,,,,,,,,,,,,2.52,0.86,0.55,0.13,0.03,22.18,349.4
Nelson Agholor,,0,WR,WR4,3500,BAL,vs CIN,7,29.25,7,6.1,4.2,0,0,0,0,0,0,0,0,0,2.92,0.0917,2.92,1.78,21.83,0.18,0,0,0,0,0,0,5.04,5.04,0,0,19.04,5.04,5.04,41,0,100,,99,13,1.4,7.6,2.2,50,74,74,52,190,190,0.01,0.01,0.1,,,,1.03,0.13,0.7,,4.62,2.81,34.92,0.25,,,,,,,
Josh Oliver,,0,TE,TE2,3200,MIN,@ JAC,15,24.75,4.4,4.5,7.2,0,0,0,0,0,0,0,0,0,2.51,0.0689,2.51,1.87,17.81,0.23,0,0,0,0,0,0,5.03,5.03,0,0,13.83,5.03,5.03,14,0,100,,82,0,1.6,9.2,2.9,23,37,37,55,191,191,,,,,,,,,,,1.95,1.36,13.02,0.16,,,,,,,
David Moore,,0,WR,WR2,3000,CAR,vs NYG,24,17,5.8,3.4,3,0,0,0,0,0,0,0,0,0,3.02,0.0928,3.02,1.83,22.34,0.15,0,0,0,0,0,0,4.96,4.96,0,0,16.56,4.96,4.96,60,0,100,,128,0,1.7,3.8,1.3,55,75,75,57,192,192,,,,,,,,0.22,1.64,,2.8,1.63,24.02,0.24,,,,,,,
Xavier Gipson,,0,WR,WR3,3000,NYJ,@ ARI,1,23.75,3.3,3.2,1.4,0,0,0,0,0,0,0,0,0,2.66,0.0656,2.66,1.5,12.16,0.37,0,0,0,0,0,0,4.94,4.94,0,0,11.54,4.94,4.94,82,0,100,,162,0,1.6,0,,55,76,76,57,193,193,,,,,,,,0.31,2.62,0.04,1.73,0.96,9.69,0.04,,,,,,,
Jets,,0,DST,DST1,2900,NYJ,@ ARI,8,22.25,5.5,9.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.35,0.44,0,0,22.25,4.93,4.93,0,0,15.93,4.93,4.93,16,0,100,,162,10,1.7,0,,10,14,14,58,194,194,,,,,,,,,,,,,,,2.27,0.71,0.5,0.13,0.05,23.22,345.56
Drew Sample,,0,TE,TE2,2700,CIN,@ BAL,3,23.25,3.5,3.6,4.5,0,0,0,0,0,0,0,0,0,2.97,0.0898,2.97,2.4,16.53,0.13,0,0,0,0,0,0,4.83,4.83,0,0,11.83,4.83,4.83,42,0,100,,162,3,1.8,0,,28,38,38,60,195,195,,,,,,,,,,,2.29,1.8,13.53,0.08,,,,,,,
Trenton Irwin,,0,WR,WR4,3000,CIN,@ BAL,3,23.25,5,5.2,1.1,0,0,0,0,0,0,0,0,0,3.08,0.0931,3.08,1.84,21.82,0.13,0,0,0,0,0,0,4.8,4.8,0,0,14.8,4.8,4.8,82,0,100,,162,0,1.6,0,,55,77,77,57,196,196,,,,,,,,0.03,0.35,,2.32,1.48,19.39,0.16,,,,,,,
Calvin Austin III,,0,WR,WR4,3500,PIT,@ WAS,32,21.75,5.2,3.3,6.5,0,0,0,0,0,0,0,0,0,2.48,0.0854,2.48,1.36,21.74,0.21,0,0,0,0,0,0,4.79,4.79,0,0,15.19,4.79,4.79,59,0,100,,127,0,1.4,4,1.1,50,78,78,52,197,197,,,,,,,,0.46,2.38,0.04,2.29,1.29,18.21,0.13,,,,,,,
Colts,,0,DST,DST1,2600,IND,vs BUF,6,25.75,5.7,8.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0.47,0.71,0.08,0.08,25.75,4.74,4.74,0,0,16.14,4.74,4.74,11,0,100,,111,21,1.8,6,2.3,13,15,15,61,198,198,,,,,,,,,,,,,,,2.31,0.85,0.62,0.19,0.06,23.13,358.37
Ravens,,0,DST,DST1,3300,BAL,vs CIN,11,23.25,6.4,10.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0.48,0.4,0,0.08,23.25,4.73,4.73,0,0,17.53,4.73,4.73,13,0,100,,127,20,1.4,4,1.2,6,16,16,54,199,199,,,,,,,,,,,,,,,2.53,0.82,0.54,0.2,0.03,19.62,328.44
Khalil Herbert,,0,RB,RB2,4000,CIN,@ BAL,3,23.25,7.9,10.2,2.5,0,0,0,0,0,0.3079,7.62,33.98,0.22,7.62,0,0,0,0,0,0,0,0,0,0,0,4.72,4.72,0,0,20.52,4.72,4.72,58,0,100,,162,0,1.2,0,,43,50,50,47,200,200,,,,,,,,8.27,39.82,0.2,1.36,1,6.47,0.04,,,,,,,
Tim Patrick,,0,WR,WR3,3400,DET,@ HOU,13,26.5,6.1,0,4.2,0,0,0,0,0,0,0,0,0,2.64,0.0821,2.64,1.76,24.12,0.09,0,0,0,0,0,0,4.71,4.71,0,0,16.91,4.71,4.71,82,0,100,,162,27,1.4,0,,51,79,79,53,201,201,,,,,,,,0.05,0.31,,4.56,2.82,39.75,0.22,,,,,,,
Kenneth Gainwell,,0,RB,RB2,4100,PHI,@ DAL,29,25.5,5,6.1,2.6,0,0,0,0,0,0.126,4.36,19.5,0.14,5.95,0.0505,1.59,1.1,7.34,0.01,0,0,0,0,0,0,4.68,4.68,0,0,14.68,4.68,4.68,40,0,100,,120,14,1.1,4.9,1.2,42,51,51,46,202,202,0.02,0.02,0.3,,,,2.74,4.14,17.88,0.19,2.19,1.6,11.21,0.02,,,,,,,
Commanders,,0,DST,DST1,3100,WAS,vs PIT,10,21.75,5.3,3.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0.39,0.49,0,0.1,21.75,4.61,4.61,0,0,15.21,4.61,4.61,11,0,100,,111,16,1.5,6,1.9,8,17,17,56,203,203,,,,,,,,,,,,,,,2.53,0.73,0.55,0.13,0.03,23.35,356.19
Cardinals,,0,DST,DST1,2900,ARI,vs NYJ,22,23.75,6.2,3.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.4,0.4,0.16,0.16,23.75,4.58,4.58,0,0,16.98,4.58,4.58,5,0,100,,60,6,1.6,12,4.1,10,18,18,58,204,204,,,,,,,,,,,,,,,2.45,0.73,0.6,0.16,0.04,23.59,350.74
Texans,,0,DST,DST1,2600,HOU,vs DET,2,26.5,6,7.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0.63,0.47,0,0,26.5,4.55,4.55,0,0,16.55,4.55,4.55,7,0,100,,76,5,1.8,10,3.8,13,19,19,61,205,205,,,,,,,,,,,,,,,2.32,0.79,0.53,0.14,0.02,23.35,356.15
John Metchie III,,0,WR,WR4,3900,HOU,vs DET,11,22.5,1.5,2.3,2.5,0,0,0,0,0,0,0,0,0,4.68,0.1142,4.68,2.31,22.3,0,0,0,0,0,0,0,4.54,4.54,0,2.29,7.54,4.54,4.54,10,0,100,,25,35,1.2,18.4,4.7,46,80,80,48,206,206,,,,,,,,0.06,0.24,,2.18,1.18,11.41,,,,,,,,
Brock Wright,,0,TE,TE2,2500,DET,@ HOU,13,26.5,2.9,3.1,3.5,0,0,0,0,0,0,0,0,0,2.46,0.0764,2.46,2.04,12.25,0.21,0,0,0,0,0,0,4.53,4.53,0,0.18,10.33,4.53,4.53,42,0,100,,162,0,1.8,0,,30,39,39,62,207,207,,,,,,,,,,,1.59,1.35,8.88,0.12,,,,,,,
Kalif Raymond,,0,WR,WR4,3700,DET,@ HOU,13,26.5,5.4,5.7,5.4,0,0,0,0,0,0,0,0,0,2.23,0.0693,2.23,1.65,21.59,0.1,0,0,0,0,0,0,4.41,4.41,0,0,15.21,4.41,4.41,82,0,100,,162,0,1.2,0,,48,81,81,50,208,208,,,,,,,,0.24,1.38,,2.43,1.74,24.14,0.1,,,,,,,
Gerald Everett,,0,TE,TE2,2500,CHI,vs NE,22,21.75,5,7.4,1.4,0,0,0,0,0,0,0,0,0,2.85,0.0903,2.85,1.91,16.17,0.1,0,0,0,0,0,0,4.13,4.13,0,0,14.13,4.13,4.13,42,0,100,,162,24,1.7,0,,30,40,40,62,209,209,,,,,,,,0.11,0.56,0.01,4.04,2.7,26.55,0.18,,,,,,,
Adonai Mitchell,,0,WR,WR4,3400,IND,vs BUF,4,21.25,2.6,0,3.2,0,0,0,0,0,0,0,0,0,4.92,0.1713,4.92,1.96,21.28,0,0,0,0,0,0,0,4.09,4.09,0,0.19,9.29,4.09,4.09,22,0,100,,51,19,1.2,13.1,3.9,51,82,82,53,210,210,0.11,0.11,2.67,,,,20.6,0.22,1.56,,3.56,1.33,15.56,,,,,,,,
Ian Thomas,,0,TE,TE2,2500,CAR,vs NYG,24,17,3.9,1.5,1.2,0,0,0,0,0,0,0,0,0,3.46,0.1063,3.46,2.12,16.25,0.05,0,0,0,0,0,0,4.05,4.05,0,0,11.85,4.05,4.05,39,0,100,,151,0,1.6,1.3,0.5,30,41,41,62,211,211,,,,,,,,,,,2.72,1.74,15.57,0.06,,,,,,,
Titans,,0,DST,DST1,2700,TEN,@ LAC,24,24,5.2,5.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.57,0.33,0.11,0,24,4.04,4.04,0,0,14.44,4.04,4.04,16,0,100,,162,15,1.5,0,,12,20,20,60,212,212,,,,,,,,,,,,,,,2.34,0.74,0.43,0.12,0.01,22.12,351.11
Darnell Washington,,0,TE,TE2,2800,PIT,@ WAS,32,21.75,2.2,1.6,4.1,0,0,0,0,0,0,0,0,0,1.84,0.0634,1.84,1.58,16.51,0.13,0,0,0,0,0,0,4.01,4.01,0,0.71,8.41,4.01,4.01,37,0,100,,147,21,1.4,1.6,0.6,27,42,42,59,213,213,,,,,,,,,,,1.47,1.2,12.07,0.07,,,,,,,
Cowboys,,0,DST,DST1,2400,DAL,vs PHI,15,25.5,6.7,10.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0.52,0.26,0,0.09,25.5,3.99,3.99,0,0,17.39,3.99,3.99,9,0,100,,96,6,1.7,8,3.3,15,21,21,63,214,214,,,,,,,,,,,,,,,2.4,0.75,0.6,0.18,0.01,21.59,343.82
Braelon Allen,,0,RB,RB2,5500,NYJ,@ ARI,14,23.75,5.8,0,6,0,0,0,0,0,0.271,6.81,23.95,0.26,6.81,0,0,0,0,0,0,0,0,0,0,0,3.96,3.96,0,0,15.56,3.96,3.96,41,0,100,,123,3,0.7,4.4,0.8,29,52,52,32,215,215,,,,,,,,5.89,21.78,0.22,1.67,1,8.22,0.11,,,,,,,
Falcons,,0,DST,DST1,3400,ATL,@ NO,21,22,5.5,5.8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.63,0.27,0,0.18,22,3.96,3.96,0,0,14.96,3.96,3.96,15,0,100,,154,0,1.2,1,0.3,5,22,22,53,215,215,,,,,,,,,,,,,,,1.78,0.71,0.47,0.16,0.03,23.26,358.96
Jaguars,,0,DST,DST1,2500,JAC,vs MIN,4,24.75,6.4,7.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0.25,0.25,0,0.17,24.75,3.86,3.86,0,0,16.66,3.86,3.86,6,0,100,,66,0,1.5,11,4.4,14,23,23,62,216,216,,,,,,,,,,,,,,,2.26,0.7,0.48,0.21,0.01,23.64,356.6
Trey Benson,,0,RB,RB2,4800,ARI,vs NYJ,25,22.25,3.7,0,3.9,0,0,0,0,0,0.1899,6.45,26.38,0.2,6.45,0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,11.24,3.84,3.84,21,0,100,,69,5,0.8,10.7,2.2,35,53,53,39,217,217,,,,,,,,5.57,22,0.14,0.43,0.43,4.29,,,,,,,,
Charlie Kolar,,0,TE,TE2,2500,BAL,vs CIN,7,29.25,4.2,2.4,4.2,0,0,0,0,0,0,0,0,0,1.49,0.0467,1.49,1.14,16.66,0.17,0,0,0,0,0,0,3.83,3.83,0,0,12.23,3.83,3.83,38,0,100,,150,0,1.5,1.4,0.6,30,43,43,62,218,218,,,,,,,,0.06,0.13,,1.5,1.13,16.06,0.13,,,,,,,
Trey Sermon,,0,RB,RB2,4500,IND,vs BUF,6,21.25,4.6,2.5,5.2,0,0,0,0,0,0.2081,7.2,25.14,0.21,7.2,0,0,0,0,0,0,0,0,0,0,0,3.77,3.77,0,0,12.97,3.77,3.77,50,0,100,,150,0,0.8,1.4,0.3,38,54,54,42,219,219,,,,,,,,5.45,20.91,0.14,0.86,0.68,4.68,,,,,,,,
Buccaneers,,0,DST,DST1,2600,TB,vs SF,7,28.25,5.9,7.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0.38,0.61,0.08,0.08,28.25,3.77,3.77,0,0,15.57,3.77,3.77,12,0,100,,119,14,1.5,5,1.9,13,24,24,61,219,219,,,,,,,,,,,,,,,2.54,0.78,0.71,0.15,0.03,23.42,354.72
Dyami Brown,,0,WR,WR4,3300,WAS,vs PIT,27,23.75,4.9,2.2,4.1,0,0,0,0,0,0,0,0,0,1.94,0.0575,1.94,1.16,18.39,0.12,0,0,0,0,0,0,3.72,3.72,0,0,13.52,3.72,3.72,81,0,100,,157,0,1.1,0.7,0.2,52,83,83,54,220,220,0.02,0.02,0.09,,,,2.37,0.07,0.26,,1.79,0.93,14.74,0.09,,,,,,,
Mike Williams,,0,WR,WR2,4100,PIT,@ WAS,32,21.75,9.3,17.7,3.6,0,0,0,0,0,0,0,0,0,2.02,0.0698,2.02,1.19,17.73,0.12,0,0,0,0,0,0,3.68,3.68,0,0,22.28,3.68,3.68,29,0,100,,73,17,0.9,10.2,2.5,44,84,84,46,221,221,,,,,,,,0.1,0.33,0.01,5.7,3.44,52.87,0.32,,,,,,,
Parker Washington,,0,WR,WR3,3900,JAC,vs MIN,21,17.75,4.9,5,2.8,0,0,0,0,0,0,0,0,0,2.42,0.0822,2.42,1.62,15.53,0.07,0,0,0,0,0,0,3.59,3.59,0,0,13.39,3.59,3.59,82,0,100,,162,0,0.9,0,,46,85,85,48,222,222,,,,,,,,,,,2.4,1.67,16,0.13,,,,,,,
Kylen Granson,,0,TE,TE2,2600,IND,vs BUF,4,21.25,3.2,4.9,1.3,0,0,0,0,0,0,0,0,0,2.63,0.0916,2.63,1.57,19.27,0.01,0,0,0,0,0,0,3.56,3.56,0,0,9.96,3.56,3.56,32,0,100,,131,11,1.4,3.5,1.3,29,44,44,61,223,223,,,,,,,,0.04,0.04,,2.45,1.62,18.11,0.02,,,,,,,
Xavier Hutchinson,,0,WR,WR2,3600,HOU,vs DET,11,22.5,1.5,1.8,1.4,0,0,0,0,0,0,0,0,0,3.82,0.0932,3.82,1.5,18.87,0,0,0,0,0,0,0,3.39,3.39,0,1.14,6.39,3.39,3.39,67,0,100,,138,12,0.9,2.6,0.7,49,86,86,51,224,224,,,,,,,,0.25,2.45,,1.6,0.65,7.7,,,,,,,,
Jahan Dotson,,0,WR,WR3,4700,PHI,@ DAL,9,25.5,7.2,7.5,2.2,0,0,0,0,0,0,0,0,0,2.38,0.0755,2.38,1.3,14.83,0.1,0,0,0,0,0,0,3.38,3.38,0,0,17.78,3.38,3.38,61,0,100,,129,6,0.7,3.7,0.8,38,87,87,40,225,225,,,,,,,,0.08,0.17,,4.39,2.53,30.89,0.31,,,,,,,
Jeremy Ruckert,,0,TE,TE2,2500,NYJ,@ ARI,1,23.75,1.9,3.1,2.1,0,0,0,0,0,0,0,0,0,2.86,0.0707,2.86,1.99,13.85,0,0,0,0,0,0,0,3.38,3.38,0,0.53,7.18,3.38,3.38,30,0,100,,129,24,1.4,3.7,1.5,30,45,45,62,225,225,,,,,,,,,,,2.05,1.42,11,,,,,,,,
Nick Vannett,,0,TE,TE2,2600,TEN,@ LAC,17,16,3.4,1.3,6,0,0,0,0,0,0,0,0,0,1.88,0.0642,1.88,1.41,12.11,0.12,0,0,0,0,0,0,3.34,3.34,0,0,10.14,3.34,3.34,42,0,100,,162,6,1.3,0,,29,46,46,61,226,226,,,,,,,,,,,2.07,1.49,14.04,0.12,,,,,,,
KaVontae Turpin,,0,WR,WR4,3500,DAL,vs PHI,26,18.5,3.9,3.7,5.2,0,0,0,0,0,0,0,0,0,2.24,0.0586,2.24,1.36,13.02,0.11,0,0,0,0,0,0,3.32,3.32,0,0,11.12,3.32,3.32,82,0,100,,162,0,0.9,0,,50,88,88,52,227,227,,,,,,,,0.59,4.41,0.03,1.5,0.94,9.91,0.13,,,,,,,
Ja'Lynn Polk,,0,WR,WR4,3300,NE,@ CHI,6,15.75,3,0,3,0,0,0,0,0,0,0,0,0,3.94,0.1147,3.94,1.33,10.42,0.15,0,0,0,0,0,0,3.27,3.27,0,0,9.27,3.27,3.27,44,0,100,,102,0,1,7.2,2.2,52,89,89,54,228,228,,,,,,,,0.13,,,3.38,1.25,9.75,0.13,,,,,,,
Patriots,,0,DST,DST1,2500,NE,@ CHI,26,21.75,6.9,6.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.35,0.44,0,0,21.75,3.08,3.08,0,0,16.88,3.08,3.08,3,0,100,,38,19,1.2,16,6.4,14,25,25,62,229,229,,,,,,,,,,,,,,,2.36,0.98,0.5,0.2,0.05,18.63,333.2
Bengals,,0,DST,DST1,2800,CIN,@ BAL,1,29.25,5,6.9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0.62,0.31,0.08,0.08,29.25,3.04,3.04,0,0,13.04,3.04,3.04,17,0,100,,166,14,1.1,-4,,11,26,26,59,230,230,,,,,,,,,,,,,,,2.15,0.85,0.39,0.11,0.02,22.61,369.12
Dolphins,,0,DST,DST1,2500,MIA,@ LAR,18,25.75,6.7,9,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0.59,0.29,0,0,25.75,3.03,3.03,0,0,16.43,3.03,3.03,8,0,100,,84,0,1.2,9,3.6,14,27,27,62,231,231,,,,,,,,,,,,,,,2.19,0.85,0.45,0.21,0.03,23.85,361.21
Davis Allen,,0,TE,TE2,2500,LAR,vs MIA,20,25.75,4.7,4.3,0.5,0,0,0,0,0,0,0,0,0,2.12,0.0586,2.12,1.31,10.96,0.1,0,0,0,0,0,0,3.01,3.01,0,0,12.41,3.01,3.01,17,0,100,,92,0,1.2,8.4,3.4,30,47,47,62,232,232,,,,,,,,,,,1.78,1.22,11.11,0.11,,,,,,,
Tyler Scott,,0,WR,WR4,3000,CHI,vs NE,22,21.75,2,2.8,0,0,0,0,0,0,0,0,0,0,2.74,0.0867,2.74,1.48,14.59,0,0,0,0,0,0,0,2.94,2.94,0,0,6.94,2.94,2.94,82,0,100,,162,29,1,0,,55,90,90,57,233,233,,,,,,,,0.54,3.15,,2.46,1.31,12.92,,,,,,,,
Ronnie Bell,,0,WR,WR4,3000,SF,@ TB,30,28.25,3.4,2.6,1.4,0,0,0,0,0,0,0,0,0,1.8,0.0532,1.8,0.64,7.27,0.25,0,0,0,0,0,0,2.87,2.87,0,0,9.67,2.87,2.87,82,0,100,,162,0,1,0,,55,91,91,57,234,234,,,,,,,,,,,1.27,0.53,6,0.2,,,,,,,
John Bates,,0,TE,TE2,2500,WAS,vs PIT,27,23.75,3,2.4,1.3,0,0,0,0,0,0,0,0,0,1.86,0.0552,1.86,1.16,11.78,0.03,0,0,0,0,0,0,2.52,2.52,0,0,8.52,2.52,2.52,42,0,100,,162,3,1,0,,30,48,48,62,235,235,,,,,,,,,,,2.08,1.44,13.9,0.05,,,,,,,
Brevyn Spann-Ford,,0,TE,TE2,2500,DAL,vs PHI,26,18.5,1.9,0,1.3,0,0,0,0,0,0,0,0,0,1.99,0.052,1.99,1.08,10.35,0.06,0,0,0,0,0,0,2.48,2.48,0,0,6.28,2.48,2.48,42,0,100,,162,0,1,0,,30,49,49,62,236,236,,,,,,,,,,,2,0.67,6.67,,,,,,,,
Panthers,,0,DST,DST1,2700,CAR,vs NYG,29,23.5,6,4.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.25,0.42,0,0,23.5,2.42,2.42,0,0,14.42,2.42,2.42,8,0,100,,84,6,0.9,9,3.3,12,28,28,60,237,237,,,,,,,,,,,,,,,2.37,0.77,0.55,0.15,0.03,23.64,346.6
Ashton Dulin,,0,WR,WR3,3000,IND,vs BUF,4,21.25,3.5,0,2.3,0,0,0,0,0,0,0,0,0,1.35,0.047,1.35,0.62,10.58,0.11,0,0,0,0,0,0,2.34,2.34,0,0,9.34,2.34,2.34,81,0,100,,157,0,0.8,0.7,0.2,55,92,92,57,238,238,,,,,,,,0.25,2.02,,1.3,0.75,11.36,0.09,,,,,,,
Julian Hill,,0,TE,TE2,2500,MIA,@ LAR,18,23.75,1.6,1.6,1.9,0,0,0,0,0,0,0,0,0,1.91,0.0573,1.91,1.35,8.64,0,0,0,0,0,0,0,2.21,2.21,0,0,5.41,2.21,2.21,42,0,100,,162,11,0.9,0,,30,50,50,62,239,239,,,,,,,,,,,1.58,1.08,7.75,,,,,,,,
Jalin Hyatt,,0,WR,WR3,3100,NYG,@ CAR,5,23.5,4.9,4.9,0.3,0,0,0,0,0,0,0,0,0,2.45,0.0717,2.45,0.96,12.38,0,0,0,0,0,0,0,2.2,2.2,0,0,12,2.2,2.2,40,0,100,,97,0,0.7,7.9,2.5,54,93,93,56,240,240,,,,,,,,,,,2.67,1.33,21.06,,,,,,,,
Jalen Brooks,,0,WR,WR3,3300,DAL,vs PHI,26,18.5,2,4.1,2.5,0,0,0,0,0,0,0,0,0,2.38,0.0624,2.38,0.98,11.48,0,0,0,0,0,0,0,2.13,2.13,0,0,6.13,2.13,2.13,75,0,100,,150,33,0.6,1.4,0.4,52,94,94,54,241,241,,,,,,,,,,,2.6,1.3,16.7,,,,,,,,
Brandon Powell,,0,WR,WR4,3000,MIN,@ JAC,15,24.75,3.8,4,1,0,0,0,0,0,0,0,0,0,1.52,0.0418,1.52,0.98,8.19,0.03,0,0,0,0,0,0,1.98,1.98,0,0,9.58,1.98,1.98,82,0,100,,162,0,0.7,0,,55,95,95,57,242,242,,,,,,,,0.36,1.57,,1.71,1.16,10.38,0.04,,,,,,,
Blake Corum,,0,RB,RB2,4200,LAR,vs MIA,22,25.75,1.6,0,1.8,0,0,0,0,0,0.1538,4.98,17.72,0.03,4.98,0,0,0,0,0,0,0,0,0,0,0,1.95,1.95,0,0,5.15,1.95,1.95,45,0,100,,139,11,0.5,2.5,0.6,41,55,55,45,243,243,,,,,,,,3.5,12,,0.33,0.33,2.83,,,,,,,,
Khadarel Hodge,,0,WR,WR4,3200,ATL,@ NO,23,25.5,3.5,2.7,2.4,0,0,0,0,0,0,0,0,0,0.96,0.0301,0.96,0.55,9.65,0.06,0,0,0,0,0,0,1.88,1.88,0,0,8.88,1.88,1.88,82,0,100,,162,0,0.6,0,,53,96,96,55,244,244,,,,,,,,0.02,,,1.65,0.95,14.92,0.03,,,,,,,
Tim Jones,,0,WR,WR4,3600,JAC,vs MIN,21,17.75,1.9,1.9,1.7,0,0,0,0,0,0,0,0,0,1.63,0.0555,1.63,0.87,8.33,0,0,0,0,0,0,0,1.7,1.7,0,0,5.5,1.7,1.7,82,0,100,,162,0,0.5,0,,49,97,97,51,245,245,,,,,,,,,,,1.69,1,8.69,,,,,,,,
Malik Washington,,0,WR,WR4,3000,MIA,@ LAR,18,23.75,1.1,0,1.1,0,0,0,0,0,0,0,0,0,1.27,0.0381,1.27,0.87,6.74,0.02,0,0,0,0,0,0,1.66,1.66,0,0.01,3.86,1.66,1.66,27,0,100,,70,0,0.6,10.5,3.5,55,98,98,57,246,246,,,,,,,,0.2,1.8,,0.8,0.6,3.4,,,,,,,,
Ihmir Smith-Marsette,,0,WR,WR4,3000,NYG,@ CAR,5,23.5,4.4,1.6,0,0,0,0,0,0,0,0,0,0,0.96,0.028,0.96,0.61,6.32,0.05,0,0,0,0,0,0,1.54,1.54,0,0,10.34,1.54,1.54,82,0,100,,162,0,0.5,0,,55,99,99,57,247,247,,,,,,,,0.26,2.15,0.03,0.59,0.41,5.35,0.06,,,,,,,
