,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Eagles,,0,DST,DST1,2900,PHI,@ LAR,13,23,6.1,6.1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0.57,0.57,0,0,23,4.73,4.73,0,0,16.93,4.73,4.73,8,0,100,,93,20,1.6,8,2.8,10,18,18,54,186,186,,,,,,,,,,,,,,,2.61,0.79,0.56,0.21,0.03,21.86,343.83
Cam Akers,,0,RB,RB2,4400,MIN,@ CHI,25,21,7.2,6.7,6.2,0,0,0,0,0,0.2876,9.14,35.29,0.19,9.14,0,0,0,0,0,0,0,0,0,0,0,4.67,4.67,0,0,19.07,4.67,4.67,33,0,100,,122,15,1.1,3.5,0.8,34,44,44,39,187,187,,,,,0.02,,,10.86,42.72,0.28,1.37,1.09,8.44,0.07,,,,,,,
Jalen McMillan,,0,WR,WR2,4000,TB,@ NYG,24,23,3.8,0,4.9,0,0,0,0,0,0,0,0,0,3.77,0.1162,3.77,1.87,20.17,0.13,0,0,0,0,0,0,4.67,4.67,0,0,12.27,4.67,4.67,62,0,100,,134,22,1.2,2.1,0.5,40,75,75,43,187,187,,,,,,,,0.33,4.67,,3.67,1.67,18.17,0.17,,,,,,,
Nelson Agholor,,0,WR,WR4,3300,BAL,@ LAC,17,27,6.9,6.1,4.1,0,0,0,0,0,0,0,0,0,2.65,0.0826,2.65,1.59,19.9,0.18,0,0,0,0,0,0,4.66,4.66,0,0,18.46,4.66,4.66,59,0,100,,128,14,1.4,2.7,0.8,47,76,76,50,188,188,0.01,0.01,0.1,,,,1.02,0.12,0.69,,4.57,2.78,34.48,0.26,,,,,,,
Rakim Jarrett,,0,WR,WR4,3100,TB,@ NYG,24,23,2.6,1.4,4.6,0,0,0,0,0,0,0,0,0,2.98,0.092,2.98,1.98,26.27,0,0,0,0,0,0,0,4.61,4.61,0,0.71,9.81,4.61,4.61,54,0,100,,117,0,1.5,4,1.3,49,77,77,52,189,189,,,,,,,,0.1,,,1.7,1,13.7,,,,,,,,
David Moore,,0,WR,WR3,3200,CAR,vs KC,16,16.25,5.8,3.4,3.1,0,0,0,0,0,0,0,0,0,2.85,0.0904,2.85,1.69,20.64,0.14,0,0,0,0,0,0,4.59,4.59,0,0,16.19,4.59,4.59,11,0,100,,26,0,1.4,20.1,6.3,48,78,78,51,190,190,,,,,,,,0.22,1.62,,2.82,1.63,23.92,0.23,,,,,,,
Chargers,,0,DST,DST1,2700,LAC,vs BAL,2,27,5.6,6.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0.72,0.18,0,0,27,4.49,4.49,0,0,15.69,4.49,4.49,15,0,100,,152,13,1.7,0,,12,19,19,56,191,191,,,,,,,,,,,,,,,2.3,0.8,0.51,0.13,0.02,22.38,346.9
Emanuel Wilson,,0,RB,RB2,4400,GB,vs SF,27,25.25,4.2,3,5.3,0,0,0,0,0,0.2335,7.34,34.23,0.16,7.34,0,0,0,0,0,0,0,0,0,0,0,4.38,4.38,0,0,12.78,4.38,4.38,30,0,100,,116,7,1,4.1,0.9,34,45,45,39,192,192,,,,,,,,4.73,23.73,0.07,1.13,0.87,4.6,0.07,,,,,,,
Ja'Lynn Polk,,0,WR,WR4,3100,NE,@ MIA,20,19,3.1,0,3.4,0,0,0,0,0,0,0,0,0,3.64,0.1041,3.64,1.33,9.3,0.34,0,0,0,0,0,0,4.3,4.3,0,0,10.5,4.3,4.3,65,0,100,,138,9,1.4,1.7,0.5,49,79,79,52,193,193,,,,,,,,0.11,,,3.11,1.22,8.89,0.22,,,,,,,
Mo Alie-Cox,,0,TE,TE1,2500,IND,vs DET,11,21.5,4.8,3.5,3.3,0,0,0,0,0,0,0,0,0,2.38,0.0846,2.38,1.47,17.89,0.17,0,0,0,0,0,0,4.28,4.28,0,0,13.88,4.28,4.28,36,0,100,,152,0,1.7,0,,27,34,34,58,194,194,,,,,,,,,,,2.05,1.31,16.51,0.18,,,,,,,
Adonai Mitchell,,0,WR,WR4,3900,IND,vs DET,11,21.5,3.7,0,4.2,0,0,0,0,0,0,0,0,0,3.6,0.1276,3.6,1.85,24.1,0,0,0,0,0,0,0,4.26,4.26,0,0,11.66,4.26,4.26,63,0,100,,135,12,1.1,2,0.5,41,80,80,44,195,195,0.09,0.09,2.18,,,,16.85,0.27,1.45,,3.64,1.73,22.18,,,,,,,,
Kalif Raymond,,0,WR,WR4,3400,DET,@ IND,14,29,5.3,5.7,4.8,0,0,0,0,0,0,0,0,0,2.12,0.0632,2.12,1.59,20.37,0.1,0,0,0,0,0,0,4.23,4.23,0,0,14.83,4.23,4.23,72,0,100,,152,0,1.2,0,,46,81,81,49,196,196,,,,,,,,0.24,1.35,,2.4,1.73,23.95,0.09,,,,,,,
Dolphins,,0,DST,DST1,3100,MIA,vs NE,30,19,6.7,9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.65,0.21,0,0,19,4.23,4.23,0,0,17.63,4.23,4.23,4,0,100,,67,0,1.4,12,3.9,8,20,20,52,196,196,,,,,,,,,,,,,,,2.21,0.85,0.45,0.21,0.03,23.77,360.78
Jalen Reagor,,0,WR,WR4,3000,LAC,vs BAL,3,24,3.8,2.5,2.1,0,0,0,0,0,0,0,0,0,3.21,0.0888,3.21,1.68,22.26,0.05,0,0,0,0,0,0,4.21,4.21,0,0,11.81,4.21,4.21,54,0,100,,117,0,1.4,4,1.3,50,82,82,53,197,197,,,,,,,,0.37,1.64,,2.63,1.41,17.17,0.07,,,,,,,
Michael Mayer,,0,TE,TE2,2700,LV,vs DEN,10,18,4.1,5.9,1.9,0,0,0,0,0,0,0,0,0,2.91,0.0785,2.91,1.73,16.45,0.11,0,0,0,0,0,0,4.04,4.04,0,0,12.24,4.04,4.04,28,0,100,,125,16,1.5,3.1,1.1,25,35,35,56,198,198,,,,,,,,,,,3.13,2,20.63,0.13,,,,,,,
Luke Schoonmaker,,0,TE,TE1,2500,DAL,@ WAS,32,17.25,3.9,2.2,5,0,0,0,0,0,0,0,0,0,3.17,0.0942,3.17,2,14.98,0.08,0,0,0,0,0,0,3.98,3.98,0,0,11.78,3.98,3.98,9,0,100,,53,0,1.6,14.5,5.8,27,36,36,58,199,199,,,,,,,,,,,2.12,1.29,10.41,0.12,,,,,,,
Trey Benson,,0,RB,RB2,4500,ARI,@ SEA,16,23.75,4.2,0,4.8,0,0,0,0,0,0.2099,6.43,29.34,0.16,6.43,0,0,0,0,0,0,0,0,0,0,0,3.89,3.89,0,0,12.29,3.89,3.89,42,0,100,,137,13,0.9,1.8,0.4,33,46,46,38,200,200,,,,,,,,6.13,27,0.13,0.63,0.63,6.88,,,,,,,,
Darnell Washington,,0,TE,TE2,2800,PIT,@ CLE,8,20,2.2,1.6,4.1,0,0,0,0,0,0,0,0,0,2.08,0.0745,2.08,1.51,17.43,0.1,0,0,0,0,0,0,3.85,3.85,0,0.55,8.25,3.85,3.85,24,0,100,,114,24,1.4,4.4,1.6,24,37,37,55,201,201,,,,,,,,,,,1.71,1.24,13.47,0.06,,,,,,,
Jahan Dotson,,0,WR,WR2,3900,PHI,@ LAR,18,26,7.1,7.5,2.3,0,0,0,0,0,0,0,0,0,2.48,0.0787,2.48,1.41,17.63,0.1,0,0,0,0,0,0,3.77,3.77,0,0,17.97,3.77,3.77,68,0,100,,141,4,1,1.4,0.4,41,83,83,44,202,202,,,,,,,,0.08,0.16,,4.24,2.45,30.18,0.29,,,,,,,
Ainias Smith,,0,WR,WR4,3000,PHI,@ LAR,18,26,0.7,0,1.9,0,0,0,0,0,0,0,0,0,2.41,0.0765,2.41,1.69,14.65,0.09,0,0,0,0,0,0,3.7,3.7,0,2.65,5.1,3.7,3.7,72,0,100,,152,0,1.2,0,,50,84,84,53,203,203,,,,,,,,0.5,1,,1.5,1.5,3,,,,,,,,
Audric Estime,,0,RB,RB2,4700,DEN,@ LV,23,23.5,1.9,0,2.8,0,0,0,0,0,0.2432,7.7,34.81,0.03,7.7,0,0,0,0,0,0,0,0,0,0,0,3.66,3.66,0,0.81,7.46,3.66,3.66,43,0,100,,140,32,0.8,1.5,0.3,31,47,47,36,204,204,,,,,,,,5,23.43,,0.43,0.43,1.29,,,,,,,,
Colts,,0,DST,DST1,2300,IND,vs DET,1,29,5.6,8.2,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.61,0.68,0,0.08,29,3.66,3.66,0,0,14.86,3.66,3.66,12,0,100,,126,22,1.6,3,1.3,16,21,21,60,204,204,,,,,,,,,,,,,,,2.32,0.85,0.61,0.18,0.06,23.16,358.06
Mike Williams,,0,WR,WR4,4200,PIT,@ CLE,8,20,9.2,17.7,4.3,0,0,0,0,0,0,0,0,0,1.83,0.0655,1.83,1.1,16.76,0.14,0,0,0,0,0,0,3.62,3.62,0,0,22.02,3.62,3.62,72,0,100,,152,18,0.9,0,,38,85,85,41,205,205,,,,,,,,0.1,0.33,0.01,5.65,3.41,52.65,0.33,,,,,,,
Titans,,0,DST,DST1,2300,TEN,@ HOU,14,24,5.2,5.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0.34,0.34,0.11,0,24,3.62,3.62,0,0,14.02,3.62,3.62,6,0,100,,79,13,1.6,10,4.3,16,22,22,60,205,205,,,,,,,,,,,,,,,2.32,0.73,0.43,0.12,0.01,22.16,350.65
Gerald Everett,,0,TE,TE2,2500,CHI,vs MIN,21,18,5,7.4,1.4,0,0,0,0,0,0,0,0,0,2.44,0.0895,2.44,1.62,13.7,0.08,0,0,0,0,0,0,3.47,3.47,0,0,13.47,3.47,3.47,36,0,100,,152,24,1.4,0,,27,38,38,58,206,206,,,,,,,,0.11,0.56,0.01,4.04,2.7,26.55,0.18,,,,,,,
Nick Vannett,,0,TE,TE2,2500,TEN,@ HOU,13,16.5,3.4,1.3,5.2,0,0,0,0,0,0,0,0,0,1.9,0.0679,1.9,1.43,12.33,0.12,0,0,0,0,0,0,3.38,3.38,0,0,10.18,3.38,3.38,36,0,100,,152,6,1.4,0,,27,39,39,58,207,207,,,,,,,,,,,2.06,1.48,13.93,0.12,,,,,,,
Jonathan Mingo,,0,WR,WR4,3700,DAL,@ WAS,32,17.25,3.5,5.7,2.6,0,0,0,0,0,0,0,0,0,3.95,0.1171,3.95,1.72,14.75,0,0,0,0,0,0,0,3.2,3.2,0,0,10.2,3.2,3.2,64,0,100,,137,22,0.9,1.8,0.5,43,86,86,46,208,208,,,,,,,,0.08,0.21,,4.79,2.29,22.46,,,,,,,,
Brevyn Spann-Ford,,0,TE,TE2,2500,DAL,@ WAS,32,17.25,3.4,0,3,0,0,0,0,0,0,0,0,0,2.39,0.071,2.39,1.45,14.24,0.05,0,0,0,0,0,0,3.17,3.17,0,0,9.97,3.17,3.17,24,0,100,,114,0,1.3,4.4,1.8,27,40,40,58,209,209,,,,,,,,,,,2.75,1.5,15.5,,,,,,,,
Cade Stover,,0,TE,TE2,2500,HOU,vs TEN,31,24,1.4,0,2.2,0,0,0,0,0,0,0,0,0,2.35,0.0571,2.35,1.54,15.16,0,0,0,0,0,0,0,3.06,3.06,0,0.96,5.86,3.06,3.06,13,0,100,,70,36,1.2,11.6,4.6,27,41,41,58,210,210,,,,,,,,,,,1.67,1.11,11.33,,,,,,,,
Raiders,,0,DST,DST1,2500,LV,vs DEN,20,23.5,4.9,8.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.45,0,0,0.09,23.5,3.06,3.06,0,0,12.86,3.06,3.06,15,0,100,,152,0,1.2,0,,14,23,23,58,210,210,,,,,,,,,,,,,,,1.8,0.61,0.46,0.09,0.03,24.87,359.47
Dyami Brown,,0,WR,WR4,3100,WAS,vs DAL,9,27.75,4.8,2.2,3.5,0,0,0,0,0,0,0,0,0,1.89,0.0563,1.89,1.09,13.77,0.08,0,0,0,0,0,0,2.95,2.95,0,0,12.55,2.95,2.95,49,0,100,,108,0,1,5.6,1.8,49,87,87,52,211,211,0.02,0.02,0.09,,,,2.27,0.07,0.24,,1.82,0.96,13.89,0.09,,,,,,,
Trey Sermon,,0,RB,RB2,4000,IND,vs DET,14,21.5,4.4,2.5,4.5,0,0,0,0,0,0.1662,5.68,20.36,0.15,5.68,0,0,0,0,0,0,0,0,0,0,0,2.94,2.94,0,0,11.74,2.94,2.94,50,0,100,,152,0,0.7,0,,38,48,48,43,212,212,,,,,,,,5,19.17,0.13,0.88,0.71,4.58,,,,,,,,
DJ Turner,,0,WR,WR3,3800,LV,vs DEN,10,18,0.8,0,0,0,0,0,0,0,0,0,0,0,4.72,0.1273,4.72,1.07,13.92,0.08,0,0,0,0,0,0,2.94,2.94,0,1.74,4.54,2.94,2.94,60,0,100,,130,0,0.8,2.5,0.7,42,88,88,45,212,212,,,,,,,,0.8,5.2,,0.2,,,,,,,,,,
Dylan Laube,,0,RB,RB2,4000,LV,vs DEN,2,18,0,0,-1,0,0,0,0,0,0.2278,5.73,19.91,0.14,5.73,0,0,0,0,0,0,0,0,0,0,0,2.83,2.83,0,2.83,2.83,2.83,2.83,50,0,100,,152,0,0.7,0,,38,49,49,43,213,213,,,,,,,,1,,,,,,,,,,,,,
Davis Allen,,0,TE,TE1,2500,LAR,vs PHI,26,23,4.7,4.3,2.5,0,0,0,0,0,0,0,0,0,2.16,0.0587,2.16,1.49,11.04,0.04,0,0,0,0,0,0,2.83,2.83,0,0,12.23,2.83,2.83,36,0,100,,152,0,1.1,0,,27,42,42,58,213,213,,,,,,,,,,,2.2,1.6,13.4,0.1,,,,,,,
Bryce Oliver,,0,WR,WR4,3000,TEN,@ HOU,13,16.5,2,0,2.9,0,0,0,0,0,0,0,0,0,1.36,0.0487,1.36,1.02,15.24,0.04,0,0,0,0,0,0,2.78,2.78,0,0,6.78,2.78,2.78,72,0,100,,152,31,0.9,0,,50,89,89,53,214,214,,,,,,,,,,,1,1,18.67,,,,,,,,
Johnny Wilson,,0,WR,WR3,3000,PHI,@ LAR,18,26,2.9,0,1.9,0,0,0,0,0,0,0,0,0,1.63,0.0519,1.63,0.72,6.82,0.23,0,0,0,0,0,0,2.78,2.78,0,0,8.58,2.78,2.78,72,0,100,,152,0,0.9,0,,50,89,89,53,214,214,,,,,,,,,,,1.4,0.4,2.8,0.2,,,,,,,
Patriots,,0,DST,DST1,2700,NE,@ MIA,26,26.5,6.9,6.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0.33,0.16,0,0,26.5,2.77,2.77,0,0,16.57,2.77,2.77,7,0,100,,87,19,1,9,3.3,12,24,24,56,215,215,,,,,,,,,,,,,,,2.39,0.96,0.5,0.19,0.05,18.59,332.45
Jake Bobo,,0,WR,WR4,3000,SEA,vs ARI,1,22.75,3.8,4.1,2.4,0,0,0,0,0,0,0,0,0,1.84,0.0487,1.84,1.26,11.7,0.05,0,0,0,0,0,0,2.73,2.73,0,0,10.33,2.73,2.73,64,0,100,,137,0,0.9,1.8,0.6,50,90,90,53,216,216,,,,,,,,0.05,0.14,0.05,1.81,1.33,13.19,0.1,,,,,,,
Panthers,,0,DST,DST1,2200,CAR,vs KC,15,26.75,6,4.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.43,0.43,0,0,26.75,2.66,2.66,0,0,14.66,2.66,2.66,11,0,100,,117,6,1.2,4,1.8,17,25,25,61,217,217,,,,,,,,,,,,,,,2.37,0.78,0.56,0.15,0.03,23.59,346.58
Chris Conley,,0,WR,WR4,3000,SF,@ GB,12,19.25,5.4,9.9,0.3,0,0,0,0,0,0,0,0,0,1.92,0.0663,1.92,1.04,11.8,0.06,0,0,0,0,0,0,2.58,2.58,0,0,13.38,2.58,2.58,72,0,100,,152,11,0.9,0,,50,91,91,53,218,218,,,,,,,,0.01,0.03,,3.83,2.25,29.28,0.16,,,,,,,
Xavier Hutchinson,,0,WR,WR4,3200,HOU,vs TEN,31,24,1.5,1.8,1.6,0,0,0,0,0,0,0,0,0,3.18,0.0773,3.18,1.28,12.87,0,0,0,0,0,0,0,2.57,2.57,0,0.32,5.57,2.57,2.57,72,0,100,,152,12,0.8,0,,48,92,92,51,219,219,,,,,,,,0.24,2.33,,1.71,0.71,7.62,,,,,,,,
John Bates,,0,TE,TE2,2500,WAS,vs DAL,9,27.75,3,2.4,1.7,0,0,0,0,0,0,0,0,0,1.83,0.0546,1.83,1.21,11.53,0.03,0,0,0,0,0,0,2.54,2.54,0,0,8.54,2.54,2.54,34,0,100,,142,3,1,1.3,0.5,27,43,43,58,220,220,,,,,,,,,,,2.1,1.45,13.98,0.05,,,,,,,
Kylen Granson,,0,TE,TE2,2500,IND,vs DET,11,21.5,3.2,4.9,1.5,0,0,0,0,0,0,0,0,0,1.84,0.0652,1.84,1.15,12.9,0.01,0,0,0,0,0,0,2.5,2.5,0,0,8.9,2.5,2.5,36,0,100,,152,9,1,0,,27,44,44,58,221,221,,,,,,,,0.04,0.04,,2.43,1.61,17.76,0.02,,,,,,,
Malik Washington,,0,WR,WR4,3100,MIA,vs NE,22,26.5,3.5,0,3,0,0,0,0,0,0,0,0,0,1.83,0.0498,1.83,1.37,9.53,0.01,0,0,0,0,0,0,2.38,2.38,0,0,9.38,2.38,2.38,69,0,100,,142,0,0.8,1.3,0.4,49,93,93,52,222,222,,,,,,,,0.43,4.86,0.14,1.29,1,6.43,,,,,,,,
Julian Hill,,0,TE,TE2,2500,MIA,vs NE,22,26.5,1.7,1.6,2,0,0,0,0,0,0,0,0,0,2.03,0.0553,2.03,1.31,10.21,0,0,0,0,0,0,0,2.33,2.33,0,0,5.73,2.33,2.33,30,0,100,,137,11,0.9,1.8,0.7,27,45,45,58,223,223,,,,,,,,,,,1.64,1.07,8.64,,,,,,,,
Jalin Hyatt,,0,WR,WR4,3300,NYG,vs TB,30,17,4.9,4.9,1.6,0,0,0,0,0,0,0,0,0,2.01,0.0608,2.01,1.03,12,0,0,0,0,0,0,0,2.23,2.23,0,0,12.03,2.23,2.23,72,0,100,,152,0,0.7,0,,47,94,94,50,224,224,,,,,,,,,,,2.74,1.47,22,,,,,,,,
Dameon Pierce,,0,RB,RB2,4900,HOU,vs TEN,20,24,7,5.5,3.4,0,0,0,0,0,0.1271,3.69,15.24,0.1,3.69,0,0,0,0,0,0,0,0,0,0,0,2.12,2.12,0,0,16.12,2.12,2.12,50,0,100,,152,17,0.4,0,,29,50,50,34,225,225,,,,,,,,11.88,45.47,0.22,1.78,1.38,8.34,0.03,,,,,,,
Ramel Keyton,,0,WR,WR4,3000,LV,vs DEN,10,18,0.9,0,0.9,0,0,0,0,0,0,0,0,0,1.52,0.041,1.52,0.81,9.87,0.05,0,0,0,0,0,0,2.1,2.1,0,0.75,3.9,2.1,2.1,72,0,100,,152,0,0.7,0,,50,95,95,53,226,226,,,,,,,,,,,1.5,0.5,3.5,,,,,,,,
Cowboys,,0,DST,DST1,2400,DAL,@ WAS,3,27.75,6.7,10.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0.38,0.29,0,0,27.75,2.08,2.08,0,0,15.48,2.08,2.08,1,0,100,,22,6,0.9,22,9.2,15,26,26,59,227,227,,,,,,,,,,,,,,,2.41,0.75,0.59,0.18,0.01,21.71,344.15
Brandon Powell,,0,WR,WR4,3000,MIN,@ CHI,6,21,3.8,4,1,0,0,0,0,0,0,0,0,0,1.33,0.0386,1.33,0.89,7.92,0.02,0,0,0,0,0,0,1.8,1.8,0,0,9.4,1.8,1.8,72,0,100,,152,0,0.6,0,,50,96,96,53,228,228,,,,,,,,0.35,1.52,,1.68,1.14,10.27,0.04,,,,,,,
Jamari Thrash,,0,WR,WR4,3000,CLE,vs PIT,27,16.5,0,0,2.1,0,0,0,0,0,0,0,0,0,1.02,0.025,1.02,0.66,8.67,0.04,0,0,0,0,0,0,1.77,1.77,0,1.77,1.77,1.77,1.77,72,0,100,,152,0,0.6,0,,50,97,97,53,229,229,,,,,,,,,,,1,1,11,,,,,,,,
Blake Corum,,0,RB,RB2,4400,LAR,vs PHI,10,23,1.5,0,2.2,0,0,0,0,0,0.1533,4.57,16.15,0,4.57,0,0,0,0,0,0,0,0,0,0,0,1.62,1.62,0,0,4.62,1.62,1.62,48,0,100,,148,32,0.4,0.5,0.1,34,51,51,39,230,230,,,,,,,,3.5,12.63,,0.5,0.5,3.88,,,,,,,,
Ryan Flournoy,,0,WR,WR3,3000,DAL,@ WAS,32,17.25,1.5,0,1.5,0,0,0,0,0,0,0,0,0,0.94,0.028,0.94,0.6,6.45,0.02,0,0,0,0,0,0,1.37,1.37,0,0,4.37,1.37,1.37,72,0,100,,152,0,0.5,0,,50,98,98,53,231,231,,,,,,,,,,,1.2,0.8,8.8,,,,,,,,
DeAndre Carter,,0,WR,WR4,3000,CHI,vs MIN,21,18,4.4,0.6,1.6,0,0,0,0,0,0,0,0,0,0.72,0.0266,0.72,0.5,4.8,0.02,0,0,0,0,0,0,1.1,1.1,0,0,9.9,1.1,1.1,73,0,100,,155,0,0.4,-1,,50,99,99,53,232,232,,,,,,,,0.15,0.94,,1.66,1.13,12.89,0.06,,,,,,,
Julius Chestnut,,0,RB,RB2,4000,TEN,@ HOU,6,16.5,1.6,0,1.3,0,0,0,0,0,0.0882,2.22,8.97,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,4.1,0.9,0.9,43,0,100,,140,0,0.2,1.5,0.4,38,52,52,43,233,233,,,,,,,,2.27,7.55,,0.36,0.36,4.55,,,,,,,,
Deven Thompkins,,0,WR,WR4,3000,CAR,vs KC,16,16.25,3.5,2.1,-0.2,0,0,0,0,0,0,0,0,0,0.69,0.0219,0.69,0.41,1.58,0.01,0,0,0,0,0,0,0.63,0.63,0,0,7.63,0.63,0.63,53,0,100,,115,0,0.2,4.3,1.4,50,100,100,53,234,234,,,,,,,,0.52,3.81,,1.67,1.05,5.48,0.05,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,@ WAS,28,17.25,2.2,1.3,2.9,0,0,0,0,0,0.0457,1.01,3.04,0.04,1.01,0,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0,4.94,0.54,0.54,41,0,100,,135,0,0.1,2,0.5,38,53,53,43,235,235,,,,,,,,0.71,2.24,0.06,0.88,0.71,6.65,,,,,,,,
Joe Flacco,,0,QB,QB2,5300,IND,vs DET,7,21.5,7.6,24.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,51,0,0,,19,27,27,30,236,236,37.25,23.52,241.63,0.86,1.94,1.31,84.73,1.47,3.12,0.07,,,-0.04,,,,,,,,
Justin Fields,,0,QB,QB2,5000,PIT,@ CLE,20,20,10.1,19.2,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,100,,129,43,0,2.6,0.5,22,27,27,33,236,236,23.79,14.55,165.53,0.66,3.21,0.96,79.93,8.79,52.51,0.4,,,,,,,,,,,
Mason Rudolph,,0,QB,QB2,4900,TEN,@ HOU,23,16.5,7.1,10.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,33,0,0,,23,27,27,34,236,236,24.42,15.29,162.13,0.63,1.17,0.96,81.48,2.33,6.63,0.04,,,,,,,,,,,
Desmond Ridder,,0,QB,QB2,4800,LV,vs DEN,6,18,7.9,13.7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,100,,136,37,0,1.86,0.4,24,27,27,35,236,236,25.95,16.65,180.9,0.6,1.75,0.75,63.69,3.5,12.95,0.25,0.05,0.05,-0.3,,,,,,,,
Malik Willis,,0,QB,QB2,4700,GB,vs SF,3,25.25,7.3,2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,0,0,0,,25,27,27,36,236,236,8.08,4.92,56.15,0.23,0.69,0.23,43.78,3.69,21.62,0.15,,,,,,,,,,,
Drew Lock,,0,QB,QB2,4700,NYG,vs TB,31,17,8.7,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,151,31,0,0.12,0,25,27,27,36,236,236,27.38,16.28,182.38,0.79,1.38,0.97,73.96,2.69,10.76,0.17,0.03,0.03,0.03,,,,,,,,
Andy Dalton,,0,QB,QB2,4600,CAR,vs KC,11,16.25,7.9,13.3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,50,0,0,,26,27,27,37,236,236,31.85,20.12,224.91,0.76,2.13,1.4,87.71,2.53,8.05,0.1,0.02,0.02,-0.06,,,,,,,,
Sean Tucker,,0,RB,RB3,4600,TB,@ NYG,19,23,9.7,1.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,,93,0,0,8,1.7,32,54,54,37,236,236,,,,,,,,3.15,16.08,0.08,0.77,0.69,8.15,0.08,,,,,,,
Josh Johnson,,0,QB,QB2,4500,BAL,@ LAC,15,27,12.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,0,0,0,,27,27,27,38,236,236,16.4,11.2,124.4,0.4,0.6,1,58.26,2.4,6,,,,,,,,,,,,
Trey Lance,,0,QB,QB2,4500,DAL,@ WAS,5,17.25,7.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,154,18,0,-0.3,,27,27,27,38,236,236,12,6.67,90.89,0.44,0.89,0.56,63.44,6.33,28,0.11,,,,,,,,,,,
Marcus Mariota,,0,QB,QB2,4500,WAS,vs DAL,17,27.75,9.5,6.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,36,0,0,,27,27,27,38,236,236,23.98,14.99,178.56,0.6,2.15,1.08,83.39,4.12,23.71,0.19,0.04,0.03,0.75,0.02,,,,,,,
Jaleel McLaughlin,,0,RB,RB3,4500,DEN,@ LV,23,23.5,4.8,6.2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,114,20,0,4.4,1,33,54,54,38,236,236,,,,,,,,4.82,23.18,0.07,1.89,1.68,7.39,0.14,,,,,,,
Jaylen Wright,,0,RB,RB3,4500,MIA,vs NE,30,26.5,2.4,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,137,4,0,1.8,0.4,33,54,54,38,236,236,,,,,,,,5.78,23.89,,0.22,0.11,0.22,,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4400,LAR,vs PHI,1,23,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,41,0,0,,28,27,27,39,236,236,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
