,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Tyler Allgeier,,0,RB,RB2,4900,ATL,vs DAL,28,27.5,6.2,8.1,7.5,0,0,0,0,0,0.3557,10.75,50.09,0.18,10.75,0,0,0,0,0,0,0,0,0,0,0,6.09,6.09,0,0,18.49,6.09,6.09,33,0,100,,103,30,1.2,7.8,1.6,33,47,47,38,190,190,,,,,,,,11.32,50.49,0.2,1.17,1.02,9.49,0.05,,,,,,,
Mecole Hardman,,0,WR,WR4,3700,KC,vs TB,30,27.25,6.3,3.8,3.1,0,0,0,0,0,0,0,0,0,3.25,0.0827,3.25,2.24,27.89,0.17,0,0,0,0,0,0,6.05,6.05,0,0,18.65,6.05,6.05,56,0,100,,130,14,1.6,4.7,1.3,45,76,76,50,191,191,,,,,,,,0.32,2.16,0.04,3.47,2.38,31.07,0.22,,,,,,,
Rakim Jarrett,,0,WR,WR4,3000,TB,@ KC,16,18.25,2.9,1.4,8.8,0,0,0,0,0,0,0,0,0,3.15,0.0975,3.15,2.2,38.46,0,0,0,0,0,0,0,6.05,6.05,0,1.7,11.85,6.05,6.05,73,0,100,,156,0,2,1.9,0.6,52,76,76,57,191,191,,,,,,,,0.13,,,1.5,0.88,14.75,,,,,,,,
Lil'Jordan Humphrey,,0,WR,WR2,3200,DEN,@ BAL,3,18.75,4.2,4.3,4.5,0,0,0,0,0,0,0,0,0,3.39,0.0975,3.39,2.3,26.06,0.18,0,0,0,0,0,0,5.99,5.99,0,0,14.39,5.99,5.99,65,0,100,,145,9,1.9,3.1,1,50,77,77,55,192,192,,,,,,,,,,,2.24,1.52,19.82,0.18,,,,,,,
Ray Davis,,0,RB,RB2,5200,BUF,vs MIA,26,27.5,5.6,0,6.5,0,0,0,0,0,0.2613,9.32,40.27,0.31,9.32,0,0,0,0,0,0,0,0,0,0,0,5.89,5.89,0,0,17.09,5.89,5.89,15,0,100,,52,14,1.1,17,3.3,30,48,48,35,193,193,,,,,,,,7.13,30.25,0.25,1.13,1,9.88,,,,,,,,
Troy Franklin,,0,WR,WR3,4000,DEN,@ BAL,3,18.75,4.1,0,4.5,0,0,0,0,0,0,0,0,0,4.35,0.1251,4.35,2.54,22.62,0.18,0,0,0,0,0,0,5.88,5.88,0,0,14.08,5.88,5.88,66,0,100,,147,9,1.5,2.9,0.7,42,78,78,47,194,194,,,,,,,,0.29,1.14,,3.29,1.86,16.57,0.14,,,,,,,
Odell Beckham Jr.,,0,WR,WR3,3500,MIA,@ BUF,4,21.5,10,8,0,0,0,0,0,0,0,0,0,0,3.65,0.112,3.65,2.01,27.89,0.18,0,0,0,0,0,0,5.88,5.88,0,0,25.88,5.88,5.88,58,0,100,,132,33,1.7,4.5,1.3,47,78,78,52,194,194,0.05,0.04,1.43,,0.01,0.02,15.53,0.16,1.34,0.01,8.21,4.74,65.89,0.47,,,,,,,
Luke McCaffrey,,0,WR,WR4,3300,WAS,@ NYG,24,24,2.1,0,3.9,0,0,0,0,0,0,0,0,0,3.35,0.0855,3.35,2.79,28.03,0.04,0,0,0,0,0,0,5.83,5.83,0,2.68,10.03,5.83,5.83,84,0,100,,172,46,1.8,0,,49,79,79,54,195,195,,,,,,,,,,,2.17,2,18.5,,,,,,,,
Mo Alie-Cox,,0,TE,TE1,2600,IND,@ MIN,21,20.5,4.8,3.5,3.3,0,0,0,0,0,0,0,0,0,2.98,0.0753,2.98,1.85,22.46,0.28,0,0,0,0,0,0,5.78,5.78,0,0,15.38,5.78,5.78,43,0,100,,172,0,2.2,0,,32,32,32,61,196,196,,,,,,,,,,,2.04,1.3,16.5,0.18,,,,,,,
Dalvin Cook,,0,RB,RB2,4800,DAL,@ ATL,18,24.5,10.7,3,3.2,0,0,0,0,0,0.3319,9.04,39.84,0.29,9.04,0,0,0,0,0,0,0,0,0,0,0,5.72,5.72,0,0,27.12,5.72,5.72,57,0,100,,167,33,1.2,0.8,0.2,34,49,49,39,197,197,,,,,0.01,,,15.33,69.76,0.54,3.54,2.7,21.16,0.05,,,,,,,
Robert Woods,,0,WR,WR3,4200,HOU,@ NYJ,25,20.25,8.4,6.4,1.9,0,0,0,0,0,0,0,0,0,3.39,0.0974,3.39,2.18,28.57,0.11,0,0,0,0,0,0,5.7,5.7,0,0,22.5,5.7,5.7,47,0,100,,113,29,1.4,6.4,1.5,40,80,80,45,198,198,,,,,,,,0.55,3.77,0.04,6.79,4.33,52.52,0.23,,,,,,,
Bengals,,0,DST,DST1,3700,CIN,vs LV,24,18.25,5,6.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0.77,0.29,0.1,0.1,18.25,5.56,5.56,0,0,15.56,5.56,5.56,7,0,100,,91,14,1.5,10,2.7,2,12,12,50,199,199,,,,,,,,,,,,,,,2.13,0.86,0.38,0.11,0.02,22.64,370.1
Parker Washington,,0,WR,WR2,3600,JAC,@ PHI,26,19.25,5,5,2.1,0,0,0,0,0,0,0,0,0,3.35,0.0794,3.35,2.46,22.59,0.14,0,0,0,0,0,0,5.56,5.56,0,0,15.56,5.56,5.56,44,0,100,,108,0,1.5,7.1,2,46,81,81,51,199,199,,,,,,,,,,,2.14,1.57,14.21,0.14,,,,,,,
Kenneth Gainwell,,0,RB,RB2,4200,PHI,vs JAC,12,26.75,5,6.1,2.7,0,0,0,0,0,0.1214,4.2,19.6,0.13,6.57,0.0683,2.37,1.62,10.82,0.01,0,0,0,0,0,0,5.5,5.5,0,0,15.5,5.5,5.5,52,0,100,,155,15,1.3,2,0.5,40,50,50,45,200,200,0.02,0.02,0.3,,,,2.79,4.13,18.04,0.2,2.21,1.61,11.39,0.02,,,,,,,
Ryan Miller,,0,WR,WR3,3000,TB,@ KC,16,18.25,0,0,4.9,0,0,0,0,0,0,0,0,0,3.31,0.1022,3.31,2.05,26.72,0.13,0,0,0,0,0,0,5.5,5.5,0,5.5,5.5,5.5,5.5,44,0,100,,108,0,1.8,7.1,2.4,52,82,82,57,200,200,,,,,,,,,,,3,2,29,,,,,,,,
Johnny Mundt,,0,TE,TE2,2600,MIN,vs IND,14,26.5,2.9,4.5,4.2,0,0,0,0,0,0,0,0,0,3.56,0.0982,3.56,2.68,20.34,0.13,0,0,0,0,0,0,5.49,5.49,0,1.14,11.29,5.49,5.49,43,0,100,,172,6,2.1,0,,32,33,33,61,201,201,,,,,,,,,,,1.88,1.46,12.12,0.07,,,,,,,
Browns,,0,DST,DST1,2900,CLE,vs LAC,26,21.75,5.4,9.3,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0.26,0.44,0.09,0.26,21.75,5.43,5.43,0,0,16.23,5.43,5.43,10,0,100,,117,8,1.9,6,2.1,10,13,13,58,202,202,,,,,,,,,,,,,,,2.25,0.73,0.5,0.12,0.03,23.85,348.85
Eagles,,0,DST,DST1,3100,PHI,vs JAC,20,19.25,6.1,6.1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0.54,0.11,0,0.11,19.25,5.42,5.42,0,0,17.62,5.42,5.42,8,0,100,,96,19,1.7,9,2.9,8,14,14,56,203,203,,,,,,,,,,,,,,,2.61,0.78,0.54,0.22,0.03,22.02,346.42
Rams,,0,DST,DST1,2800,LAR,@ SEA,6,23.5,5.9,5.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0.57,0.37,0.09,0.19,23.5,5.36,5.36,0,0,17.16,5.36,5.36,1,0,100,,26,20,1.9,22,7.9,11,15,15,59,204,204,,,,,,,,,,,,,,,2.65,0.88,0.48,0.16,0.06,21.64,339.83
Commanders,,0,DST,DST1,3400,WAS,@ NYG,30,20,5.3,3.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0.39,0.39,0,0.1,20,5.33,5.33,0,0,15.93,5.33,5.33,12,0,100,,136,16,1.6,4,1.2,5,16,16,53,205,205,,,,,,,,,,,,,,,2.53,0.73,0.54,0.13,0.03,23.36,356.38
Justin Watson,,0,WR,WR3,3600,KC,vs TB,30,27.25,4.4,5.6,3.8,0,0,0,0,0,0,0,0,0,3.09,0.0787,3.09,1.77,26.41,0.15,0,0,0,0,0,0,5.31,5.31,0,0,14.11,5.31,5.31,43,0,100,,106,0,1.5,7.3,2,46,83,83,51,206,206,,,,,,,,,,,2.55,1.36,21.11,0.13,,,,,,,
Kalif Raymond,,0,WR,WR4,3900,DET,@ GB,12,25.25,5.4,5.7,6.1,0,0,0,0,0,0,0,0,0,2.62,0.0792,2.62,1.94,26.33,0.12,0,0,0,0,0,0,5.29,5.29,0,0,16.09,5.29,5.29,80,0,100,,165,0,1.4,1,0.3,43,84,84,48,207,207,,,,,,,,0.24,1.53,,2.44,1.75,24.27,0.1,,,,,,,
Gerald Everett,,0,TE,TE2,2600,CHI,@ ARI,1,21.5,4.9,7.4,1.4,0,0,0,0,0,0,0,0,0,3.58,0.0983,3.58,2.37,20.84,0.14,0,0,0,0,0,0,5.29,5.29,0,0,15.09,5.29,5.29,38,0,100,,160,26,2,1.5,0.6,32,34,34,61,207,207,,,,,,,,0.11,0.57,0.01,4.07,2.72,26.75,0.18,,,,,,,
Mason Tipton,,0,WR,WR2,4000,NO,@ CAR,5,25,3,0,3.4,0,0,0,0,0,0,0,0,0,4.44,0.1083,4.44,2.79,21.93,0.03,0,0,0,0,0,0,5.16,5.16,0,0.66,11.16,5.16,5.16,84,0,100,,172,12,1.3,0,,42,85,85,47,208,208,,,,,,,,,,,3.14,2,14.14,,,,,,,,
Chargers,,0,DST,DST1,3300,LAC,@ CLE,27,19.75,5.6,6.6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,0.68,0.38,0,0,19.75,5.15,5.15,0,0,16.35,5.15,5.15,2,0,100,,48,11,1.6,18,5.5,6,17,17,54,209,209,,,,,,,,,,,,,,,2.24,0.8,0.52,0.14,0.02,22.47,346.95
Mike Williams,,0,WR,WR3,4100,NYJ,vs HOU,13,22.75,9.3,17.7,3.9,0,0,0,0,0,0,0,0,0,2.72,0.0592,2.72,1.62,25.56,0.16,0,0,0,0,0,0,5.14,5.14,0,0,23.74,5.14,5.14,75,0,100,,159,18,1.3,1.6,0.4,41,86,86,46,210,210,,,,,,,,0.1,0.34,0.01,5.74,3.47,53.38,0.33,,,,,,,
Seahawks,,0,DST,DST1,2600,SEA,vs LAR,17,25,5.2,6.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.43,0.26,0.09,0.26,25,5.12,5.12,0,0,15.52,5.12,5.12,11,0,100,,128,28,2,5,1.9,13,18,18,61,211,211,,,,,,,,,,,,,,,2.48,0.76,0.58,0.16,0.05,21.53,355.2
Tim Patrick,,0,WR,WR2,3500,DET,@ GB,12,25.25,6.1,0,4.4,0,0,0,0,0,0,0,0,0,2.79,0.0843,2.79,1.83,27.25,0.09,0,0,0,0,0,0,5.1,5.1,0,0,17.3,5.1,5.1,64,0,100,,144,27,1.5,3.2,0.9,47,87,87,52,212,212,,,,,,,,0.06,0.31,,4.61,2.83,40.26,0.22,,,,,,,
Broncos,,0,DST,DST1,2700,DEN,@ BAL,1,27.75,6,6.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0.55,0.47,0.16,0.16,27.75,4.99,4.99,0,0,16.99,4.99,4.99,17,0,100,,176,20,1.8,-3,,12,19,19,60,213,213,,,,,,,,,,,,,,,2.53,0.78,0.57,0.14,0.03,20.57,331.36
Dare Ogunbowale,,0,RB,RB2,4000,HOU,@ NYJ,27,20.25,4.2,1.1,5.3,0,0,0,0,0,0.096,2.95,9.15,0.05,5.44,0.0716,2.49,1.76,16.34,0.06,0,0,0,0,0,0,4.97,4.97,0,0,13.37,4.97,4.97,62,0,100,,173,0,1.2,-0.1,,42,51,51,47,214,214,,,,,,,,2.21,7.15,0.06,1.92,1.32,10.15,0.03,,,,,,,
Brock Wright,,0,TE,TE2,2600,DET,@ GB,12,25.25,2.9,3.1,3.9,0,0,0,0,0,0,0,0,0,2.58,0.078,2.58,2.15,14.43,0.23,0,0,0,0,0,0,4.97,4.97,0,0.62,10.77,4.97,4.97,41,0,100,,164,6,1.9,1.1,0.4,32,35,35,61,214,214,,,,,,,,,,,1.63,1.38,9.38,0.13,,,,,,,
Marquez Valdes-Scantling,,0,WR,WR4,3100,NO,@ CAR,5,25,6.9,3.6,0.9,0,0,0,0,0,0,0,0,0,3.47,0.0845,3.47,1.61,26.13,0.12,0,0,0,0,0,0,4.94,4.94,0,0,18.74,4.94,4.94,76,0,100,,160,0,1.6,1.5,0.5,51,88,88,56,215,215,,,,,,,,0.09,0.51,,4,1.99,33.57,0.17,,,,,,,
Emari Demercado,,0,RB,RB2,4100,ARI,vs CHI,17,23,4.7,6.7,3.4,0,0,0,0,0,0.0912,3.01,22.35,0.07,5.01,0.0556,2,1.39,8.85,0,0,0,0,0,0,0,4.93,4.93,0,0,14.33,4.93,4.93,16,0,100,,56,11,1.2,16,3.9,41,52,52,46,216,216,,,,,,,,3.74,21.05,0.11,2.21,1.58,9.68,,,,,,,,
Dawson Knox,,0,TE,TE2,3000,BUF,vs MIA,20,27.5,5.4,5.3,3.8,0,0,0,0,0,0,0,0,0,2.54,0.0799,2.54,1.67,18.42,0.23,0,0,0,0,0,0,4.89,4.89,0,0,15.69,4.89,4.89,38,0,100,,160,25,1.6,1.5,0.5,28,36,36,57,217,217,,,,,,,,0.01,0.18,,3.79,2.45,28.45,0.32,,,,,,,
Theo Johnson,,0,TE,TE1,2700,NYG,vs WAS,32,20,2.9,0,4.8,0,0,0,0,0,0,0,0,0,3.13,0.0843,3.13,2.26,23.34,0.04,0,0,0,0,0,0,4.83,4.83,0,0.48,10.63,4.83,4.83,7,0,100,,64,40,1.8,14.1,5.2,31,37,37,60,218,218,,,,,,,,,,,3.33,2.33,25,,,,,,,,
Josh Whyle,,0,TE,TE2,2600,TEN,vs NE,22,20.75,2.9,3.1,4.3,0,0,0,0,0,0,0,0,0,2.84,0.0879,2.84,2.27,22.6,0.04,0,0,0,0,0,0,4.77,4.77,0,0.42,10.57,4.77,4.77,33,0,100,,153,19,1.8,2.2,0.8,32,38,38,61,219,219,,,,,,,,,,,2.14,1.57,16,0.07,,,,,,,
Jahan Dotson,,0,WR,WR3,3900,PHI,vs JAC,15,26.75,7.3,7.5,1.8,0,0,0,0,0,0,0,0,0,3.58,0.1031,3.58,1.94,19.22,0.14,0,0,0,0,0,0,4.7,4.7,0,0,19.3,4.7,4.7,57,0,100,,131,6,1.2,4.6,1.2,43,89,89,48,220,220,,,,,,,,0.09,0.17,,4.49,2.57,30.74,0.31,,,,,,,
Elijah Higgins,,0,TE,TE2,2900,ARI,vs CHI,6,23,3.5,3.3,4.1,0,0,0,0,0,0,0,0,0,2.04,0.0565,2.04,1.73,15.66,0.23,0,0,0,0,0,0,4.68,4.68,0,0,11.68,4.68,4.68,24,0,100,,123,3,1.6,5.4,1.9,29,39,39,58,221,221,,,,,,,,,,,1.67,1.33,12.89,0.17,,,,,,,
Patriots,,0,DST,DST1,3000,NE,@ TEN,28,20.75,6.9,6.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.36,0.44,0,0.09,20.75,4.65,4.65,0,0,18.45,4.65,4.65,12,0,100,,136,19,1.6,4,1.3,9,20,20,57,222,222,,,,,,,,,,,,,,,2.37,0.98,0.51,0.2,0.05,18.62,332.78
Adam Trautman,,0,TE,TE1,3000,DEN,@ BAL,3,18.75,4.2,3.8,4.7,0,0,0,0,0,0,0,0,0,2.52,0.0725,2.52,1.66,19.48,0.17,0,0,0,0,0,0,4.63,4.63,0,0,13.03,4.63,4.63,39,0,100,,161,2,1.5,1.4,0.5,28,40,40,57,223,223,,,,,,,,,,,2.35,1.63,17.81,0.15,,,,,,,
Simi Fehoko,,0,WR,WR4,3300,LAC,@ CLE,8,21.75,3,4,3.3,0,0,0,0,0,0,0,0,0,3.73,0.1031,3.73,1.61,25.51,0.07,0,0,0,0,0,0,4.58,4.58,0,0.08,10.58,4.58,4.58,84,0,100,,172,9,1.4,0,,49,90,90,54,224,224,,,,,,,,,,,2.33,1.11,15.44,0.11,,,,,,,
Cardinals,,0,DST,DST1,2600,ARI,vs CHI,21,21.5,6.2,3.8,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0.51,0.43,0.09,0.17,21.5,4.36,4.36,0,0,16.76,4.36,4.36,5,0,100,,79,5,1.7,12,4.6,13,21,21,61,225,225,,,,,,,,,,,,,,,2.43,0.73,0.61,0.16,0.04,23.68,351.44
John Metchie III,,0,WR,WR4,4000,HOU,@ NYJ,25,20.25,1.4,2.3,3.8,0,0,0,0,0,0,0,0,0,4.06,0.1166,4.06,2.21,21.44,0,0,0,0,0,0,0,4.35,4.35,0,2.25,7.15,4.35,4.35,84,0,100,,172,44,1.1,0,,42,91,91,47,226,226,,,,,,,,0.06,0.25,,2.19,1.25,12.13,,,,,,,,
Ja'Lynn Polk,,0,WR,WR4,3400,NE,@ TEN,31,17.25,2.9,0,3.4,0,0,0,0,0,0,0,0,0,4.36,0.1284,4.36,1.71,15.47,0.18,0,0,0,0,0,0,4.34,4.34,0,0,10.14,4.34,4.34,84,0,100,,172,15,1.3,0,,48,92,92,53,227,227,,,,,,,,0.14,,,3.71,1.43,11.14,0.14,,,,,,,
Lucas Krull,,0,TE,TE2,2700,DEN,@ BAL,3,18.75,3.6,3.4,3.9,0,0,0,0,0,0,0,0,0,2.98,0.0855,2.98,2.01,18.95,0.07,0,0,0,0,0,0,4.33,4.33,0,0,11.53,4.33,4.33,43,0,100,,172,0,1.6,0,,31,41,41,60,228,228,,,,,,,,,,,2.27,1.45,15.45,0.09,,,,,,,
Allen Robinson,,0,WR,WR3,3300,DET,@ GB,12,25.25,9.1,4.1,0,0,0,0,0,0,0,0,0,0,2.86,0.0864,2.86,1.64,19.9,0.11,0,0,0,0,0,0,4.29,4.29,0,0,22.49,4.29,4.29,79,0,100,,163,27,1.3,1.2,0.4,49,93,93,54,229,229,,,,,,,,0.03,0.09,,7.44,4.39,55.38,0.35,,,,,,,
Durham Smythe,,0,TE,TE2,2500,MIA,@ BUF,4,21.5,3,5.1,0.8,0,0,0,0,0,0,0,0,0,2.84,0.0869,2.84,2.08,19.62,0.04,0,0,0,0,0,0,4.28,4.28,0,0,10.28,4.28,4.28,39,0,100,,161,14,1.7,1.4,0.6,33,42,42,62,230,230,,,,,,,,0.05,0.05,0.01,2.18,1.64,15.61,0.04,,,,,,,
KaVontae Turpin,,0,WR,WR4,3700,DAL,@ ATL,2,24.5,3.9,3.7,5,0,0,0,0,0,0,0,0,0,2.56,0.0653,2.56,1.52,15.9,0.18,0,0,0,0,0,0,4.19,4.19,0,0,11.99,4.19,4.19,46,0,100,,112,0,1.1,6.6,1.8,45,94,94,50,231,231,,,,,,,,0.61,4.55,0.03,1.42,0.87,9.06,0.13,,,,,,,
Adonai Mitchell,,0,WR,WR4,3500,IND,@ MIN,21,20.5,2.7,0,3.1,0,0,0,0,0,0,0,0,0,5.65,0.1426,5.65,2.08,20.82,0,0,0,0,0,0,0,4.16,4.16,0,0.11,9.56,4.16,4.16,64,0,100,,144,13,1.2,3.2,0.9,47,95,95,52,232,232,0.13,0.13,3,,,,23.17,0.25,1.75,,3.88,1.38,14.75,,,,,,,,
Nelson Agholor,,0,WR,WR4,4000,BAL,vs DEN,10,27.75,7,6.1,4.3,0,0,0,0,0,0,0,0,0,2.33,0.0721,2.33,1.42,18.91,0.14,0,0,0,0,0,0,4.15,4.15,0,0,18.15,4.15,4.15,61,0,100,,138,14,1,3.9,1,42,96,96,47,233,233,0.01,0.01,0.11,,,,1.04,0.13,0.7,,4.64,2.82,34.96,0.25,,,,,,,
Jake Bobo,,0,WR,WR3,3400,SEA,vs LAR,18,23.5,3.9,4.1,2.8,0,0,0,0,0,0,0,0,0,2.58,0.0682,2.58,1.94,17.9,0.06,0,0,0,0,0,0,4.09,4.09,0,0,11.89,4.09,4.09,84,0,100,,172,0,1.2,0,,48,97,97,53,234,234,,,,,,,,0.05,0.15,0.05,1.85,1.4,13.85,0.1,,,,,,,
Kendrick Bourne,,0,WR,WR3,3300,NE,@ TEN,31,17.25,6.1,12.6,1.7,0,0,0,0,0,0,0,0,0,2.22,0.0654,2.22,1.45,18.23,0.13,0,0,0,0,0,0,4.05,4.05,0,0,16.25,4.05,4.05,39,0,100,,100,20,1.2,8.1,2.5,49,98,98,54,235,235,0.01,0.01,0.24,,,0.01,1.52,0.18,1.62,,3.93,2.63,33.9,0.21,,,,,,,
David Moore,,0,WR,WR3,3000,CAR,vs NO,23,18,5.9,3.4,2.9,0,0,0,0,0,0,0,0,0,2.35,0.0682,2.35,1.43,18.08,0.13,0,0,0,0,0,0,4.02,4.02,0,0,15.82,4.02,4.02,60,0,100,,136,0,1.3,4,1.3,52,99,99,57,236,236,,,,,,,,0.22,1.67,,2.78,1.62,24.09,0.24,,,,,,,
Colts,,0,DST,DST1,2600,IND,@ MIN,5,26.5,5.6,8.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0.35,0.69,0.09,0,26.5,4,4,0,0,15.2,4,4,3,0,100,,56,22,1.5,16,6.2,13,22,22,61,237,237,,,,,,,,,,,,,,,2.3,0.85,0.62,0.18,0.06,23.15,358.01
Xavier Gipson,,0,WR,WR4,3100,NYJ,vs HOU,13,22.75,3.3,3.2,1.5,0,0,0,0,0,0,0,0,0,2.87,0.0624,2.87,1.51,13.76,0.16,0,0,0,0,0,0,3.85,3.85,0,0,10.45,3.85,3.85,84,0,100,,172,0,1.2,0,,51,100,100,56,238,238,,,,,,,,0.32,2.72,0.04,1.8,1,10.08,0.04,,,,,,,
Titans,,0,DST,DST1,3200,TEN,vs NE,29,17.25,5.2,5.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0.31,0.21,0.1,0,17.25,3.81,3.81,0,0,14.21,3.81,3.81,6,0,100,,85,15,1.2,11,3.4,7,23,23,55,239,239,,,,,,,,,,,,,,,2.33,0.73,0.43,0.12,0.01,22.15,351.47
Harrison Bryant,,0,TE,TE2,2500,LV,@ CIN,7,18.25,4,2.8,2.7,0,0,0,0,0,0,0,0,0,2.18,0.0569,2.18,1.54,13.62,0.15,0,0,0,0,0,0,3.8,3.8,0,0,11.8,3.8,3.8,29,0,100,,134,2,1.5,4.2,1.7,33,43,43,62,240,240,,,,,,,,0.1,0.28,,2.38,1.66,14.74,0.17,,,,,,,
Jeremy Ruckert,,0,TE,TE2,2500,NYJ,vs HOU,13,22.75,1.9,3.1,2.3,0,0,0,0,0,0,0,0,0,3.24,0.0705,3.24,2.2,15.85,0,0,0,0,0,0,0,3.79,3.79,0,0.94,7.59,3.79,3.79,39,0,100,,161,27,1.5,1.4,0.6,33,44,44,62,241,241,,,,,,,,,,,2.11,1.44,11.39,,,,,,,,
Buccaneers,,0,DST,DST1,2500,TB,@ KC,13,27.25,6,7.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0.42,0.59,0.08,0.08,27.25,3.77,3.77,0,0,15.77,3.77,3.77,11,0,100,,128,13,1.5,5,2,14,24,24,62,242,242,,,,,,,,,,,,,,,2.53,0.79,0.7,0.15,0.03,23.37,354.53
Mack Hollins,,0,WR,WR3,3100,BUF,vs MIA,20,27.5,5.4,3.9,3.4,0,0,0,0,0,0,0,0,0,2.5,0.0787,2.5,1.3,14.96,0.15,0,0,0,0,0,0,3.7,3.7,0,0,14.5,3.7,3.7,26,0,100,,65,0,1.2,14,4.5,51,101,101,56,243,243,0.01,0.01,0.05,,,,1,0.05,0.48,,2.93,1.67,21.46,0.14,,,,,,,
Falcons,,0,DST,DST1,2900,ATL,vs DAL,18,24.5,5.5,5.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.57,0.24,0,0.16,24.5,3.55,3.55,0,0,14.55,3.55,3.55,13,0,100,,146,0,1.2,3,1,10,25,25,58,244,244,,,,,,,,,,,,,,,1.77,0.72,0.47,0.16,0.03,23.28,358.84
Jeremy McNichols,,0,RB,RB2,4000,WAS,@ NYG,21,24,4.6,0,5.1,0,0,0,0,0,0.1345,3.91,20.43,0.25,3.91,0,0,0,0,0,0,0,0,0,0,0,3.54,3.54,0,0,12.74,3.54,3.54,52,0,100,,155,0,0.9,2,0.5,42,53,53,47,245,245,,,,,,,,3.17,14.53,0.11,1.56,1.14,8.36,0.03,,,,,,,
Ian Thomas,,0,TE,TE2,2500,CAR,vs NO,23,18,3.9,1.5,1.2,0,0,0,0,0,0,0,0,0,2.99,0.0869,2.99,1.82,14.25,0.04,0,0,0,0,0,0,3.49,3.49,0,0,11.29,3.49,3.49,43,0,100,,172,0,1.4,0,,33,45,45,62,246,246,,,,,,,,,,,2.72,1.74,15.57,0.06,,,,,,,
Kylen Granson,,0,TE,TE2,2500,IND,@ MIN,21,20.5,3.3,4.9,1,0,0,0,0,0,0,0,0,0,2.75,0.0693,2.75,1.57,18.47,0.01,0,0,0,0,0,0,3.48,3.48,0,0,10.08,3.48,3.48,31,0,100,,144,8,1.4,3.2,1.3,33,46,46,62,247,247,,,,,,,,0.04,0.04,,2.48,1.63,18.02,0.02,,,,,,,
Emanuel Wilson,,0,RB,RB2,4300,GB,vs DET,15,22.75,4.1,3,5.1,0,0,0,0,0,0.2418,7.63,34.4,0,7.63,0,0,0,0,0,0,0,0,0,0,0,3.44,3.44,0,0,11.64,3.44,3.44,28,0,100,,92,5,0.8,9.9,2.3,39,54,54,44,248,248,,,,,,,,5,23.92,,1.23,0.92,5.23,0.08,,,,,,,
Cowboys,,0,DST,DST1,2500,DAL,@ ATL,19,27.5,6.8,10.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.75,0.19,0,0.09,27.5,3.38,3.38,0,0,16.98,3.38,3.38,12,0,100,,136,6,1.4,4,1.6,14,26,26,62,249,249,,,,,,,,,,,,,,,2.4,0.75,0.59,0.18,0.01,21.55,344.04
Jaguars,,0,DST,DST1,2300,JAC,@ PHI,14,26.75,6.4,7.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.31,0.16,0,0.08,26.75,3.38,3.38,0,0,16.18,3.38,3.38,7,0,100,,91,0,1.5,10,4.3,16,26,26,64,249,249,,,,,,,,,,,,,,,2.25,0.71,0.47,0.2,0.01,23.61,356.03
Xavier Hutchinson,,0,WR,WR2,3900,HOU,@ NYJ,25,20.25,1.5,1.8,1.6,0,0,0,0,0,0,0,0,0,3.09,0.0888,3.09,1.44,18.8,0,0,0,0,0,0,0,3.32,3.32,0,1.07,6.32,3.32,3.32,84,0,100,,172,17,0.9,0,,43,102,102,48,250,250,,,,,,,,0.26,2.58,,1.53,0.68,8.11,,,,,,,,
Brevyn Spann-Ford,,0,TE,TE2,2500,DAL,@ ATL,2,24.5,1.9,0,1.3,0,0,0,0,0,0,0,0,0,2.43,0.062,2.43,1.32,13.73,0.09,0,0,0,0,0,0,3.23,3.23,0,0.38,7.03,3.23,3.23,43,0,100,,172,0,1.3,0,,33,47,47,62,251,251,,,,,,,,,,,2,0.67,6.67,,,,,,,,
