,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Jordan Mason,,0,RB,RB1,7900,SF,vs DAL,20,26.5,7.1,2.8,15.9,0,0,0,0,0,0.5175,15.64,82.42,0.44,15.64,0,0,0,0,0,0,0,0,0,0,0,10.88,10.88,0,0.23,25.08,10.88,10.88,53,0,100,,171,0,1.4,1.8,0.2,5,36,36,9,123,123,,,,,,,,6.81,36.48,0.23,0.52,0.42,3.77,,,,,,,,
Pat Freiermuth,,0,TE,TE1,4300,PIT,vs NYG,24,21.75,5,7.3,8.5,0,0,0,0,0,0,0,0,0,5.72,0.1792,5.72,4.2,42.71,0.39,0,0,0,0,0,0,10.81,10.81,0,3.31,20.81,10.81,10.81,36,0,100,,152,44,2.5,3.9,0.9,15,13,13,45,124,124,,,,,,,,,,,5.16,3.65,36.37,0.27,,,,,,,
Juwan Johnson,,0,TE,TE1,3300,NO,@ LAC,17,17,6,7.5,6.9,0,0,0,0,0,0,0,0,0,6.11,0.1709,6.11,4.01,41.33,0.44,0,0,0,0,0,0,10.78,10.78,0,1.78,22.78,10.78,10.78,24,0,100,,119,6,3.3,7.8,2.4,25,14,14,55,125,125,,,,,,,,,,,3.43,2.18,23.73,0.31,,,,,,,
Trey McBride,,0,TE,TE1,5500,ARI,@ MIA,20,21,6.9,11,10.9,0,0,0,0,0,0,0,0,0,6.79,0.2145,6.79,5.09,49.22,0.12,0,0,0,0,0,0,10.73,10.73,0,0.38,24.53,10.73,10.73,5,0,100,,25,30,2,24.4,4.4,4,15,15,33,126,126,,,,,,,,,,,5.94,4.47,44.13,0.13,,,,,,,
Chase Brown,,0,RB,RB1,5800,CIN,vs PHI,17,25,6.6,4.5,11.2,0,0,0,0,0,0.3555,8.48,39.38,0.27,11.32,0.0757,2.84,2.42,16.76,0.16,0,0,0,0,0,0,10.61,10.61,0,0.71,23.81,10.61,10.61,26,0,100,,93,6,1.8,11.4,2,25,37,37,30,127,127,,,,,,,,5.79,26.63,0.16,1.68,1.47,11.32,0.11,,,,,,,
Darnell Mooney,,0,WR,WR2,5800,ATL,@ TB,30,24.5,7,5.6,13.5,0,0,0,0,0,0,0,0,0,6.6,0.2027,6.6,3.9,48.38,0.31,0,0,0,0,0,0,10.6,10.6,0,0.1,24.6,10.6,10.6,15,0,100,,43,31,1.8,20.2,3.5,25,47,47,30,128,128,0.02,,,,,,0.03,0.2,0.91,0.02,6.34,3.77,46.26,0.22,,,,,,,
Keon Coleman,,0,WR,WR3,5600,BUF,@ SEA,28,24,5.5,0,9.1,0,0,0,0,0,0,0,0,0,5.04,0.1405,5.04,2.97,53.84,0.37,0,0,0,0,0,0,10.57,10.57,0,2.32,21.57,10.57,10.57,17,0,100,,50,40,1.9,18,3.2,27,48,48,32,129,129,,,,,,,,,,,3.86,2.29,46.57,0.29,,,,,,,
Zach Ertz,,0,TE,TE1,4200,WAS,vs CHI,6,23.75,8.3,7.4,8.5,0,0,0,0,0,0,0,0,0,6.38,0.1774,6.38,4.36,46.25,0.26,0,0,0,0,0,0,10.55,10.55,0,0,27.15,10.55,10.55,9,0,100,,72,34,2.5,14.7,3.5,16,16,16,46,130,130,,,,,,,,0.01,0.03,,7.49,5.08,52.05,0.32,,,,,,,
Bryce Young,,0,QB,QB1,4900,CAR,@ DEN,6,13.75,5.8,11,4.4,1,29.18,170.39,0.64,0.62,0.0874,2.16,12.97,0.08,2.16,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,1.83,22.13,10.53,10.53,20,0,100,,64,40,2.1,15.56,3.2,27,32,32,39,131,131,29.55,17.6,158.8,0.65,3.45,0.55,72.16,2.25,13.95,0.05,,,,,,,,,,,
Christian Kirk,,0,WR,WR1,5500,JAC,vs GB,12,22.75,7.7,13.2,9,0,0,0,0,0,0,0,0,0,6.49,0.1875,6.49,4.17,49.85,0.22,0,0,0,0,0,0,10.48,10.48,0,0,25.88,10.48,10.48,45,0,100,,118,37,1.9,7.9,1.4,28,49,49,33,132,132,0.04,0.02,0.35,,,,2.63,0.24,1.73,,6.72,4.37,55.62,0.32,,,,,,,
Devin Singletary,,0,RB,RB1,5900,NYG,@ PIT,2,15.75,6.5,10.4,10.5,0,0,0,0,0,0.5189,12.47,54.76,0.3,14.72,0.074,2.25,1.77,11.78,0.03,0,0,0,0,0,0,10.4,10.4,0,0.65,23.4,10.4,10.4,40,0,100,,148,41,1.8,4.3,0.7,24,38,38,29,133,133,0.01,0.01,0.07,,,0.01,5.28,11.45,51.74,0.26,3.02,2.29,15.65,0.05,,,,,,,
Demario Douglas,,0,WR,WR1,4700,NE,vs NYJ,25,17,4.9,7.7,9.8,0,0,0,0,0,0,0,0,0,7.13,0.2193,7.13,4.76,49.8,0.11,0,0,0,0,0,0,10.4,10.4,0,3.05,20.2,10.4,10.4,69,0,100,,158,42,2.2,3.2,0.7,36,50,50,41,133,133,,,,,,,,0.45,2.5,,5.7,3.75,41,0.05,,,,,,,
Noah Fant,,0,TE,TE1,3700,SEA,vs BUF,4,21,5.5,5.2,7.2,0,0,0,0,0,0,0,0,0,5.84,0.1535,5.84,4.38,48.95,0.17,0,0,0,0,0,0,10.3,10.3,0,2.05,21.3,10.3,10.3,32,0,100,,140,31,2.8,5.2,1.4,21,17,17,51,134,134,,,,,,,,0.04,-0.14,,4.56,3.29,36.52,0.17,,,,,,,
Cole Kmet,,0,TE,TE1,4700,CHI,@ WAS,32,22.25,6.7,11.5,12.2,0,0,0,0,0,0,0,0,0,5.27,0.1367,5.27,4.01,41.23,0.36,0,0,0,0,0,0,10.29,10.29,0,0.24,23.69,10.29,10.29,34,0,100,,147,20,2.2,4.4,0.9,11,18,18,41,135,135,,,,,,,,0.1,0.11,,4.66,3.39,34.39,0.26,,,,,,,
Dalton Kincaid,,0,TE,TE1,4900,BUF,@ SEA,28,24,5.1,9.5,8.1,0,0,0,0,0,0,0,0,0,6.77,0.1885,6.77,4.77,46.2,0.14,0,0,0,0,0,0,10.23,10.23,0,2.58,20.43,10.23,10.23,14,0,100,,84,44,2.1,13.1,2.7,9,19,19,39,136,136,,,,,,,,,,,5.57,4.22,40.96,0.13,,,,,,,
Isaiah Likely,,0,TE,TE2,4300,BAL,@ CLE,8,26,7.3,7.8,9.1,0,0,0,0,0,0,0,0,0,4.58,0.153,4.58,3.11,37.17,0.54,0,0,0,0,0,0,10.07,10.07,0,0,24.67,10.07,10.07,22,0,100,,109,4,2.3,8.7,2,15,20,20,45,137,137,,,,,,,,,,,3.79,2.53,29.65,0.32,,,,,,,
Erick All Jr,,0,TE,TE1,2600,CIN,vs PHI,26,25,,,,0,0,0,0,0,0,0,0,0,6.04,0.1612,6.04,4,42.05,0.31,0,0,0,0,0,0,10.07,10.07,0,0,,10.07,10.07,32,0,100,,140,0,3.9,5.2,2,32,20,20,62,137,137,,,,,,,,,,,,,,,,,,,,,
Trey Palmer,,0,WR,WR2,3500,TB,vs ATL,2,23,4.1,5.7,3.4,0,0,0,0,0,0,0,0,0,6.18,0.1563,6.18,3.59,39.33,0.42,0,0,0,0,0,0,10.04,10.04,0,3.89,18.24,10.04,10.04,59,0,100,,143,21,2.9,4.9,1.4,48,51,51,53,138,138,,,,,,,,0.14,1,,3.5,2,20.27,0.18,,,,,,,
Rashod Bateman,,0,WR,WR2,4300,BAL,@ CLE,8,26,5.8,5.1,11.6,0,0,0,0,0,0,0,0,0,5.11,0.1707,5.11,3.25,48.62,0.3,0,0,0,0,0,0,9.91,9.91,0,1.21,21.51,9.91,9.91,65,0,100,,153,28,2.3,3.8,0.9,40,52,52,45,139,139,,,,,,,,0.03,0.45,,4.53,2.85,39.03,0.18,,,,,,,
Marvin Harrison Jr,,0,WR,WR1,6800,ARI,@ MIA,20,21,10.6,0,11,0,0,0,0,0,0,0,0,0,6.05,0.191,6.05,2.92,41,0.48,0,0,0,0,0,0,9.9,9.9,0,0,31.1,9.9,9.9,5,0,100,,17,4,1.5,26.1,3.8,15,53,53,20,140,140,,,,,,,,,,,6.14,2.86,42.86,0.57,,,,,,,
Ty Chandler,,0,RB,RB2,5100,MIN,@ LAR,16,25,6.2,6.5,4.2,0,0,0,0,0,0.3749,12.78,50.25,0.21,15.22,0.0645,2.44,2.18,14.37,0,0,0,0,0,0,0,9.9,9.9,0,0.6,22.3,9.9,9.9,62,0,100,,182,0,1.9,0,,32,39,39,37,140,140,,,,,0.04,,,6.61,27.43,0.13,1.35,1.17,8.74,,,,,,,,
Antonio Gibson,,0,RB,RB2,5400,NE,vs NYJ,21,17,6.9,8.1,6.7,0,0,0,0,0,0.2863,7.62,31.52,0.2,11,0.104,3.38,2.72,21.34,0.08,0,0,0,0,0,0,9.69,9.69,0,0,23.49,9.69,9.69,59,0,100,,178,41,1.8,0.6,0.1,29,40,40,34,141,141,,,,,,,,10.19,42.25,0.32,3.34,2.71,20.62,0.1,,,,,,,
Alexander Mattison,,0,RB,RB1,5600,LV,vs KC,4,16.75,6.8,8.4,12.1,0,0,0,0,0,0.3914,10.24,40.71,0.24,12.64,0.0667,2.4,1.9,15.05,0.11,0,0,0,0,0,0,9.58,9.58,0,0,23.18,9.58,9.58,30,0,100,,103,6,1.7,9.4,1.7,27,41,41,32,142,142,,,,,,,,7.85,31.46,0.17,1.8,1.4,10.64,0.08,,,,,,,
Devaughn Vele,,0,WR,WR3,3400,DEN,vs CAR,5,26.75,4.2,0,8.9,0,0,0,0,0,0,0,0,0,6.19,0.1783,6.19,4.02,46.27,0.15,0,0,0,0,0,0,9.55,9.55,0,3.25,17.95,9.55,9.55,52,0,100,,135,53,2.8,5.8,1.7,49,54,54,54,143,143,,,,,,,,,,,5.67,4.33,45.67,,,,,,,,
Gabriel Davis,,0,WR,WR3,4500,JAC,vs GB,12,22.75,8,10.7,7.2,0,0,0,0,0,0,0,0,0,5.58,0.1612,5.58,2.96,43.48,0.37,0,0,0,0,0,0,9.53,9.53,0,0,25.53,9.53,9.53,84,0,100,,182,18,2.1,0,,38,55,55,43,144,144,,,,,,,,0.03,-0.03,,4.83,2.62,42.71,0.42,,,,,,,
Sterling Shepard,,0,WR,WR3,3800,TB,vs ATL,2,23,8,2.1,7.1,0,0,0,0,0,0,0,0,0,5.57,0.1408,5.57,3.57,40.75,0.27,0,0,0,0,0,0,9.27,9.27,0,0,25.27,9.27,9.27,60,0,100,,144,29,2.4,4.8,1.3,45,56,56,50,145,145,,,,,,,,0.31,2.41,0.01,6.56,4.27,47.23,0.27,,,,,,,
Kyle Pitts,,0,TE,TE1,4400,ATL,@ TB,30,24.5,5.8,8.1,9.1,0,0,0,0,0,0,0,0,0,5.56,0.171,5.56,3.36,46.48,0.2,0,0,0,0,0,0,9.21,9.21,0,0.51,20.81,9.21,9.21,3,0,100,,23,36,2.1,25.1,5.7,14,21,21,44,146,146,,,,,,,,0.02,-0.08,,5.78,3.41,46.61,0.14,,,,,,,
Wan'Dale Robinson,,0,WR,WR3,5900,NYG,@ PIT,27,15.75,5.6,8.9,12.4,0,0,0,0,0,0,0,0,0,6.72,0.2205,6.72,4.64,36.94,0.14,0,0,0,0,0,0,9.17,9.17,0,0.77,20.37,9.17,9.17,44,0,100,,117,43,1.6,8,1.4,24,57,57,29,147,147,,,,,,,,0.46,3.71,0.04,6.29,4.5,37.68,0.14,,,,,,,
Andrei Iosivas,,0,WR,WR2,3600,CIN,vs PHI,26,25,5.8,4.6,7.3,0,0,0,0,0,0,0,0,0,4.67,0.1246,4.67,2.78,31.97,0.53,0,0,0,0,0,0,9.16,9.16,0,0.46,20.76,9.16,9.16,84,0,100,,182,0,2.5,0,,47,58,58,52,148,148,,,,,,,,,,,2.72,1.61,16.94,0.39,,,,,,,
Ray Davis,,0,RB,RB2,5200,BUF,@ SEA,30,24,5.9,0,7,0,0,0,0,0,0.2721,9.27,38.8,0.37,11.07,0.0501,1.8,1.56,14,0.01,0,0,0,0,0,0,9.12,9.12,0,0.27,20.92,9.12,9.12,44,0,100,,161,16,1.8,2.9,0.6,31,42,42,36,149,149,,,,,,,,7.29,30.43,0.29,1.29,1.14,11.29,,,,,,,,
Lions,,0,DST,DST1,3800,DET,vs TEN,29,16.5,5.3,6.4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,1.77,0.47,0,0,16.5,9.01,9.01,0,1.06,19.61,9.01,9.01,1,0,100,,61,5,2.4,16,4.2,1,2,2,50,150,150,,,,,,,,,,,,,,,2.1,0.68,0.49,0.13,0.05,24.42,368.11
Justice Hill,,0,RB,RB2,5400,BAL,@ CLE,22,26,4.9,6.9,9.2,0,0,0,0,0,0.1097,3.55,16,0.05,7.64,0.1366,4.09,3.18,26.85,0.2,0,0,0,0,0,0,8.97,8.97,0,1.62,18.77,8.97,8.97,44,0,100,,161,0,1.7,2.9,0.5,29,43,43,34,151,151,,,,,,,,3.51,15.89,0.08,1.54,1.2,9.15,0.05,,,,,,,
Simi Fehoko,,0,WR,WR3,3500,LAC,vs NO,23,24.5,3,4,4.2,0,0,0,0,0,0,0,0,0,6.4,0.1545,6.4,3.12,49.09,0.14,0,0,0,0,0,0,8.87,8.87,0,4.37,14.87,8.87,8.87,84,0,100,,182,19,2.5,0,,48,59,59,53,152,152,,,,,,,,,,,2.38,1.25,17.38,0.13,,,,,,,
Jonnu Smith,,0,TE,TE1,3600,MIA,vs ARI,1,25.5,5.6,8,8.4,0,0,0,0,0,0,0,0,0,5,0.1403,5,3.43,36.7,0.28,0,0,0,0,0,0,8.78,8.78,0,0.38,19.98,8.78,8.78,29,0,100,,132,11,2.4,6,1.7,22,22,22,52,153,153,0.01,,,,,,0.02,0.17,1.19,0.01,3.41,2.33,25.72,0.21,,,,,,,
Roschon Johnson,,0,RB,RB2,5000,CHI,@ WAS,28,22.25,4.8,6.8,9.7,0,0,0,0,0,0.2398,7.91,29.24,0.46,9.97,0.0533,2.06,1.71,12.85,0,0,0,0,0,0,0,8.68,8.68,0,1.48,18.28,8.68,8.68,37,0,100,,127,35,1.7,6.6,1.3,33,44,44,38,154,154,,,,,,,,5.84,23.21,0.26,2.53,2.11,14,,,,,,,,
Samaje Perine,,0,RB,RB2,4800,KC,@ LV,24,25.25,6.3,7.3,4.2,0,0,0,0,0,0.1401,4.19,16.71,0.12,7.7,0.0918,3.51,2.92,27.39,0.1,0,0,0,0,0,0,8.65,8.65,0,0,21.25,8.65,8.65,39,0,100,,142,7,1.8,5,1,35,45,45,40,155,155,,,,,,,,5.57,22.4,0.11,2.27,1.9,15.24,0.07,,,,,,,
Bub Means,,0,WR,WR3,4000,NO,@ LAC,17,17,6.3,0,7.4,0,0,0,0,0,0,0,0,0,5.47,0.1529,5.47,3.25,37.27,0.27,0,0,0,0,0,0,8.6,8.6,0,0,21.2,8.6,8.6,61,0,100,,145,15,2.2,4.6,1.2,43,60,60,48,156,156,,,,,,,,,,,4.67,2.67,27.33,0.33,,,,,,,
Ravens,,0,DST,DST1,3400,BAL,@ CLE,26,18.5,6.5,10.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,1.26,0.52,0,0.1,18.5,8.51,8.51,0,0,21.51,8.51,8.51,11,0,100,,160,19,2.5,3,0.9,5,3,3,54,157,157,,,,,,,,,,,,,,,2.52,0.82,0.54,0.2,0.03,19.63,328.03
Demarcus Robinson,,0,WR,WR4,4500,LAR,vs MIN,21,22,5.9,11.1,6.5,0,0,0,0,0,0,0,0,0,4.97,0.1487,4.97,3.09,36.51,0.29,0,0,0,0,0,0,8.48,8.48,0,0,20.28,8.48,8.48,19,0,100,,52,9,1.9,17.5,3.9,38,61,61,43,158,158,,,,,,,,0.01,0.23,,3.73,2.37,27.7,0.22,,,,,,,
Chigoziem Okonkwo,,0,TE,TE1,3100,TEN,@ DET,11,16.5,4.3,6.7,5.3,0,0,0,0,0,0,0,0,0,5.15,0.1735,5.15,3.95,35.46,0.16,0,0,0,0,0,0,8.46,8.46,0,2.01,17.06,8.46,8.46,42,0,100,,166,32,2.7,2.4,0.8,27,23,23,57,159,159,,,,,,,,0.13,0.21,,3.68,2.66,28.55,0.13,,,,,,,
Xavier Legette,,0,WR,WR1,5000,CAR,@ DEN,10,13.75,6,0,8.2,0,0,0,0,0,0,0,0,0,5.26,0.1802,5.26,3.35,33.08,0.28,0,0,0,0,0,0,8.34,8.34,0,0,20.34,8.34,8.34,29,0,100,,81,27,1.7,13.4,2.7,33,62,62,38,160,160,,,,,,,,0.5,2.67,,4.67,3,29.5,0.33,,,,,,,
Justin Shorter,,0,WR,WR3,3000,LV,vs KC,16,16.75,,,,0,0,0,0,0,0,0,0,0,4.95,0.1375,4.95,2.98,38.28,0.25,0,0,0,0,0,0,8.31,8.31,0,0,,8.31,8.31,84,0,100,,182,0,2.8,0,,53,63,63,58,161,161,,,,,,,,,,,,,,,,,,,,,
Jalen Tolbert,,0,WR,WR2,5300,DAL,@ SF,29,21,5.7,4.3,10.8,0,0,0,0,0,0,0,0,0,4.32,0.1159,4.32,2.95,36.13,0.29,0,0,0,0,0,0,8.3,8.3,0,0,19.7,8.3,8.3,48,0,100,,122,2,1.6,7.4,1.4,30,64,64,35,162,162,,,,,,,,,,,3.32,2.18,25.91,0.18,,,,,,,
Odell Beckham Jr.,,0,WR,WR3,3800,MIA,vs ARI,1,25.5,10,8,0,0,0,0,0,0,0,0,0,0,5.08,0.1427,5.08,2.82,39.13,0.25,0,0,0,0,0,0,8.23,8.23,0,0,28.23,8.23,8.23,84,0,100,,182,33,2.2,0,,45,65,65,50,163,163,0.05,0.04,1.43,,0.01,0.02,15.53,0.16,1.34,0.01,8.21,4.74,65.89,0.47,,,,,,,
Zamir White,,0,RB,RB2,4600,LV,vs KC,4,16.75,5.5,6.2,4.7,0,0,0,0,0,0.5132,13.43,53.44,0.06,15.46,0.0564,2.03,1.5,9.58,0,0,0,0,0,0,0,8.16,8.16,0,0,19.16,8.16,8.16,63,0,100,,183,0,1.8,-0.1,,37,46,46,42,164,164,,,,,,,,5.97,23.66,0.03,0.93,0.72,4.41,,,,,,,,
Tyler Boyd,,0,WR,WR2,3900,TEN,@ DET,11,16.5,7.8,8.8,5.8,0,0,0,0,0,0,0,0,0,5.32,0.1791,5.32,3.68,36.71,0.13,0,0,0,0,0,0,8.13,8.13,0,0,23.73,8.13,8.13,62,0,100,,147,29,2.1,4.4,1.1,44,66,66,49,165,165,0.05,0.02,0.67,0.01,0.01,,-0.13,0.15,1.32,,6.17,4.21,48.97,0.25,,,,,,,
Giants,,0,DST,DST1,2500,NYG,@ PIT,8,21.75,6.1,7.7,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0.55,0.82,0,0.27,21.75,8.12,8.12,0,0,20.32,8.12,8.12,7,0,100,,125,5,3.2,7,2.8,14,4,4,63,166,166,,,,,,,,,,,,,,,2.15,0.79,0.55,0.17,0.03,23.5,367.14
Tutu Atwell,,0,WR,WR3,5100,LAR,vs MIN,21,22,5.6,7.7,11.4,0,0,0,0,0,0,0,0,0,5.17,0.1548,5.17,3.12,42.18,0.1,0,0,0,0,0,0,7.94,7.94,0,0,19.14,7.94,7.94,73,0,100,,162,10,1.6,2.8,0.5,32,67,67,37,167,167,0.03,,,,,,0.06,0.39,1.89,0.03,3.61,2.11,29.29,0.11,,,,,,,
Noah Brown,,0,WR,WR2,3900,WAS,vs CHI,6,23.75,6.7,10.8,6.5,0,0,0,0,0,0,0,0,0,5.08,0.1413,5.08,3.1,41.91,0.1,0,0,0,0,0,0,7.89,7.89,0,0,21.29,7.89,7.89,22,0,100,,59,0,2,16.3,4.2,44,68,68,49,168,168,,,,,,,,0.03,0.05,,3.53,2.15,28.87,0.08,,,,,,,
Darius Slayton,,0,WR,WR2,4800,NYG,@ PIT,27,15.75,7.8,9.1,9.3,0,0,0,0,0,0,0,0,0,4.5,0.1478,4.5,2.67,38.5,0.22,0,0,0,0,0,0,7.84,7.84,0,0,23.44,7.84,7.84,18,0,100,,51,16,1.6,17.8,3.7,35,69,69,40,169,169,,,,,,,,0.04,-0.18,,5.35,3.06,45.45,0.25,,,,,,,
Vikings,,0,DST,DST1,3400,MIN,@ LAR,20,22,6,7.4,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,1.13,0.52,0,0.3,22,7.77,7.77,0,0,19.77,7.77,7.77,13,0,100,,176,21,2.3,1,0.3,5,5,5,54,170,170,,,,,,,,,,,,,,,2.57,0.9,0.55,0.19,0.03,21.38,346.7
K.J. Osborn,,0,WR,WR4,3300,NE,vs NYJ,25,17,7.3,8,4.7,0,0,0,0,0,0,0,0,0,4.56,0.1402,4.56,2.75,30.58,0.31,0,0,0,0,0,0,7.67,7.67,0,0,22.27,7.67,7.67,84,0,100,,182,3,2.3,0,,50,70,70,55,171,171,,,,,,,,0.07,0.26,,4.31,2.7,31.18,0.26,,,,,,,
Jets,,0,DST,DST1,3500,NYJ,@ NE,28,17,5.5,9.2,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.72,0.72,0,0.1,17,7.58,7.58,0,0,18.58,7.58,7.58,12,0,100,,169,8,2.2,2,0.6,4,6,6,53,172,172,,,,,,,,,,,,,,,2.23,0.71,0.5,0.13,0.05,23.27,346.36
Tyler Conklin,,0,TE,TE1,3400,NYJ,@ NE,22,24,5,7.2,7,0,0,0,0,0,0,0,0,0,4.95,0.1199,4.95,3.4,33.41,0.14,0,0,0,0,0,0,7.58,7.58,0,0.08,17.58,7.58,7.58,13,0,100,,83,25,2.2,13.2,3.9,24,24,24,54,172,172,,,,,,,,0.04,0.04,,4.42,3.06,29.84,0.1,,,,,,,
Jalen McMillan,,0,WR,WR1,3700,TB,vs ATL,2,23,3.6,0,4.1,0,0,0,0,0,0,0,0,0,5.28,0.1335,5.28,2.51,31.33,0.32,0,0,0,0,0,0,7.56,7.56,0,2.16,14.76,7.56,7.56,39,0,100,,104,12,2,9.2,2.5,46,71,71,51,173,173,,,,,,,,0.2,2.2,,3,1.2,14.8,0.2,,,,,,,
Michael Wilson,,0,WR,WR2,4900,ARI,@ MIA,20,21,6.1,8.8,8.3,0,0,0,0,0,0,0,0,0,4.25,0.1341,4.25,2.75,34.73,0.22,0,0,0,0,0,0,7.54,7.54,0,0,19.74,7.54,7.54,26,0,100,,76,29,1.5,14.1,2.9,34,72,72,39,174,174,,,,,,,,,,,4.55,3,40.85,0.25,,,,,,,
Jordan Akins,,0,TE,TE2,2800,CLE,vs BAL,3,18.5,4.6,2.2,6,0,0,0,0,0,0,0,0,0,4.19,0.0999,4.19,2.98,33.42,0.2,0,0,0,0,0,0,7.52,7.52,0,0.62,16.72,7.52,7.52,50,0,100,,182,8,2.7,0,,30,25,25,60,175,175,,,,,,,,0.02,0.08,,2.95,2.07,23.03,0.1,,,,,,,
Tyler Allgeier,,0,RB,RB2,5100,ATL,@ TB,8,24.5,6.2,8.1,8.1,0,0,0,0,0,0.3513,12.39,60.3,0.24,12.39,0,0,0,0,0,0,0,0,0,0,0,7.47,7.47,0,0,19.87,7.47,7.47,42,0,100,,157,30,1.5,3.3,0.6,32,47,47,37,176,176,,,,,,,,11.3,50.93,0.2,1.2,1.05,9.73,0.05,,,,,,,
Bills,,0,DST,DST1,3000,BUF,@ SEA,5,21,5.9,9.5,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,1.08,0.54,0,0.27,21,7.37,7.37,0,0,19.17,7.37,7.37,5,0,100,,107,22,2.5,9,3,9,7,7,58,177,177,,,,,,,,,,,,,,,2.37,0.99,0.57,0.14,0.03,20.1,327.17
Mark Andrews,,0,TE,TE1,4000,BAL,@ CLE,8,26,8.9,13.5,8.2,0,0,0,0,0,0,0,0,0,3.49,0.1165,3.49,2.43,30.67,0.31,0,0,0,0,0,0,7.36,7.36,0,0,25.16,7.36,7.36,10,0,100,,74,30,1.8,14.6,3.7,18,26,26,48,178,178,,,,,,,,0.05,0.08,,6.29,4.28,54.13,0.46,,,,,,,
Jaleel McLaughlin,,0,RB,RB2,4600,DEN,vs CAR,32,26.75,4.8,6.2,5.8,0,0,0,0,0,0.2031,6.32,27.89,0.11,8.91,0.0748,2.59,2.29,8.88,0.12,0,0,0,0,0,0,7.35,7.35,0,0.15,16.95,7.35,7.35,24,0,100,,87,21,1.6,12.6,2.7,37,48,48,42,179,179,,,,,,,,4.83,23.38,0.08,2.04,1.79,7.83,0.13,,,,,,,
Texans,,0,DST,DST1,3100,HOU,vs IND,19,20.25,6,7.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.81,0.45,0,0.18,20.25,7.3,7.3,0,0,19.3,7.3,7.3,4,0,100,,100,5,2.4,10,3.2,8,8,8,57,180,180,,,,,,,,,,,,,,,2.3,0.79,0.53,0.14,0.03,23.38,356.98
Rome Odunze,,0,WR,WR3,5100,CHI,@ WAS,32,22.25,8.4,0,8.5,0,0,0,0,0,0,0,0,0,4.56,0.1183,4.56,2.62,35.27,0.19,0,0,0,0,0,0,7.29,7.29,0,0,24.09,7.29,7.29,43,0,100,,114,1,1.4,8.4,1.6,32,73,73,37,181,181,,,,,,,,0.17,0.33,,5.17,2.83,41,0.17,,,,,,,
Tre Tucker,,0,WR,WR2,4400,LV,vs KC,16,16.75,6.5,5.5,8.3,0,0,0,0,0,0,0,0,0,4.56,0.1266,4.56,2.68,34.36,0.19,0,0,0,0,0,0,7.26,7.26,0,0,20.26,7.26,7.26,56,0,100,,139,0,1.7,5.3,1.2,39,74,74,44,182,182,,,,,,,,0.7,4.95,0.05,3.45,2,27.85,0.15,,,,,,,
Steelers,,0,DST,DST1,3500,PIT,vs NYG,30,15.75,6,8.4,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,1.21,0.71,0,0,15.75,7.16,7.16,0,0,19.16,7.16,7.16,2,0,100,,68,25,2,15,4.3,4,9,9,53,183,183,,,,,,,,,,,,,,,2.93,0.96,0.59,0.12,0.04,20.06,333.43
Mike Gesicki,,0,TE,TE2,2900,CIN,vs PHI,26,25,6.6,4.4,6,0,0,0,0,0,0,0,0,0,4.55,0.1213,4.55,3,31.18,0.17,0,0,0,0,0,0,7.14,7.14,0,0,20.34,7.14,7.14,12,0,100,,82,8,2.5,13.3,4.6,29,27,27,59,184,184,0.01,,,,,,0.4,,,,4.4,2.81,30.72,0.2,,,,,,,
Noah Gray,,0,TE,TE2,3000,KC,@ LV,19,25.25,2.7,4.4,6.5,0,0,0,0,0,0,0,0,0,3.59,0.0939,3.59,2.76,35.02,0.14,0,0,0,0,0,0,7.1,7.1,0,3.05,12.5,7.1,7.1,31,0,100,,139,36,2.4,5.3,1.8,28,28,28,58,185,185,,,,,,,,0.04,0.04,0.02,2.22,1.71,18.33,0.09,,,,,,,
Packers,,0,DST,DST1,3200,GB,@ JAC,25,22.75,5.3,6.9,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0.93,0.83,0,0.09,22.75,6.93,6.93,0,0,17.53,6.93,6.93,9,0,100,,142,20,2.2,5,1.6,7,10,10,56,186,186,,,,,,,,,,,,,,,2.48,0.83,0.52,0.1,0.01,21.9,347.51
Bears,,0,DST,DST1,2700,CHI,@ WAS,9,23.75,6.1,7.1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,1.07,0.68,0,0.19,23.75,6.88,6.88,0,0,19.08,6.88,6.88,11,0,100,,160,9,2.5,3,1.1,12,11,11,61,187,187,,,,,,,,,,,,,,,2.25,0.8,0.51,0.16,0.03,21.68,334.13
