player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Josh Allen,46601,QB,BUF,1,60.7,28,33,10.0,2.95,1,2,6.1,51.5,17,0,14,0.0,36,0,10,4,79.2,53.7,45.4,78.4,0,1,37,0,7.1,75.2,2.8,1,2,0,4,2,3,8.1,179,5.4
Zach Wilson,82096,QB,NYJ,1,67.7,31,33,9.0,3.29,0,2,5.4,57.6,19,0,19,9.5,39,2,7,22,79.7,54.4,49.8,74.9,2,4,43,0,21.1,37.0,10.3,4,2,0,0,0,2,4.7,210,6.4
Trevor Lawrence,77632,QB,JAX,1,51.6,31,33,12.6,2.8,0,1,2.6,42.4,14,0,11,12.5,36,2,8,15,79.2,40.1,36.8,73.9,0,2,41,0,9.1,37.2,2.8,1,2,0,2,1,3,7.3,118,3.6
Daniel Jones,39395,QB,NYG,1,78.1,32,32,11.0,2.76,0,2,5.4,68.8,22,0,17,12.0,38,3,10,21,80.8,91.1,90.7,67.3,0,0,43,0,23.5,102.2,10.5,4,2,0,0,1,0,0.0,249,7.8
Kirk Cousins,7102,QB,MIN,1,82.8,29,32,6.7,2.34,2,2,6.3,68.8,22,0,7,8.3,35,2,12,18,27.1,86.5,80.9,76.0,1,0,35,0,14.3,122.4,2.9,1,2,0,0,3,1,2.9,244,7.6
Patrick Mahomes,11765,QB,KC,1,83.3,30,31,8.6,2.66,0,0,0.0,77.4,24,0,6,4.0,32,1,18,16,77.9,52.3,54.1,55.3,0,1,33,1,0.0,131.5,0.0,0,1,0,1,3,2,6.1,343,11.1
Russell Wilson,7077,QB,SEA,1,73.3,30,31,10.1,2.73,0,2,6.1,71.0,22,0,12,0.0,37,0,11,29,78.9,74.5,73.9,59.4,1,0,39,0,33.3,128.8,10.8,4,2,0,0,2,0,0.0,343,11.1
Carson Wentz,10636,QB,IND,1,72.4,29,31,7.9,2.92,0,1,3.1,64.5,20,0,17,4.8,39,1,13,14,79.0,73.6,67.1,77.4,1,1,40,0,17.6,86.4,7.7,3,5,0,1,1,0,0.0,247,8.0
Matthew Stafford,4924,QB,LA,1,82.1,28,30,7.4,2.82,0,0,0.0,63.3,19,0,5,17.4,32,4,15,26,78.0,78.2,79.9,52.5,1,1,32,0,20.0,101.8,3.1,1,1,0,1,2,1,3.1,278,9.3
Joe Burrow,28022,QB,CIN,1,72.4,29,30,8.2,2.51,0,0,0.0,63.3,19,0,12,9.5,35,2,10,7,78.3,66.6,65.6,,0,3,35,0,41.7,66.3,14.3,5,0,0,1,2,2,5.7,207,6.9
Jimmy Garoppolo,8697,QB,SF,1,83.3,30,30,3.6,2.58,0,0,0.0,73.3,22,0,7,12.0,33,3,10,28,79.6,62.5,57.0,69.8,0,0,34,0,0.0,100.6,0.0,0,3,0,0,1,2,5.9,189,6.3
Mac Jones,60323,QB,NE,1,85.7,28,30,4.6,2.66,0,1,3.1,73.3,22,0,7,8.3,33,2,9,19,27.1,58.5,58.6,,0,0,35,1,42.9,89.0,9.1,3,0,0,2,0,2,5.7,186,6.2
Dak Prescott,10769,QB,DAL,1,85.2,27,27,5.3,2.25,0,0,0.0,85.2,23,0,8,0.0,30,0,13,9,77.6,63.6,64.9,,0,1,32,1,25.0,87.8,6.7,2,0,0,0,0,1,3.1,237,8.8
Aaron Rodgers,2241,QB,GB,1,81.5,27,27,9.2,2.76,0,2,6.9,81.5,22,0,11,0.0,33,0,16,12,78.5,70.6,73.2,50.6,0,0,35,0,27.3,145.6,9.1,3,3,0,0,4,1,2.9,255,9.4
Lamar Jackson,46416,QB,BLT,1,76.0,25,26,10.1,2.51,0,0,0.0,69.2,18,0,6,5.3,28,1,12,3,81.1,73.1,58.6,86.2,0,2,34,0,16.7,78.8,3.6,1,1,1,0,1,2,5.9,239,9.2
Jalen Hurts,40291,QB,PHI,1,54.5,22,23,15.7,3.49,1,2,8.0,52.2,12,0,14,0.0,30,0,11,24,78.8,76.3,66.1,83.0,0,0,32,0,14.3,80.0,6.7,2,5,0,0,0,1,3.1,190,8.3
Jameis Winston,9434,QB,NO,1,68.4,19,22,8.5,2.83,1,1,4.3,50.0,11,0,18,15.4,29,2,4,20,77.6,40.3,33.9,74.9,1,2,30,1,22.2,26.9,13.8,4,2,0,1,0,3,10.0,111,5.0
Baker Mayfield,46518,QB,CLV,1,90.5,21,21,5.6,2.9,0,1,4.5,90.5,19,0,4,0.0,28,0,12,8,27.0,66.1,73.2,42.8,0,1,29,0,50.0,105.0,7.1,2,5,0,0,1,2,6.9,213,10.1
Davis Mills,52269,QB,HST,1,47.1,17,18,11.4,2.98,0,0,0.0,44.4,8,0,7,0.0,19,0,5,13,24.5,32.7,40.1,38.5,0,1,21,0,14.3,58.1,5.3,1,0,0,1,1,2,9.5,102,5.7
Justin Fields,82118,QB,CHI,1,53.8,13,13,11.6,3.37,0,2,14.3,46.2,6,0,6,14.3,19,1,4,6,25.6,51.6,47.7,66.9,0,1,20,2,33.3,27.7,10.5,2,4,0,0,0,2,10.0,60,4.6
Tyrod Taylor,6332,QB,HST,1,90.9,11,11,4.9,2.69,0,0,0.0,90.9,10,0,4,0.0,12,0,6,13,72.8,78.7,75.0,63.9,0,0,13,0,0.0,144.3,0.0,0,1,0,0,1,0,0.0,125,11.4
Andy Dalton,6187,QB,CHI,1,100.0,9,11,4.7,2.81,1,1,7.7,81.8,9,0,4,0.0,14,0,5,6,73.9,92.4,87.5,78.2,0,0,16,0,25.0,118.2,7.1,1,2,0,1,1,0,0.0,56,5.1
Jacob Eason,46444,QB,IND,1,40.0,5,5,12.4,2.9,0,0,0.0,40.0,2,0,1,0.0,5,0,2,14,68.0,29.6,31.5,,0,1,5,0,0.0,16.7,0.0,0,0,0,0,0,1,20.0,25,5.0
Tua Tagovailoa,60326,QB,MIA,1,50.0,2,4,-6.0,2.47,0,0,0.0,25.0,1,0,4,0.0,6,0,0,17,69.6,52.0,52.2,,1,0,7,0,50.0,40.6,33.3,2,0,0,1,0,0,0.0,13,3.3
Josh Rosen,35460,QB,ATL,1,0.0,2,2,7.5,2.25,0,0,0.0,0.0,0,0,2,,2,0,0,2,63.6,50.0,50.5,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Greg Ward,12258,WR,PHI,1,0.0,1,1,12.0,6.6,0,0,0.0,0.0,0,0,1,,1,0,0,24,60.4,47.5,51.4,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
