player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kyler Murray,38334,QB,ARZ,1,87.9,33,34,7.6,2.69,1,1,2.9,82.4,28,0,8,3.4,37,1,14,1,79.7,73.6,73.8,61.1,0,1,39,0,0.0,93.1,0.0,0,3,0,0,0,1,2.6,316,9.3
Aaron Rodgers,2241,QB,GB,1,77.4,31,33,11.7,2.04,0,5,13.9,69.7,23,0,5,4.2,34,1,13,12,78.7,81.8,82.8,58.3,0,0,38,1,20.0,113.3,2.9,1,0,2,0,2,0,0.0,261,7.9
Russell Wilson,7077,QB,SEA,1,82.1,28,32,8.4,2.85,0,0,0.0,71.9,23,0,16,0.0,37,0,14,29,78.7,69.2,71.0,52.3,0,0,38,0,12.5,111.2,5.4,2,3,0,4,1,0,0.0,298,9.3
Lamar Jackson,46416,QB,BLT,1,69.2,26,31,19.9,3.71,1,6,19.4,51.6,16,0,18,11.1,40,2,11,3,29.0,88.3,86.0,70.0,0,1,41,0,22.2,81.0,10.0,4,5,1,3,1,2,4.9,287,9.3
Baker Mayfield,46518,QB,CLV,1,67.9,28,31,10.6,2.98,1,3,9.4,61.3,19,0,14,0.0,40,0,14,8,79.2,76.4,73.7,67.7,0,0,41,0,35.7,97.0,12.5,5,4,1,1,1,0,0.0,246,7.9
Jared Goff,10635,QB,DET,1,85.7,28,30,4.6,2.57,0,0,0.0,73.3,22,0,11,8.3,33,2,13,11,78.3,63.9,65.2,55.7,0,0,35,1,18.2,93.3,6.1,2,1,0,2,0,0,0.0,217,7.2
Davis Mills,52269,QB,HST,1,83.3,24,28,8.3,2.5,1,1,3.1,67.9,19,0,12,5.0,32,1,10,13,78.7,56.4,55.9,60.0,1,0,36,0,33.3,95.5,12.5,4,0,1,1,1,1,2.8,168,6.0
Ryan Tannehill,7014,QB,TEN,1,83.3,24,27,6.4,2.58,0,0,0.0,66.7,18,0,9,10.0,31,2,14,31,78.4,86.6,76.6,88.7,1,2,33,0,11.1,94.2,3.2,1,3,0,2,3,0,0.0,197,7.3
Dak Prescott,10769,QB,DAL,1,84.0,25,26,9.8,2.9,0,1,3.4,80.8,21,0,8,0.0,32,0,14,9,22.1,68.2,76.3,37.4,1,0,35,0,50.0,143.3,12.5,4,2,0,0,3,1,2.9,238,9.2
Teddy Bridgewater,8667,QB,DEN,1,87.0,23,25,8.6,2.82,0,1,3.7,76.0,19,0,9,5.0,29,1,11,10,78.1,79.8,76.0,70.4,1,0,31,0,22.2,104.6,6.9,2,2,0,1,0,0,0.0,235,9.4
Taylor Heinicke,9896,QB,WAS,1,70.8,24,24,7.3,3.84,0,0,0.0,58.3,14,0,11,17.6,31,3,9,32,78.6,39.8,41.1,56.4,0,2,34,1,9.1,80.6,3.2,1,6,0,0,2,3,8.8,212,8.8
Jameis Winston,9434,QB,NO,1,68.4,19,21,11.3,3.68,0,0,0.0,61.9,13,0,11,0.0,26,0,9,20,77.4,51.1,50.6,57.3,1,0,26,0,27.3,110.8,11.5,3,2,0,1,2,1,3.8,128,6.1
Justin Fields,82118,QB,CHI,1,33.3,18,20,6.2,2.84,0,0,0.0,30.0,6,0,16,0.0,30,0,2,6,78.4,46.8,49.3,51.2,1,0,33,0,56.3,41.3,30.0,9,1,0,1,0,0,0.0,68,3.4
Joe Burrow,28022,QB,CIN,1,83.3,18,18,8.8,2.42,0,2,10.0,77.8,14,0,3,6.7,19,1,7,7,76.9,90.3,89.6,66.3,0,1,22,0,0.0,122.9,0.0,0,1,0,0,3,1,4.5,172,9.6
D'Andre Swift,57212,HB,DET,1,,0,1,,2.4,0,0,0.0,0.0,0,0,1,,1,0,0,11,77.0,82.1,60.0,66.9,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mitchell Trubisky,11757,QB,BUF,1,100.0,1,1,0.0,3.1,0,0,0.0,100.0,1,0,1,0.0,2,0,1,4,69.1,73.7,60.0,69.5,0,0,2,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,1,1.0
