player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jimmy Garoppolo,8697,QB,SF,1,79.4,34,35,6.5,2.54,1,0,0.0,74.3,26,0,9,3.7,37,1,14,28,79.1,56.6,58.6,50.9,0,2,39,0,22.2,87.6,5.4,2,0,0,0,1,3,7.7,318,9.1
Nick Foles,7089,QB,CHI,1,80.6,31,35,6.1,2.69,0,0,0.0,68.6,24,0,14,4.0,40,1,14,6,29.6,60.2,59.4,60.1,3,0,43,0,28.6,98.5,10.0,4,1,0,1,1,2,4.7,250,7.1
Ben Roethlisberger,1732,QB,PIT,1,71.4,35,35,5.7,2.21,0,1,2.7,65.7,23,0,9,8.0,37,2,10,25,28.3,58.6,58.0,,0,1,39,0,22.2,73.4,5.4,2,0,0,0,1,2,5.1,159,4.5
Tim Boyle,21956,QB,DET,1,77.4,31,34,6.0,2.48,0,0,0.0,70.6,24,0,7,0.0,34,0,11,11,78.1,56.2,55.5,,2,1,34,1,0.0,81.4,0.0,0,0,0,1,1,1,2.9,187,5.5
Aaron Rodgers,2241,QB,GB,1,76.5,34,34,5.2,2.26,0,3,8.6,70.6,24,0,9,7.7,34,2,10,12,78.5,84.7,82.9,60.0,0,0,35,0,0.0,115.1,0.0,0,0,0,0,3,0,0.0,202,5.9
Sam Darnold,29048,QB,CAR,1,65.4,26,32,9.7,2.77,0,0,0.0,46.9,15,0,15,11.8,37,2,8,5,28.0,53.2,50.7,65.6,4,0,39,0,26.7,65.9,10.8,4,1,0,2,0,1,2.6,190,5.9
Mac Jones,60323,QB,NE,1,53.3,30,32,10.4,3.18,1,0,0.0,43.8,14,0,11,12.5,36,2,9,19,79.3,50.5,46.2,69.7,0,2,39,0,9.1,31.4,2.8,1,3,0,1,0,1,2.6,145,4.5
Tom Brady,698,QB,TB,1,81.5,27,30,9.1,2.06,1,2,6.1,60.0,18,0,5,18.2,31,4,13,30,78.1,87.5,83.5,65.9,0,0,34,0,0.0,95.4,0.0,0,1,0,2,1,0,0.0,232,7.7
Patrick Mahomes,11765,QB,KC,1,82.8,29,30,8.8,2.91,0,2,6.5,76.7,23,0,8,4.2,32,1,16,16,26.7,80.1,78.5,,0,0,33,0,25.0,135.1,6.3,2,0,0,1,3,1,3.0,258,8.6
Ryan Tannehill,7014,QB,TEN,1,82.8,29,29,7.8,2.59,0,1,3.2,75.9,22,0,12,8.3,34,2,12,31,78.9,84.2,80.0,72.8,0,0,36,0,33.3,106.8,11.8,4,1,0,0,1,1,2.8,209,7.2
Jalen Hurts,40291,QB,PHI,1,83.3,24,29,8.0,3.0,3,0,0.0,58.6,17,0,10,15.0,30,3,10,24,27.1,59.7,58.0,62.7,1,0,32,0,10.0,102.5,3.3,1,0,0,1,2,2,6.3,199,6.9
Carson Wentz,10636,QB,IND,1,73.1,26,28,7.8,2.45,1,3,9.4,64.3,18,0,10,5.3,31,1,11,14,78.7,79.6,74.9,74.1,1,0,37,0,20.0,112.9,6.5,2,1,0,0,2,1,2.7,225,8.0
Russell Wilson,7077,QB,SEA,1,64.0,25,27,8.3,2.7,1,1,3.7,59.3,16,0,10,0.0,30,0,10,29,78.0,49.9,51.3,52.7,0,0,32,0,20.0,104.1,6.7,2,1,0,1,2,2,6.3,181,6.7
Davis Mills,52269,QB,HST,1,81.5,27,27,7.7,2.09,0,3,10.3,77.8,21,0,2,4.5,28,1,14,13,77.6,76.3,74.8,60.0,0,0,30,0,50.0,130.6,3.6,1,0,0,0,2,0,0.0,254,9.4
Mike Glennon,7854,QB,NYG,1,72.0,25,27,5.5,2.88,0,0,0.0,63.0,17,0,11,5.6,29,1,6,21,77.6,40.0,41.9,54.6,0,1,31,0,0.0,65.8,0.0,0,2,0,2,1,3,9.7,93,3.4
Tua Tagovailoa,60326,QB,MIA,1,73.1,26,26,7.4,2.49,0,1,3.3,73.1,19,0,9,0.0,29,0,10,17,26.7,48.3,49.9,54.9,0,1,33,0,22.2,91.5,6.9,2,1,0,0,1,3,9.1,198,7.6
Derek Carr,8671,QB,LV,1,83.3,24,25,6.0,2.67,0,1,3.8,80.0,20,0,8,0.0,30,0,12,23,27.8,74.8,72.0,67.2,1,1,31,0,25.0,96.8,6.7,2,2,0,0,1,1,3.2,201,8.0
Matt Ryan,4317,QB,ATL,1,90.5,21,24,8.0,2.67,1,2,8.3,75.0,18,0,10,5.3,27,1,10,2,77.9,87.5,84.9,67.6,0,0,27,0,30.0,115.8,11.1,3,0,0,2,1,0,0.0,215,9.0
Zach Wilson,82096,QB,NYJ,1,84.2,19,22,5.6,2.93,1,0,0.0,63.6,14,0,7,12.5,26,2,10,22,76.9,80.5,64.8,91.7,0,0,26,0,14.3,89.6,3.8,1,3,0,2,1,1,3.8,102,4.6
Taylor Heinicke,9896,QB,WAS,1,35.0,20,22,9.7,2.96,0,1,4.0,31.8,7,0,12,0.0,26,0,5,32,77.4,41.5,41.9,60.0,0,2,29,0,33.3,28.8,15.4,4,0,0,2,1,2,6.9,121,5.5
Drew Lock,39517,QB,DEN,1,81.8,22,22,10.8,2.86,0,2,8.3,68.2,15,0,13,16.7,25,3,4,10,77.1,88.5,88.0,59.2,0,0,27,0,15.4,87.9,8.0,2,1,0,0,0,0,0.0,153,7.0
Ian Book,40216,QB,NO,1,72.2,18,20,4.2,3.77,0,0,0.0,60.0,12,0,17,7.7,30,1,5,20,77.8,54.1,53.0,59.9,0,2,31,1,47.1,40.6,26.7,8,2,0,2,0,1,3.2,135,6.8
Jake Fromm,60389,QB,NYG,1,42.9,14,17,5.6,2.6,1,0,0.0,35.3,6,0,9,0.0,22,0,3,21,75.4,34.2,33.7,55.8,1,1,22,0,22.2,19.5,9.1,2,3,0,1,0,2,9.1,25,1.5
Cam Newton,6153,QB,CAR,1,53.8,13,13,8.3,2.13,0,0,0.0,53.8,7,0,6,0.0,16,0,3,5,75.9,42.8,41.8,57.1,0,1,16,0,50.0,34.5,18.8,3,0,0,0,0,1,6.3,61,4.7
Kyle Allen,26152,QB,WAS,1,80.0,10,10,6.7,2.6,0,1,10.0,80.0,8,0,3,0.0,11,0,4,32,71.9,73.7,72.4,,0,0,11,0,33.3,94.6,9.1,1,0,0,0,0,0,0.0,67,6.7
Mason Rudolph,46569,QB,PIT,1,83.3,6,8,3.2,3.16,0,0,0.0,62.5,5,0,6,0.0,9,0,4,25,70.9,75.2,67.6,65.9,1,0,9,0,0.0,72.4,0.0,0,1,1,0,0,0,0.0,35,4.4
Cooper Rush,12324,QB,DAL,1,100.0,3,3,2.0,2.1,0,0,0.0,66.7,2,0,0,33.3,3,1,2,9,68.7,58.4,63.0,60.0,0,0,3,0,,149.3,0.0,0,0,0,0,1,0,0.0,70,23.3
Jack Fox,34735,P,DET,1,100.0,1,1,8.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,11,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
A.J. Brown,48327,WR,TEN,1,0.0,1,1,29.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,31,72.0,90.7,42.3,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Blaine Gabbert,6162,QB,TB,1,0.0,1,1,18.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,30,60.4,54.7,55.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
