player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Taylor Heinicke,9896,QB,WAS,1,82.4,34,35,5.1,2.9,0,1,2.7,77.1,27,0,11,3.6,38,1,13,32,79.6,66.2,66.8,61.7,0,1,41,1,9.1,90.5,2.6,1,2,0,1,1,0,0.0,223,6.4
Tom Brady,698,QB,TB,1,78.8,33,34,6.1,2.35,1,1,2.7,73.5,25,0,8,3.8,36,1,11,30,79.5,73.7,72.2,61.8,0,1,39,0,25.0,88.6,5.6,2,0,0,0,1,1,2.6,226,6.6
Lamar Jackson,46416,QB,BLT,1,69.0,29,32,9.8,2.98,2,0,0.0,62.5,20,0,13,0.0,38,0,7,3,81.4,41.7,35.3,61.6,0,4,40,0,15.4,46.5,5.3,2,4,0,1,1,3,7.5,165,5.2
Kirk Cousins,7102,QB,MIN,1,70.0,30,32,8.2,2.79,1,1,2.9,62.5,20,0,6,4.8,33,1,12,18,78.4,57.9,57.6,,0,1,36,0,16.7,93.0,3.0,1,0,0,1,2,1,2.8,238,7.4
Mac Jones,60323,QB,NE,1,71.9,32,32,7.5,2.47,0,0,0.0,71.9,23,0,9,0.0,35,0,15,19,78.7,51.9,53.1,53.6,0,0,36,0,22.2,123.2,5.7,2,1,0,0,2,1,2.8,310,9.7
Tua Tagovailoa,60326,QB,MIA,1,87.1,31,31,3.8,2.2,0,0,0.0,87.1,27,0,8,0.0,34,0,12,17,21.3,61.1,62.4,52.9,0,0,36,0,25.0,108.3,5.9,2,1,0,0,1,2,5.6,230,7.4
Jalen Hurts,40291,QB,PHI,1,55.2,29,31,10.3,2.9,0,2,6.5,45.2,14,0,13,12.5,35,2,9,24,79.9,56.3,46.2,77.9,0,3,36,0,7.7,17.5,2.9,1,2,1,1,0,3,8.3,129,4.2
Russell Wilson,7077,QB,SEA,1,69.0,29,31,9.0,2.79,0,1,3.0,64.5,20,0,17,0.0,35,0,9,29,78.6,57.5,55.4,66.1,1,0,37,0,11.8,110.6,5.7,2,2,0,1,2,1,2.7,247,8.0
Daniel Jones,39395,QB,NYG,1,69.0,29,30,5.2,2.58,0,0,0.0,63.3,19,0,9,5.0,34,1,13,21,79.9,66.2,65.4,61.8,0,0,36,0,11.1,94.0,2.9,1,2,0,1,1,0,0.0,202,6.7
Matt Ryan,4317,QB,ATL,1,67.9,28,29,3.8,2.84,0,0,0.0,65.5,19,0,8,0.0,31,0,12,2,78.5,45.3,45.9,54.7,0,1,32,0,12.5,81.1,3.2,1,1,0,1,1,1,3.1,190,6.6
Trevor Siemian,9683,QB,NO,1,72.0,25,29,7.4,2.68,0,0,0.0,58.6,17,0,13,5.6,32,1,7,20,78.4,50.8,50.3,59.4,1,1,33,0,15.4,71.5,6.3,2,1,0,3,1,1,3.0,163,5.6
Josh Allen,46601,QB,BUF,1,88.5,26,28,6.9,2.73,0,1,3.1,82.1,23,0,12,0.0,34,0,13,4,79.6,78.0,74.7,69.8,0,2,38,0,16.7,115.2,5.9,2,4,0,2,4,1,2.6,260,9.3
Jimmy Garoppolo,8697,QB,SF,1,65.4,26,26,8.5,2.66,0,1,3.7,65.4,17,0,11,0.0,28,0,10,28,78.0,69.2,66.6,65.7,0,1,29,0,18.2,90.2,7.1,2,0,0,0,1,1,3.4,230,8.8
Tyrod Taylor,6332,QB,HST,1,72.0,25,26,8.9,2.86,0,1,3.6,65.4,17,0,13,5.6,32,1,8,13,78.1,62.5,60.3,62.9,0,1,34,0,38.5,91.5,15.6,5,1,0,1,2,1,2.9,158,6.1
Jared Goff,10635,QB,DET,1,84.0,25,25,6.6,2.42,0,1,3.8,84.0,21,0,8,0.0,26,0,8,11,25.2,67.7,66.7,,0,0,27,0,12.5,121.8,3.8,1,0,0,0,2,1,3.7,171,6.8
Zach Wilson,82096,QB,NYJ,1,60.9,23,24,4.7,2.68,0,0,0.0,58.3,14,0,9,0.0,28,0,6,22,26.6,44.1,40.2,66.2,0,1,30,0,44.4,58.5,14.3,4,0,0,1,0,2,6.7,145,6.0
Joe Burrow,28022,QB,CIN,1,90.9,22,24,7.5,2.57,1,2,7.7,83.3,20,0,6,0.0,27,0,12,7,77.2,91.9,90.6,64.4,0,1,29,0,33.3,96.2,7.4,2,1,0,1,1,1,3.4,190,7.9
Cam Newton,6153,QB,CAR,1,46.7,15,21,10.3,2.55,4,1,4.5,23.8,5,0,9,28.6,22,2,2,5,76.8,37.6,35.8,66.7,2,2,23,1,11.1,5.8,4.5,1,0,0,0,0,2,8.7,92,4.4
Ryan Tannehill,7014,QB,TEN,1,61.1,18,21,7.6,2.96,3,0,0.0,52.4,11,0,8,0.0,26,0,8,31,76.9,54.8,47.2,73.5,0,1,26,0,25.0,60.2,7.7,2,3,0,0,1,2,7.7,93,4.4
Teddy Bridgewater,8667,QB,DEN,1,73.3,15,18,6.3,2.79,1,0,0.0,61.1,11,0,9,0.0,19,0,9,10,75.5,71.0,65.8,68.5,1,0,20,0,0.0,101.4,0.0,0,1,0,1,1,0,0.0,129,7.2
P.J. Walker,12134,QB,CAR,1,60.0,10,10,17.4,3.03,0,0,0.0,50.0,5,0,9,16.7,14,1,3,5,73.2,67.1,66.4,,0,1,14,0,44.4,40.4,28.6,4,0,0,0,0,0,0.0,87,8.7
Drew Lock,39517,QB,DEN,1,66.7,6,7,6.0,2.26,0,0,0.0,57.1,4,0,3,0.0,8,0,2,10,18.1,25.2,25.7,,0,1,9,0,33.3,25.6,12.5,1,0,1,0,0,2,22.2,26,3.7
Cooper Kupp,11824,WR,LA,1,0.0,1,1,26.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,26,72.8,90.1,73.6,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Blake Gillikin,45045,P,NO,1,0.0,1,1,9.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,20,60.4,47.8,51.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brandon Allen,10835,QB,CIN,1,0.0,1,1,7.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,7,64.5,49.9,53.6,58.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,68.0,70.7,60.1,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
