player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Taylor Heinicke,9896,QB,WAS,1,66.7,15,18,8.9,3.34,1,2,10.5,50.0,9,0,10,10.0,22,1,5,32,24.5,56.5,67.1,34.0,0,0,23,0,30.0,71.5,13.6,3,1,0,2,0,1,4.3,120,6.7
Aaron Rodgers,2241,QB,GB,1,83.3,18,18,6.9,2.98,0,1,5.6,77.8,14,0,9,6.7,22,1,9,12,75.6,80.3,80.4,58.3,0,0,22,0,33.3,135.6,13.6,3,1,0,0,2,0,0.0,138,7.7
Jordan Love,40306,QB,GB,1,64.7,17,17,5.4,2.28,0,0,0.0,58.8,10,0,5,9.1,18,1,6,12,23.7,39.4,36.5,64.3,0,2,19,0,20.0,64.0,5.6,1,0,0,0,1,2,10.5,134,7.9
Trevor Siemian,9683,QB,NO,1,71.4,14,15,7.2,2.64,0,1,6.3,60.0,9,0,2,10.0,16,1,4,20,21.1,58.3,58.7,57.1,0,0,17,0,50.0,111.4,6.3,1,0,0,1,2,1,5.9,71,4.7
Taysom Hill,12112,QB,NO,1,77.8,9,9,11.8,3.15,0,0,0.0,77.8,7,0,3,0.0,11,0,5,20,73.6,78.7,81.2,61.1,0,0,11,0,0.0,153.2,0.0,0,2,0,0,1,0,0.0,107,11.9
Blaine Gabbert,6162,QB,TB,1,0.0,1,2,22.0,2.2,1,0,0.0,0.0,0,0,0,,2,0,0,30,66.1,56.7,55.8,60.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deebo Samuel,48274,WR,SF,1,100.0,1,1,28.0,3.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,28,73.9,74.4,71.0,76.1,0,0,1,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,24,24.0
Greg Ward,12258,WR,PHI,1,100.0,1,1,-2.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,24,67.1,52.3,60.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Marcus Mariota,9435,QB,LV,1,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,23,69.4,65.2,60.1,63.3,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Brandon Zylstra,66438,WR,CAR,1,0.0,1,1,20.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,5,60.4,45.5,52.2,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tom Kennedy,94379,WR,DET,1,100.0,1,1,23.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,11,65.7,66.9,71.0,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,75,75.0
Mitchell Trubisky,11757,QB,BUF,1,100.0,1,1,11.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,4,68.2,74.8,73.0,60.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Jack Fox,34735,P,DET,1,0.0,1,1,14.0,2.2,0,0,0.0,0.0,0,0,0,,1,0,0,11,60.4,57.3,58.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cooper Rush,12324,QB,DAL,1,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,9,68.2,62.4,60.5,60.5,0,0,1,0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Sam Koch,3148,P,BLT,1,0.0,1,1,9.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,3,60.4,47.8,51.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Courtland Sutton,48164,WR,DEN,1,100.0,1,1,15.0,3.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,10,63.8,60.8,70.7,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
