player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Russell Wilson,7077,QB,DEN,1,74.3,35,37,9.4,3.32,1,2,4.9,67.6,25,0,18,3.8,43,1,11,10,23.2,57.7,53.3,74.7,0,0,47,0,27.8,103.2,11.6,5,1,1,0,2,3,6.4,238,6.4
Nick Mullens,12282,QB,MIN,1,69.7,33,36,16.6,3.06,1,3,7.9,61.1,22,0,15,4.3,41,1,16,18,22.0,41.4,43.4,55.7,0,4,44,0,26.7,79.5,9.8,4,1,1,1,2,7,15.9,411,11.4
Geno Smith,7820,QB,SEA,1,74.3,35,36,7.6,2.37,0,2,5.1,69.4,25,0,11,3.8,40,1,14,29,29.4,75.9,75.8,56.0,0,0,43,0,27.3,104.7,7.5,3,0,0,1,2,1,2.3,227,6.3
Lamar Jackson,46416,QB,BLT,1,81.3,32,36,7.0,3.22,2,0,0.0,63.9,23,0,12,11.5,40,3,15,3,80.5,75.8,69.4,79.0,1,0,44,1,16.7,103.0,5.0,2,2,0,1,2,0,0.0,252,7.0
Bryce Young,123943,QB,CAR,1,71.9,32,36,10.9,2.83,0,3,8.1,63.9,23,0,14,0.0,40,0,14,5,29.5,82.0,81.3,61.7,0,0,42,0,14.3,110.0,5.0,2,2,1,3,2,0,0.0,312,8.7
Baker Mayfield,46518,QB,TB,1,87.5,32,35,7.0,2.61,2,2,5.6,74.3,26,0,16,7.1,41,2,18,30,79.9,81.2,80.8,59.5,1,0,42,0,12.5,116.7,4.9,2,2,0,0,2,2,4.8,283,8.1
Matthew Stafford,4924,QB,LA,1,81.3,32,34,9.5,2.77,0,4,11.4,70.6,24,0,10,7.7,35,2,18,26,78.7,91.8,91.0,60.0,0,0,36,0,10.0,120.7,2.9,1,0,0,2,2,0,0.0,328,9.6
Bailey Zappe,60396,QB,NE,1,87.1,31,33,6.6,2.53,0,3,9.1,75.8,25,0,16,7.4,36,2,11,19,27.6,88.9,87.5,62.5,0,0,37,0,12.5,117.7,5.6,2,1,1,1,2,1,2.7,256,7.8
Easton Stick,29466,QB,LAC,1,75.0,32,33,8.1,2.85,0,1,2.8,69.7,23,0,14,4.2,39,1,10,27,80.6,77.6,75.3,68.2,0,0,43,0,35.7,87.7,12.8,5,1,0,1,0,0,0.0,218,6.6
Taylor Heinicke,9896,QB,ATL,1,76.7,30,33,5.2,2.65,1,1,3.0,69.7,23,0,9,0.0,35,0,14,2,27.5,60.4,63.1,44.9,0,0,35,0,11.1,99.2,2.9,1,1,1,1,1,1,2.9,229,6.9
Davis Mills,52269,QB,HST,1,60.0,30,32,8.3,2.54,1,0,0.0,46.9,15,0,14,16.7,33,3,11,13,78.5,46.9,45.2,67.6,0,0,35,0,0.0,81.4,0.0,0,1,0,1,2,4,11.4,149,4.7
Brock Purdy,77672,QB,SF,1,70.0,30,32,6.9,2.91,1,1,3.1,56.3,18,0,15,14.3,36,3,10,28,78.8,64.9,62.8,62.6,0,4,37,0,13.3,42.6,5.6,2,0,0,1,0,2,5.4,255,8.0
Dak Prescott,10769,QB,DAL,1,75.0,28,32,7.5,2.98,2,1,2.9,62.5,20,0,19,4.8,38,1,10,9,79.9,65.9,66.7,57.2,1,0,43,0,15.8,107.9,7.9,3,3,0,1,2,0,0.0,253,7.9
Trevor Lawrence,77632,QB,JAX,1,64.3,28,29,10.3,2.67,0,1,3.3,58.6,17,0,13,5.6,36,1,14,15,20.8,45.4,48.4,55.3,1,2,37,1,23.1,64.0,8.3,3,3,0,0,1,3,8.1,211,7.3
Jordan Love,40306,QB,GB,1,74.1,27,28,9.5,2.89,0,1,3.2,60.7,17,0,5,15.0,30,3,12,12,78.2,77.4,72.3,74.5,0,0,33,0,20.0,109.1,3.3,1,1,0,1,2,0,0.0,219,7.8
Mason Rudolph,46569,QB,PIT,1,68.0,25,27,9.7,2.5,0,2,7.1,63.0,17,0,11,0.0,29,0,8,25,77.6,65.0,63.0,63.5,0,0,30,0,9.1,124.0,3.4,1,1,0,2,2,1,3.3,290,10.7
Justin Fields,82118,QB,CHI,1,66.7,24,27,11.3,4.14,0,1,3.6,55.6,15,0,17,6.3,33,1,10,6,79.3,70.3,58.0,84.6,0,1,36,0,5.9,71.5,3.0,1,5,0,3,1,2,5.6,170,6.3
Ryan Tannehill,7014,QB,TEN,1,78.3,23,26,4.9,2.86,0,0,0.0,69.2,18,0,13,0.0,34,0,11,31,27.4,52.9,44.9,83.4,1,0,36,1,46.2,84.1,17.6,6,2,1,1,0,2,5.6,152,5.8
Sam Howell,97599,QB,WAS,1,62.5,16,22,4.5,3.19,1,0,0.0,27.3,6,0,11,40.0,23,4,2,32,76.1,47.3,47.3,,2,2,24,0,9.1,1.7,4.3,1,0,0,3,0,0,0.0,56,2.5
Josh Allen,46601,QB,BUF,1,71.4,21,21,12.7,2.88,0,2,8.7,71.4,15,0,8,0.0,23,0,11,4,77.7,75.3,74.0,64.1,0,1,26,0,12.5,104.7,4.3,1,1,0,0,1,1,3.8,237,11.3
Aidan O'Connell,60516,QB,LV,1,66.7,18,21,7.8,2.7,1,0,0.0,42.9,9,0,8,25.0,23,3,3,23,77.3,58.4,57.1,61.0,0,0,24,0,25.0,50.3,8.7,2,0,0,2,0,0,0.0,62,3.0
Case Keenum,7323,QB,HST,1,70.6,17,17,7.0,2.46,0,0,0.0,64.7,11,0,9,8.3,20,1,2,13,76.3,52.0,52.0,,0,2,25,0,33.3,31.6,15.0,3,0,0,0,0,0,0.0,62,3.6
Tyrod Taylor,6332,QB,NYG,1,57.1,14,16,16.1,2.96,0,3,17.6,43.8,7,0,7,12.5,18,1,6,21,75.1,72.9,68.1,71.4,0,1,20,0,0.0,68.0,0.0,0,2,2,0,1,0,0.0,133,8.3
Tommy DeVito,60545,QB,NYG,1,84.6,13,16,1.5,3.34,0,0,0.0,56.3,9,0,8,18.2,17,2,2,21,74.6,65.6,66.0,59.4,0,0,17,0,12.5,63.3,5.9,1,0,0,3,0,0,0.0,55,3.4
C.J. Beathard,11859,QB,JAX,1,85.7,14,15,6.8,2.67,0,0,0.0,73.3,11,0,6,8.3,17,1,7,15,75.4,73.2,69.9,64.0,0,0,21,0,16.7,111.5,5.9,1,1,0,1,1,1,4.8,94,6.3
Sam Darnold,29048,QB,SF,1,69.2,13,14,8.2,2.71,0,0,0.0,57.1,8,0,10,11.1,17,1,4,28,74.5,55.9,57.1,58.3,0,1,18,0,20.0,67.9,11.8,2,1,0,1,1,0,0.0,81,5.8
Jacoby Brissett,10725,QB,WAS,1,84.6,13,13,5.2,2.74,0,0,0.0,76.9,10,0,5,9.1,14,1,5,32,73.9,64.8,59.8,65.9,0,0,16,0,0.0,123.9,0.0,0,1,0,0,1,0,0.0,100,7.7
Dorian Thompson-Robinson,83574,QB,CLV,1,50.0,2,2,-3.0,2.43,0,0,0.0,50.0,1,0,2,0.0,3,0,1,8,68.4,56.9,52.0,63.1,0,0,4,0,50.0,56.3,33.3,1,0,0,0,0,0,0.0,6,3.0
Tommy Townsend,33007,P,KC,1,100.0,1,1,12.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,16,60.4,73.1,68.8,,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Derrick Henry,10679,HB,TEN,1,100.0,1,1,17.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,31,77.2,75.2,68.8,71.7,0,0,1,0,,156.3,0.0,0,0,0,0,1,0,0.0,12,12.0
