player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tyson Bagent,169628,QB,CHI,1,67.7,31,33,6.6,3.11,0,0,0.0,60.6,20,0,15,4.8,37,1,11,6,79.3,49.3,48.8,56.8,1,0,39,0,0.0,73.0,0.0,0,4,0,1,0,1,2.6,162,4.9
Jared Goff,10635,QB,DET,1,81.3,32,33,7.3,2.52,0,2,5.7,69.7,23,0,9,11.5,33,3,13,11,78.9,90.0,88.4,60.5,0,0,35,0,0.0,122.4,0.0,0,0,0,1,2,0,0.0,333,10.1
Kyler Murray,38334,QB,ARZ,1,66.7,30,32,10.4,2.91,2,2,5.9,59.4,19,0,12,5.0,36,1,12,1,79.9,65.6,60.0,82.8,0,1,40,2,16.7,71.0,5.6,2,2,0,0,0,0,0.0,249,7.8
Russell Wilson,7077,QB,DEN,1,89.7,29,29,3.6,3.16,0,1,3.2,82.8,24,0,17,7.7,37,2,13,10,80.2,84.5,80.4,73.9,0,0,41,0,23.5,118.1,10.8,4,4,0,0,2,0,0.0,198,6.8
Baker Mayfield,46518,QB,TB,1,74.1,27,29,13.3,2.65,1,0,0.0,62.1,18,0,10,10.0,34,2,13,30,27.9,61.6,67.1,39.6,1,1,37,0,30.0,102.4,8.8,3,2,0,0,2,2,5.4,278,9.6
Trevor Lawrence,77632,QB,JAX,1,73.1,26,29,7.9,2.86,2,1,3.1,58.6,17,0,11,10.5,36,2,7,15,28.0,57.9,60.9,54.5,0,2,39,1,45.5,48.9,13.9,5,2,0,1,0,1,2.6,186,6.4
Gardner Minshew,41401,QB,IND,1,75.0,24,28,9.3,3.42,2,2,6.5,64.3,18,0,9,0.0,28,0,8,14,78.1,83.9,83.6,57.1,0,1,31,0,0.0,69.6,0.0,0,0,0,2,0,0,0.0,194,6.9
Tommy DeVito,60545,QB,NYG,1,65.2,23,27,6.0,2.85,0,0,0.0,51.9,14,0,16,6.7,37,1,6,21,79.3,39.8,37.5,60.3,1,1,39,0,31.3,67.8,13.5,5,5,0,3,2,2,5.1,86,3.2
Aidan O'Connell,60516,QB,LV,1,77.3,22,27,8.3,2.41,2,2,7.1,59.3,16,0,14,5.9,32,1,7,23,27.8,51.7,53.4,51.8,1,1,34,0,21.4,72.0,9.4,3,0,0,2,1,1,2.9,153,5.7
Josh Allen,46601,QB,BUF,1,79.2,24,26,8.3,2.74,1,2,7.1,57.7,15,0,9,21.1,27,4,7,4,26.7,58.4,66.6,35.8,0,2,29,0,0.0,59.5,0.0,0,1,0,1,1,2,6.9,178,6.8
Brock Purdy,77672,QB,SF,1,82.6,23,26,8.8,2.9,1,2,7.1,73.1,19,0,11,0.0,29,0,11,28,77.6,91.7,90.8,,1,0,31,1,18.2,148.9,6.9,2,0,0,1,3,0,0.0,296,11.4
Jameis Winston,9434,QB,NO,1,58.3,24,25,15.5,2.55,0,2,7.1,52.0,13,0,7,7.1,26,1,5,20,77.2,69.4,68.5,,0,2,29,0,14.3,59.1,3.8,1,0,0,1,2,1,3.4,122,4.9
Kenny Pickett,60515,QB,PIT,1,72.7,22,23,4.7,3.05,0,0,0.0,60.9,14,0,7,12.5,26,2,7,25,77.9,57.3,54.5,64.0,0,0,30,0,14.3,75.6,3.8,1,2,0,1,0,1,3.3,126,5.5
Lamar Jackson,46416,QB,BLT,1,65.0,20,23,11.5,3.15,2,0,0.0,56.5,13,0,11,0.0,30,0,9,3,79.0,59.3,56.5,68.8,1,2,34,1,27.3,67.8,10.0,3,4,0,0,1,2,5.9,223,9.7
Mac Jones,60323,QB,NE,1,84.2,19,20,4.3,2.8,0,0,0.0,75.0,15,0,11,6.3,27,1,9,19,77.1,63.0,56.6,74.3,1,1,27,0,45.5,79.2,18.5,5,2,0,0,0,1,3.7,170,8.5
Derek Carr,8671,QB,NO,1,82.4,17,18,5.1,2.58,0,0,0.0,72.2,13,0,6,7.1,21,1,5,20,23.4,53.9,54.7,57.9,0,0,21,0,33.3,87.7,9.5,2,1,0,1,0,1,4.8,110,6.1
Taylor Heinicke,9896,QB,ATL,1,75.0,12,15,4.1,3.22,0,0,0.0,53.3,8,0,10,11.1,21,1,4,2,76.2,62.8,55.0,74.2,1,0,23,0,30.0,84.0,14.3,3,3,0,2,1,0,0.0,55,3.7
Cooper Rush,12324,QB,DAL,1,77.8,9,9,8.4,1.9,0,1,11.1,77.8,7,0,3,0.0,11,0,4,9,72.6,59.0,55.1,64.5,0,1,11,0,0.0,58.6,0.0,0,1,0,0,0,1,9.1,68,7.6
Bailey Zappe,60396,QB,NE,1,50.0,6,7,8.8,2.36,0,0,0.0,42.9,3,0,1,0.0,7,0,1,19,69.6,35.9,37.8,,0,1,7,0,0.0,13.1,0.0,0,0,0,1,0,1,14.3,25,3.6
Desmond Ridder,55086,QB,ATL,1,66.7,6,6,16.2,2.62,0,0,0.0,66.7,4,0,3,0.0,6,0,2,2,72.9,59.5,56.2,63.6,0,0,9,0,0.0,84.7,0.0,0,0,0,0,0,1,11.1,39,6.5
C.J. Beathard,11859,QB,JAX,1,100.0,2,2,5.5,2.15,0,0,0.0,50.0,1,0,0,50.0,2,1,0,15,63.6,72.7,71.4,,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5
Sam Darnold,29048,QB,SF,1,50.0,2,2,0.0,1.65,0,0,0.0,50.0,1,0,0,0.0,2,0,0,28,69.1,56.0,54.3,60.5,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0
Garrett Wilson,97405,WR,NYJ,1,0.0,1,1,9.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,22,71.8,72.3,53.5,63.1,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
P.J. Walker,12134,QB,CLV,1,0.0,1,1,38.0,5.2,0,0,0.0,0.0,0,0,0,,1,0,0,8,60.4,52.3,53.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Christian Kirk,47546,WR,JAX,1,0.0,1,1,26.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,0,15,19.6,68.5,51.2,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
