player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tyson Bagent,169628,QB,CHI,1,72.0,25,30,7.5,3.37,1,0,0.0,60.0,18,0,12,0.0,37,0,17,6,29.1,63.1,52.7,80.3,1,3,39,0,16.7,65.7,5.4,2,5,0,3,2,4,10.3,223,7.4
Brett Rypien,46487,QB,LA,1,56.0,25,28,9.4,2.88,2,0,0.0,46.4,13,1,10,7.1,33,1,7,26,20.3,54.6,52.6,70.7,0,1,36,2,10.0,45.2,3.0,1,3,0,1,0,3,8.3,130,4.6
Geno Smith,7820,QB,SEA,1,61.9,21,28,10.0,2.79,4,2,6.9,46.4,13,0,16,0.0,34,0,5,29,78.3,59.4,56.0,68.3,1,1,35,0,25.0,49.3,11.8,4,1,0,2,0,2,5.7,157,5.6
Lamar Jackson,46416,QB,BLT,1,88.0,25,26,9.2,2.92,0,0,0.0,80.8,21,0,8,4.5,31,1,9,3,28.4,81.9,77.8,72.7,0,0,31,1,12.5,96.6,3.2,1,4,1,0,0,0,0.0,187,7.2
Jordan Love,40306,QB,GB,1,87.5,24,26,7.5,2.9,0,0,0.0,76.9,20,0,7,4.8,31,1,11,12,78.8,83.2,76.3,80.0,0,0,32,1,42.9,115.5,9.7,3,1,1,1,1,0,0.0,228,8.8
Gardner Minshew,41401,QB,IND,1,77.3,22,26,4.5,2.34,2,0,0.0,65.4,17,0,10,0.0,28,0,8,14,78.7,56.3,54.2,63.1,0,0,32,0,10.0,89.7,3.6,1,1,0,2,1,1,3.1,127,4.9
Aidan O'Connell,60516,QB,LV,1,79.2,24,25,8.3,2.13,0,1,4.0,64.0,16,0,4,15.8,25,3,9,23,76.3,71.8,70.6,,0,0,25,0,0.0,90.3,0.0,0,0,0,1,0,0,0.0,209,8.4
Jalen Hurts,40291,QB,PHI,1,81.0,21,23,9.1,3.16,0,3,11.5,73.9,17,0,14,0.0,32,0,11,24,79.0,79.6,80.9,66.6,0,0,35,1,21.4,130.2,9.4,3,6,0,2,2,1,2.9,207,9.0
Clayton Tune,77652,QB,ARZ,1,72.2,18,20,3.2,2.99,2,0,0.0,55.0,11,0,17,15.4,32,2,4,1,77.9,28.8,27.7,56.5,0,2,34,0,41.2,20.8,21.9,7,5,0,0,0,3,8.8,58,2.9
Tommy DeVito,60545,QB,NYG,1,85.0,20,20,8.2,3.46,0,0,0.0,75.0,15,0,15,11.8,30,2,8,21,77.4,69.3,75.1,47.6,0,2,30,0,40.0,78.1,20.0,6,4,0,0,1,1,3.3,175,8.8
Daniel Jones,39395,QB,NYG,1,44.4,9,9,13.6,3.08,0,0,0.0,44.4,4,0,4,0.0,12,0,2,21,73.0,41.8,36.8,65.4,0,0,12,0,50.0,51.6,16.7,2,1,0,0,0,1,8.3,25,2.8
Tyler Huntley,46448,QB,BLT,1,71.4,7,7,6.3,1.77,0,0,0.0,71.4,5,0,0,0.0,7,0,3,3,72.7,51.1,46.9,62.6,0,0,7,0,,123.8,0.0,0,0,0,0,1,1,14.3,38,5.4
Jaren Hall,82094,QB,MIN,1,83.3,6,6,5.2,3.03,0,0,0.0,83.3,5,0,2,0.0,8,0,3,18,70.3,54.7,62.5,49.9,0,0,8,0,0.0,118.8,0.0,0,2,0,0,0,0,0.0,78,13.0
Taysom Hill,12112,TE,NO,1,100.0,1,1,12.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,20,75.1,75.9,70.7,72.7,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0
