player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Justin Fields,82118,QB,CHI,1,68.2,22,29,12.2,3.06,2,3,10.3,51.7,15,0,17,0.0,33,0,10,6,80.1,77.9,68.1,82.1,0,0,33,0,17.6,125.3,9.1,3,1,0,5,4,0,0.0,282,9.7
Jared Goff,10635,QB,DET,1,92.3,26,28,6.5,2.57,0,3,10.7,71.4,20,0,12,16.7,30,4,11,11,77.9,93.9,92.8,65.1,0,0,30,0,16.7,132.4,6.7,2,0,0,2,3,0,0.0,236,8.4
Zach Wilson,82096,QB,NYJ,1,84.0,25,26,6.8,2.81,1,1,3.7,73.1,19,0,10,9.5,33,2,10,22,21.9,66.3,58.0,80.9,0,1,35,0,40.0,78.8,12.1,4,3,0,0,0,2,5.7,199,7.7
Derek Carr,8671,QB,NO,1,72.0,25,26,9.5,2.78,0,3,11.5,69.2,18,0,7,0.0,29,0,11,20,77.4,79.8,79.7,57.8,0,0,29,1,28.6,114.7,6.9,2,1,0,1,2,1,3.4,183,7.0
Brock Purdy,77672,QB,SF,1,81.8,22,25,9.0,2.26,2,3,10.7,68.0,17,0,8,5.6,27,1,12,28,77.4,85.3,85.5,,0,0,30,1,12.5,140.3,3.7,1,0,0,1,4,0,0.0,252,10.1
Dak Prescott,10769,QB,DAL,1,62.5,24,24,11.9,2.76,0,1,4.2,58.3,14,0,14,6.7,27,1,5,9,77.1,46.0,44.3,62.6,0,3,27,0,21.4,51.6,11.1,3,0,0,0,1,2,7.4,153,6.4
Mac Jones,60323,QB,NE,1,57.1,21,22,9.4,2.48,1,1,4.2,54.5,12,0,10,0.0,24,0,4,19,25.5,55.7,65.1,41.6,0,2,26,0,20.0,30.5,8.3,2,0,0,0,0,2,7.7,110,5.0
Daniel Jones,39395,QB,NYG,1,77.8,18,20,7.1,2.66,1,2,9.5,70.0,14,0,12,0.0,27,0,7,21,78.0,87.1,78.6,82.5,0,0,28,0,50.0,85.2,22.2,6,1,0,1,0,0,0.0,119,6.0
Gardner Minshew,41401,QB,IND,1,84.6,13,14,4.7,2.93,0,0,0.0,78.6,11,0,8,0.0,15,0,7,14,74.9,72.5,74.6,53.9,0,0,18,1,0.0,112.8,0.0,0,1,0,1,0,0,0.0,155,11.1
Tyrod Taylor,6332,QB,NYG,1,90.9,11,12,6.4,3.0,0,0,0.0,75.0,9,0,10,10.0,16,1,5,21,74.5,48.7,51.4,53.0,0,0,18,0,10.0,94.4,6.3,1,3,0,1,0,0,0.0,86,7.2
Anthony Richardson,124393,QB,IND,1,81.8,11,12,9.5,2.51,0,1,7.7,75.0,9,0,5,0.0,13,0,5,14,21.9,50.0,54.5,50.2,0,0,14,1,20.0,98.6,7.7,1,0,0,1,0,1,7.1,98,8.2
Bailey Zappe,60396,QB,NE,1,33.3,9,9,14.4,2.98,0,0,0.0,33.3,3,0,3,0.0,9,0,0,19,70.9,31.5,33.0,,0,0,9,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,22,2.4
Cooper Rush,12324,QB,DAL,1,100.0,2,2,0.5,1.97,0,0,0.0,100.0,2,0,1,0.0,3,0,0,9,67.4,60.9,59.9,60.0,0,0,3,0,100.0,83.3,33.3,1,0,0,0,0,0,0.0,8,4.0
Drake London,86519,WR,ATL,1,100.0,1,1,12.0,4.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,2,69.5,74.4,69.5,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Derrick Henry,10679,HB,TEN,1,0.0,1,1,22.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,31,76.0,60.9,57.4,59.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sam Darnold,29048,QB,SF,1,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,28,64.5,62.2,60.4,60.0,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
