player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kenny Pickett,60515,QB,PIT,1,64.0,25,28,8.6,2.89,0,1,3.4,57.1,16,0,15,0.0,30,0,11,25,78.2,77.1,72.0,74.4,0,0,32,0,6.7,108.5,3.3,1,1,0,3,2,0,0.0,235,8.4
Tua Tagovailoa,60326,QB,MIA,1,88.5,26,26,6.0,2.13,0,0,0.0,88.5,23,0,2,0.0,26,0,15,17,76.8,87.8,86.0,,0,0,27,0,0.0,155.8,0.0,0,0,0,0,4,0,0.0,309,11.9
Ryan Tannehill,7014,QB,TEN,1,69.6,23,25,10.1,2.37,0,3,11.1,52.0,13,0,12,18.8,30,3,5,31,77.6,70.6,69.5,,1,0,32,0,41.7,62.8,16.7,5,0,0,1,0,0,0.0,104,4.2
Baker Mayfield,46518,QB,TB,1,68.0,25,25,11.5,2.72,0,0,0.0,60.0,15,0,8,11.8,28,2,10,30,77.6,60.2,61.4,55.7,0,1,31,0,25.0,73.1,7.1,2,1,0,0,1,1,3.2,146,5.8
Justin Fields,82118,QB,CHI,1,60.0,20,22,15.1,3.49,0,2,9.1,50.0,11,0,14,8.3,29,1,6,6,78.9,71.6,71.0,67.7,0,1,29,2,21.4,58.9,10.3,3,4,0,2,1,0,0.0,100,4.5
Joshua Dobbs,11890,QB,ARZ,1,81.0,21,21,6.4,2.32,0,1,3.7,81.0,17,0,8,0.0,25,0,8,1,78.9,78.4,67.1,90.4,0,0,32,0,25.0,120.0,8.0,2,1,0,0,1,0,0.0,189,9.0
Derek Carr,8671,QB,NO,1,76.5,17,18,8.4,2.55,1,1,5.6,72.2,13,0,8,0.0,21,0,6,20,75.4,50.9,50.8,,0,0,21,0,37.5,104.6,14.3,3,0,0,0,1,1,4.8,103,5.7
Jameis Winston,9434,QB,NO,1,66.7,15,16,7.9,2.12,0,1,6.3,62.5,10,0,3,0.0,17,0,3,20,74.2,69.4,68.5,,0,0,17,1,33.3,80.5,5.9,1,0,0,1,0,0,0.0,101,6.3
Blaine Gabbert,6162,QB,KC,1,60.0,5,5,6.8,2.4,0,0,0.0,60.0,3,0,2,0.0,5,0,2,16,70.8,40.2,38.3,60.0,0,2,6,0,0.0,38.3,0.0,0,0,0,0,0,1,16.7,31,6.2
Mike White,46453,QB,MIA,1,100.0,2,2,17.5,2.4,0,1,50.0,100.0,2,0,0,0.0,2,0,1,17,66.1,88.2,87.5,60.0,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,67,33.5
C.J. Beathard,11859,QB,JAX,1,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0,0.0,2,0,1,15,63.6,55.1,55.1,,0,0,2,0,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5
Keenan Allen,7857,WR,LAC,1,100.0,1,1,23.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,27,24.2,80.9,73.6,,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0
Tyrod Taylor,6332,QB,NYG,1,0.0,1,1,9.0,4.0,0,0,0.0,0.0,0,0,1,,2,0,0,21,63.6,41.9,46.0,58.3,0,0,2,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
