player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Howell,97599,QB,WAS,1,87.5,32,39,6.0,2.91,3,2,4.8,69.2,27,0,15,3.6,45,1,11,32,80.4,70.4,66.7,72.1,0,0,51,0,26.7,108.8,8.9,4,2,0,4,2,0,0.0,299,7.7
Dak Prescott,10769,QB,DAL,1,83.8,37,38,5.0,2.5,0,1,2.5,81.6,31,0,13,0.0,41,0,16,9,80.4,70.4,66.7,71.2,1,0,43,0,7.7,112.2,2.4,1,1,0,0,2,1,2.3,255,6.7
Daniel Jones,39395,QB,NYG,1,79.4,34,37,9.8,2.87,1,2,5.4,70.3,26,0,13,3.7,44,1,17,21,80.7,92.5,86.1,90.6,0,1,45,0,23.1,103.5,6.8,3,4,0,2,2,0,0.0,321,8.7
Josh Allen,46601,QB,BUF,1,91.4,35,37,4.7,2.81,0,1,2.6,83.8,31,0,9,3.1,39,1,17,4,79.9,82.7,78.5,73.3,0,0,42,0,22.2,124.5,5.1,2,0,0,2,3,0,0.0,274,7.4
Derek Carr,8671,QB,NO,1,65.6,32,36,9.6,2.35,2,2,5.3,58.3,21,0,10,0.0,40,0,11,20,79.9,61.1,60.2,60.5,0,1,42,0,40.0,65.5,10.0,4,0,0,2,0,1,2.4,228,6.3
Jared Goff,10635,QB,DET,1,85.3,34,35,8.1,2.64,0,3,8.1,80.0,28,0,13,3.4,37,1,17,11,78.9,80.2,78.6,,0,1,39,0,15.4,121.8,5.4,2,0,0,1,3,1,2.6,323,9.2
Baker Mayfield,46518,QB,TB,1,83.9,31,34,8.2,3.04,1,2,5.7,76.5,26,0,18,0.0,37,0,10,30,79.4,76.8,73.5,69.4,0,0,38,0,0.0,115.8,0.0,0,3,0,2,1,1,2.6,328,9.6
Bryce Young,123943,QB,CAR,1,74.2,31,33,6.8,3.19,0,1,2.9,66.7,22,0,19,4.3,39,1,9,5,21.5,57.2,50.8,82.9,1,0,42,0,21.1,87.1,10.3,4,2,0,1,1,3,7.1,153,4.6
Lamar Jackson,46416,QB,BLT,1,75.8,33,33,9.5,2.85,0,2,5.7,72.7,24,0,7,4.0,39,1,15,3,32.3,81.5,79.9,68.4,0,0,44,0,0.0,112.8,0.0,0,6,0,0,2,1,2.3,237,7.2
Russell Wilson,7077,QB,DEN,1,73.1,26,32,11.7,3.43,1,2,5.7,56.3,18,0,22,5.3,42,1,11,10,30.0,62.5,51.7,89.7,1,1,45,0,31.8,107.3,16.7,7,3,1,3,3,2,4.4,308,9.6
Desmond Ridder,55086,QB,ATL,1,69.0,29,32,9.0,3.02,0,1,2.8,59.4,19,0,20,5.0,38,1,12,2,80.3,45.1,43.4,57.4,0,1,42,0,5.0,79.8,2.6,1,5,0,3,1,4,9.5,237,7.4
Joshua Dobbs,11890,QB,ARZ,1,78.6,28,31,10.3,2.73,1,1,2.9,67.7,21,0,13,4.5,32,1,12,1,78.9,76.7,68.4,90.6,1,0,35,1,0.0,99.9,0.0,0,1,0,1,1,1,2.9,228,7.4
Tua Tagovailoa,60326,QB,MIA,1,76.7,30,30,8.9,1.98,0,2,6.5,70.0,21,0,6,8.7,33,2,15,17,78.3,75.7,75.8,55.7,0,1,34,0,16.7,92.2,3.0,1,1,0,0,1,1,2.9,249,8.3
Kenny Pickett,60515,QB,PIT,1,63.0,27,30,6.6,2.76,2,0,0.0,50.0,15,0,14,11.8,32,2,6,25,78.7,35.0,36.3,54.6,0,1,32,0,14.3,71.8,6.3,2,0,0,1,1,2,6.3,222,7.4
Justin Fields,82118,QB,CHI,1,64.0,25,29,7.6,3.17,1,1,3.3,55.2,16,0,14,0.0,36,0,10,6,28.2,52.3,49.1,68.6,2,2,37,0,42.9,61.1,16.7,6,1,0,1,1,2,5.4,211,7.3
Zach Wilson,82096,QB,NYJ,1,60.9,23,27,10.8,3.02,0,1,3.4,44.4,12,0,20,14.3,34,2,8,22,78.7,48.5,45.3,66.3,2,3,36,0,15.0,38.1,8.8,3,4,1,1,1,3,8.3,170,6.3
Jordan Love,40306,QB,GB,1,60.9,23,25,8.2,2.47,1,2,7.4,56.0,14,0,6,0.0,27,0,11,12,77.4,65.9,64.7,68.2,1,0,29,1,16.7,113.5,3.7,1,1,0,0,3,1,3.4,151,6.0
Brock Purdy,77672,QB,SF,1,70.8,24,25,9.3,2.18,0,0,0.0,68.0,17,0,8,0.0,28,0,11,28,77.9,65.1,61.1,71.0,0,0,30,0,12.5,93.1,3.6,1,0,0,1,0,0,0.0,206,8.2
Ryan Tannehill,7014,QB,TEN,1,95.7,23,24,9.4,2.5,1,2,7.7,83.3,20,0,8,9.1,29,2,9,31,77.8,92.5,91.6,63.1,0,0,31,0,62.5,123.3,17.2,5,0,0,0,1,0,0.0,246,10.3
Jimmy Garoppolo,8697,QB,LV,1,72.7,22,24,9.5,3.05,1,0,0.0,66.7,16,0,4,0.0,25,0,10,23,76.6,61.5,61.9,58.3,0,2,26,0,0.0,68.9,0.0,0,1,0,1,1,1,3.8,185,7.7
Gardner Minshew,41401,QB,IND,1,90.9,22,23,6.0,2.34,0,0,0.0,82.6,19,0,7,5.0,25,1,9,14,76.3,76.8,81.0,48.0,0,0,25,0,0.0,112.1,0.0,0,2,0,1,1,0,0.0,171,7.4
Jalen Hurts,40291,QB,PHI,1,86.4,22,23,9.4,3.25,0,1,4.2,78.3,18,0,11,5.3,31,1,5,24,79.5,74.0,73.6,64.7,0,1,32,0,36.4,98.0,12.9,4,4,0,1,1,1,3.1,193,8.4
Anthony Richardson,124393,QB,IND,1,77.8,9,10,1.9,2.5,0,0,0.0,60.0,6,0,2,14.3,10,1,4,14,73.6,73.2,69.6,67.0,0,0,11,0,0.0,75.4,0.0,0,0,0,1,0,1,9.1,56,5.6
Christian Kirk,47546,WR,JAX,1,100.0,1,1,-1.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,15,72.0,66.6,60.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Taysom Hill,12112,TE,NO,1,100.0,1,1,5.0,1.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,20,73.4,77.6,60.1,84.7,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
