player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Justin Fields,82118,QB,CHI,1,79.4,34,37,3.6,3.19,1,1,2.6,64.9,24,0,26,11.1,49,3,14,6,34.1,60.9,49.4,82.0,1,1,52,0,15.4,78.2,8.2,4,7,0,1,1,2,3.8,216,5.8
Jared Goff,10635,QB,DET,1,82.8,29,35,7.0,2.34,3,1,2.8,62.9,22,0,10,8.3,36,2,11,11,79.4,76.5,73.8,66.5,0,0,37,1,10.0,94.0,2.8,1,0,1,2,1,0,0.0,252,7.2
Russell Wilson,7077,QB,DEN,1,87.1,31,34,5.0,2.74,0,1,2.6,79.4,27,0,8,0.0,37,0,11,10,28.6,66.4,74.4,29.4,0,0,42,0,25.0,108.0,5.4,2,1,1,2,2,1,2.4,177,5.2
Ryan Tannehill,7014,QB,TEN,1,58.1,31,34,9.6,3.09,2,0,0.0,47.1,16,0,17,11.1,40,2,8,31,79.5,49.1,51.4,49.1,0,3,43,0,17.6,28.8,7.5,3,3,0,1,0,4,9.3,198,5.8
Baker Mayfield,46518,QB,TB,1,73.3,30,34,7.3,2.66,2,1,2.9,61.8,21,0,9,4.5,38,1,10,30,79.8,80.8,79.9,64.0,0,0,38,0,11.1,94.4,2.6,1,3,0,2,2,0,0.0,173,5.1
Jalen Hurts,40291,QB,PHI,1,79.3,29,33,9.7,3.25,0,1,2.9,66.7,22,0,16,4.3,38,1,9,24,23.5,58.0,71.7,30.5,1,0,42,0,18.8,89.2,7.9,3,2,0,3,1,2,4.8,170,5.2
Derek Carr,8671,QB,NO,1,71.9,32,33,12.3,2.89,0,2,5.9,69.7,23,0,17,0.0,38,0,12,20,79.3,68.7,68.4,57.9,1,1,39,0,23.5,96.1,10.5,4,1,0,0,1,1,2.6,305,9.2
Justin Herbert,28237,QB,LAC,1,74.2,31,33,7.5,2.61,0,1,2.7,69.7,23,0,15,0.0,42,0,13,27,80.1,69.3,64.4,74.0,0,0,46,1,20.0,99.1,7.1,3,4,0,2,1,0,0.0,228,6.9
Trevor Lawrence,77632,QB,JAX,1,80.6,31,32,7.0,2.34,1,3,9.1,75.0,24,0,8,4.0,35,1,11,15,79.6,86.3,84.4,67.6,0,1,36,0,25.0,103.8,5.7,2,1,0,0,2,1,2.8,241,7.5
Sam Howell,97599,QB,WAS,1,78.6,28,31,7.7,2.96,1,0,0.0,61.3,19,0,13,13.6,40,3,11,32,27.4,61.4,61.5,57.5,0,1,46,0,46.2,77.6,15.0,6,2,0,2,1,2,4.3,202,6.5
Joe Burrow,28022,QB,CIN,1,60.7,28,31,8.3,2.32,0,0,0.0,45.2,14,0,12,17.6,33,3,3,7,78.5,43.0,45.2,60.0,2,0,35,1,16.7,52.2,6.1,2,0,0,1,0,0,0.0,82,2.6
Joshua Dobbs,11890,QB,ARZ,1,73.3,30,30,5.8,2.46,0,0,0.0,70.0,21,0,9,4.5,34,1,9,1,28.5,44.4,50.9,36.4,0,0,38,0,33.3,78.8,8.8,3,0,0,0,0,3,7.9,132,4.4
Brock Purdy,77672,QB,SF,1,80.8,26,29,8.5,2.9,2,0,0.0,65.5,19,0,15,9.5,34,2,14,28,20.3,73.2,70.6,66.2,0,0,34,0,20.0,111.3,8.8,3,2,0,1,2,2,5.9,220,7.6
Deshaun Watson,11767,QB,CLV,1,69.2,26,29,10.7,3.26,0,1,3.4,55.2,16,0,13,11.1,35,2,10,8,78.9,66.8,63.1,66.9,3,1,35,1,15.4,67.3,5.7,2,4,0,0,1,0,0.0,154,5.3
Daniel Jones,39395,QB,NYG,1,65.4,26,28,5.7,3.15,0,0,0.0,53.6,15,0,28,11.8,42,2,7,21,32.8,41.6,43.1,50.1,1,2,46,0,25.0,33.6,16.7,7,7,0,1,0,3,6.5,112,4.0
Jordan Love,40306,QB,GB,1,63.0,27,27,10.6,2.8,0,0,0.0,55.6,15,0,6,11.8,30,2,10,12,26.3,60.8,57.7,67.5,0,0,30,1,16.7,123.2,3.3,1,2,0,0,3,1,3.3,245,9.1
Geno Smith,7820,QB,SEA,1,81.8,22,26,6.2,2.76,0,0,0.0,61.5,16,0,13,11.1,29,2,7,29,77.9,59.2,59.5,58.3,1,0,33,0,15.4,84.1,6.9,2,1,0,3,1,0,0.0,112,4.3
Jimmy Garoppolo,8697,QB,LV,1,80.8,26,26,7.8,2.9,0,1,3.4,76.9,20,0,4,4.8,29,1,13,23,28.6,81.1,85.7,51.6,0,1,32,0,0.0,107.9,0.0,0,3,0,0,2,0,0.0,200,7.7
Dak Prescott,10769,QB,DAL,1,77.3,22,24,7.9,2.11,1,1,3.7,54.2,13,0,5,23.5,24,4,8,9,77.1,72.8,70.5,62.8,1,0,27,0,0.0,72.0,0.0,0,0,0,0,0,0,0.0,143,6.0
Lamar Jackson,46416,QB,BLT,1,90.0,20,22,5.1,2.87,0,1,3.8,77.3,17,0,12,5.6,30,1,10,3,19.7,63.0,63.3,58.5,1,1,34,1,33.3,79.5,13.3,4,4,0,1,0,3,8.8,169,7.7
Zach Wilson,82096,QB,NYJ,1,88.2,17,21,4.6,3.26,0,0,0.0,66.7,14,0,11,6.7,24,1,7,22,77.0,52.4,49.6,63.1,1,1,24,0,18.2,81.4,8.3,2,1,0,3,1,1,4.2,140,6.7
Desmond Ridder,55086,QB,ATL,1,94.1,17,18,3.2,2.63,0,0,0.0,83.3,15,0,5,6.3,22,1,6,2,24.7,52.1,51.8,57.9,0,0,24,0,80.0,111.8,18.2,4,0,0,1,1,1,4.2,115,6.4
Tyrod Taylor,6332,QB,NYG,1,100.0,2,2,-5.5,1.85,0,0,0.0,100.0,2,0,1,0.0,2,0,0,21,65.5,58.6,62.1,58.3,0,0,3,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0
Gardner Minshew,41401,QB,IND,1,0.0,2,2,4.0,3.45,0,0,0.0,0.0,0,0,1,,2,0,0,14,63.6,44.3,45.5,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cooper Rush,12324,QB,DAL,1,0.0,1,1,10.0,1.4,0,0,0.0,0.0,0,0,0,,1,0,0,9,60.4,48.7,49.5,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jake Browning,46401,QB,CIN,1,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,0,1,,1,0,0,7,64.5,55.2,55.1,60.0,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aaron Rodgers,2241,QB,NYJ,1,,0,1,,4.15,0,0,0.0,0.0,0,0,2,,2,0,0,22,65.5,39.4,41.1,,0,0,3,0,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
