player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jared Goff,10635,QB,LA,1,61.8,34,38,12.3,2.82,0,3,7.5,50.0,19,0,8,9.5,39,2,10,26,79.2,68.3,66.0,63.9,0,1,41,0,0.0,72.0,0.0,0,1,0,4,2,1,2.4,198,5.2
Deshaun Watson,11767,QB,HST,1,80.6,36,37,9.1,2.62,0,3,7.7,75.7,28,0,11,3.4,42,1,18,13,79.8,80.7,76.6,72.9,0,0,44,0,18.2,138.9,4.8,2,3,1,0,4,0,0.0,335,9.1
Kirk Cousins,7102,QB,MIN,1,70.6,34,36,10.4,2.81,0,2,4.8,66.7,24,0,15,0.0,37,0,14,18,79.5,69.4,68.4,,1,3,43,0,6.7,90.4,2.7,1,0,0,1,3,2,4.7,343,9.5
Aaron Rodgers,2241,QB,GB,1,58.1,31,35,9.6,2.95,0,2,5.6,45.7,16,1,18,11.1,41,2,10,12,79.3,44.7,45.8,61.8,0,2,42,2,22.2,35.4,9.8,4,2,0,4,0,3,7.1,160,4.6
Jimmy Garoppolo,8697,QB,SF,1,78.8,33,33,4.8,2.24,0,0,0.0,69.7,23,0,4,11.5,34,3,16,28,78.9,66.2,65.4,59.7,0,0,35,0,0.0,124.3,0.0,0,1,0,0,3,1,2.9,268,8.1
Matthew Stafford,4924,QB,DET,1,70.0,30,31,10.0,2.23,1,2,5.7,61.3,19,0,9,9.5,32,2,10,11,79.4,72.9,69.1,71.2,0,1,37,0,0.0,80.4,0.0,0,1,0,0,1,0,0.0,223,7.2
Teddy Bridgewater,8667,QB,CAR,1,80.8,26,29,9.5,3.02,0,1,3.0,55.2,16,0,12,23.8,40,5,10,5,79.8,59.5,63.2,54.6,0,2,44,1,33.3,50.4,10.0,4,7,0,3,0,1,2.3,216,7.4
Tom Brady,698,QB,TB,1,76.9,26,27,9.1,2.36,0,3,10.7,63.0,17,0,5,15.0,27,3,9,30,77.0,79.9,78.2,,0,0,28,0,0.0,104.9,0.0,0,0,0,1,2,0,0.0,166,6.1
Ryan Fitzpatrick,2467,QB,MIA,1,80.0,25,27,7.3,2.37,1,0,0.0,66.7,18,0,11,10.0,30,2,12,17,77.4,53.1,50.6,64.0,1,2,30,1,18.2,93.3,6.7,2,1,0,0,3,3,10.0,191,7.1
Lamar Jackson,46416,QB,BLT,1,78.3,23,27,6.7,3.38,2,0,0.0,59.3,16,0,14,11.1,33,2,12,3,79.8,87.5,77.5,86.8,0,0,37,0,21.4,92.5,9.1,3,3,0,2,1,0,0.0,186,6.9
Josh Allen,46601,QB,BUF,1,62.5,24,27,11.2,3.26,1,1,3.2,51.9,14,0,17,6.7,31,1,10,4,79.4,64.6,60.2,68.8,0,1,35,0,0.0,73.4,0.0,0,4,0,2,2,1,2.9,122,4.5
Patrick Mahomes,11765,QB,KC,1,88.5,26,26,6.5,3.27,0,1,3.8,80.8,21,0,12,8.7,34,2,11,16,28.1,61.3,68.6,45.1,0,0,34,0,8.3,128.4,2.9,1,7,0,0,2,1,2.9,225,8.7
Cam Newton,6153,QB,NE,1,70.8,24,25,6.5,2.78,1,0,0.0,68.0,17,0,14,0.0,32,0,8,19,79.3,70.2,53.2,78.4,0,2,33,0,28.6,51.6,12.5,4,3,0,0,0,0,0.0,157,6.3
Drew Lock,39517,QB,DEN,1,56.5,23,24,18.6,2.98,0,5,20.0,41.7,10,0,6,23.1,27,3,7,10,26.8,67.5,72.7,39.8,0,2,28,1,33.3,34.9,7.4,2,1,0,1,0,4,14.3,189,7.9
Kyler Murray,38334,QB,ARZ,1,55.6,18,24,11.7,2.82,1,1,3.8,37.5,9,0,5,10.0,28,1,8,1,79.1,61.2,52.6,73.3,0,0,30,0,20.0,93.8,3.6,1,3,0,5,2,0,0.0,188,7.8
Ben Roethlisberger,1732,QB,PIT,1,76.2,21,22,8.3,2.03,1,2,8.3,63.6,14,0,4,12.5,24,2,5,25,77.4,78.7,76.0,65.7,0,0,26,0,50.0,100.9,8.3,2,0,0,0,1,1,3.8,162,7.4
Daniel Jones,39395,QB,NYG,1,72.2,18,19,7.9,2.8,1,1,5.0,63.2,12,0,10,7.7,21,1,9,21,77.7,73.6,68.1,72.4,0,1,22,1,10.0,74.9,4.8,1,1,0,0,1,0,0.0,112,5.9
Baker Mayfield,46518,QB,CLV,1,68.8,16,18,7.3,3.36,1,0,0.0,55.6,10,0,10,9.1,23,1,6,8,76.6,31.9,32.7,58.3,0,2,26,1,40.0,54.9,17.4,4,1,0,1,1,3,11.5,119,6.6
Case Keenum,7323,QB,CLV,1,55.6,9,10,3.6,2.11,0,0,0.0,50.0,5,0,2,0.0,10,0,2,8,71.4,44.7,45.4,,0,0,10,0,0.0,62.9,0.0,0,0,0,1,0,0,0.0,46,4.6
Julian Edelman,5156,WR,NE,1,100.0,2,2,-1.5,3.85,0,0,0.0,100.0,2,0,0,0.0,2,0,2,19,66.9,58.4,61.6,,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,38,19.0
Tua Tagovailoa,60326,QB,MIA,1,100.0,2,2,4.0,2.9,0,0,0.0,100.0,2,0,1,0.0,2,0,1,17,63.6,72.8,71.4,,0,0,2,0,0.0,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5
Mason Rudolph,46569,QB,PIT,1,100.0,1,1,-2.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,25,68.2,62.6,60.4,60.5,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Blaine Gabbert,6162,QB,TB,1,0.0,1,1,1.0,2.95,0,0,0.0,0.0,0,0,1,,2,0,0,30,67.8,53.1,60.1,53.7,0,0,2,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Randall Cobb,6216,WR,HST,1,0.0,1,1,16.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,0,13,67.0,56.2,46.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
