player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Darnold,29048,QB,NYJ,1,80.0,30,32,4.7,2.44,0,1,2.9,65.6,21,0,12,12.5,34,3,11,22,78.8,86.3,83.6,64.7,2,0,37,0,8.3,90.5,2.9,1,1,0,0,1,0,0.0,179,5.6
Aaron Rodgers,2241,QB,GB,1,73.3,30,30,9.9,2.85,0,3,8.3,60.0,18,0,6,18.2,33,4,13,12,78.9,89.4,89.7,54.5,0,0,39,1,16.7,107.6,3.0,1,2,0,0,2,0,0.0,240,8.0
Mitchell Trubisky,11757,QB,CHI,1,74.1,27,28,8.7,3.2,1,3,10.7,64.3,18,0,7,10.0,33,2,12,6,78.6,80.2,78.4,64.7,0,2,33,0,57.1,78.0,12.1,4,1,0,0,2,0,0.0,190,6.8
Russell Wilson,7077,QB,SEA,1,92.0,25,28,9.2,3.32,0,2,6.7,75.0,21,0,14,8.7,35,2,15,29,78.6,88.8,81.8,80.7,0,1,37,1,14.3,132.1,5.7,2,5,0,3,5,0,0.0,288,10.3
Jared Goff,10635,QB,LA,1,83.3,24,27,8.6,2.82,0,2,6.9,74.1,20,0,11,0.0,30,0,18,26,78.9,86.8,84.6,68.9,1,0,32,0,9.1,142.1,3.3,1,2,0,2,3,0,0.0,267,9.9
Kirk Cousins,7102,QB,MIN,1,58.3,24,26,12.6,3.0,0,0,0.0,42.3,11,0,11,21.4,29,3,5,18,77.9,55.5,55.2,,0,3,33,0,27.3,15.9,10.3,3,0,1,1,0,3,9.1,113,4.3
Philip Rivers,1725,QB,IND,1,83.3,24,25,9.3,2.34,1,3,10.7,76.0,19,0,7,5.0,27,1,10,14,78.2,79.3,78.9,58.3,0,1,30,0,28.6,97.8,7.4,2,0,0,0,1,1,3.3,214,8.6
Lamar Jackson,46416,QB,BLT,1,81.8,22,24,7.7,3.2,1,0,0.0,75.0,18,0,12,0.0,32,0,12,3,80.3,61.7,64.1,56.5,0,0,32,0,33.3,113.9,12.5,4,4,0,1,1,0,0.0,204,8.5
Ryan Tannehill,7014,QB,TEN,1,78.3,23,24,8.7,2.79,0,2,7.4,75.0,18,0,8,0.0,27,0,12,31,77.9,80.9,81.9,55.3,0,0,30,0,12.5,145.7,3.7,1,2,0,1,4,0,0.0,239,10.0
Baker Mayfield,46518,QB,CLV,1,81.0,21,23,10.2,3.38,0,2,8.7,69.6,16,0,8,5.9,24,1,10,8,76.7,75.1,74.7,66.1,0,1,24,1,0.0,110.6,0.0,0,1,0,2,2,1,4.2,219,9.5
Jimmy Garoppolo,8697,QB,SF,1,87.5,16,16,6.0,2.69,0,2,11.8,87.5,14,0,7,0.0,17,0,9,28,74.5,90.2,88.3,,0,0,18,0,14.3,140.4,5.9,1,0,0,0,2,0,0.0,131,8.2
Nick Mullens,12282,QB,SF,1,72.7,11,11,3.9,2.37,0,0,0.0,72.7,8,0,6,0.0,13,0,3,28,22.2,51.7,50.6,60.0,0,1,14,0,33.3,51.7,15.4,2,0,0,0,0,1,7.1,71,6.5
Drew Lock,39517,QB,DEN,1,20.0,5,5,19.6,3.6,0,0,0.0,20.0,1,0,4,0.0,6,0,1,10,16.7,33.4,34.7,,0,0,7,0,25.0,43.8,16.7,1,0,0,0,0,1,14.3,20,4.0
Russell Gage,44771,WR,ATL,1,100.0,1,1,38.0,2.3,0,1,100.0,0.0,0,0,0,100.0,1,1,0,2,69.5,76.3,86.9,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chris Jones,6798,P,DAL,1,100.0,1,1,9.0,2.3,0,0,0.0,0.0,0,0,0,100.0,1,1,0,9,60.4,53.6,56.5,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andy Dalton,6187,QB,DAL,1,,0,1,,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,9,60.4,59.6,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
