player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Aaron Rodgers,2241,QB,GB,1,89.7,29,31,8.3,2.38,1,4,12.1,80.6,25,0,5,3.8,33,1,14,12,78.3,91.8,90.7,63.3,0,0,35,0,20.0,147.2,3.0,1,1,0,1,4,0,0.0,305,9.8
Tua Tagovailoa,60326,QB,MIA,1,84.0,25,28,10.1,2.68,0,1,3.1,71.4,20,0,11,4.8,34,1,14,17,79.7,66.1,65.1,67.2,0,0,39,1,27.3,122.3,8.8,3,3,1,2,2,1,2.6,248,8.9
Kyler Murray,38334,QB,ARZ,1,87.5,24,26,11.2,3.23,2,2,6.5,80.8,21,0,10,0.0,32,0,18,1,29.3,75.5,66.7,80.2,0,0,37,0,10.0,150.5,3.1,1,5,0,0,3,2,5.4,283,10.9
Joe Flacco,4332,QB,NYJ,1,75.0,24,25,13.7,2.79,0,3,11.1,72.0,18,0,11,0.0,26,0,12,22,77.0,76.0,74.5,,0,1,28,0,9.1,128.7,3.8,1,0,0,1,3,2,7.1,262,10.5
Lamar Jackson,46416,QB,BLT,1,87.0,23,23,4.0,3.05,0,0,0.0,82.6,19,0,7,5.0,29,1,10,3,79.5,66.7,70.5,56.2,0,0,30,0,28.6,97.5,6.9,2,4,0,0,0,1,3.3,170,7.4
Derek Carr,8671,QB,LV,1,63.6,22,23,12.7,2.62,0,4,17.4,56.5,13,1,8,7.1,26,1,7,23,25.2,76.3,73.5,66.0,1,0,26,1,12.5,108.1,3.8,1,2,0,0,2,2,7.7,165,7.2
Ryan Tannehill,7014,QB,TEN,1,60.0,20,21,10.4,2.53,0,1,4.8,47.6,10,0,11,16.7,25,2,7,31,76.9,66.5,62.3,69.4,1,0,25,0,27.3,104.9,12.0,3,1,0,0,2,1,4.0,158,7.5
Kirk Cousins,7102,QB,MIN,1,72.2,18,20,12.3,3.0,1,1,4.8,65.0,13,0,9,0.0,21,0,11,18,75.6,69.2,70.4,,1,0,22,2,11.1,141.7,4.8,1,0,0,0,3,0,0.0,220,11.0
Chase Daniel,5214,QB,DET,1,83.3,12,13,8.2,2.11,0,0,0.0,61.5,8,0,1,20.0,14,2,6,11,73.2,45.0,46.7,58.3,0,1,14,0,0.0,77.1,0.0,0,1,1,0,1,1,7.1,94,7.2
Kyle Allen,26152,QB,WAS,1,100.0,6,7,5.0,2.47,1,0,0.0,71.4,5,0,0,16.7,7,1,3,32,70.3,81.7,79.9,,0,0,8,0,,98.5,0.0,0,0,0,0,0,0,0.0,62,8.9
Mason Rudolph,46569,QB,PIT,1,66.7,3,3,5.0,2.27,0,0,0.0,66.7,2,0,1,0.0,3,0,0,25,66.9,46.9,47.9,,0,0,4,0,0.0,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0
Taysom Hill,12112,QB,NO,1,100.0,2,2,9.5,3.3,0,0,0.0,100.0,2,0,0,0.0,3,0,3,20,20.3,82.0,63.4,74.7,0,0,3,0,,118.8,0.0,0,1,0,0,0,1,33.3,48,24.0
Jacoby Brissett,10725,QB,IND,1,,0,1,,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,14,60.4,58.7,60.0,,0,0,1,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Joseph Charlton,33672,P,CAR,1,100.0,1,1,18.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,5,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Jameis Winston,9434,QB,NO,1,100.0,1,1,1.0,2.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,20,68.2,63.0,60.4,60.5,0,0,1,0,0.0,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
