player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Mitchell Trubisky,11757,QB,CHI,1,74.3,35,35,8.5,2.54,0,1,2.7,68.6,24,0,10,7.7,38,2,19,6,28.2,57.8,56.5,63.4,0,1,40,0,10.0,97.9,2.6,1,2,0,0,2,3,7.5,265,7.6
Matt Ryan,4317,QB,ATL,1,84.4,32,35,7.5,2.7,1,2,5.1,77.1,27,0,17,0.0,39,0,17,2,29.1,68.2,67.1,60.0,2,0,43,0,23.5,121.1,10.3,4,0,0,0,2,1,2.3,300,8.6
Philip Rivers,1725,QB,IND,1,67.6,34,35,11.6,2.46,1,1,2.8,62.9,22,0,12,4.3,40,1,10,14,28.4,49.9,51.5,,0,1,41,1,41.7,84.2,12.5,5,0,0,0,1,5,12.2,270,7.7
Derek Carr,8671,QB,LV,1,72.4,29,34,10.5,2.79,1,4,11.1,61.8,21,0,12,0.0,37,0,15,23,79.3,79.4,76.6,65.1,0,0,39,0,25.0,104.5,8.1,3,0,1,3,1,0,0.0,336,9.9
Deshaun Watson,11767,QB,HST,1,75.8,33,33,10.1,2.7,0,2,5.9,72.7,24,0,15,4.0,37,1,17,13,38.8,74.8,71.5,69.7,0,0,38,0,6.7,133.9,2.7,1,3,0,0,3,1,2.6,324,9.8
Justin Herbert,28237,QB,LAC,1,80.0,30,33,6.6,2.85,2,2,5.9,63.6,21,0,15,12.5,38,3,13,27,28.6,72.8,70.8,65.4,1,0,39,0,13.3,97.2,5.3,2,3,0,0,1,2,5.1,253,7.7
Russell Wilson,7077,QB,SEA,1,72.4,29,32,10.2,2.92,0,2,6.1,62.5,20,0,16,4.8,39,1,11,29,79.3,64.4,62.7,63.7,0,0,40,0,31.3,93.9,12.8,5,2,1,2,1,1,2.5,225,7.0
Sam Darnold,29048,QB,NYJ,1,68.0,25,32,10.0,2.87,0,0,0.0,50.0,16,0,17,5.9,37,1,11,22,79.4,58.8,56.0,64.9,1,0,37,0,11.8,87.4,5.4,2,3,0,6,2,0,0.0,175,5.5
Andy Dalton,6187,QB,DAL,1,79.3,29,30,8.9,2.29,1,2,6.3,73.3,22,0,12,4.3,34,1,13,9,79.3,74.0,76.8,55.6,0,1,36,1,16.7,134.7,5.9,2,1,0,0,3,1,2.8,377,12.6
Teddy Bridgewater,8667,QB,CAR,1,74.1,27,28,10.7,2.45,0,1,3.6,67.9,19,0,10,5.0,34,1,13,5,27.9,78.2,81.4,49.0,0,1,34,0,40.0,85.0,11.8,4,2,0,1,1,1,2.9,197,7.0
Dwayne Haskins,41897,QB,WAS,1,64.0,25,28,8.6,2.9,2,0,0.0,50.0,14,0,11,12.5,30,2,4,32,77.4,39.2,39.8,,1,2,31,0,18.2,36.9,6.7,2,0,0,0,0,2,6.5,154,5.5
Tom Brady,698,QB,TB,1,84.6,26,27,14.3,2.58,0,6,20.7,81.5,22,0,5,0.0,28,0,17,30,77.6,93.3,92.2,,0,0,31,0,20.0,158.3,3.6,1,0,0,1,4,1,3.2,348,12.9
Drew Brees,802,QB,NO,1,76.9,26,26,10.7,2.75,0,1,3.7,73.1,19,0,3,5.0,26,1,13,20,77.6,77.1,75.7,60.5,0,2,27,0,0.0,80.8,0.0,0,0,0,0,0,2,7.4,311,12.0
Lamar Jackson,46416,QB,BLT,1,79.2,24,26,8.4,3.21,0,2,7.7,65.4,17,0,13,10.5,29,2,11,3,29.1,73.6,77.1,61.7,0,0,29,1,0.0,111.5,0.0,0,3,1,1,2,0,0.0,183,7.0
Aaron Rodgers,2241,QB,GB,1,87.5,24,25,7.7,3.06,0,3,11.1,84.0,21,0,6,0.0,28,0,16,12,77.4,73.9,78.5,45.6,0,1,30,0,16.7,128.1,3.6,1,2,0,1,4,1,3.3,231,9.2
Ryan Tannehill,7014,QB,TEN,1,55.0,20,24,9.1,2.87,1,0,0.0,45.8,11,0,13,0.0,28,0,9,31,25.8,48.5,41.2,78.0,1,2,28,0,15.4,40.5,7.1,2,2,0,2,1,4,14.3,121,5.0
Tua Tagovailoa,60326,QB,MIA,1,81.0,21,22,3.9,2.76,0,0,0.0,77.3,17,0,6,0.0,27,0,5,17,77.1,56.9,55.2,61.8,1,0,27,0,50.0,99.4,11.1,3,2,0,0,1,2,7.4,94,4.3
C.J. Beathard,11859,QB,SF,1,81.0,21,22,6.1,2.6,0,1,4.3,59.1,13,0,10,23.5,25,4,11,28,77.2,65.4,61.8,62.8,0,0,26,0,30.0,125.4,12.0,3,0,0,1,3,2,7.7,182,8.3
Taylor Heinicke,9896,QB,WAS,1,68.4,19,19,13.8,3.13,0,2,10.0,63.2,12,0,6,7.7,23,1,8,32,76.1,82.0,78.3,69.4,0,0,24,0,16.7,102.3,4.3,1,3,0,0,1,1,4.2,137,7.2
Chase Daniel,5214,QB,DET,1,87.5,16,18,4.1,2.2,1,0,0.0,72.2,13,0,8,7.1,21,1,3,11,75.6,50.2,50.2,,0,0,22,0,37.5,82.2,14.3,3,0,0,1,0,1,4.5,86,4.8
Blaine Gabbert,6162,QB,TB,1,64.3,14,15,7.9,2.14,0,0,0.0,60.0,9,0,4,0.0,17,0,5,30,75.2,58.0,53.3,68.5,1,0,20,0,25.0,131.4,5.9,1,1,0,0,2,0,0.0,143,9.5
Ryan Fitzpatrick,2467,QB,MIA,1,83.3,12,13,11.1,2.13,0,2,15.4,69.2,9,0,4,10.0,13,1,6,17,72.8,84.8,82.7,,0,0,13,0,0.0,137.5,0.0,0,0,0,1,1,0,0.0,182,14.0
Jarrett Stidham,13725,QB,NE,1,50.0,8,11,9.5,3.03,0,0,0.0,36.4,4,0,4,0.0,12,0,2,19,72.8,31.5,33.1,,0,0,13,0,25.0,49.1,8.3,1,0,0,3,0,0,0.0,44,4.0
Cam Newton,6153,QB,NE,1,60.0,10,10,9.2,3.76,0,0,0.0,50.0,5,0,7,16.7,14,1,2,19,74.5,57.8,53.7,64.8,0,0,15,0,28.6,57.9,14.3,2,2,0,0,0,0,0.0,34,3.4
David Blough,46508,QB,DET,1,66.7,9,10,9.8,3.26,1,0,0.0,60.0,6,0,8,0.0,12,0,2,11,73.2,33.6,29.5,65.9,0,1,14,0,12.5,32.9,8.3,1,1,0,0,0,2,14.3,49,4.9
Matthew Stafford,4924,QB,DET,1,66.7,3,3,1.3,1.8,0,0,0.0,66.7,2,0,1,0.0,3,0,1,11,65.5,55.3,55.5,,0,0,3,0,0.0,81.3,0.0,0,0,0,0,0,0,0.0,17,5.7
Matt Barkley,7880,QB,BUF,1,66.7,3,3,9.7,2.67,0,0,0.0,66.7,2,0,0,0.0,3,0,1,4,69.8,53.7,51.3,60.5,0,0,3,0,,72.9,0.0,0,0,0,0,0,1,33.3,11,3.7
Taysom Hill,12112,QB,NO,1,100.0,2,2,-1.5,1.65,0,0,0.0,100.0,2,0,0,0.0,2,0,1,20,72.4,83.1,62.1,77.9,0,0,2,0,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0
Logan Woodside,46517,QB,TEN,1,0.0,2,2,6.0,2.5,0,0,0.0,0.0,0,0,0,,2,0,0,31,63.6,47.9,48.9,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jamison Crowder,9538,WR,NYJ,1,100.0,1,1,26.0,3.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,70.9,78.9,71.0,63.1,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,43,43.0
Nick Foles,7089,QB,CHI,1,0.0,1,1,6.0,1.7,0,0,0.0,0.0,0,0,0,,1,0,0,6,66.7,27.7,29.1,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Sammy Watkins,8639,WR,KC,1,0.0,1,1,23.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,0,16,65.7,61.0,60.1,,0,1,1,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Jaquan Johnson,51433,S,BUF,1,100.0,1,1,10.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,4,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Alex Erickson,11107,WR,CIN,1,0.0,1,1,21.0,4.6,0,0,0.0,0.0,0,0,1,,1,0,0,7,73.1,70.4,51.2,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
