"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"79","Kenny Golladay","NYG","wr","10","@NO","12.8","0","0","0","0","0","0","0.1227","0.6282","0.0035","6.5101","3.8845","68.8982","0.3332","0.075","0.0375","0.0068","13.5955","0.0185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Darnell Mooney","CHI","wr","10","DET","12.8","0","0","0","0","0","0","0.2016","1.1467","0.0084","7.1876","4.9107","53.443","0.3948","0.0614","0.0307","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Mike Gesicki","MIA","te","14","IND","9.8","0","0","0","0","0","0","0","0","0","5.5839","3.56","43.9206","0.3098","0.0354","0.0177","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Antonio Brown","TB","wr","9","@NE","12.7","0","0","0","0","0","0","0.024","0.0765","0.0007","6.336","4.6983","55.4925","0.401","0.0438","0.0219","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Melvin Gordon III","DEN","rb","11","BLT","9.6","0","0","0","0","0","0","10.6332","45.4133","0.3798","1.8534","1.5177","9.9955","0.0483","0.1602","0.0801","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Royce Freeman","CAR","rb","13","@DAL","9.4","0","0","0","0","0","0","6.6114","25.223","0.1779","3.7051","3.0041","21.0046","0.1201","0.0667","0.0333","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Justin Herbert","LAC","qb","7","LV","21.4","24.8524","37.1828","304.6575","1.7504","0.8657","2.0742","3.9783","16.401","0.2629","0","0","0","0","0.5094","0.2547","0.0627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Chase Claypool","PIT","wr","7","@GB","12.4","0","0","0","0","0","0","0.2995","1.6682","0.0105","7.3189","4.3786","58.6355","0.3187","0.0901","0.0451","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Russell Wilson","SEA","qb","9","@SF","21.3","21.9543","32.7777","267.8794","1.8022","0.6737","2.9194","5.7052","31.4336","0.1713","0","0","0","0","0.4653","0.2327","0.075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Corey Davis","NYJ","wr","6","TEN","12.3","0","0","0","0","0","0","0.0452","0.2367","0.0018","6.659","4.306","60.7794","0.3089","0.0465","0.0232","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Jakobi Meyers","NE","wr","14","TB","12.3","0","0","0","0","0","0","0.0246","0.1412","0.0009","7.1264","4.8624","59.4304","0.2379","0.0538","0.0269","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Logan Thomas","WAS","te","9","@ATL","9.2","0","0","0","0","0","0","0","0","0","5.2919","3.8007","37.2377","0.2861","0.0391","0.0195","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Jared Cook","LAC","te","7","LV","9.1","0","0","0","0","0","0","0","0","0","4.5953","3.1723","42.8952","0.2795","0.0416","0.0208","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Michael Pittman Jr.","IND","wr","14","@MIA","12","0","0","0","0","0","0","0.2638","1.5519","0.0082","6.7095","4.5566","56.7239","0.2567","0.0589","0.0294","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Marquez Callaway","NO","wr","6","NYG","12","0","0","0","0","0","0","0.1045","0.6189","0.0043","6.1687","4.1874","58.1131","0.3254","0.0454","0.0227","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Kenyan Drake","LV","rb","8","@LAC","8.9","0","0","0","0","0","0","4.7538","19.1464","0.1471","3.8897","3.2852","21.9041","0.1083","0.0795","0.0397","0.0185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Tyler Higbee","LA","te","11","ARZ","9","0","0","0","0","0","0","0","0","0","4.6897","3.6066","35.9455","0.3017","0.0353","0.0177","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Tim Patrick","DEN","wr","11","BLT","11.9","0","0","0","0","0","0","0.0242","0.1244","0.0009","6.0235","4.0585","60.4749","0.3005","0.0354","0.0177","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Baker Mayfield","CLV","qb","13","@MIN","20.8","23.8288","35.3013","270.3561","2.0962","0.9604","1.9773","3.7278","11.1551","0.2457","0","0","0","0","0.4452","0.2226","0.1011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Henry Ruggs III","LV","wr","8","@LAC","11.8","0","0","0","0","0","0","0.4754","2.7159","0.0129","5.4118","3.6277","57.8431","0.3487","0.0592","0.0296","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Sony Michel","LA","rb","11","ARZ","8.6","0","0","0","0","0","0","8.8467","39.4961","0.2722","1.8411","1.5362","11.1958","0.0672","0.0721","0.0361","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Austin Hooper","CLV","te","13","@MIN","8.7","0","0","0","0","0","0","0","0","0","4.4765","3.3522","32.6514","0.3421","0.023","0.0115","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Tyler Conklin","MIN","te","7","CLV","8.7","0","0","0","0","0","0","0","0","0","4.6412","3.569","32.3523","0.3155","0.042","0.021","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","DeVante Parker","MIA","wr","14","IND","11.6","0","0","0","0","0","0","0.0221","0.1053","0.0009","6.3816","4.0629","57.9882","0.2885","0.0398","0.0199","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Hunter Renfrow","LV","wr","8","@LAC","11.6","0","0","0","0","0","0","0.0238","0.134","0.0007","5.75","4.4575","51.8973","0.3224","0.0946","0.0473","0.0098","24.0927","0.0327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Jamison Crowder","NYJ","wr","6","TEN","11.5","0","0","0","0","0","0","0.0452","0.208","0.0018","6.3419","4.6544","50.8377","0.2826","0.0352","0.0176","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Jaylen Waddle","MIA","wr","14","IND","11.5","0","0","0","0","0","0","0.2209","1.3591","0.0079","6.3816","4.3869","54.7987","0.2437","0.0596","0.0298","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Jonnu Smith","NE","te","14","TB","8.4","0","0","0","0","0","0","0","0","0","4.8589","3.4624","33.9969","0.261","0.0362","0.0181","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Aaron Rodgers","GB","qb","13","PIT","20.3","23.0208","33.784","275.722","1.927","0.4405","2.3431","2.7881","9.8642","0.1686","0","0","0","0","0.2788","0.1394","0.0559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Emmanuel Sanders","BUF","wr","7","HST","11.3","0","0","0","0","0","0","0.051","0.1721","0.0028","5.5896","3.9185","51.8237","0.3571","0.0364","0.0182","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Marquise Brown","BLT","wr","8","@DEN","11.3","0","0","0","0","0","0","0.2872","1.6239","0.0087","6.0225","3.9729","53.0769","0.3022","0.0295","0.0148","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Kenneth Gainwell","PHI","rb","14","KC","8.2","0","0","0","0","0","0","5.2879","25.6963","0.1918","2.8072","2.2566","17.506","0.0771","0.0942","0.0471","0.0103","38.0693","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Kyler Murray","ARZ","qb","12","@LA","20.2","23.2896","35.7784","247.5096","1.3379","0.9511","2.6889","6.7494","37.1227","0.367","0","0","0","0","0.4153","0.2077","0.0714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Derek Carr","LV","qb","8","@LAC","20.1","25.0954","35.6918","277.907","1.9308","0.5139","2.0458","2.9224","7.467","0.1839","0","0","0","0","0.5274","0.2637","0.0819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Dak Prescott","DAL","qb","7","CAR","20.1","25.6151","36.3991","282.8392","1.6346","0.6587","1.8992","3.5803","16.6446","0.2328","0","0","0","0","0.5897","0.2948","0.0593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Ty'Son Williams","BLT","rb","8","@DEN","8.1","0","0","0","0","0","0","7.7539","35.2277","0.2481","2.0531","1.6198","11.6043","0.052","0.0954","0.0477","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Robby Anderson","CAR","wr","13","@DAL","11.1","0","0","0","0","0","0","0.1102","0.5131","0.0038","6.0629","4.126","51.3312","0.2954","0.039","0.0195","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Laviska Shenault Jr.","JAX","wr","7","@CIN","10.9","0","0","0","0","0","0","1.5594","8.8597","0.0391","5.9516","4.2499","42.2444","0.211","0.0595","0.0298","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Jalen Reagor","PHI","wr","14","KC","10.9","0","0","0","0","0","0","0.2115","1.245","0.007","6.5814","4.4063","49.029","0.2317","0.068","0.034","0.0141","10.425","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Ryan Tannehill","TEN","qb","13","@NYJ","19.7","20.9145","30.7203","243.5262","1.6202","0.6692","2.6296","3.2381","22.1534","0.3547","0","0","0","0","0.5786","0.2893","0.0441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Jack Doyle","IND","te","14","@MIA","7.7","0","0","0","0","0","0","0","0","0","4.3239","2.9928","29.3524","0.2924","0.041","0.0205","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Sammy Watkins","BLT","wr","8","@DEN","10.6","0","0","0","0","0","0","0.0287","0.1369","0.0009","6.0225","3.9845","51.1654","0.249","0.0665","0.0332","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","David Johnson","HST","rb","10","@BUF","7.4","0","0","0","0","0","0","3.4713","13.2695","0.1016","3.2983","2.4269","22.3869","0.1327","0.0745","0.0373","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Robert Tonyan","GB","te","13","PIT","7.5","0","0","0","0","0","0","0","0","0","3.5278","2.6662","29.832","0.3059","0.0226","0.0113","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Joe Burrow","CIN","qb","10","JAX","19.4","23.847","35.0767","274.0287","1.8147","0.8462","2.2064","2.8585","13.017","0.1549","0","0","0","0","0.5707","0.2853","0.0616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Brandon Aiyuk","SF","wr","6","SEA","10.4","0","0","0","0","0","0","0.3746","2.1618","0.0149","5.6539","3.8063","46.9158","0.261","0.0399","0.02","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Jalen Hurts","PHI","qb","14","KC","19.3","21.5485","33.8097","229.6061","1.1608","0.9022","2.7909","8.5404","42.1443","0.4223","0","0","0","0","0.9964","0.4982","0.0467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Jacoby Brissett","MIA","qb","14","IND","19.2","21.2067","34.1852","252.7366","1.3002","0.6169","2.7385","6.4906","20.7424","0.4415","0","0","0","0","0.709","0.3545","0.0511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Matt Ryan","ATL","qb","6","WAS","19.1","25.5811","37.1929","276.3099","1.903","0.6253","2.3094","2.3401","6.7787","0.091","0","0","0","0","0.5579","0.2789","0.0591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Matthew Stafford","LA","qb","11","ARZ","19.1","26.2341","36.2446","288.2059","1.8283","0.8032","1.9908","2.4971","6.7118","0.0819","0","0","0","0","0.4049","0.2024","0.0625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Marquez Valdes-Scantling","GB","wr","13","PIT","10.2","0","0","0","0","0","0","0.259","1.4599","0.0098","4.971","2.9287","51.6847","0.3092","0.0389","0.0194","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Will Dissly","SEA","te","9","@SF","7.2","0","0","0","0","0","0","0","0","0","3.3677","2.5423","28.8214","0.2899","0.0291","0.0145","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Dalton Schultz","DAL","te","7","CAR","7.2","0","0","0","0","0","0","0","0","0","3.8599","2.9313","29.7027","0.2216","0.0245","0.0122","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Mark Ingram II","HST","rb","10","@BUF","7.1","0","0","0","0","0","0","7.9345","32.4465","0.2078","1.6491","1.3034","9.1537","0.0677","0.0844","0.0422","0.028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","A.J. Green","ARZ","wr","12","@LA","10.1","0","0","0","0","0","0","0","0","0","5.9947","3.7277","47.7234","0.2695","0.0319","0.016","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Julio Jones","TEN","wr","13","@NYJ","10.1","0","0","0","0","0","0","0.0841","0.3393","0.0027","4.6351","3.3573","50.145","0.2784","0.0322","0.0161","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Evan Engram","NYG","te","10","@NO","7.1","0","0","0","0","0","0","0","0","0","4.2315","2.9141","29.6891","0.1995","0.0395","0.0197","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Will Fuller V","MIA","wr","14","IND","10","0","0","0","0","0","0","0.0663","0.3311","0.0026","5.4244","3.5109","49.8524","0.2423","0.0384","0.0192","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Mecole Hardman","KC","wr","12","@PHI","10","0","0","0","0","0","0","0.2253","1.3038","0.007","4.993","3.5719","44.4593","0.3005","0.1185","0.0593","0.0199","58.4384","0.0696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","A.J. Dillon","GB","rb","13","PIT","6.9","0","0","0","0","0","0","6.7087","28.7817","0.1711","1.7639","1.4503","11.4091","0.0622","0.0788","0.0394","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Hunter Henry","NE","te","14","TB","7","0","0","0","0","0","0","0","0","0","3.8871","2.6467","29.8215","0.2192","0.0178","0.0089","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Dallas Goedert","PHI","te","14","KC","7","0","0","0","0","0","0","0","0","0","3.8989","2.8037","30.3604","0.195","0.035","0.0175","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Kirk Cousins","MIN","qb","7","CLV","18.9","24.3117","35.3741","275.5863","1.8976","0.9065","2.3278","1.9935","8.4978","0.0838","0","0","0","0","0.5706","0.2853","0.0761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Dawson Knox","BUF","te","7","HST","6.9","0","0","0","0","0","0","0","0","0","3.4524","2.3739","28.5827","0.2759","0.0349","0.0175","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Ty Johnson","NYJ","rb","6","TEN","6.7","0","0","0","0","0","0","6.8712","28.3284","0.1661","1.9026","1.5302","10.3726","0.0558","0.0946","0.0473","0.0068","54.9795","0.0319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Daniel Jones","NYG","qb","10","@NO","18.7","21.9215","34.5542","260.6552","1.3548","0.9777","3.1114","4.9774","30.0682","0.2051","0","0","0","0","1.1079","0.554","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Cole Kmet","CHI","te","10","DET","6.7","0","0","0","0","0","0","0.0504","0.2948","0.0021","3.75","2.6547","26.4663","0.2343","0.0325","0.0162","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","JuJu Smith-Schuster","PIT","wr","7","@GB","9.6","0","0","0","0","0","0","0.0599","0.31","0.0024","6.0381","4.3481","40.8657","0.1906","0.0772","0.0386","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","David Njoku","CLV","te","13","@MIN","6.6","0","0","0","0","0","0","0","0","0","3.3159","2.3182","27.1352","0.2673","0.0213","0.0106","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Sam Darnold","CAR","qb","13","@DAL","18.5","23.536","36.4835","265.0666","1.5813","1.1782","2.7476","3.5557","15.7021","0.2411","0","0","0","0","0.7369","0.3685","0.061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Christian Kirk","ARZ","wr","12","@LA","9.5","0","0","0","0","0","0","0.0858","0.4502","0.0024","5.4951","3.7415","44.3139","0.2083","0.0538","0.0269","0.0145","10.0563","0.018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Terrace Marshall Jr.","CAR","wr","13","@DAL","9.5","0","0","0","0","0","0","0.0441","0.2688","0.0014","5.0524","3.4278","45.1402","0.2613","0.0379","0.0189","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","James Conner","ARZ","rb","12","@LA","6.4","0","0","0","0","0","0","8.5785","34.1879","0.2484","0.9991","0.8246","5.1607","0.0266","0.082","0.041","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","J.J. Taylor","NE","rb","14","TB","6.4","0","0","0","0","0","0","4.3115","18.4082","0.1034","2.5914","2.0537","15.2136","0.0678","0.0776","0.0388","0.0064","27.3037","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Ronald Jones","TB","rb","9","@NE","6.4","0","0","0","0","0","0","8.8662","37.4796","0.2441","0.7543","0.6031","4.7365","0.0212","0.0798","0.0399","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Tony Jones Jr.","NO","rb","6","NYG","6.4","0","0","0","0","0","0","5.6689","25.3972","0.1923","1.6766","1.3516","10.1922","0.0587","0.0617","0.0309","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","D.J. Chark Jr.","JAX","wr","7","@CIN","9.4","0","0","0","0","0","0","0.0223","0.1269","0.0007","5.621","3.4012","46.9293","0.2141","0.0231","0.0115","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Latavius Murray","BLT","rb","8","@DEN","6.2","0","0","0","0","0","0","8.9314","37.8155","0.3076","0.4106","0.333","1.9839","0.01","0.0453","0.0226","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Maxx Williams","ARZ","te","12","@LA","6.3","0","0","0","0","0","0","0","0","0","3.3304","2.5097","26.5613","0.1852","0.0238","0.0119","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Juwan Johnson","NO","te","6","NYG","6.3","0","0","0","0","0","0","0.0522","0.3095","0.0022","3.4798","2.4843","25.6146","0.2007","0.0259","0.013","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
