"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"79","D.J. Chark Jr.","JAX","wr","7","@HST","11.9","0","0","0","0","0","0","0.1163","0.6624","0.0041","6.053","4.0376","56.3197","0.361","0.0306","0.0153","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Sony Michel","LA","rb","11","CHI","9.6","0","0","0","0","0","0","10.2625","44.7875","0.2956","1.9846","1.652","12.5766","0.0769","0.0875","0.0438","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Chase Claypool","PIT","wr","7","@BUF","11.8","0","0","0","0","0","0","0.3316","1.8489","0.0108","6.7911","4.1606","55.5471","0.318","0.0888","0.0444","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Ronald Jones","TB","rb","9","DAL","9.5","0","0","0","0","0","0","11.3401","49.0941","0.3773","1.452","1.1978","9.3026","0.043","0.0929","0.0465","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Kareem Hunt","CLV","rb","13","@KC","9.3","0","0","0","0","0","0","7.241","33.9842","0.2835","2.6001","2.1348","16.1299","0.0868","0.0869","0.0434","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Joe Burrow","CIN","qb","10","MIN","19.8","24.1043","36.66","280.7704","1.6761","0.8327","2.3208","3.5921","16.4534","0.21","0","0","0","0","0.677","0.3385","0.0693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Kenny Golladay","NYG","wr","10","DEN","11.6","0","0","0","0","0","0","0.1417","0.7328","0.0061","5.9183","3.3926","60.9305","0.3455","0.0864","0.0432","0.0055","17.9296","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Diontae Johnson","PIT","wr","7","@BUF","11.6","0","0","0","0","0","0","0.2653","1.5745","0.0074","7.1485","4.7613","50.6977","0.2598","0.0934","0.0467","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Laviska Shenault Jr.","JAX","wr","7","@HST","11.6","0","0","0","0","0","0","0.5817","3.3318","0.0181","5.7258","4.3501","47.2649","0.348","0.0507","0.0253","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Michael Pittman Jr.","IND","wr","14","SEA","11.5","0","0","0","0","0","0","0.127","0.7525","0.0054","6.2847","4.3876","53.9919","0.2696","0.058","0.029","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","James White","NE","rb","14","MIA","9.2","0","0","0","0","0","0","4.6466","18.9116","0.1436","3.9663","3.1577","25.2526","0.1263","0.0564","0.0282","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Leonard Fournette","TB","rb","9","DAL","9.1","0","0","0","0","0","0","8.9724","37.2133","0.2759","2.3232","1.9414","14.2641","0.069","0.0334","0.0167","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Rob Gronkowski","TB","te","9","DAL","8.6","0","0","0","0","0","0","0","0","0","3.9931","2.7621","36.2275","0.3695","0.0328","0.0164","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Noah Fant","DEN","te","11","@NYG","8.5","0","0","0","0","0","0","0","0","0","4.6049","3.2388","36.9736","0.2518","0.0335","0.0168","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Trevor Lawrence","JAX","qb","7","@HST","19.5","23.2588","34.6917","255.6436","1.8995","0.9695","2.7405","4.272","17.5065","0.1764","0","0","0","0","0.6314","0.3157","0.0583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Kenyan Drake","LV","rb","8","BLT","8.9","0","0","0","0","0","0","7.1224","29.2489","0.2315","3.0431","2.5865","15.7677","0.08","0.1053","0.0527","0.0176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Robert Tonyan","GB","te","13","@NO","8.4","0","0","0","0","0","0","0","0","0","3.8965","2.9705","33.044","0.3505","0.0256","0.0128","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","David Johnson","HST","rb","10","JAX","8.8","0","0","0","0","0","0","5.7495","22.9563","0.2103","2.9218","2.2167","21.7617","0.1519","0.0811","0.0405","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Tyrell Williams","DET","wr","9","SF","11.1","0","0","0","0","0","0","0.0678","0.3258","0.0023","5.4264","3.5779","58.5148","0.2783","0.0374","0.0187","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Henry Ruggs III","LV","wr","8","BLT","11","0","0","0","0","0","0","0.4717","2.7163","0.0176","5.41","3.6463","52.2994","0.294","0.0614","0.0307","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Trey Sermon","SF","rb","6","@DET","8.7","0","0","0","0","0","0","8.7937","40.8707","0.3235","1.6165","1.3129","9.9813","0.0614","0.0885","0.0443","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Kyle Rudolph","NYG","te","10","DEN","8.2","0","0","0","0","0","0","0","0","0","4.3609","3.2702","29.2186","0.3394","0.0357","0.0179","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Hunter Henry","NE","te","14","MIA","8.1","0","0","0","0","0","0","0","0","0","4.2714","2.9623","34.0277","0.2919","0.0204","0.0102","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Marquise Brown","BLT","wr","8","@LV","10.8","0","0","0","0","0","0","0.0563","0.3172","0.0018","5.1895","3.6524","49.7655","0.3458","0.0266","0.0133","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Devin Singletary","BUF","rb","7","PIT","8.5","0","0","0","0","0","0","8.1972","38.1837","0.1956","2.2419","1.8235","13.7522","0.0646","0.1331","0.0666","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Cole Beasley","BUF","wr","7","PIT","10.7","0","0","0","0","0","0","0.0248","0.1012","0.0011","5.6048","4.2812","47.3325","0.2771","0.0274","0.0137","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","JuJu Smith-Schuster","PIT","wr","7","@BUF","10.7","0","0","0","0","0","0","0.0663","0.3402","0.002","6.6124","4.7848","45.6191","0.2172","0.0878","0.0439","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Michael Gallup","DAL","wr","7","@TB","10.6","0","0","0","0","0","0","0.0464","0.2508","0.0013","6.2271","3.6481","54.8646","0.2339","0.0266","0.0133","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Jerry Jeudy","DEN","wr","11","@NYG","10.6","0","0","0","0","0","0","0","0","0","6.2389","3.3891","55.1519","0.2748","0.0469","0.0234","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Anthony Firkser","TEN","te","13","ARZ","7.8","0","0","0","0","0","0","0","0","0","3.9548","2.794","33.0195","0.2826","0.0243","0.0122","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","DeVonta Smith","PHI","wr","14","@ATL","10.5","0","0","0","0","0","0","0.043","0.2622","0.0011","5.8652","4.0022","50.6845","0.2306","0.0463","0.0232","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Matthew Stafford","LA","qb","11","CHI","18.7","25.6865","35.7143","278.754","1.7493","0.7663","2.0923","2.5601","7.9392","0.0993","0","0","0","0","0.4579","0.229","0.0555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Tyrod Taylor","HST","qb","10","JAX","18.7","22.1935","34.2854","259.0994","1.4557","0.6313","2.4498","5.8951","19.4537","0.2255","0","0","0","0","0.6317","0.3159","0.0567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Derek Carr","LV","qb","8","BLT","18.7","24.7192","35.8091","267.6886","1.7306","0.65","1.8682","2.3321","7.282","0.1753","0","0","0","0","0.4283","0.2142","0.0898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Jalen Hurts","PHI","qb","14","@ATL","18.6","21.3516","33.637","225.3914","1.125","0.937","3.0199","7.3238","38.6623","0.4212","0","0","0","0","0.8411","0.4206","0.0434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Corey Davis","NYJ","wr","6","@CAR","10.4","0","0","0","0","0","0","0.0713","0.3692","0.0022","5.4938","3.6214","51.0597","0.2632","0.0412","0.0206","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Courtland Sutton","DEN","wr","11","@NYG","10.3","0","0","0","0","0","0","0","0","0","5.6448","3.472","51.9074","0.2795","0.0531","0.0266","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Jaylen Waddle","MIA","wr","14","@NE","10.3","0","0","0","0","0","0","0.2262","1.38","0.0062","5.7374","3.8118","49.2003","0.2397","0.0466","0.0233","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Zack Moss","BUF","rb","7","PIT","8","0","0","0","0","0","0","8.694","37.508","0.2682","1.6014","1.3048","10.1264","0.0507","0.0689","0.0344","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Nyheim Hines","IND","rb","14","SEA","8","0","0","0","0","0","0","4.5709","19.0819","0.1449","3.2229","2.6082","19.1451","0.1223","0.1197","0.0599","0.0121","82.2417","0.0563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Carlos Hyde","JAX","rb","7","@HST","7.9","0","0","0","0","0","0","7.2827","29.442","0.2469","2.2903","1.8591","11.6123","0.0826","0.105","0.0525","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Melvin Gordon III","DEN","rb","11","@NYG","7.9","0","0","0","0","0","0","9.4168","37.9782","0.3081","1.634","1.3187","8.0643","0.0339","0.1483","0.0742","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Tevin Coleman","NYJ","rb","6","@CAR","7.9","0","0","0","0","0","0","9.6228","40.9458","0.3292","1.2208","0.9948","6.71","0.0334","0.0581","0.0291","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Gerald Everett","SEA","te","9","@IND","7.4","0","0","0","0","0","0","0","0","0","3.9504","2.8368","29.3735","0.2763","0.0311","0.0155","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Jonnu Smith","NE","te","14","MIA","7.4","0","0","0","0","0","0","0","0","0","3.9663","2.8783","29.7144","0.262","0.0226","0.0113","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Bryan Edwards","LV","wr","8","BLT","10.2","0","0","0","0","0","0","0.0943","0.5589","0.0037","5.41","3.82","46.5093","0.2759","0.0436","0.0218","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Justin Herbert","LAC","qb","7","@WAS","18.3","22.6273","35.0611","263.0482","1.4389","0.8706","2.2544","3.3586","16.1324","0.2324","0","0","0","0","0.4818","0.2409","0.0483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Daniel Jones","NYG","qb","10","DEN","18.3","20.6495","33.1536","244.2231","1.5494","0.9458","3.0011","4.1702","24.937","0.2067","0","0","0","0","1.0452","0.5226","0.0544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Mike Williams","LAC","wr","7","@WAS","10.1","0","0","0","0","0","0","0","0","0","5.3186","2.901","55.342","0.2798","0.0224","0.0112","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jamaal Williams","DET","rb","9","SF","7.8","0","0","0","0","0","0","8.0953","33.6022","0.1537","2.2045","1.8214","12.7789","0.0727","0.0502","0.0251","0.0244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Damien Harris","NE","rb","14","MIA","7.8","0","0","0","0","0","0","11.3494","48.9375","0.2834","0.7628","0.6152","4.751","0.0218","0.099","0.0495","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Michael Carter","NYJ","rb","6","@CAR","7.8","0","0","0","0","0","0","6.6528","30.1012","0.2118","2.2891","1.852","13.6239","0.0618","0.0778","0.0389","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Dallas Goedert","PHI","te","14","@ATL","7.3","0","0","0","0","0","0","0","0","0","4.1674","3.0175","31.221","0.1978","0.0382","0.0191","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Sterling Shepard","NYG","wr","10","DEN","10","0","0","0","0","0","0","0.7086","3.338","0.0306","5.6068","3.9389","41.8076","0.222","0.0384","0.0192","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Mecole Hardman","KC","wr","12","CLV","10","0","0","0","0","0","0","0.2097","1.235","0.0092","4.9975","3.5049","45.543","0.3004","0.1179","0.0589","0.021","71.6017","0.0634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Hunter Renfrow","LV","wr","8","BLT","10","0","0","0","0","0","0","0.0236","0.1343","0.0009","5.2409","3.9817","45.2582","0.2499","0.0756","0.0378","0.0105","14.0969","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Austin Hooper","CLV","te","13","@KC","7.2","0","0","0","0","0","0","0","0","0","3.9002","2.8181","28.7102","0.2541","0.0199","0.0099","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Tua Tagovailoa","MIA","qb","14","@NE","18.2","22.3944","35.2417","252.008","1.4451","0.722","2.864","4.1669","16.2383","0.2596","0","0","0","0","0.5574","0.2787","0.0571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Baker Mayfield","CLV","qb","13","@KC","18.1","22.9546","34.638","268.0349","1.5996","0.9702","1.9264","2.9545","9.8913","0.1577","0","0","0","0","0.3914","0.1957","0.0979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Curtis Samuel","WAS","wr","9","LAC","9.9","0","0","0","0","0","0","1.1667","6.5487","0.0563","4.8574","3.4984","41.0304","0.2193","0.0424","0.0212","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Mo Alie-Cox","IND","te","14","SEA","7.1","0","0","0","0","0","0","0","0","0","3.7064","2.7843","29.6964","0.2331","0.0323","0.0161","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Adam Trautman","NO","te","6","GB","7.1","0","0","0","0","0","0","0","0","0","4.0123","2.8423","30.7716","0.19","0.0279","0.0139","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Russell Gage","ATL","wr","6","PHI","9.8","0","0","0","0","0","0","0.1254","0.6707","0.0055","5.2591","3.8596","41.617","0.2753","0.0308","0.0154","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Jakobi Meyers","NE","wr","14","MIA","9.8","0","0","0","0","0","0","0.0267","0.1531","0.001","5.1867","3.6433","47.4308","0.2354","0.0429","0.0214","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","James Conner","ARZ","rb","12","@TEN","7.4","0","0","0","0","0","0","7.522","30.9612","0.2525","1.8531","1.5347","9.7924","0.0516","0.083","0.0415","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Sammy Watkins","BLT","wr","8","@LV","9.7","0","0","0","0","0","0","0.0281","0.134","0.0009","4.9012","3.4919","44.6248","0.2781","0.0602","0.0301","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Elijah Moore","NYJ","wr","6","@CAR","9.6","0","0","0","0","0","0","0.0475","0.2899","0.0014","5.3412","3.6438","44.4795","0.2501","0.0423","0.0211","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Cole Kmet","CHI","te","10","@LA","6.8","0","0","0","0","0","0","0.0448","0.2594","0.0012","4.0229","2.8351","28.3797","0.1885","0.0352","0.0176","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Jordan Akins","HST","te","10","JAX","6.7","0","0","0","0","0","0","0","0","0","3.8958","2.8307","28.9946","0.1674","0.0235","0.0117","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Sam Darnold","CAR","qb","13","NYJ","17.7","22.1397","35.0508","264.2177","1.4677","1.0873","2.711","3.2923","14.5324","0.1844","0","0","0","0","0.6179","0.309","0.0409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Nelson Agholor","NE","wr","14","MIA","9.3","0","0","0","0","0","0","0.2136","1.0572","0.0084","4.8206","3.0669","44.2104","0.2788","0.0489","0.0245","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Jamison Crowder","NYJ","wr","6","@CAR","9.3","0","0","0","0","0","0","0.0475","0.2159","0.0015","5.036","3.7239","40.8153","0.2382","0.0289","0.0144","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Darius Slayton","NYG","wr","10","DEN","9.3","0","0","0","0","0","0","0.0472","0.2633","0.0019","4.9839","2.9322","46.3347","0.2797","0.0229","0.0114","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Jared Cook","LAC","te","7","@WAS","6.5","0","0","0","0","0","0","0","0","0","3.3241","2.1948","30.7637","0.2111","0.0294","0.0147","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Dawson Knox","BUF","te","7","PIT","6.5","0","0","0","0","0","0","0","0","0","3.523","2.3192","28.3138","0.2305","0.0354","0.0177","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Jared Goff","DET","qb","9","SF","17.5","23.1074","36.6414","288.1404","1.4151","0.8626","2.0272","2.3689","5.0747","0.1383","0","0","0","0","0.529","0.2645","0.0493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Mark Ingram II","HST","rb","10","JAX","6.9","0","0","0","0","0","0","6.3179","27.0888","0.2107","1.6232","1.3288","10.1112","0.0923","0.0754","0.0377","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Damien Williams","CHI","rb","10","@LA","6.9","0","0","0","0","0","0","6.402","25.0232","0.2006","2.1791","1.7489","11.2159","0.0647","0.0783","0.0392","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","A.J. Dillon","GB","rb","13","@NO","6.9","0","0","0","0","0","0","7.7937","31.4852","0.1625","1.728","1.4185","10.3585","0.059","0.0901","0.0451","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Darnell Mooney","CHI","wr","10","@LA","9.2","0","0","0","0","0","0","0.1791","1.0088","0.0047","5.3639","3.6918","41.3223","0.2055","0.0485","0.0243","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Chris Conley","HST","wr","10","JAX","9.1","0","0","0","0","0","0","0.0437","0.2084","0.0019","5.1943","3.3086","44.2472","0.2251","0.0406","0.0203","0.0155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
