"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"111","Ke'Shawn Vaughn",TB,"vs. CIN","-","F","-","+0.1","23% (3/13)","1%","Bad"
"112","Giovani Bernard",TB,"vs. CIN","-","F","-","-1.5","0% (0/4)","0%","N/A"
"113","Khari Blasingame",CHI,"vs. PHI","-","F","-","-0.3","7% (1/13)","0%","N/A"
"114","Patrick Taylor Jr.",GB,"vs. LAR","-","F","-","-0.5","20% (1/5)","0%","Bad"
"115","D'Ernest Johnson",CLE,"vs. BAL","-","F","-","-0.1","38% (5/13)","2%","Bad"
"116","Jerome Ford",CLE,"vs. BAL","-","F","-","-1.6","0% (0/8)","1%","Bad"
"117","Melvin Gordon III",KC,"at HOU","-","F","-","-2.4","28% (4/14)","0%","N/A"
"118","Brittain Brown",LV,"vs. NE","-","F","-","-1.7","0% (0/4)","0%","N/A"
"119","Tevin Coleman",SF,"at SEA","-","F","-","+3.1","60% (3/5)","10%","Great"
"120","Troy Hairston II",HOU,"vs. KC","-","F","-","-","-","4%","Great"
"121","Kene Nwangwu",MIN,"vs. IND","-","F","-","0.0","21% (3/14)","0%","Bad"
"122","J.J. Taylor",NE,"at LV","-","F","-","-2.0","0% (0/3)","16%","Bad"
