,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Lions,,0,DST,2100,DET,vs CIN,28,24.75,5.3,2.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0.64,0.64,0,0,24.75,4.91,4.91,0,0,15.51,4.91,4.91,11,0,100,,148,0,2.3,3.00,1.4,19,15,15,64,192,192,,,,,,,,,,,,,,,1.99,0.59,0.48,0.15,0.05,25.09,371.78
DeeJay Dallas,,0,RB,4000,SEA,@ PIT,4,19.00,5.7,6.3,1.6,0,0,0,0,0,0.1534,3.08,11.31,0.18,4.82,0.0611,1.74,1.54,8.95,0.03,0,0,0,0,0,0,4.83,4.83,0,0,16.23,4.83,4.83,26,0,100,,90,2,1.2,10.00,2.5,35,47,47,45,193,193,0.05,,,0.05,,,,3.35,12.3,0.2,2.15,1.9,12.2,0.05,,,,,,,
Jeremy McNichols,!,0,RB,4800,TEN,vs BUF,9,23.75,3.7,2.8,8.6,0,0,0,0,0,0,0,0,0,3.5,0.1247,3.5,2.54,18.17,0.07,0,0,0,0,0,0,4.78,4.78,0,0,12.18,4.78,4.78,59,0,100,,172,10,1,0.00,,27,48,48,37,194,194,,,,,,,,3.07,12.55,0.03,1.9,1.38,10.17,0.03,,,,,,,
Will Dissly,,0,TE,2900,SEA,@ PIT,9,19.00,5.9,3.9,4.8,0,0,0,0,0,0,0,0,0,2.27,0.0799,2.27,1.81,18.89,0.18,0,0,0,0,0,0,4.78,4.78,0,0,16.58,4.78,4.78,17,0,100,,101,5,1.6,8.80,3,21,32,32,56,194,194,,,,,,,,0.03,0.18,,2.64,2.1,24.21,0.26,,,,,,,
Durham Smythe,,0,TE,2500,MIA,@ JAC,32,25.00,2.8,4.5,2.2,0,0,0,0,0,0,0,0,0,2.91,0.071,2.91,2.22,20.87,0.07,0,0,0,0,0,0,4.73,4.73,0,0.53,10.33,4.73,4.73,11,0,100,,84,22,1.9,10.90,4.4,25,33,33,60,195,195,,,,,,,,0.05,0.07,,2.23,1.7,15.89,0.05,,,,,,,
Travis Homer,,0,RB,4000,SEA,@ PIT,4,19.00,4.5,3.6,2.9,0,0,0,0,0,0.2177,4.37,22.41,0.05,5.74,0.0482,1.37,1.15,9.06,0.02,0,0,0,0,0,0,4.72,4.72,0,0,13.72,4.72,4.72,35,0,100,,122,6,1.2,6.40,1.6,35,49,49,45,196,196,,,,,,,,2.79,14.31,0.03,1.76,1.48,12.83,0.03,,,,,,,
Jacob Hollister,,0,TE,2500,JAC,vs MIA,10,22.00,4.7,4.7,4,0,0,0,0,0,0,0,0,0,3.52,0.0879,3.52,2.21,17.16,0.12,0,0,0,0,0,0,4.65,4.65,0,0,14.05,4.65,4.65,43,0,100,,172,2,1.9,0.00,,25,34,34,60,197,197,,,,,,,,0.02,0.11,,3.3,2.07,17.5,0.16,,,,,,,
Chargers,,0,DST,2500,LAC,@ BAL,5,27,5.5,4.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0.77,0.58,0,0,27,4.63,4.63,0,0,15.63,4.63,4.63,9,0,100,,124,11,1.9,6.00,2.4,15,16,16,60,198,198,,,,,,,,,,,,,,,2.16,0.84,0.48,0.16,0.02,23.18,347.05
Jaguars,,0,DST,2200,JAC,vs MIA,23,25,6.7,3.4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.21,0,0,0.42,25,4.63,4.63,0,0,18.03,4.63,4.63,11,0,100,,148,0,2.1,3.00,1.4,18,16,16,63,198,198,,,,,,,,,,,,,,,2.29,0.72,0.43,0.21,0.02,23.96,355.68
Patriots,,0,DST,3000,NE,vs DAL,2,26.75,7.1,6.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.92,0.18,0,0,26.75,4.6,4.6,0,0,18.8,4.6,4.6,14,0,100,,172,17,1.5,0.00,,10,17,17,55,199,199,,,,,,,,,,,,,,,2.34,1.02,0.48,0.17,0.06,18.21,336.3
Browns,,0,DST,2600,CLE,vs ARI,14,22.75,4.9,6.1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0.38,0.38,0,0,22.75,4.58,4.58,0,0,14.38,4.58,4.58,15,0,100,,175,8,1.8,-2.00,,14,18,18,59,200,200,,,,,,,,,,,,,,,2.15,0.76,0.49,0.09,0.03,25.07,366.54
Anthony Firkser,,0,TE,3000,TEN,vs BUF,3,23.75,4.8,5.8,5.5,0,0,0,0,0,0,0,0,0,2.47,0.0878,2.47,1.84,19.2,0.13,0,0,0,0,0,0,4.54,4.54,0,0,14.14,4.54,4.54,34,0,100,,155,8,1.5,2.10,0.7,20,35,35,55,201,201,,,,,,,,,,,2.83,2.11,22.68,0.13,,,,,,,
Gerald Everett,,0,TE,3000,SEA,@ PIT,9,19.00,5.2,5.5,7.2,0,0,0,0,0,0,0,0,0,3.03,0.1067,3.03,1.95,19.33,0.11,0,0,0,0,0,0,4.54,4.54,0,0,14.94,4.54,4.54,23,0,100,,124,16,1.5,6.00,2,20,35,35,55,201,201,,,,,,,,0.1,0.65,0.01,3.73,2.4,26.23,0.17,,,,,,,
Malcolm Brown,,0,RB,4000,MIA,@ JAC,31,25.00,4.7,6.5,4.1,0,0,0,0,0,0.2972,7.19,28.53,0.26,7.19,0,0,0,0,0,0,0,0,0,0,0,4.41,4.41,0,0,13.81,4.41,4.41,40,0,100,,138,0,1.1,4.10,1,35,50,50,45,202,202,,,,,,,,5.04,20,0.18,1.01,0.7,5.25,0.01,,,,,,,
Tyler Johnson,,0,WR,3200,TB,@ PHI,8,30.00,3.4,3.8,3.6,0,0,0,0,0,0,0,0,0,2.92,0.0665,2.92,1.89,19.96,0.07,0,0,0,0,0,0,4.31,4.31,0,0,11.11,4.31,4.31,88,0,100,,172,23,1.3,0.00,,46,82,82,53,203,203,,,,,,,,,,,2.93,1.9,20.86,0.07,,,,,,,
Chiefs,,0,DST,2800,KC,@ WAS,18,24,7,6.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0.61,0.2,0,0.2,24,4.24,4.24,0,0,18.24,4.24,4.24,7,0,100,,110,15,1.5,8.00,2.9,12,19,19,57,204,204,,,,,,,,,,,,,,,2.32,1.02,0.57,0.29,0.02,21.26,367.33
Pharaoh Brown,,0,TE,2500,HOU,@ IND,31,17.00,3.6,4.7,4.1,0,0,0,0,0,0,0,0,0,2.66,0.1005,2.66,1.94,17.36,0.09,0,0,0,0,0,0,4.22,4.22,0,0,11.42,4.22,4.22,33,0,100,,150,5,1.7,2.80,1.1,25,36,36,60,205,205,,,,,,,,,,,2.36,1.72,16.08,0.08,,,,,,,
Ian Thomas,,0,TE,2700,CAR,vs MIN,20,21.75,4.4,3.1,4.2,0,0,0,0,0,0,0,0,0,3.07,0.0957,3.07,1.95,17.83,0.08,0,0,0,0,0,0,4.21,4.21,0,0,13.01,4.21,4.21,27,0,100,,132,0,1.6,5.10,1.9,23,37,37,58,206,206,,,,,,,,,,,3.06,1.94,18.08,0.08,,,,,,,
Jordan Akins,,0,TE,2500,HOU,@ IND,31,17.00,4.1,6.4,2.9,0,0,0,0,0,0,0,0,0,2.71,0.1026,2.71,1.91,19.95,0.05,0,0,0,0,0,0,4.21,4.21,0,0,12.41,4.21,4.21,19,0,100,,108,13,1.7,8.10,3.2,25,37,37,60,206,206,,,,,,,,0.04,0.13,,3,2.11,23.05,0.05,,,,,,,
Collin Johnson,,0,WR,3000,NYG,vs LAR,3,21.00,5.4,5.9,3.4,0,0,0,0,0,0,0,0,0,2.81,0.0902,2.81,1.57,19.95,0.1,0,0,0,0,0,0,4.17,4.17,0,0,14.97,4.17,4.17,69,0,100,,138,0,1.4,4.10,1.4,48,83,83,55,207,207,,,,,,,,,,,3.06,1.71,22.18,0.12,,,,,,,
James Proche,,0,WR,3000,BAL,vs LAC,12,27.00,5,0.2,6.6,0,0,0,0,0,0,0,0,0,2.18,0.0781,2.18,1.61,19.6,0.1,0,0,0,0,0,0,4.17,4.17,0,0,14.17,4.17,4.17,88,0,100,,172,0,1.4,0.00,,48,83,83,55,207,207,,,,,,,,,,,2.3,1.7,21.6,,,,,,,,
Nick Westbrook,,0,WR,3400,TEN,vs BUF,1,23.75,5.5,1.3,6,0,0,0,0,0,0,0,0,0,2.34,0.0834,2.34,1.48,17.65,0.15,0,0,0,0,0,0,4.15,4.15,0,0,15.15,4.15,4.15,60,0,100,,127,0,1.2,5.70,1.7,44,84,84,51,208,208,,,,,,,,,,,2.84,1.8,22.08,0.16,,,,,,,
Ravens,,0,DST,2300,BAL,vs LAC,12,24,7,8.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0.56,0.37,0,0,24,4.11,4.11,0,0,18.11,4.11,4.11,5,0,100,,83,10,1.8,11.00,4.8,17,20,20,62,209,209,,,,,,,,,,,,,,,2.26,0.79,0.51,0.24,0.03,20.09,330.41
Ray-Ray McCloud,,0,WR,3100,PIT,vs SEA,20,24.00,3.3,2,1.7,0,0,0,0,0,0,0,0,0,2.89,0.0635,2.89,1.96,12.86,0.13,0,0,0,0,0,0,4.03,4.03,0,0,10.63,4.03,4.03,71,0,100,,142,3,1.3,3.80,1.2,47,85,85,54,210,210,,,,,,,,0.23,2.4,,2.86,1.94,12.74,,,,,,,,
Tyron Johnson,!,0,WR,3000,JAC,vs MIA,22,22.00,5.4,7.2,0.5,0,0,0,0,0,0,0,0,0,1.71,0.0428,1.71,1.21,20.96,0.12,0,0,0,0,0,0,4.03,4.03,0,0,14.83,4.03,4.03,88,0,100,,172,2,1.3,0.00,,48,85,85,55,210,210,,,,,,,,0.2,1.13,,2.07,1.47,27.6,0.2,,,,,,,
Seahawks,,0,DST,2600,SEA,@ PIT,21,24,5,6.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.6,0,0,24,4,4,0,0,14,4,4,11,0,100,,148,32,1.5,3.00,1.2,14,21,21,59,211,211,,,,,,,,,,,,,,,2.38,0.76,0.61,0.15,0.06,20.89,352.66
Raiders,,0,DST,3100,LV,@ DEN,19,24.75,4.4,2.5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0.2,0.41,0.2,0,24.75,3.87,3.87,0,0,12.67,3.87,3.87,3,0,100,,69,0,1.2,13.00,4.2,9,22,22,54,212,212,,,,,,,,,,,,,,,1.68,0.63,0.48,0.05,0.03,25.62,365.42
Eagles,,0,DST,2300,PHI,vs TB,3,30,6.6,6.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.72,0.18,0,0.18,30,3.86,3.86,0,0,17.06,3.86,3.86,13,0,100,,166,13,1.7,1.00,0.4,17,23,23,62,213,213,,,,,,,,,,,,,,,2.38,0.81,0.54,0.25,0.02,22.14,354.38
Parris Campbell,!,0,WR,3400,IND,vs HOU,27,28.00,4.5,7.4,5,0,0,0,0,0,0,0,0,0,2.55,0.0671,2.55,1.6,16.25,0.09,0,0,0,0,0,0,3.77,3.77,0,0,12.77,3.77,3.77,30,0,100,,73,18,1.1,12.10,3.6,44,86,86,51,214,214,,,,,,,,0.35,2.94,,3.47,2.18,23.35,0.12,,,,,,,
Chris Conley,,0,WR,3300,HOU,@ IND,31,17.00,5.4,7,4.7,0,0,0,0,0,0,0,0,0,2.41,0.0912,2.41,1.41,17.57,0.1,0,0,0,0,0,0,3.77,3.77,0,0,14.57,3.77,3.77,81,0,100,,156,16,1.1,2.00,0.6,45,86,86,52,214,214,,,,,,,,0.01,0.03,,3.97,2.33,30.19,0.17,,,,,,,
Demarcus Robinson,,0,WR,3300,KC,@ WAS,19,30.00,5.7,6.9,5.3,0,0,0,0,0,0,0,0,0,2.17,0.0562,2.17,1.36,15.53,0.14,0,0,0,0,0,0,3.75,3.75,0,0,15.15,3.75,3.75,26,0,100,,66,2,1.1,13.60,4.1,45,87,87,52,215,215,,,,,,,,,,,3.28,2.06,24.6,0.21,,,,,,,
John Ross,,0,WR,3100,NYG,vs LAR,3,21.00,7.7,1.9,9.5,0,0,0,0,0,0,0,0,0,2.47,0.0793,2.47,1.07,16.17,0.17,0,0,0,0,0,0,3.71,3.71,0,0,19.11,3.71,3.71,88,0,100,,172,0,1.2,0.00,,47,88,88,54,216,216,,,,,,,,0.26,1.17,,4.09,1.77,27.34,0.31,,,,,,,
Texans,,0,DST,2200,HOU,@ IND,17,28,6.4,2.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.17,0.39,0,0,28,3.68,3.68,0,0,16.48,3.68,3.68,13,0,100,,166,0,1.7,1.00,0.5,18,24,24,63,217,217,,,,,,,,,,,,,,,2.18,0.76,0.52,0.16,0.02,23.56,363.93
Titans,,0,DST,2100,TEN,vs BUF,1,29.75,5.4,4.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.54,0.18,0,0.18,29.75,3.32,3.32,0,0,14.12,3.32,3.32,10,0,100,,139,16,1.6,4.00,1.9,19,25,25,64,218,218,,,,,,,,,,,,,,,2.4,0.8,0.45,0.14,0.01,22.39,359.94
Anthony Schwartz,,0,WR,3000,CLE,vs ARI,6,25.75,3.7,0,2.3,0,0,0,0,0,0,0,0,0,2.58,0.089,2.58,1.14,15.45,0.1,0,0,0,0,0,0,3.29,3.29,0,0,10.69,3.29,3.29,76,0,100,,150,0,1.1,2.80,0.9,48,89,89,55,219,219,,,,,,,,0.62,4.54,,1.92,0.85,11.85,0.08,,,,,,,
Phillip Lindsay,,0,RB,4000,HOU,@ IND,1,17.00,7.8,6.3,4,0,0,0,0,0,0.2554,5.18,23.3,0.15,5.18,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,18.83,3.23,3.23,34,0,100,,114,20,0.8,7.40,1.9,35,51,51,45,220,220,,,,,,,,11.11,49.98,0.32,2.04,1.45,9.11,0.04,,,,,,,
Khadarel Hodge,,0,WR,3000,DET,vs CIN,13,21.75,3.2,4.1,3,0,0,0,0,0,0,0,0,0,1.94,0.0546,1.94,1.08,16.12,0.08,0,0,0,0,0,0,3.17,3.17,0,0,9.57,3.17,3.17,75,0,100,,149,0,1.1,2.90,1,48,90,90,55,221,221,,,,,,,,,,,2.17,1.21,18.1,,,,,,,,
Kendall Hinton,,0,WR,3100,DEN,vs LV,14,24.75,3.3,-0.8,5.1,0,0,0,0,0,0,0,0,0,1.86,0.0516,1.86,1.24,14.62,0.06,0,0,0,0,0,0,3.06,3.06,0,0,9.66,3.06,3.06,46,0,100,,102,3,1,8.70,2.8,47,91,91,54,222,222,0.83,0.17,1.17,0.17,0.08,,6.6,0.17,0.58,,2,1.33,16.25,0.08,,,,,,,
Carlos Hyde,,0,RB,4200,JAC,vs MIA,23,22.00,7.7,7.8,3.6,0,0,0,0,0,0.235,5.2,21,0.15,5.2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,18.4,3,3,59,0,100,,172,25,0.7,0.00,,33,52,52,43,223,223,,,,,,,,12.91,52.14,0.36,2.36,1.64,9.03,0.04,,,,,,,
Geoff Swaim,,0,TE,2500,TEN,vs BUF,3,23.75,3.6,3.5,1.7,0,0,0,0,0,0,0,0,0,1.75,0.0624,1.75,1.38,10.42,0.09,0,0,0,0,0,0,2.96,2.96,0,0,10.16,2.96,2.96,37,0,100,,158,12,1.2,1.80,0.7,25,38,38,60,224,224,,,,,,,,,,,2.49,1.96,15.28,0.11,,,,,,,
D'Ernest Johnson,,0,RB,4000,CLE,vs ARI,15,25.75,7.6,1.3,0.5,0,0,0,0,0,0.1249,4.38,23.04,0.1,4.38,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9,0,0,18.1,2.9,2.9,48,0,100,,157,0,0.7,1.90,0.5,35,53,53,45,225,225,,,,,,,,5.96,31.35,0.13,1.57,1.22,9.65,,,,,,,,
Darrell Daniels,!,0,TE,2500,ARI,@ CLE,16,22.75,2.2,2.9,0,0,0,0,0,0,0,0,0,0,2.97,0.0984,2.97,1.23,10.3,0.08,0,0,0,0,0,0,2.74,2.74,0,0,7.14,2.74,2.74,43,0,100,,172,0,1.1,0.00,,25,39,39,60,226,226,,,,,,,,,,,1.57,0.65,5.39,0.04,,,,,,,
Giants,,0,DST,2400,NYG,vs LAR,7,28,6,6.3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0.56,0.56,0,0,28,2.72,2.72,0,0,14.72,2.72,2.72,12,0,100,,156,2,1.1,2.00,0.8,16,26,26,61,227,227,,,,,,,,,,,,,,,1.98,0.84,0.5,0.17,0.03,23.93,371.39
Devonta Freeman,,0,RB,4000,BAL,vs LAC,22,27.00,9.8,7.2,2.7,0,0,0,0,0,0.1325,4.33,17.8,0.15,4.33,0,0,0,0,0,0,0,0,0,0,0,2.68,2.68,0,0,22.28,2.68,2.68,21,0,100,,80,35,0.7,11.30,2.8,35,54,54,45,228,228,,,,,,,,13.12,53.92,0.45,4.14,3.28,25.45,0.15,,,,,,,
Commanders,,0,DST,2000,WAS,vs KC,4,30,5.1,7.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.35,0.17,0,0.17,30,2.62,2.62,0,0,12.82,2.62,2.62,7,0,100,,110,23,1.3,8.00,4,20,27,27,65,229,229,,,,,,,,,,,,,,,2.56,0.81,0.56,0.13,0.03,23.38,363.32
Darren Fells,,0,TE,2500,DET,vs CIN,8,21.75,5.2,6.4,3.4,0,0,0,0,0,0,0,0,0,1.1,0.031,1.1,0.79,9.33,0.13,0,0,0,0,0,0,2.5,2.5,0,0,12.9,2.5,2.5,43,0,100,,172,9,1,0.00,,25,40,40,60,230,230,,,,,,,,,,,2.45,1.77,20.85,0.31,,,,,,,
Jamal Agnew,,0,WR,3500,JAC,vs MIA,22,22.00,,,,0,0,0,0,0,0,0,0,0,1.62,0.0404,1.62,0.98,11.51,0.06,0,0,0,0,0,0,2.49,2.49,0,0,,2.49,2.49,29,0,100,,71,0,0.7,12.80,3.7,43,92,92,50,231,231,,,,,,,,,,,,,,,,,,,,,
Benny Snell Jr.,,0,RB,4000,PIT,vs SEA,10,24.00,5.1,5.1,0.5,0,0,0,0,0,0.2491,5.07,17.63,0.12,5.07,0,0,0,0,0,0,0,0,0,0,0,2.48,2.48,0,0,12.68,2.48,2.48,59,0,100,,172,0,0.6,0.00,,35,55,55,45,232,232,,,,,,,,6.45,22.43,0.15,0.65,0.45,2.93,,,,,,,,
Marcus Johnson,,0,WR,3000,TEN,vs BUF,1,23.75,6.1,4.7,8.2,0,0,0,0,0,0,0,0,0,1.4,0.05,1.4,0.75,12.11,0.05,0,0,0,0,0,0,2.26,2.26,0,0,14.46,2.26,2.26,88,0,100,,172,0,0.8,0.00,,48,93,93,55,233,233,,,,,,,,0.09,-0.13,,2.91,1.56,25.94,0.09,,,,,,,
Larry Rountree III,!,0,RB,4400,LAC,@ BAL,7,24.00,2.2,0,1.4,0,0,0,0,0,0.176,5.36,12.96,0.15,5.36,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,0,0,6.6,2.2,2.2,59,0,100,,172,0,0.5,0.00,,31,56,56,41,234,234,,,,,,,,4.5,10.88,0.13,0.25,0.13,-0.13,,,,,,,,
Jerick McKinnon,,0,RB,4400,KC,@ WAS,18,30.00,7.5,9,2,0,0,0,0,0,0.1279,3.9,15.28,0.1,3.9,0,0,0,0,0,0,0,0,0,0,0,2.13,2.13,0,0,17.13,2.13,2.13,45,0,100,,152,16,0.5,2.50,0.6,31,57,57,41,235,235,0.01,,,,,,0.53,6.76,26.48,0.17,3.31,2.48,19.11,0.12,,,,,,,
Foster Moreau,,0,TE,2500,LV,@ DEN,6,19.75,4.6,4.1,6.6,0,0,0,0,0,0,0,0,0,0.97,0.032,0.97,0.7,7.61,0.11,0,0,0,0,0,0,2.12,2.12,0,0,11.32,2.12,2.12,34,0,100,,155,23,0.8,2.10,0.8,25,41,41,60,236,236,,,,,,,,,,,2.66,1.91,22.41,0.31,,,,,,,
Marlon Mack,,0,RB,4000,IND,vs HOU,29,28.00,8.7,8.6,3.8,0,0,0,0,0,0.1101,3.12,13.93,0.11,3.12,0,0,0,0,0,0,0,0,0,0,0,2.05,2.05,0,0,19.45,2.05,2.05,54,0,100,,164,22,0.5,1.20,0.3,35,58,58,45,237,237,,,,,,,,12.5,55.79,0.44,1.83,1.23,9.46,0.04,,,,,,,
Noah Brown,,0,WR,3000,DAL,@ NE,5,26.75,4.2,3.3,4.3,0,0,0,0,0,0,0,0,0,1.42,0.0328,1.42,0.86,10.06,0.02,0,0,0,0,0,0,1.99,1.99,0,0,10.39,1.99,1.99,55,0,100,,120,0,0.7,6.70,2.2,48,94,94,55,238,238,,,,,,,,0.03,0.12,,2.55,1.55,18.27,0.03,,,,,,,
Chris Moore,,0,WR,3100,HOU,@ IND,31,17.00,4.4,0,12.5,0,0,0,0,0,0,0,0,0,1.21,0.0456,1.21,0.77,7.9,0.06,0,0,0,0,0,0,1.92,1.92,0,0,10.72,1.92,1.92,63,0,100,,130,0,0.6,5.40,1.7,47,95,95,54,239,239,,,,,,,,0.22,0.54,,2.3,1.46,15.66,0.12,,,,,,,
Justin Jackson,,0,RB,4000,LAC,@ BAL,7,24.00,6.8,8.2,2.7,0,0,0,0,0,0.091,2.77,14.01,0.05,2.77,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,15.3,1.7,1.7,49,0,100,,159,0,0.4,1.70,0.4,35,59,59,45,240,240,,,,,,,,5.59,28.27,0.11,2.22,1.81,14.03,,,,,,,,
Michael Burton,,0,RB,4000,KC,@ WAS,18,30.00,,,,0,0,0,0,0,0.0993,3.03,12.03,0.08,3.03,0,0,0,0,0,0,0,0,0,0,0,1.68,1.68,0,0,,1.68,1.68,59,0,100,,172,0,0.4,0.00,,35,60,60,45,241,241,,,,,,,,,,,,,,,,,,,,,
Rhamondre Stevenson,,0,RB,4500,NE,vs DAL,5,23.75,8.2,0,1.7,0,0,0,0,0,0.0988,2.61,11.63,0.08,2.61,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,18.04,1.64,1.64,18,0,100,,57,14,0.4,15.20,3.4,30,61,61,40,242,242,,,,,,,,10.53,46.93,0.33,1.73,1.4,10.8,,,,,,,,
Royce Freeman,,0,RB,4000,CAR,vs MIN,32,21.75,4.5,3.4,2.2,0,0,0,0,0,0.1281,3.1,11.91,0.07,3.1,0,0,0,0,0,0,0,0,0,0,0,1.61,1.61,0,0,10.61,1.61,1.61,58,0,100,,170,26,0.4,0.30,0.1,35,62,62,45,243,243,,,,,,,,6.79,26.08,0.15,1.9,1.52,9.35,0.02,,,,,,,
David Moore,!,0,WR,3000,DEN,vs LV,14,24.75,6,7.1,0,0,0,0,0,0,0,0,0,0,0.52,0.0144,0.52,0.3,4.35,0.05,0,0,0,0,0,0,1.04,1.04,0,0,13.04,1.04,1.04,88,0,100,,172,3,0.3,0.00,,48,96,96,55,244,244,,,,,,,,0.3,2.15,,3,1.72,25.98,0.28,,,,,,,
Damiere Byrd,,0,WR,3000,CHI,vs GB,9,19.50,6,7.9,4.9,0,0,0,0,0,0,0,0,0,0.58,0.0183,0.58,0.38,4.53,0.02,0,0,0,0,0,0,0.95,0.95,0,0,12.95,0.95,0.95,88,0,100,,172,6,0.3,0.00,,48,97,97,55,245,245,,,,,,,,0.06,0.57,,3.83,2.49,30.23,0.11,,,,,,,
Chris Manhertz,,0,TE,2500,JAC,vs MIA,10,22.00,2.7,1.6,3.6,0,0,0,0,0,0,0,0,0,0.48,0.0121,0.48,0.31,3.35,0.03,0,0,0,0,0,0,0.83,0.83,0,0,6.23,0.83,0.83,34,0,100,,155,0,0.3,2.10,0.8,25,42,42,60,246,246,,,,,,,,,,,1.22,0.78,9.26,0.09,,,,,,,
Jaret Patterson,,0,RB,4000,WAS,vs KC,13,24.00,5.2,0,1.5,0,0,0,0,0,0.057,1.49,5.83,0.04,1.49,0,0,0,0,0,0,0,0,0,0,0,0.82,0.82,0,0,11.22,0.82,0.82,53,0,100,,163,0,0.2,1.30,0.3,35,63,63,45,247,247,,,,,,,,4.86,19,0.14,0.79,0.71,5.21,,,,,,,,
Kylen Granson,,0,TE,2500,IND,vs HOU,29,28.00,1.5,0,2.6,0,0,0,0,0,0,0,0,0,0.52,0.0136,0.52,0.35,2.92,0.03,0,0,0,0,0,0,0.82,0.82,0,0,3.82,0.82,0.82,43,0,100,,172,40,0.3,0.00,,25,43,43,60,247,247,,,,,,,,,,,2,1.33,11.83,,,,,,,,
Le'Veon Bell,,0,RB,4500,BAL,vs LAC,22,27.00,11.4,6.3,1.1,0,0,0,0,0,0.0387,1.26,5.24,0.03,1.26,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,23.5,0.7,0.7,33,0,100,,111,34,0.2,7.80,1.7,30,64,64,40,248,248,0.01,,,,,,0.55,15.9,66.15,0.4,4.92,3.94,29.54,0.1,,,,,,,
Kylin Hill,,0,RB,4000,GB,@ CHI,3,24.50,0.5,0,0.7,0,0,0,0,0,0.0747,1.58,3.79,0.04,1.58,0,0,0,0,0,0,0,0,0,0,0,0.62,0.62,0,0,1.62,0.62,0.62,59,0,100,,172,50,0.2,0.00,,35,65,65,45,249,249,,,,,,,,2.5,6,,0.5,0.25,1.25,,,,,,,,
Colby Parkinson,,0,TE,2500,SEA,@ PIT,9,19.00,3.8,3.6,1.1,0,0,0,0,0,0,0,0,0,0.35,0.0122,0.35,0.26,2.44,0.02,0,0,0,0,0,0,0.62,0.62,0,0,8.22,0.62,0.62,43,0,100,,172,0,0.2,0.00,,25,44,44,60,249,249,,,,,,,,,,,1.71,1.29,13.14,0.14,,,,,,,
Preston Williams,!,0,WR,3100,MIA,@ JAC,10,25.00,6.5,9.7,5.5,0,0,0,0,0,0.0283,0.68,4.35,0.02,0.68,0,0,0,0,0,0,0,0,0,0,0,0.56,0.56,0,0,13.56,0.56,0.56,88,0,100,,172,22,0.2,0.00,,47,98,98,54,250,250,,,,,0.05,,,0.05,0.32,,5.05,2.55,35.77,0.32,,,,,,,
Joshua Kelley,,0,RB,4000,LAC,@ BAL,7,24.00,3.8,6.4,1.7,0,0,0,0,0,0.019,0.58,1.9,0.01,0.58,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,7.85,0.25,0.25,57,0,100,,168,21,0.1,0.70,0.2,35,66,66,45,251,251,,,,,,,,6.61,21.7,0.09,1.43,1.35,8.83,,,,,,,,
Kalen Ballage,,0,RB,4000,PIT,vs SEA,10,24.00,5.1,8.5,0,0,0,0,0,0,0.0204,0.42,1.31,0.01,0.42,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,0,10.39,0.19,0.19,51,0,100,,161,0,0,1.50,0.4,35,67,67,45,252,252,,,,,,,,5.17,16.14,0.17,1.88,1.29,6.98,,,,,,,,
Damarea Crockett,,0,RB,4000,DEN,vs LV,27,24.75,0,0,0.7,0,0,0,0,0,0.016,0.48,1.12,0.01,0.48,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0.17,0.17,0.17,0.17,59,0,100,,172,0,0,0.00,,35,68,68,45,253,253,,,,,,,,3,7,,,,,,,,,,,,
