player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Duke Riley,11830,LB,MIA,1,2,0,100.0,0,0,17,0,0,37.9,42.6,71.9,57.1,67.3,32.3,0,0,0,0,20,25.0,1,0,0,152.1,2,0,0,10,0,10,14,2,0,0,2,0,0,12,2,2,2,1,1,0,2,0,1,22,22,11.0
Shaquill Griffin,11845,CB,MIN,1,0,0,0.0,0,0,18,0,0,75.8,75.3,75.0,,60.0,72.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,1,23,23,25,0,0,0,0,0,0,25,0,2,1,0,1,0,1,0,0,0,0,
Jourdan Lewis,11846,CB,DAL,1,1,0,66.7,0,0,9,0,0,73.2,72.7,77.2,56.8,65.3,68.1,1,0,0,1,27,14.3,1,1,0,84.3,6,0,0,6,2,51,71,1,0,0,1,0,2,70,1,19,60,2,5,0,9,1,1,63,31,10.5
Montravius Adams,11848,DI,PIT,1,0,0,,0,0,25,0,0,,45.1,74.6,64.5,41.9,25.7,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,21,21,12,9,0,0,0,0,9,12,0,1,1,0,0,1,0,0,0,
Cameron Sutton,11850,CB,PIT,1,0,0,100.0,0,0,25,0,0,40.0,44.6,73.1,59.0,62.4,,0,0,0,0,7,,0,0,0,135.4,1,0,0,2,2,6,19,1,0,0,1,0,1,18,1,12,13,0,0,0,1,0,1,7,0,7.0
Trey Hendrickson,11858,ED,CIN,1,1,0,,0,0,7,0,0,64.1,79.7,79.5,78.0,61.8,73.6,1,3,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,4,52,52,0,0,52,0,0,0,33,15,0,2,1,0,0,5,0,0,0,
Rayshawn Jenkins,11868,S,SEA,1,1,0,100.0,1,0,29,0,0,38.3,48.0,69.5,,71.0,76.6,0,0,0,0,19,0.0,0,0,1,118.8,2,0,0,23,1,21,30,1,0,0,1,0,0,29,0,9,5,0,1,0,2,0,0,27,3,13.5
Carl Lawson,11871,ED,DAL,1,0,0,,0,0,9,0,0,,63.5,79.4,58.9,65.9,69.2,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,0,32,1,0,0,29,4,0,1,1,0,0,2,0,0,0,
Deatrich Wise Jr.,11886,ED,NE,1,1,0,,0,0,19,0,0,60.0,61.6,76.5,54.1,67.2,72.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,3,16,6,0,0,19,6,0,1,2,0,0,1,0,0,0,
Carlos Watkins,11897,DI,DAL,1,1,0,,0,0,9,0,0,,64.6,74.3,56.9,67.5,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,14,0,4,0,0,14,4,0,0,0,0,0,0,0,0,0,
Grover Stewart,11899,DI,IND,1,0,0,,0,0,14,0,0,,78.1,76.8,51.5,85.3,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,4,32,0,0,0,0,20,16,0,2,3,0,0,0,0,0,0,
Damontae Kazee,11904,S,PIT,1,0,0,100.0,0,0,25,0,0,35.2,36.3,73.8,,61.1,63.7,0,0,0,0,14,12.5,1,0,0,158.3,1,0,0,5,0,19,42,0,0,0,0,0,37,42,0,23,0,0,7,0,1,0,1,14,0,14.0
Desmond King II,11906,CB,BLT,1,0,0,,0,0,3,0,0,62.8,63.4,71.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,
Anthony Walker Jr.,11916,LB,MIA,1,2,0,100.0,0,0,17,0,0,29.6,32.8,75.9,55.3,70.3,29.0,0,0,0,0,27,33.3,3,0,0,118.8,5,0,0,55,0,43,62,1,0,0,1,0,2,61,3,16,4,0,4,0,5,0,0,86,71,17.2
Davon Godchaux,11934,DI,NE,1,1,0,,0,0,19,0,0,,50.2,76.5,54.8,52.1,36.0,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,31,31,5,26,0,0,0,0,9,22,0,2,3,0,0,0,0,0,0,
Chuck Clark,11941,S,NYJ,1,2,0,100.0,0,0,22,0,0,49.6,38.8,75.4,56.5,40.7,45.5,0,0,0,0,18,25.0,2,0,0,104.2,2,0,0,21,0,18,52,5,0,0,5,0,21,47,2,32,5,1,4,0,2,0,0,18,27,9.0
Xavier Woods,11946,S,CAR,1,1,0,50.0,0,0,5,0,0,65.2,63.9,78.4,60.0,54.2,63.2,0,0,0,0,3,12.5,1,0,1,56.3,1,0,0,13,0,45,70,3,0,0,3,0,40,67,1,24,14,0,6,0,2,0,0,3,1,3.0
Al-Quadin Muhammad,11951,ED,DET,1,0,0,,0,0,11,0,0,60.0,57.3,0.0,57.8,71.8,71.2,0,0,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,1,19,19,0,0,19,0,0,0,13,5,0,2,1,1,0,1,0,0,0,
D.J. Jones,11953,DI,DEN,1,1,1,100.0,0,0,10,0,0,52.9,74.6,75.9,92.8,60.9,26.5,0,4,0,0,34,40.0,2,0,0,158.3,1,0,0,0,0,1,27,27,1,25,0,1,0,0,15,11,0,1,2,0,1,4,1,34,34,34.0
Jeremiah Ledbetter,11960,DI,JAX,1,0,0,,0,0,15,0,0,,70.3,76.6,59.5,70.1,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,6,27,0,0,0,0,16,17,0,0,1,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,DET,1,0,0,,0,0,11,0,0,,42.3,0.0,60.5,47.1,66.8,0,4,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,32,32,0,23,1,8,0,0,23,9,0,1,1,0,0,4,0,0,0,
Alex Barrett,12183,ED,SF,1,0,0,,0,0,28,0,0,,52.3,71.2,59.1,58.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,
Adam Butler,12214,DI,LV,1,1,0,,0,0,23,0,0,57.5,52.3,78.1,68.5,37.3,26.3,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,4,54,54,13,34,1,6,0,0,35,15,0,0,0,0,0,1,0,0,0,
Sione Takitaki,12666,LB,NE,1,0,0,,0,0,19,0,0,63.7,64.9,73.4,,61.0,73.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,0,4,13,2,0,0,2,0,0,11,0,9,0,0,2,0,0,0,0,0,0,
Sam Kamara,24176,DI,CLV,1,0,0,,0,0,8,0,0,60.0,76.6,75.2,69.2,69.7,69.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,0,13,0,14,0,0,15,12,0,1,2,0,0,1,0,0,0,
Foyesade Oluokun,24904,LB,JAX,1,0,0,60.0,1,0,15,0,0,59.3,56.5,74.8,57.4,54.3,81.9,0,0,0,0,9,0.0,0,1,1,68.8,3,0,0,61,2,43,69,1,0,0,1,0,0,68,2,24,5,3,7,0,5,0,0,20,17,6.7
Anfernee Jennings,25449,ED,NE,1,0,0,,0,0,19,0,0,32.4,28.6,77.3,50.2,30.1,25.7,0,1,0,0,,50.0,2,0,0,0.0,0,0,0,0,0,3,39,39,0,0,38,1,0,0,14,22,0,0,2,0,0,1,0,0,0,
Sean Murphy-Bunting,25891,CB,ARZ,1,1,0,100.0,1,0,1,0,0,66.1,52.8,75.6,,29.2,31.4,0,0,0,0,18,25.0,2,0,1,130.2,4,0,0,13,49,31,62,0,0,0,0,0,0,62,0,31,0,3,5,1,4,0,1,23,14,5.8
Clelin Ferrell,25955,ED,WAS,1,1,0,,0,1,32,0,0,,90.9,77.3,90.6,69.4,73.6,1,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,24,24,0,1,22,1,0,0,15,9,0,2,1,0,0,2,0,0,0,
D.J. Reed,26940,CB,NYJ,1,0,0,100.0,0,0,22,0,0,62.8,67.1,78.2,58.5,73.4,37.6,0,0,0,0,12,33.3,2,0,0,83.3,3,0,0,3,47,19,52,2,0,0,2,0,0,50,1,32,0,2,4,1,3,0,0,12,10,4.0
Isaiah Rodgers,27069,CB,PHI,1,0,0,50.0,0,0,24,0,0,58.6,49.3,67.7,,60.0,22.3,0,0,0,0,9,100.0,1,0,0,62.5,1,0,0,2,3,5,6,0,0,0,0,0,0,6,0,1,1,0,0,0,2,0,0,9,7,9.0
Siran Neal,27130,CB,MIA,1,0,0,,0,0,17,0,0,60.0,61.5,65.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,
Montez Sweat,27271,ED,CHI,1,0,0,,0,0,6,0,0,60.0,63.0,80.3,66.5,70.4,46.1,1,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,1,41,41,0,0,39,2,0,0,21,19,0,3,4,1,0,2,0,0,0,
Devin Bush,27375,LB,CLV,1,3,0,,0,0,8,0,0,91.3,91.9,72.2,,75.2,80.8,1,0,0,0,,0.0,0,2,0,0.0,0,0,0,18,0,13,23,3,0,0,3,0,0,20,0,10,2,0,3,0,0,1,0,0,0,
David Long Jr.,27377,CB,IND,1,0,0,,0,0,14,0,0,42.0,29.9,0.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,9,7,9,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,
DaVon Hamilton,28072,DI,JAX,1,2,0,,0,0,15,0,0,60.0,67.4,76.2,54.1,73.7,70.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,1,31,0,3,0,0,25,10,0,1,3,0,0,0,0,0,0,
Dre'Mont Jones,28075,ED,SEA,1,0,0,,0,0,29,0,0,,56.4,76.3,55.6,60.0,69.2,1,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,26,25,0,2,22,1,0,1,20,6,0,0,0,0,0,1,0,0,0,
Malik Harrison,28081,LB,BLT,1,1,0,100.0,0,0,3,0,0,33.2,27.6,77.4,58.5,29.1,24.9,0,0,0,0,13,50.0,2,0,0,158.3,2,0,0,21,0,17,36,14,0,0,14,0,0,22,2,17,1,0,1,0,2,0,1,25,8,12.5
Neville Gallimore,28094,DI,LA,1,2,0,,0,0,26,0,0,,32.1,74.1,53.7,36.6,69.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,0,11,0,6,0,0,8,9,0,0,0,0,0,0,0,0,0,
Troy Dye,28251,LB,LAC,1,0,0,,0,0,27,0,0,60.0,62.6,65.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brenden Schooler,28253,S,NE,1,0,0,,0,0,19,0,0,62.9,60.8,71.2,55.6,,,0,1,0,0,,,0,0,0,0.0,0,0,0,4,0,5,7,2,0,0,2,0,1,5,2,0,0,0,0,0,0,1,0,0,0,
Myles Adams,28430,DI,DET,1,0,0,,0,0,11,0,0,,59.1,67.5,59.7,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Jack Jones,29050,CB,LV,1,2,0,62.5,0,0,23,0,0,42.6,46.7,78.4,,68.9,53.0,0,0,0,0,62,14.3,1,1,0,145.8,5,0,0,2,60,45,66,1,0,0,1,0,0,65,0,21,3,2,4,0,8,0,1,108,46,21.6
Germaine Pratt,29407,LB,CIN,1,0,0,100.0,0,0,7,0,0,67.4,51.2,76.9,54.3,32.2,45.9,0,1,0,0,10,16.7,1,0,0,90.6,4,0,0,54,0,39,63,3,0,0,3,0,2,60,3,21,4,1,5,0,4,1,0,23,17,5.8
Chris Board,29456,LB,BLT,1,3,0,100.0,0,0,3,0,0,70.0,77.0,75.6,60.0,73.0,80.2,0,0,0,0,13,0.0,0,0,0,104.2,2,0,0,19,0,15,26,2,0,0,2,0,0,24,1,10,5,0,3,0,2,0,0,18,15,9.0
Ty Summers,30242,LB,NYG,1,4,0,100.0,0,0,21,0,0,50.0,75.6,73.0,57.2,81.9,54.7,0,0,0,0,13,12.5,1,0,0,112.5,2,0,0,28,0,6,29,0,0,0,0,0,0,29,2,21,1,1,3,1,2,0,0,22,31,11.0
Andrew Van Ginkel,30267,ED,MIN,1,1,0,100.0,0,0,18,0,0,68.4,74.0,79.6,79.7,45.4,32.5,1,4,0,0,6,50.0,3,0,0,79.2,2,2,0,6,0,11,55,45,0,0,45,0,0,10,32,12,4,2,2,0,2,7,0,5,5,2.5
T.J. Edwards,30737,LB,CHI,1,3,0,100.0,0,0,6,0,0,68.5,65.5,77.0,55.9,59.7,80.5,0,0,0,0,23,0.0,0,0,0,106.7,5,0,0,52,0,29,65,10,0,0,10,0,0,55,4,32,3,3,5,0,5,0,0,48,37,9.6
Khalen Saunders,31534,DI,NO,1,4,1,,0,0,20,0,0,70.8,69.6,78.0,72.2,49.3,71.0,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,0,44,42,18,23,0,1,0,2,18,26,0,1,1,1,0,2,0,0,0,
Dane Jackson,32989,CB,CAR,1,0,0,100.0,0,0,5,0,0,46.4,44.8,71.6,58.5,60.0,26.5,0,0,0,0,18,50.0,1,0,0,118.8,1,0,0,8,0,13,16,0,0,0,0,0,0,16,1,2,8,0,1,0,1,0,0,18,18,18.0
Cam Gill,33560,ED,CAR,1,0,0,,0,0,5,0,0,,55.3,71.5,53.9,60.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,10,9,0,0,9,0,0,1,6,4,0,0,0,0,0,0,0,0,0,
Eric Johnson,33698,DI,NE,1,0,0,,0,0,19,0,0,,43.3,74.8,55.0,46.2,27.0,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,18,18,4,9,0,5,0,0,9,9,0,1,1,0,0,0,0,0,0,
Mike Hughes,34057,CB,ATL,1,2,0,42.9,0,0,2,0,0,73.6,74.0,77.9,,66.0,46.2,0,0,0,0,21,25.0,2,1,0,59.2,3,0,0,3,49,39,53,0,0,0,0,0,0,53,0,14,1,1,4,0,7,0,0,36,10,12.0
Darnell Savage,34247,S,JAX,1,0,0,,0,0,15,0,0,50.1,59.5,70.6,58.8,70.1,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,7,12,1,0,0,1,0,2,11,1,4,2,1,1,1,0,0,0,0,0,
Zayne Anderson,34622,S,GB,1,1,0,0.0,0,0,12,0,0,81.9,85.2,78.5,,61.9,50.8,0,0,0,1,,33.3,1,1,0,0.0,0,0,0,5,0,32,47,0,0,0,0,0,34,47,0,15,8,0,1,0,1,0,0,0,0,
Zack Baun,34632,LB,PHI,1,2,0,80.0,0,1,24,0,0,66.7,75.1,77.2,61.7,79.7,81.8,0,2,0,0,10,0.0,0,0,0,122.9,4,0,0,42,0,39,67,6,0,0,6,0,0,61,9,19,19,6,9,2,5,2,1,20,17,5.0
Akeem Davis-Gaither,34788,LB,CIN,1,1,0,62.5,0,0,7,0,0,65.5,53.1,75.0,39.0,45.2,37.4,0,2,0,0,29,25.0,2,1,0,88.0,5,0,0,57,0,40,65,3,0,0,3,0,1,62,4,21,4,2,5,0,8,2,0,65,60,13.0
Jamel Dean,34918,CB,TB,1,0,0,100.0,0,0,30,0,0,55.7,57.4,78.0,,64.1,77.0,0,0,0,0,34,0.0,0,0,1,118.8,3,0,0,4,54,39,60,0,0,0,0,0,0,60,0,21,2,1,3,0,3,0,0,39,7,13.0
Blake Cashman,35413,LB,MIN,1,1,0,85.7,0,0,18,0,0,59.9,55.1,75.2,57.9,51.5,31.9,0,2,0,0,17,21.4,3,1,0,110.1,6,0,0,61,1,32,64,1,0,0,1,0,0,63,16,16,0,4,10,1,7,2,0,73,53,12.2
Darrell Taylor,36001,ED,CHI,1,0,0,,0,0,6,0,0,,82.9,76.6,86.6,60.6,69.6,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,19,1,0,0,11,9,0,0,1,0,0,3,0,0,0,
Shy Tuttle,37279,DI,CAR,1,0,0,,0,0,5,0,0,,53.0,76.7,52.4,56.2,28.4,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,32,32,16,15,0,1,0,0,15,17,0,1,2,0,0,1,0,0,0,
Quinton Bell,37468,ED,MIA,1,1,0,,0,0,17,0,0,65.5,71.6,76.0,60.6,71.2,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,11,31,30,0,0,30,0,0,1,10,10,0,1,1,0,0,0,0,0,0,
Camryn Bynum,38408,S,MIN,1,3,0,50.0,0,0,18,0,0,59.8,64.5,78.0,,73.4,84.8,0,0,0,0,8,0.0,0,1,0,60.4,1,0,0,6,0,48,63,0,0,0,0,0,51,63,0,15,6,1,3,1,2,0,0,8,14,8.0
Cameron Goode,38410,ED,MIA,1,0,0,,0,0,17,0,0,,52.9,72.1,53.4,,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,6,0,0,0,0,0,0,1,0,0,0,
Eric Wilson,38587,LB,GB,1,2,0,100.0,0,0,12,0,0,53.1,51.6,75.7,67.4,51.8,45.6,0,1,0,0,21,22.2,2,0,0,118.8,2,0,0,48,0,37,55,1,0,0,1,0,2,54,2,16,4,2,5,0,2,1,0,29,9,14.5
Tershawn Wharton,40292,DI,KC,1,0,0,,0,0,16,0,0,,56.1,75.7,62.4,51.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,28,28,2,24,0,2,0,0,20,8,0,0,0,0,0,0,0,0,0,
Chazz Surratt,40313,LB,NYJ,1,0,0,,0,0,22,0,0,63.5,66.7,67.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,4,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,
Reggie Gilliam,40951,FB,BUF,1,0,0,,0,0,4,0,0,,60.0,60.0,,60.0,70.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Jalen Virgil,41991,WR,BUF,1,0,0,,0,0,4,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ed Oliver,42200,DI,BUF,1,1,0,,0,0,4,0,0,,81.7,77.9,82.4,63.3,67.3,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,53,53,0,41,0,12,0,0,35,18,0,0,0,0,0,3,0,0,0,
Divine Deablo,42208,LB,LV,1,1,0,50.0,0,0,23,0,0,82.7,76.4,73.6,55.9,54.5,77.8,0,0,0,0,7,0.0,0,0,0,56.3,2,0,0,35,0,27,44,4,0,0,4,0,0,40,2,15,5,2,3,0,4,0,0,11,10,5.5
Tomon Fox,42486,ED,NYG,1,1,0,,0,0,21,0,0,,76.2,75.9,55.0,77.9,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,0,24,0,0,0,9,15,0,0,0,0,0,0,0,0,0,
Daniel Thomas,42544,S,JAX,1,0,0,,0,0,15,0,0,,60.0,65.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Krys Barnes,42548,LB,ARZ,1,2,0,,0,0,1,0,0,63.5,77.0,74.2,57.8,74.0,76.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,4,12,3,0,0,3,0,0,9,1,7,1,1,1,0,0,0,0,0,0,
Nazeeh Johnson,42553,CB,KC,1,0,0,75.0,0,0,16,0,0,66.2,65.2,75.5,56.7,60.3,74.5,0,1,0,0,20,0.0,0,0,0,100.0,3,0,0,0,23,19,26,2,0,0,2,0,0,24,2,5,1,1,1,1,4,1,0,34,7,11.3
Justin Strnad,42659,LB,DEN,1,1,0,100.0,0,0,10,0,0,35.1,28.7,0.0,64.6,38.1,26.6,0,1,0,0,27,42.9,3,0,1,118.8,5,0,0,53,0,31,57,2,0,0,2,0,0,55,4,22,2,1,3,0,5,1,0,74,51,14.8
Chauncey Golston,42718,ED,DAL,1,2,0,,0,0,9,0,0,66.9,39.3,79.6,48.5,29.7,28.5,0,0,0,0,,28.6,2,0,0,0.0,0,1,0,0,0,2,55,55,0,6,28,21,0,0,39,14,0,1,3,0,0,1,0,0,0,
Nick Bosa,42741,ED,SF,1,2,0,,0,0,28,0,0,60.0,71.9,81.3,58.5,75.4,73.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,56,56,0,0,56,0,0,0,30,26,0,2,2,1,0,2,0,0,0,
Osa Odighizuwa,42754,DI,DAL,1,0,0,,0,0,9,0,0,,58.6,77.7,58.9,57.5,28.4,0,4,0,0,,50.0,2,0,0,0.0,0,0,0,0,0,0,55,55,7,32,0,16,0,0,39,16,0,1,2,0,0,4,0,0,0,
Kristian Fulton,42894,CB,LAC,1,1,0,83.3,0,0,27,0,0,74.9,72.0,76.9,,52.5,56.6,0,0,0,0,10,12.5,1,0,0,82.6,5,0,0,9,53,44,63,0,0,0,0,0,0,63,0,19,1,4,6,0,6,0,0,23,16,4.6
Rashan Gary,42905,ED,GB,1,2,0,,0,0,12,1,0,,90.6,77.0,87.1,71.6,72.3,0,6,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,0,23,0,0,0,18,5,0,0,0,0,0,6,0,0,0,
Jonathon Cooper,43021,ED,DEN,1,0,1,,0,0,10,0,0,,47.5,0.0,59.1,52.1,,1,3,0,0,,,0,0,1,0.0,0,0,0,0,0,0,45,45,0,0,45,0,0,0,28,17,0,0,0,0,0,4,0,0,0,
Charvarius Ward,43034,CB,SF,1,0,0,60.0,0,0,28,0,0,61.3,58.2,76.8,,47.0,73.3,0,0,0,0,24,0.0,0,0,0,120.8,3,0,0,7,59,37,67,0,0,0,0,0,0,67,0,30,1,0,1,0,5,0,1,35,17,11.7
Brandon Jones,43049,S,DEN,1,2,0,50.0,0,0,10,0,0,69.7,72.6,75.5,56.6,67.3,85.1,0,1,0,0,9,0.0,0,0,0,56.3,2,0,0,17,2,37,60,3,0,0,3,0,27,57,3,20,11,3,9,0,4,1,0,12,12,6.0
Jeremy Chinn,43179,S,WAS,1,1,0,100.0,0,0,32,0,0,68.7,67.0,75.6,54.6,60.7,81.9,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,33,2,35,72,8,0,0,8,0,14,64,3,34,15,3,5,0,1,0,0,5,0,5.0
Richie Grant,43196,S,ATL,1,0,0,100.0,0,0,2,0,0,39.7,33.7,76.7,58.7,60.0,24.2,0,0,0,0,9,100.0,2,0,0,104.2,1,0,0,2,0,14,16,1,0,0,1,0,11,15,1,1,2,0,0,0,1,0,0,9,5,9.0
Myles Bryant,43336,CB,HST,1,0,0,50.0,0,0,13,0,0,47.6,47.7,69.7,,60.0,,0,0,0,0,3,,0,0,0,56.3,1,0,0,0,0,4,5,0,0,0,0,0,0,5,0,1,5,0,0,0,2,0,0,3,7,3.0
Josh Metellus,43395,S,MIN,1,6,0,100.0,0,0,18,0,0,63.6,78.0,74.2,85.1,77.3,85.0,2,2,0,0,20,0.0,0,0,0,118.8,3,0,0,46,1,39,64,2,0,0,2,0,1,62,9,16,13,0,3,0,3,4,0,44,25,14.7
Alex Highsmith,43507,ED,PIT,1,0,0,,0,1,25,0,0,,76.7,0.0,90.8,60.5,75.2,0,4,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,0,44,43,0,0,43,0,0,1,18,26,0,2,3,0,0,5,0,0,0,
Darrell Baker Jr.,43542,CB,TEN,1,0,0,,0,0,31,0,0,61.3,63.7,72.0,,61.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,9,2,11,0,0,0,0,0,1,11,0,9,0,0,0,0,0,0,0,0,0,
Levi Onwuzurike,43679,DI,DET,1,0,0,,0,0,11,0,0,62.2,76.2,77.7,57.5,78.3,69.0,1,3,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,40,40,1,19,6,14,0,0,29,11,0,3,3,1,0,4,0,0,0,
Jeffery Simmons,43742,DI,TEN,1,5,0,,0,0,31,0,0,60.0,74.0,0.0,73.2,78.5,72.3,0,1,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,1,58,58,0,38,3,17,0,0,13,44,0,2,2,0,0,2,0,0,0,
Pat Jones II,43974,ED,MIN,1,0,0,,0,0,18,0,0,61.7,80.4,75.8,75.2,68.2,81.6,0,4,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,3,27,25,0,1,17,7,0,2,17,7,0,1,2,0,0,4,0,0,0,
Byron Murphy Jr.,44027,CB,MIN,1,1,0,77.8,0,0,18,0,0,74.1,73.5,78.8,,61.7,83.0,0,0,0,0,25,0.0,0,0,0,139.1,7,0,0,3,36,48,63,3,0,0,3,0,0,60,0,15,21,4,9,0,9,0,2,71,11,10.1
Benito Jones,44035,DI,MIA,1,0,0,,0,0,17,0,0,44.3,44.9,77.3,59.5,55.3,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,33,33,7,26,0,0,0,0,19,13,0,1,1,0,0,1,0,0,0,
Julian Okwara,44152,ED,ARZ,1,0,0,100.0,0,0,1,0,0,42.1,45.4,75.9,50.3,61.5,21.7,0,0,0,0,15,100.0,1,0,0,118.8,1,0,0,1,0,2,31,29,0,0,21,8,0,2,12,17,1,0,0,0,1,0,0,15,16,15.0
Nnamdi Madubuike,44304,DI,BLT,1,1,0,,0,0,3,0,0,60.0,77.7,77.8,73.0,68.8,73.0,0,4,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,47,47,0,36,4,7,0,0,30,17,0,3,6,2,0,5,0,0,0,
Boogie Basham,44320,ED,NYG,1,2,0,,0,0,21,0,0,,76.9,77.4,65.9,71.8,73.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,0,22,0,0,0,5,17,0,1,1,1,0,0,0,0,0,
Naquan Jones,44363,DI,ARZ,1,1,0,,0,0,1,0,0,,74.9,74.8,65.7,70.1,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,22,22,0,19,0,3,0,0,6,16,0,2,1,0,0,1,0,0,0,
Isaiahh Loudermilk,44416,DI,PIT,1,1,0,,0,0,25,0,0,60.0,80.1,75.0,53.2,82.1,71.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,10,3,10,0,0,9,14,0,3,4,0,0,0,0,0,0,
Kyzir White,44485,LB,ARZ,1,0,0,100.0,0,0,1,0,0,63.4,56.2,75.0,59.8,50.4,81.9,1,1,0,0,21,0.0,0,0,0,118.8,1,1,0,62,0,28,68,1,0,0,1,0,1,67,7,33,4,6,7,0,1,3,0,21,0,21.0
