player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Duke Riley,11830,LB,MIA,1,0,0,,0,0,17,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Fabian Moreau,11836,CB,MIN,1,0,0,100.0,0,0,18,0,0,68.1,68.1,76.2,,60.0,75.2,0,0,0,0,16,0.0,0,0,0,142.4,3,0,0,0,30,28,31,0,0,0,0,0,0,31,0,3,1,1,2,0,3,0,1,26,12,8.7
Shaquill Griffin,11845,CB,MIN,1,1,0,40.0,0,0,18,0,0,70.7,65.7,77.8,,42.0,77.9,0,0,0,0,26,0.0,0,0,0,60.4,2,0,0,5,50,31,56,0,0,0,0,0,0,56,0,25,1,0,3,0,5,0,0,30,4,15.0
Jourdan Lewis,11846,CB,DAL,1,0,0,50.0,0,0,9,0,0,79.6,78.4,77.0,74.6,56.4,79.2,0,0,0,0,8,0.0,0,1,0,60.4,1,1,0,5,0,33,48,1,0,0,1,0,0,47,2,13,42,2,2,0,2,1,0,8,3,8.0
Montravius Adams,11848,DI,PIT,1,0,0,,0,0,25,0,0,,59.1,75.8,67.6,53.5,69.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,28,28,8,19,0,1,0,0,12,16,0,1,2,1,0,1,0,0,0,
Cameron Sutton,11850,CB,PIT,1,0,0,100.0,0,0,25,0,0,61.9,55.6,73.4,,41.9,26.5,0,0,0,0,4,50.0,1,0,0,83.3,1,0,0,7,1,23,31,0,0,0,0,0,1,31,0,8,22,0,1,0,1,0,0,4,5,4.0
Trey Hendrickson,11858,ED,CIN,1,1,0,,0,1,7,0,0,61.5,67.8,8.9,59.5,80.5,71.2,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,2,58,57,0,1,56,0,0,1,35,21,0,1,1,1,0,2,0,0,0,
Rayshawn Jenkins,11868,S,SEA,1,1,0,,0,0,29,0,0,66.5,53.5,68.4,59.0,46.4,75.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,5,12,0,0,0,0,0,0,12,1,6,7,0,1,0,0,0,0,0,0,
Carl Lawson,11871,ED,DAL,1,0,0,,1,0,9,0,0,60.0,83.7,0.0,91.5,60.1,69.2,1,2,0,0,,,0,0,2,0.0,0,1,0,0,0,1,24,24,0,0,24,0,0,0,21,2,0,1,0,0,0,4,0,0,0,
Deatrich Wise Jr.,11886,ED,NE,1,2,0,,0,0,19,0,0,,58.1,0.0,64.4,67.7,73.0,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,16,16,0,0,14,2,0,0,12,4,0,0,0,0,0,1,0,0,0,
Carlos Watkins,11897,DI,DAL,1,0,0,,0,0,9,0,0,,53.2,72.0,51.1,61.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,3,0,9,0,0,9,3,0,0,0,0,0,0,0,0,0,
Grover Stewart,11899,DI,IND,1,1,1,,0,0,14,0,0,63.8,64.9,76.9,57.0,58.4,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,6,31,0,0,0,0,22,15,0,3,4,0,0,0,0,0,0,
Damontae Kazee,11904,S,PIT,1,3,0,,0,0,25,0,0,67.8,70.0,76.3,,63.1,67.5,0,0,0,0,,10.0,1,0,0,0.0,0,0,0,10,0,35,64,0,0,0,0,0,52,64,0,29,2,0,6,0,0,0,0,0,0,
Desmond King II,11906,CB,BLT,1,1,0,83.3,0,0,3,0,0,51.7,51.2,70.6,60.0,60.0,78.9,0,1,0,0,23,0.0,0,0,1,133.3,5,0,0,2,0,13,15,0,0,0,0,0,1,15,1,1,12,0,1,0,6,1,1,39,22,7.8
Anthony Walker Jr.,11916,LB,MIA,1,2,0,66.7,0,0,17,0,0,57.6,51.3,76.9,59.6,45.9,61.6,0,0,0,0,9,16.7,1,0,0,118.1,2,1,0,43,0,30,50,0,0,0,0,0,0,50,3,17,7,2,3,0,3,1,1,15,4,7.5
Matt Milano,11918,LB,BUF,1,1,0,60.0,0,0,4,1,0,37.5,51.1,74.5,72.3,76.8,40.9,1,0,0,0,14,20.0,1,0,0,80.4,3,0,0,37,0,31,46,4,0,0,4,0,0,42,3,12,5,1,3,0,5,1,0,34,29,11.3
Davon Godchaux,11934,DI,NE,1,3,0,,0,0,19,0,0,71.8,52.2,75.7,55.5,45.4,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,10,23,0,0,0,0,11,22,0,3,3,0,0,0,0,0,0,
Chuck Clark,11941,S,NYJ,1,1,0,100.0,0,0,22,0,0,61.4,56.9,77.5,59.1,45.6,40.8,0,0,0,0,3,12.5,1,0,0,118.8,1,0,0,21,2,57,84,1,0,0,1,0,54,83,1,26,6,0,6,0,1,0,1,3,0,3.0
Xavier Woods,11946,S,CAR,1,1,0,50.0,0,0,5,0,0,52.4,60.7,75.3,,76.5,85.7,0,0,0,0,11,0.0,0,0,1,106.3,1,0,0,19,0,31,72,0,0,0,0,0,49,72,0,41,4,1,5,0,2,0,1,11,0,11.0
Al-Quadin Muhammad,11951,ED,DET,1,0,0,,0,0,11,0,0,,36.1,74.0,54.6,44.7,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,3,5,0,0,1,0,0,0,0,0,0,
D.J. Jones,11953,DI,DEN,1,0,0,,0,0,10,1,0,,70.3,75.9,57.5,70.3,29.8,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,24,24,5,19,0,0,0,0,10,14,0,3,3,0,0,2,0,0,0,
Jeremiah Ledbetter,11960,DI,JAX,1,0,0,,0,0,15,0,0,,64.4,75.4,65.8,57.9,67.3,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,0,23,23,2,21,0,0,0,0,16,7,0,1,0,0,0,1,0,0,0,
Patrick O'Connor,12005,DI,DET,1,2,0,,0,0,11,0,0,,69.8,75.8,62.8,67.1,68.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,6,22,0,1,0,0,12,17,0,0,0,0,0,0,0,0,0,
Adam Butler,12214,DI,LV,1,1,0,,0,0,23,0,0,60.0,61.1,76.6,75.8,49.3,45.2,0,2,0,0,,16.7,1,0,0,0.0,0,1,0,0,0,0,40,40,3,25,0,12,0,0,19,21,0,2,4,0,0,3,0,0,0,
Caleb Johnson,12488,LB,JAX,1,0,0,,0,0,15,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Sione Takitaki,12666,LB,NE,1,1,0,100.0,0,0,19,0,0,80.6,60.0,77.6,58.1,46.7,29.2,0,0,0,0,3,33.3,2,0,0,79.2,1,0,0,25,0,8,36,9,0,0,9,0,0,27,2,26,2,1,3,0,1,0,0,3,6,3.0
Sam Kamara,24176,DI,CLV,1,1,0,,0,0,8,0,0,,53.8,75.0,53.5,56.7,67.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,0,14,1,12,0,0,12,15,0,0,0,0,0,0,0,0,0,
Nathan Shepherd,24614,DI,NO,1,0,0,,0,0,20,0,0,,64.1,76.1,58.1,64.8,69.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,3,26,0,4,0,0,19,14,0,1,2,0,0,0,0,0,0,
Foyesade Oluokun,24904,LB,JAX,1,2,0,100.0,0,0,15,0,0,37.7,41.3,0.0,58.2,74.0,78.5,0,0,0,0,15,0.0,0,0,2,106.9,3,0,0,46,1,39,58,6,0,0,6,0,0,52,2,17,5,2,3,1,3,0,0,29,23,9.7
Anfernee Jennings,25449,ED,NE,1,1,0,0.0,0,1,19,0,0,65.9,76.3,0.0,58.1,86.9,55.6,0,2,0,0,,14.3,1,0,1,39.6,0,0,0,1,0,7,51,49,0,0,49,0,0,2,18,26,1,4,5,0,1,2,0,0,0,
Sean Murphy-Bunting,25891,CB,ARZ,1,0,0,75.0,0,0,1,0,0,48.3,49.0,75.7,,55.0,23.9,0,0,0,1,16,80.0,4,0,0,53.1,3,0,0,7,40,27,47,0,0,0,0,0,0,47,0,20,0,1,1,0,4,0,0,27,17,9.0
Clelin Ferrell,25955,ED,WAS,1,0,0,,0,0,32,0,0,60.0,58.4,72.9,55.8,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,6,6,0,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0,
Isaiah Rodgers,27069,CB,PHI,1,0,0,,0,0,24,0,0,64.0,64.6,70.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,4,6,8,1,0,0,1,0,0,7,0,2,2,0,0,0,0,0,0,0,0,
Siran Neal,27130,CB,MIA,1,0,0,,0,0,17,0,0,,60.5,89.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Montez Sweat,27271,ED,CHI,1,0,0,,1,0,6,0,0,,39.6,0.0,57.7,49.4,73.0,0,3,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,48,48,0,0,46,2,0,0,34,14,0,2,2,1,0,3,0,0,0,
Devin Bush,27375,LB,CLV,1,0,0,100.0,0,0,8,0,0,33.0,50.9,70.9,70.4,73.4,77.7,1,0,0,0,15,0.0,0,0,0,108.3,3,0,0,29,0,15,29,0,0,0,0,0,0,29,2,12,0,1,4,0,3,1,0,30,14,10.0
Khalil Dorsey,27819,CB,DET,1,0,0,100.0,0,0,11,0,0,35.1,31.5,68.0,,,72.5,0,0,0,0,64,0.0,0,0,0,118.8,1,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,64,13,64.0
DaVon Hamilton,28072,DI,JAX,1,0,0,,0,0,15,0,0,60.0,73.1,76.2,67.1,67.7,29.9,1,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,33,33,3,30,0,0,0,0,23,10,0,3,3,0,0,2,0,0,0,
Dre'Mont Jones,28075,ED,SEA,1,1,0,,0,0,29,0,0,,79.4,75.9,67.2,74.5,74.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,0,25,0,0,0,12,13,0,3,3,1,0,1,0,0,0,
Malik Harrison,28081,LB,BLT,1,1,0,100.0,0,0,3,0,0,59.7,59.5,77.0,65.6,55.5,30.2,1,1,0,0,3,28.6,2,0,0,79.2,1,0,0,33,0,33,54,20,0,0,20,0,0,34,5,16,1,2,4,0,1,2,0,3,9,3.0
Neville Gallimore,28094,DI,LA,1,0,0,,0,0,26,0,0,,59.0,72.8,55.4,61.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,9,0,3,0,0,7,5,0,0,0,0,0,0,0,0,0,
Troy Dye,28251,LB,LAC,1,2,0,100.0,0,0,27,0,0,54.1,63.9,73.5,72.9,65.1,61.9,0,0,0,0,19,0.0,0,0,0,98.6,3,1,0,38,0,17,40,0,0,0,0,0,0,40,2,21,2,4,7,0,3,1,0,23,5,7.7
Brenden Schooler,28253,S,NE,1,0,0,,0,0,19,0,0,60.0,53.9,71.5,53.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,5,2,0,0,2,0,1,3,4,0,1,0,0,0,0,0,0,0,0,
Jack Jones,29050,CB,LV,1,1,0,100.0,0,0,23,0,0,35.9,41.4,75.9,,56.3,35.6,0,0,0,0,30,25.0,1,0,0,158.3,4,0,0,12,43,22,58,0,0,0,0,0,0,58,0,36,3,1,2,0,4,0,1,51,9,12.8
David Long Jr.,29367,LB,DET,1,0,0,0.0,0,0,11,0,0,51.2,70.4,73.6,54.6,81.5,48.2,0,0,0,0,,25.0,1,0,0,39.6,0,0,0,27,0,10,29,1,0,0,1,0,0,28,5,14,1,3,3,1,1,0,0,0,0,
Germaine Pratt,29407,LB,CIN,1,2,0,88.9,0,0,7,0,0,29.2,30.1,77.2,50.4,60.2,41.8,0,0,0,0,43,22.2,2,0,0,149.5,8,0,0,59,0,38,70,6,0,0,6,0,0,64,7,25,5,3,5,1,9,0,1,99,96,12.4
Chris Board,29456,LB,BLT,1,2,0,100.0,0,0,3,0,0,68.7,63.8,75.8,67.5,45.6,77.6,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,26,0,19,29,2,0,0,2,0,0,27,3,7,1,0,1,0,1,0,0,5,5,5.0
Andrew Van Ginkel,30267,ED,MIN,1,0,0,,1,0,18,0,0,77.6,48.9,0.0,47.8,50.9,29.3,0,3,0,0,,33.3,1,0,1,0.0,0,0,0,2,0,7,47,44,0,0,44,0,0,3,18,22,1,2,2,0,0,3,0,0,0,
T.J. Edwards,30737,LB,CHI,1,3,0,83.3,0,0,6,0,0,50.5,63.0,74.8,74.0,74.1,44.3,0,0,0,0,17,20.0,2,0,0,103.5,5,1,0,68,0,45,77,8,0,0,8,0,0,69,2,30,1,4,5,1,6,1,0,53,21,10.6
Khalen Saunders,31534,DI,NO,1,0,0,,0,0,20,0,0,58.3,63.5,76.8,58.1,66.0,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,41,41,16,25,0,0,0,0,23,17,0,1,3,0,0,1,0,0,0,
Dane Jackson,32989,CB,CAR,1,0,0,100.0,0,0,5,0,0,32.7,29.4,73.0,,60.0,22.7,0,0,0,0,15,100.0,1,0,0,118.8,1,0,0,3,0,7,8,0,0,0,0,0,2,8,0,1,3,0,0,0,1,0,0,15,16,15.0
Cam Gill,33560,ED,CAR,1,1,0,,0,0,5,0,0,61.0,59.5,74.1,63.8,55.6,72.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,19,19,0,0,19,0,0,0,5,12,0,0,1,0,0,1,0,0,0,
Robert Rochell,33693,CB,GB,1,0,0,,0,0,12,0,0,,60.0,64.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Eric Johnson,33698,DI,NE,1,2,0,,0,0,19,0,0,,50.4,75.3,57.1,51.8,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,6,7,2,9,0,0,5,19,0,1,1,0,0,0,0,0,0,
Mike Hughes,34057,CB,ATL,1,1,0,57.1,0,0,2,0,0,62.6,63.7,77.3,,64.9,80.8,0,0,0,0,11,0.0,0,1,0,71.1,4,0,0,9,58,49,67,0,0,0,0,0,0,67,0,18,0,0,7,0,7,0,0,36,3,9.0
Kendall Sheffield,34105,CB,NYJ,1,1,0,71.4,0,0,22,0,0,47.1,51.8,77.4,,71.6,54.1,0,0,0,0,19,16.7,1,0,0,130.4,5,0,0,2,46,35,50,0,0,0,0,0,0,50,0,15,2,2,4,0,7,0,1,49,23,9.8
Darnell Savage,34247,S,JAX,1,0,0,25.0,0,0,15,0,0,31.4,32.8,74.4,,70.8,80.4,0,0,0,0,22,0.0,0,1,0,89.6,1,0,0,27,0,40,57,1,0,0,1,0,21,56,0,17,8,2,4,0,4,0,1,22,1,22.0
Zayne Anderson,34622,S,GB,1,0,0,,0,0,12,0,0,,60.5,64.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,
Zack Baun,34632,LB,PHI,1,2,0,100.0,0,0,24,0,0,55.8,61.6,75.0,60.0,68.7,47.2,0,1,0,0,31,16.7,1,0,0,105.0,5,0,0,28,0,26,43,5,0,0,5,0,0,38,1,16,10,2,3,0,5,1,0,46,16,9.2
Akeem Davis-Gaither,34788,LB,CIN,1,4,0,100.0,0,0,7,0,0,55.9,65.8,75.0,53.2,78.3,67.1,0,0,0,0,11,6.7,1,0,0,97.5,5,0,0,57,0,40,69,8,0,0,8,0,1,61,4,25,3,2,10,0,5,0,0,37,7,7.4
Jamel Dean,34918,CB,TB,1,1,0,33.3,0,0,30,0,0,79.0,78.9,77.3,,66.5,76.9,0,0,0,1,4,0.0,0,1,0,2.8,2,0,0,4,46,41,52,0,0,0,0,0,0,52,0,11,2,2,2,0,6,0,0,7,0,3.5
Blake Cashman,35413,LB,MIN,1,0,0,100.0,0,0,18,1,0,67.6,63.8,74.4,64.5,55.5,67.4,0,2,0,0,10,11.1,1,0,0,106.3,2,0,0,56,0,16,58,1,0,0,1,0,0,57,15,27,1,4,8,0,2,2,0,19,13,9.5
Darrell Taylor,36001,ED,CHI,1,0,1,,0,0,6,0,0,67.6,69.4,77.0,78.7,34.9,69.2,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,21,21,0,0,21,0,0,0,16,4,0,1,1,0,0,2,0,0,0,
Shy Tuttle,37279,DI,CAR,1,0,0,,0,0,5,0,0,,51.8,78.0,54.4,53.0,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,34,11,0,0,0,0,13,32,0,2,3,0,0,0,0,0,0,
Quinton Bell,37468,ED,MIA,1,0,0,,0,0,17,0,0,63.3,62.9,74.4,56.1,61.7,72.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,20,18,0,0,18,0,0,2,3,13,1,1,2,0,0,0,0,0,0,
Camryn Bynum,38408,S,MIN,1,0,0,50.0,0,0,18,0,0,57.4,60.7,78.6,,67.8,81.5,0,0,0,0,29,0.0,0,0,0,95.8,1,0,0,5,0,39,62,3,0,0,3,0,40,59,0,23,14,0,4,0,2,0,0,29,16,29.0
Folorunso Fatukasi,38558,DI,HST,1,0,0,,0,0,13,0,0,,46.7,0.0,69.8,61.3,67.3,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,
Eric Wilson,38587,LB,GB,1,1,0,100.0,0,0,12,0,0,58.7,62.6,72.6,79.5,56.6,28.7,2,0,0,0,12,50.0,1,0,0,100.0,2,0,0,31,0,26,37,0,0,0,0,0,1,37,3,8,5,0,0,0,2,2,0,16,5,8.0
Devin Duvernay,40006,WR,JAX,1,0,0,,0,0,15,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Tershawn Wharton,40292,DI,KC,1,0,0,100.0,0,0,16,0,0,52.5,51.5,76.2,52.3,63.8,71.4,0,0,0,0,12,0.0,0,0,0,116.7,1,1,0,0,0,2,34,34,8,25,0,1,0,0,19,13,0,2,3,0,1,1,0,12,11,12.0
Chazz Surratt,40313,LB,NYJ,1,0,0,100.0,0,0,22,0,0,69.8,78.8,71.0,69.5,69.8,76.6,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,19,0,14,22,2,0,0,2,0,0,20,2,6,1,1,4,0,1,0,0,5,0,5.0
Ed Oliver,42200,DI,BUF,1,1,0,,0,1,4,0,0,60.0,90.3,77.4,88.8,63.7,70.7,2,6,0,0,,0.0,0,0,0,0.0,0,1,0,2,0,0,51,49,1,30,1,17,0,2,44,7,0,2,2,0,0,9,0,0,0,
Divine Deablo,42208,LB,LV,1,3,0,100.0,0,0,23,0,0,53.7,74.4,75.2,66.0,75.5,52.9,1,0,0,0,5,12.5,1,0,0,87.5,1,0,0,28,0,12,38,9,0,0,9,0,0,29,1,25,1,4,4,0,1,1,0,5,0,5.0
Janarius Robinson,42447,ED,LV,1,0,0,,0,0,23,0,0,,46.2,71.6,55.8,52.7,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,2,4,0,1,1,0,0,0,0,0,0,
Amen Ogbongbemiga,42449,LB,CHI,1,0,0,,0,0,6,0,0,60.0,62.2,65.6,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Isaiah Simmons,42451,LB,NYG,1,0,0,100.0,0,0,21,0,0,27.9,27.3,75.2,48.3,39.1,23.1,0,0,0,0,13,100.0,1,0,0,154.2,2,0,0,2,1,13,31,0,0,0,0,0,0,31,4,14,28,0,0,0,2,0,1,23,5,11.5
Tomon Fox,42486,ED,NYG,1,1,0,,0,0,21,0,0,,51.0,76.4,55.6,51.3,26.3,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,1,0,0,27,23,0,0,23,0,0,4,14,13,3,0,0,0,0,0,0,0,0,
Shemar Jean-Charles,42496,CB,NO,1,0,0,0.0,0,0,20,0,0,85.5,84.9,71.9,,60.7,,0,0,0,0,,,0,1,0,39.6,0,0,0,0,9,5,9,0,0,0,0,0,0,9,0,4,0,0,0,0,1,0,0,0,0,
Daniel Thomas,42544,S,JAX,1,0,0,,0,0,15,0,0,,60.0,60.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Krys Barnes,42548,LB,ARZ,1,1,0,,0,0,1,0,0,66.6,84.7,73.4,60.0,81.4,78.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,22,0,10,23,1,0,0,1,0,0,22,1,12,0,3,3,0,0,0,0,0,0,
Nazeeh Johnson,42553,CB,KC,1,0,0,50.0,0,0,16,0,0,65.0,64.9,76.4,58.7,61.4,,0,0,0,0,26,,0,1,0,95.8,1,0,0,0,37,26,37,0,0,0,0,0,0,37,1,10,0,0,0,0,2,0,0,26,28,26.0
Justin Strnad,42659,LB,DEN,1,4,0,100.0,0,0,10,0,0,63.0,65.7,76.6,53.5,66.8,81.4,0,0,0,0,23,0.0,0,0,0,118.8,3,0,0,62,1,40,71,1,0,0,1,0,0,70,4,27,7,3,5,1,3,0,0,45,18,15.0
Chauncey Golston,42718,ED,DAL,1,0,0,,0,0,9,1,0,60.6,65.0,79.1,63.1,52.1,73.0,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,49,49,0,7,22,20,0,0,37,12,0,2,3,0,0,2,0,0,0,
Nick Bosa,42741,ED,SF,1,1,0,,0,0,28,0,0,60.0,80.2,80.6,76.4,68.4,73.3,3,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,47,47,0,0,45,2,0,0,22,25,0,1,3,0,0,6,0,0,0,
Osa Odighizuwa,42754,DI,DAL,1,0,0,,0,1,9,0,0,60.0,91.2,77.2,91.6,60.2,71.5,3,2,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,43,43,5,17,2,19,0,0,33,10,0,4,3,0,0,6,0,0,0,
Kristian Fulton,42894,CB,LAC,1,1,0,100.0,0,0,27,0,0,52.4,56.3,76.3,,66.2,81.1,0,0,0,0,35,0.0,0,0,0,158.3,6,0,0,14,53,32,67,0,0,0,0,0,0,67,0,35,0,1,6,0,6,0,1,88,21,14.7
Rashan Gary,42905,ED,GB,1,0,0,,0,0,12,0,0,,65.9,77.7,59.2,69.0,71.9,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,29,29,0,0,28,1,0,0,23,6,0,2,1,0,0,2,0,0,0,
Jonathon Cooper,43021,ED,DEN,1,0,0,,0,0,10,0,0,66.3,70.0,78.6,70.7,58.5,74.2,2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,55,55,0,0,55,0,0,0,28,21,0,2,3,1,0,3,0,0,0,
Charvarius Ward,43034,CB,SF,1,0,0,50.0,0,0,28,0,0,63.1,61.8,76.6,,56.5,57.5,0,0,0,0,51,20.0,1,1,0,88.2,3,0,0,4,53,25,57,0,0,0,0,0,0,57,0,32,0,0,4,0,6,0,0,64,5,21.3
Brandon Jones,43049,S,DEN,1,1,0,0.0,0,0,10,0,0,91.9,92.0,0.0,55.9,60.7,85.2,0,1,0,1,,0.0,0,2,1,0.0,0,0,0,18,0,44,71,3,0,0,3,0,45,68,2,25,5,2,7,0,3,1,0,0,0,
Jeremy Chinn,43179,S,WAS,1,1,0,100.0,0,0,32,0,0,49.5,59.0,76.3,69.7,75.3,59.5,0,1,0,0,39,14.3,1,0,0,118.8,3,1,0,14,1,26,40,6,0,0,6,0,7,34,3,11,12,3,5,1,3,2,0,67,16,22.3
Mack Wilson Sr.,43190,LB,ARZ,1,0,0,,0,0,1,0,0,60.0,56.3,70.6,55.9,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,1,4,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,
Richie Grant,43196,S,ATL,1,0,0,,0,0,2,0,0,61.7,61.0,66.4,59.1,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,3,4,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,
Josh Metellus,43395,S,MIN,1,2,0,100.0,0,0,18,0,0,76.6,82.8,74.8,63.0,76.6,83.7,0,2,0,0,5,0.0,0,0,0,87.5,1,0,0,37,2,25,57,0,0,0,0,0,2,57,5,27,16,4,8,0,1,2,0,5,13,5.0
Alex Highsmith,43507,ED,PIT,1,0,0,,0,0,25,0,0,63.4,72.4,77.2,64.5,69.5,77.8,0,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,3,50,49,0,0,49,0,0,1,23,24,1,7,7,1,0,4,0,0,0,
Darrell Baker Jr.,43542,CB,TEN,1,1,0,83.3,0,0,31,0,0,40.4,46.5,78.7,,73.8,27.5,0,0,0,0,29,40.0,2,0,0,118.8,5,0,0,3,57,39,61,1,0,0,1,0,0,60,0,22,0,0,2,0,6,0,0,93,44,18.6
Jake Hansen,43645,LB,HST,1,0,0,,0,0,13,0,0,62.0,64.4,66.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,3,5,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,
Levi Onwuzurike,43679,DI,DET,1,1,0,,0,0,11,0,0,,60.5,78.9,51.6,65.1,31.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,53,53,0,13,18,22,0,0,25,28,0,0,1,0,0,1,0,0,0,
Jeffery Simmons,43742,DI,TEN,1,1,0,,0,0,31,0,0,60.0,80.7,10.8,71.8,87.8,29.9,2,2,0,0,,22.2,2,0,1,0.0,0,0,0,0,0,0,59,59,1,24,6,28,0,0,39,20,0,5,6,2,0,4,0,0,0,
Pat Jones II,43974,ED,MIN,1,2,0,,0,0,18,0,0,60.0,55.3,74.0,48.4,65.5,41.4,0,1,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,20,20,0,0,16,4,0,0,16,4,0,1,1,0,0,1,0,0,0,
Byron Murphy Jr.,44027,CB,MIN,1,1,0,75.0,0,0,18,0,0,51.7,55.4,76.7,,66.2,26.9,0,0,0,0,14,50.0,1,0,0,83.3,3,0,0,5,28,31,56,3,0,0,3,0,0,53,0,25,20,0,0,0,4,0,0,18,24,6.0
