Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
264,Antonio Callaway,CLE,22,wr,4,2,15,8,89,3,45,5.6,44,5.5,0,,2,13.3
265,Trevor Davis,2TM,26,,11,4,11,8,111,4,46,5.8,65,8.1,1,8,0,0
266,Dontrelle Inman,LAC,30,wr,4,1,13,8,132,7,101,12.6,31,3.9,0,,1,7.7
267,Alexander Mattison,MIN,21,,12,0,10,8,64,2,9,1.1,55,6.9,0,,0,0
268,Ty Montgomery,NYJ,26,wr,12,1,12,8,54,1,-11,-1.4,65,8.1,1,8,0,0
269,Cordarrelle Patterson,CHI,28,wr,12,3,11,8,39,2,8,1,31,3.9,0,,0,0
270,Damion Ratley,CLE,24,wr,9,2,15,8,103,7,72,9,31,3.9,1,8,0,0
271,Patrick Ricard,BAL,25,fb,12,5,9,8,47,3,-5,-0.6,52,6.5,1,8,0,0
272,Ryan Switzer,PIT,25,,9,0,11,8,27,2,10,1.3,17,2.1,0,,0,0
273,Luke Willson,SEA,29,TE,7,6,10,8,79,5,41,5.1,38,4.8,1,8,0,0
274,Mike Davis,2TM,26,,8,1,8,7,22,1,-5,-0.7,27,3.9,0,,0,0
275,Keelan Doss,OAK,23,wr,6,2,9,7,90,4,52,7.4,38,5.4,0,,0,0
276,Virgil Green,LAC,31,te,11,4,10,7,60,3,25,3.6,35,5,1,7,0,0
277,Derrius Guice,WAS,22,rb,4,1,9,7,79,2,-7,-1,86,12.3,0,,1,11.1
278,Marvin Hall,DET,26,,9,0,11,7,261,7,225,32.1,36,5.1,0,,0,0
279,Carlos Hyde,HOU,29,RB,12,11,12,7,27,1,-14,-2,41,5.9,1,7,1,8.3
280,Andy Isabella,ARI,23,wr,11,1,11,7,180,4,49,7,131,18.7,2,3.5,0,0
281,Justin Jackson,LAC,24,,4,0,9,7,20,0,-14,-2,34,4.9,1,7,0,0
282,Matt LaCosse,NWE,27,te,7,4,11,7,87,4,50,7.1,37,5.3,0,,2,18.2
283,Rashaad Penny,SEA,23,,9,0,10,7,67,2,4,0.6,63,9,0,,0,0
284,Vyncint Smith,NYJ,23,wr,9,2,15,7,80,5,54,7.7,26,3.7,0,,2,13.3
285,Laquon Treadwell,MIN,24,,9,0,11,7,142,6,103,14.7,39,5.6,0,,1,9.1
286,Danny Vitale,GNB,26,fb,12,4,10,7,97,3,41,5.9,56,8,0,,0,0
287,Greg Ward,PHI,24,,3,0,10,7,45,3,21,3,24,3.4,0,,0,0
288,JJ Arcega-Whiteside,PHI,23,wr,12,2,15,6,101,4,92,15.3,9,1.5,0,,1,6.7
289,Travis Benjamin,LAC,30,wr,5,2,16,6,30,3,11,1.8,19,3.2,1,6,2,12.5
290,Ben Braunecker,CHI,25,te,11,3,11,6,59,5,34,5.7,25,4.2,0,,1,9.1
291,Deon Cain,2TM,23,,9,4,16,6,92,5,80,13.3,12,2,0,,1,6.3
292,Seth Devalve,JAX,26,te,9,5,9,6,68,3,47,7.8,21,3.5,0,,1,11.1
293,Ryan Izzo,NWE,24,te,6,4,9,6,114,4,64,10.7,50,8.3,0,,0,0
294,Richie James,SFO,24,wr,12,1,10,6,165,5,62,10.3,103,17.2,0,,0,0
295,D'Ernest Johnson,CLE,23,,12,0,7,6,71,1,24,4,47,7.8,1,6,0,0
296,Zach Line,NOR,29,fb,10,2,10,6,36,1,-9,-1.5,45,7.5,0,,0,0
297,Diontae Spencer,DEN,27,wr,12,1,8,6,31,1,-2,-0.3,33,5.5,0,,1,12.5
298,Darren Sproles,PHI,36,rb,6,1,10,6,24,1,-1,-0.2,25,4.2,0,,3,30
299,Luke Stocker,ATL,31,TE,11,6,10,6,34,1,12,2,22,3.7,0,,1,10
300,Robert Tonyan,GNB,25,te,7,1,9,6,74,3,54,9,20,3.3,0,,0,0
301,Jordan Wilkins,IND,25,rb,11,1,8,6,36,1,7,1.2,29,4.8,1,6,1,12.5
302,Duke Williams,BUF,26,wr,3,2,7,6,58,4,42,7,16,2.7,0,,0,0
303,Ameer Abdullah,MIN,26,,12,0,7,5,41,3,-5,-1,46,9.2,0,,0,0
304,Mo Alie-Cox,IND,26,te,12,1,8,5,49,3,8,1.6,41,8.2,0,,0,0
305,Kenjon Barner,ATL,29,,10,0,6,5,18,1,-2,-0.4,20,4,0,,0,0
306,Braxton Berrios,NYJ,24,,12,0,10,5,104,2,25,5,79,15.8,0,,1,10
307,Patrick DiMarco,BUF,30,fb,12,2,6,5,41,1,10,2,31,6.2,0,,0,0
308,Trey Edmunds,PIT,25,,7,0,6,5,41,2,3,0.6,38,7.6,0,,0,0
309,Gus Edwards,BAL,24,,12,0,5,5,36,1,4,0.8,32,6.4,0,,0,0
310,Andy Janovich,DEN,26,fb,7,3,5,5,42,1,9,1.8,33,6.6,0,,0,0
311,Tim Patrick,DEN,26,wr,4,1,13,5,80,4,76,15.2,4,0.8,0,,1,7.7
312,Kalif Raymond,TEN,25,wr,5,1,6,5,125,5,116,23.2,9,1.8,0,,0,0
313,Drew Sample,CIN,23,te,9,2,6,5,30,1,14,2.8,16,3.2,0,,0,0
314,Devin Smith,DAL,27,wr,4,2,9,5,113,4,81,16.2,32,6.4,1,5,0,0
315,Ian Thomas,CAR,23,te,12,1,9,5,28,1,20,4,8,1.6,0,,1,11.1
316,Jonathan Williams,IND,25,rb,5,1,5,5,59,3,-5,-1,64,12.8,0,,0,0
317,Cedrick Wilson,DAL,24,,5,0,7,5,46,2,35,7,11,2.2,0,,0,0
318,Nick Bawden,DET,23,fb,10,2,6,4,17,1,-3,-0.8,20,5,0,,0,0
319,Reggie Bonnafon,CAR,23,,12,0,7,4,18,0,-1,-0.3,19,4.8,0,,1,14.3
320,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
321,Stephen Carlson,CLE,23,te,5,4,5,4,44,2,24,6,20,5,1,4,0,0
322,Tra Carson,2TM,27,,3,1,4,4,18,0,4,1,14,3.5,0,,0,0
323,Tyler Conklin,MIN,24,te,11,1,6,4,36,1,31,7.8,5,1.3,0,,0,0
324,Michael Crabtree,ARI,32,wr,2,1,5,4,22,,17,4.3,5,1.3,0,,0,0
325,Ryan Grant,OAK,29,wr,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
326,N'Keal Harry,NWE,22,wr,3,2,9,4,28,2,22,5.5,6,1.5,0,,1,11.1
327,Darrell Henderson,LAR,22,,10,0,6,4,37,1,0,0,37,9.3,0,,1,16.7
328,Rashard Higgins,CLE,25,wr,7,1,11,4,55,3,39,9.8,16,4,0,,1,9.1
329,Justice Hill,BAL,22,,12,0,9,4,28,1,-3,-0.8,31,7.8,0,,0,0
330,Tevin Jones,PIT,27,,3,0,8,4,61,1,54,13.5,7,1.8,0,,0,0
331,Tyler Kroft,BUF,27,te,7,2,7,4,52,4,31,7.8,21,5.3,0,,0,0
332,Jordan Matthews,2TM,27,,3,1,12,4,33,1,26,6.5,7,1.8,0,,0,0
333,Donte Moncrief,2TM,26,,8,2,15,4,18,1,15,3.8,3,0.8,0,,4,26.7
334,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
335,David Njoku,CLE,23,te,2,1,7,4,37,3,18,4.5,19,4.8,0,,2,28.6
336,Bilal Powell,NYJ,31,,10,0,7,4,14,0,-9,-2.3,23,5.8,0,,1,14.3
337,Trent Sherfield,ARI,23,wr,12,1,13,4,80,4,70,17.5,10,2.5,0,,1,7.7
338,Lee Smith,BUF,32,te,12,5,5,4,31,2,22,5.5,9,2.3,0,,1,20
339,Andrew Beck,DEN,23,fb,12,3,5,3,39,3,5,1.7,34,11.3,0,,0,0
340,Blake Bell,KAN,28,TE,11,6,8,3,10,,7,2.3,3,1,0,,1,12.5
341,DeAndre Carter,HOU,26,wr,12,2,5,3,53,2,24,8,29,9.7,0,,1,20
342,Cody Core,NYG,25,,12,0,5,3,28,2,25,8.3,3,1,0,,0,0
343,Geremy Davis,LAC,27,wr,7,1,3,3,38,1,36,12,2,0.7,0,,0,0
344,Robert Foster,BUF,25,wr,9,1,9,3,64,3,32,10.7,32,10.7,0,,0,0
345,Troy Fumagalli,DEN,24,te,7,4,5,3,19,1,17,5.7,2,0.7,0,,0,0
346,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
347,Myles Gaskin,MIA,22,,4,0,4,3,13,1,7,2.3,6,2,0,,1,25
348,Deonte Harris,NOR,22,,10,0,3,3,10,1,-3,-1,13,4.3,1,3,0,0
349,Jon Hilliman,NYG,24,rb,3,1,4,3,1,0,-9,-3,10,3.3,0,,0,0
350,Chris Hogan,CAR,32,,4,0,5,3,24,1,17,5.7,7,2.3,0,,0,0
351,Alec Ingold,OAK,23,fb,12,4,3,3,22,2,5,1.7,17,5.7,0,,0,0
352,T.J. Jones,NYG,27,,3,0,4,3,38,2,15,5,23,7.7,0,,0,0
353,Lance Kendricks,LAC,31,te,8,1,7,3,50,3,43,14.3,7,2.3,0,,0,0
354,Marqise Lee,JAX,28,wr,6,1,4,3,18,2,17,5.7,1,0.3,0,,0,0
355,Chris Moore,BAL,26,wr,10,1,5,3,21,,11,3.7,10,3.3,0,,0,0
356,Stanley Morgan,CIN,23,,8,0,9,3,18,,8,2.7,10,3.3,0,,0,0
357,Josh Oliver,JAX,22,te,4,1,6,3,15,,10,3.3,5,1.7,0,,1,16.7
358,Andre Patton,LAC,25,wr,9,3,11,3,30,3,17,5.7,13,4.3,0,,0,0
359,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
360,Durham Smythe,MIA,24,TE,12,10,8,3,37,1,32,10.7,5,1.7,0,,0,0
361,Benny Snell,PIT,21,rb,9,1,4,3,23,0,1,0.3,22,7.3,0,,0,0
362,Tommy Sweeney,BUF,24,te,5,1,8,3,38,1,26,8.7,12,4,0,,1,12.5
363,Darwin Thompson,KAN,23,,8,0,3,3,10,0,-2,-0.7,12,4,0,,0,0
364,Derek Watt,LAC,27,fb,12,1,5,3,32,1,4,1.3,28,9.3,0,,1,20
365,Bobo Wilson,TAM,24,wr,6,1,11,3,35,2,32,10.7,3,1,0,,1,9.1
366,Jeff Wilson,SFO,24,,9,0,5,3,34,1,13,4.3,21,7,0,,1,20
367,Deon Yelder,KAN,24,te,9,1,4,3,50,2,18,6,32,10.7,0,,0,0
368,Alex Armah,CAR,25,fb,12,1,2,2,6,0,-1,-0.5,7,3.5,0,,0,0
369,Dan Arnold,NOR,24,,2,0,4,2,25,1,23,11.5,2,1,0,,0,0
370,Marcell Ateman,OAK,25,,7,0,3,2,70,2,66,33,4,2,0,,0,0
371,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
372,Josh Bellamy,NYJ,30,,7,0,3,2,20,1,10,5,10,5,0,,1,33.3
373,Daniel Brown,NYJ,27,te,12,2,2,2,29,2,20,10,9,4.5,0,,0,0
374,Fred Brown,DEN,26,wr,9,1,3,2,21,1,21,10.5,0,0,0,,1,33.3
375,Pharaoh Brown,CLE,25,TE,9,6,3,2,27,1,13,6.5,14,7,1,2,0,0
376,Isaiah Ford,MIA,23,,4,0,6,2,9,1,3,1.5,6,3,0,,0,0
377,Hale Hentges,WAS,23,te,7,2,5,2,13,1,-4,-2,17,8.5,0,,1,20
378,KhaDarel Hodge,CLE,24,,12,0,4,2,51,2,44,22,7,3.5,0,,0,0
379,Cody Hollister,TEN,26,,2,0,2,2,13,,10,5,3,1.5,0,,0,0
380,J.P. Holtz,2TM,26,,11,3,3,2,23,1,0,0,23,11.5,0,,1,33.3
381,Jesper Horsted,CHI,22,,2,1,2,2,22,1,17,8.5,5,2.5,0,,0,0
382,Darius Jennings,TEN,27,,7,0,5,2,17,2,3,1.5,14,7,0,,0,0
383,T.J. Logan,TAM,25,,12,0,3,2,13,1,4,2,9,4.5,0,,0,0
384,Jason Moore,LAC,24,,6,0,4,2,43,2,37,18.5,6,3,0,,0,0
385,Roosevelt Nix,PIT,27,,3,0,3,2,4,,-5,-2.5,9,4.5,0,,0,0
386,Gunner Olszewski,NWE,23,,8,0,4,2,34,1,18,9,16,8,0,,0,0
387,Elijhaa Penny,NYG,26,rb,12,1,4,2,9,0,-13,-6.5,22,11,0,,0,0
388,Troymaine Pope,LAC,26,,10,0,3,2,14,1,3,1.5,11,5.5,0,,1,33.3
389,Andre Roberts,BUF,31,,10,0,5,2,13,,11,5.5,2,1,0,,1,20
390,Anthony Sherman,KAN,31,,12,0,3,2,22,2,-1,-0.5,23,11.5,0,,1,33.3
391,Levine Toilolo,SFO,28,,10,0,2,2,10,,-3,-1.5,13,6.5,1,2,0,0
392,Ross Travis,IND,26,te,1,1,3,2,31,,15,7.5,16,8,0,,0,0
393,Zach Zenner,2TM,28,,4,0,3,2,19,2,0,0,19,9.5,0,,1,33.3
394,Antony Auclair,TAM,26,te,8,5,3,1,11,1,3,3,8,8,0,,0,0
395,Nick Bellore,SEA,30,fb,11,1,1,1,20,1,0,0,20,20,0,,0,0
396,C.J. Board,JAX,26,,2,0,3,1,23,1,18,18,5,5,0,,0,0
397,Devontae Booker,DEN,27,,12,0,3,1,14,,4,4,10,10,0,,0,0
398,Malcolm Brown,LAR,26,rb,10,1,4,1,10,0,6,6,4,4,0,,1,25
399,Ventell Bryant,DAL,23,,8,0,1,1,15,1,15,15,0,0,0,,0,0
400,Kevin Byard,TEN,26,FS/s,12,12,1,1,11,1,3,3,8,8,0,,0,0
401,Austin Carr,NOR,26,wr,6,3,4,1,9,1,9,9,0,0,0,,1,25
402,Sean Culkin,LAC,26,te,4,2,2,1,12,1,12,12,0,0,0,,1,50
403,Andy Dalton,CIN,32,QB,9,9,1,1,-4,0,-8,-8,4,4,0,,0,0
404,Darrell Daniels,ARI,25,,9,0,2,1,4,1,4,4,0,0,0,,0,0
405,Robert Davis,WAS,24,wr,3,1,2,1,11,1,11,11,0,0,0,,0,0
406,Michael Deiter,MIA,23,G,12,12,1,1,0,,0,0,0,0,0,,0,0
407,Jeff Driskel,DET,26,qb,3,3,1,1,6,0,-3,-3,9,9,0,,0,0
408,Ashton Dulin,IND,22,,9,0,1,1,13,,-3,-3,16,16,0,,0,0
409,Quincy Enunwa,NYJ,27,wr,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
410,Xavier Grimble,PIT,27,te,3,1,3,1,3,,1,1,2,2,0,,1,33.3
411,Dwayne Harris,OAK,32,,3,0,1,1,7,,0,0,7,7,0,,0,0
412,Chris Herndon,NYJ,23,,1,0,2,1,7,,2,2,5,5,0,,0,0
413,Johnny Holton,PIT,28,wr,12,2,13,1,22,1,12,12,10,10,0,,0,0
414,Tanner Hudson,TAM,25,te,6,1,3,1,12,,12,12,0,0,0,,1,33.3
415,Jakob Johnson,NWE,25,fb,4,3,2,1,5,,4,4,1,1,0,,0,0
416,Dennis Kelly,TEN,29,t,11,4,1,1,1,1,1,1,0,0,0,,0,0
417,Ben Koyack,JAX,26,te,7,2,3,1,9,,6,6,3,3,0,,1,33.3
418,Kaleb McGary,ATL,24,T,12,12,1,1,-3,,-3,-3,0,0,0,,0,0
419,Johnny Mundt,LAR,25,te,9,1,3,1,9,,4,4,5,5,0,,1,33.3
420,Qadree Ollison,ATL,23,,4,0,2,1,7,1,4,4,3,3,0,,1,50
421,Paul Perkins,DET,25,,4,0,1,1,9,0,-1,-1,10,10,0,,0,0
422,MyCole Pruitt,TEN,27,TE,12,7,3,1,20,1,1,1,19,19,0,,0,0
423,David Quessenberry,TEN,29,,4,0,1,1,1,1,1,1,0,0,0,,0,0
424,Jason Sanders,MIA,24,K,12,0,1,1,1,1,1,1,0,0,0,,0,0
425,Dalton Schultz,DAL,23,,12,0,1,1,6,,5,5,1,1,0,,0,0
426,Boston Scott,PHI,24,rb,7,1,1,1,5,0,-6,-6,11,11,0,,0,0
427,Da'Mari Scott,NYG,24,wr,1,1,2,1,11,1,11,11,0,0,0,,1,50
428,Nick Scott,LAR,24,,12,0,1,1,23,1,3,3,20,20,0,,0,0
429,Darrius Shepherd,GNB,24,,6,0,2,1,1,,-2,-2,3,3,0,,0,0
430,Scott Simonson,NYG,27,,2,0,1,1,10,1,7,7,3,3,0,,0,0
431,Wyatt Teller,CLE,25,g,11,5,1,1,-5,,-5,-5,0,0,0,,0,0
432,De'Anthony Thomas,2TM,26,,10,0,2,1,6,0,3,3,3,3,0,,1,50
433,Mike Thomas,LAR,25,,12,0,4,1,9,,-1,-1,10,10,0,,1,25
434,Eric Tomlinson,2TM,27,,5,2,1,1,1,,0,0,1,1,0,,0,0
435,Vita Vea,TAM,24,DL/dt,12,12,1,1,1,1,1,1,0,0,0,,0,0
436,Clive Walford,MIA,28,te,4,2,2,1,8,1,4,4,4,4,0,,0,0
437,Michael Walker,JAX,23,,4,0,2,1,6,,2,2,4,4,0,,0,0
438,Dwayne Washington,NOR,25,,12,0,1,1,6,0,-5,-5,11,11,0,,0,0
439,Deshaun Watson,HOU,24,QB,12,12,1,1,6,1,0,0,6,6,0,,0,0
440,Justin Watson,TAM,24,,12,0,2,1,13,1,13,13,0,0,0,,0,0
441,Trevon Wesco,NYJ,24,te,12,1,1,1,15,1,8,8,7,7,0,,0,0
442,DeAndrew White,CAR,28,,6,0,1,1,8,,5,5,3,3,0,,0,0
