Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
270,Mo Alie-Cox,IND,26,te,7,1,6,4,38,2,8,2,30,7.5,0,,0,0
271,Kalen Ballage,MIA,24,rb,7,2,11,4,40,3,-8,-2,48,12,0,,3,27.3
272,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
273,Deon Cain,IND,23,wr,6,3,12,4,52,3,45,11.3,7,1.8,0,,0,0
274,Antonio Callaway,CLE,22,wr,3,2,10,4,33,2,30,7.5,3,0.8,0,,2,20
275,Tra Carson,2TM,27,,3,1,4,4,18,0,4,1,14,3.5,0,,0,0
276,Keelan Cole,JAX,26,,8,0,5,4,33,3,27,6.8,6,1.5,0,,0,0
277,Michael Crabtree,ARI,32,wr,2,1,5,4,22,,17,4.3,5,1.3,0,,0,0
278,Patrick DiMarco,BUF,30,fb,7,2,5,4,39,1,9,2.3,30,7.5,0,,0,0
279,Gus Edwards,BAL,24,,7,0,4,4,29,1,2,0.5,27,6.8,0,,0,0
280,Ryan Grant,OAK,29,wr,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
281,Darrell Henderson,LAR,22,,6,0,6,4,37,1,0,0,37,9.3,0,,1,16.7
282,Andy Janovich,DEN,26,fb,5,3,4,4,39,1,10,2.5,29,7.3,0,,0,0
283,Donte Moncrief,PIT,26,wr,5,2,15,4,18,1,15,3.8,3,0.8,0,,4,26.7
284,Raheem Mostert,SFO,27,,7,0,6,4,68,3,-5,-1.3,73,18.3,0,,0,0
285,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
286,David Njoku,CLE,23,te,2,1,7,4,37,3,18,4.5,19,4.8,0,,2,28.6
287,Nick O'Leary,MIA,27,te,7,2,5,4,37,2,19,4.8,18,4.5,0,,1,20
288,Tony Pollard,DAL,22,,7,0,4,4,28,1,1,0.3,27,6.8,0,,0,0
289,Drew Sample,CIN,23,te,8,2,5,4,27,1,11,2.8,16,4,0,,0,0
290,Trent Sherfield,ARI,23,wr,8,1,11,4,80,4,70,17.5,10,2.5,0,,1,9.1
291,Lee Smith,BUF,32,TE,7,4,5,4,31,2,22,5.5,9,2.3,0,,1,20
292,Diontae Spencer,DEN,27,,8,0,4,4,31,1,4,1,27,6.8,0,,0,0
293,Robert Tonyan,GNB,25,te,5,1,6,4,66,3,51,12.8,15,3.8,0,,0,0
294,Ben Watson,NWE,39,te,2,2,6,4,44,3,34,8.5,10,2.5,0,,1,16.7
295,Nick Bawden,DET,23,fb,7,1,5,3,14,1,-1,-0.3,15,5,0,,0,0
296,Braxton Berrios,NYJ,24,,7,0,7,3,30,1,9,3,21,7,0,,0,0
297,Cody Core,NYG,25,,8,0,5,3,28,2,25,8.3,3,1,0,,0,0
298,Geremy Davis,LAC,27,wr,7,1,3,3,38,1,36,12,2,0.7,0,,0,0
299,Ross Dwelley,SFO,24,te,7,3,5,3,-1,1,-3,-1,2,0.7,0,,0,0
300,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
301,Derrius Guice,WAS,22,rb,1,1,3,3,20,1,-1,-0.3,21,7,0,,0,0
302,Deonte Harris,NOR,22,,8,0,3,3,10,1,-3,-1,13,4.3,1,3,0,0
303,Rashard Higgins,CLE,25,wr,2,1,5,3,48,2,39,13,9,3,0,,0,0
304,Justice Hill,BAL,22,,7,0,7,3,19,1,-1,-0.3,20,6.7,0,,0,0
305,Jon Hilliman,NYG,24,rb,3,1,4,3,1,0,-9,-3,10,3.3,0,,0,0
306,Chris Hogan,CAR,32,,4,0,5,3,24,1,17,5.7,7,2.3,0,,0,0
307,T.J. Jones,NYG,27,,3,0,4,3,38,2,15,5,23,7.7,0,,0,0
308,Lance Kendricks,LAC,31,te,5,1,6,3,50,3,43,14.3,7,2.3,0,,0,0
309,Matt LaCosse,NWE,27,te,4,3,6,3,55,3,31,10.3,24,8,0,,1,16.7
310,Marqise Lee,JAX,28,wr,6,1,4,3,18,2,17,5.7,1,0.3,0,,0,0
311,Zach Line,NOR,29,fb,8,1,7,3,26,1,-7,-2.3,33,11,0,,0,0
312,Alexander Mattison,MIN,21,,8,0,3,3,11,0,2,0.7,9,3,0,,0,0
313,Scott Miller,TAM,22,,5,0,11,3,39,1,38,12.7,1,0.3,0,,0,0
314,Chris Moore,BAL,26,wr,7,1,5,3,21,,11,3.7,10,3.3,0,,0,0
315,Rashaad Penny,SEA,23,,5,0,3,3,34,1,21,7,13,4.3,0,,0,0
316,Breshad Perriman,TAM,26,,5,0,16,3,16,3,16,5.3,0,0,0,,1,6.3
317,Patrick Ricard,BAL,25,fb,7,2,3,3,10,1,0,0,10,3.3,0,,0,0
318,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
319,Vyncint Smith,NYJ,23,wr,4,2,6,3,15,1,9,3,6,2,0,,0,0
320,Tommy Sweeney,BUF,24,te,5,1,8,3,38,1,26,8.7,12,4,0,,1,12.5
321,Derek Watt,LAC,27,,8,0,4,3,32,1,4,1.3,28,9.3,0,,1,25
322,Jordan Wilkins,IND,25,rb,7,1,3,3,21,1,6,2,15,5,0,,0,0
323,Bobo Wilson,TAM,24,wr,6,1,11,3,35,2,32,10.7,3,1,0,,1,9.1
324,Ameer Abdullah,MIN,26,,8,0,4,2,14,1,-4,-2,18,9,0,,0,0
325,JJ Arcega-Whiteside,PHI,23,wr,8,1,7,2,14,,9,4.5,5,2.5,0,,1,14.3
326,Alex Armah,CAR,25,,7,0,2,2,6,0,-1,-0.5,7,3.5,0,,0,0
327,Ryquell Armstead,JAX,23,,8,0,4,2,14,1,7,3.5,7,3.5,0,,0,0
328,Dan Arnold,NOR,24,,2,0,4,2,25,1,23,11.5,2,1,0,,0,0
329,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
330,Blake Bell,KAN,28,TE,8,5,6,2,8,,6,3,2,1,0,,1,16.7
331,Josh Bellamy,NYJ,30,,7,0,3,2,20,1,10,5,10,5,0,,1,33.3
332,Ben Braunecker,CHI,25,,7,0,3,2,24,2,8,4,16,8,0,,0,0
333,Fred Brown,DEN,26,wr,5,1,3,2,21,1,21,10.5,0,0,0,,1,33.3
334,Pharaoh Brown,CLE,25,TE,7,5,3,2,27,1,13,6.5,14,7,1,2,0,0
335,DeAndre Carter,HOU,26,wr,8,1,4,2,45,1,21,10.5,24,12,0,,1,25
336,Seth Devalve,JAX,26,TE,8,4,4,2,27,1,21,10.5,6,3,0,,1,25
337,Isaiah Ford,MIA,23,,3,0,5,2,9,1,3,1.5,6,3,0,,0,0
338,Jaeden Graham,ATL,24,,8,0,2,2,32,2,10,5,22,11,0,,0,0
339,Brian Hill,ATL,24,,4,0,2,2,14,1,3,1.5,11,5.5,0,,0,0
340,J.P. Holtz,2TM,26,,6,1,3,2,23,1,0,0,23,11.5,0,,1,33.3
341,Andy Isabella,ARI,23,wr,7,1,2,2,8,1,-4,-2,12,6,0,,0,0
342,Darius Jennings,TEN,27,,7,0,5,2,17,2,3,1.5,14,7,0,,0,0
343,Tyler Kroft,BUF,27,te,2,1,4,2,32,2,19,9.5,13,6.5,0,,0,0
344,Jason Moore,LAC,24,,3,0,2,2,43,2,37,18.5,6,3,0,,0,0
345,Stanley Morgan,CIN,23,,4,0,3,2,9,,1,0.5,8,4,1,2,0,0
346,Roosevelt Nix,PIT,27,,2,0,2,2,4,,-5,-2.5,9,4.5,0,,0,0
347,Gunner Olszewski,NWE,23,,8,0,4,2,34,1,18,9,16,8,0,,0,0
348,Andre Patton,LAC,25,wr,5,1,4,2,22,2,12,6,10,5,0,,0,0
349,Elijhaa Penny,NYG,26,rb,8,1,3,2,9,0,-13,-6.5,22,11,0,,0,0
350,Troymaine Pope,LAC,26,,7,0,2,2,14,1,3,1.5,11,5.5,0,,0,0
351,Darwin Thompson,KAN,23,,6,0,2,2,2,0,-2,-1,4,2,0,,0,0
352,Levine Toilolo,SFO,28,,7,0,2,2,10,,-3,-1.5,13,6.5,1,2,0,0
353,Laquon Treadwell,MIN,24,,5,0,2,2,16,1,16,8,0,0,0,,0,0
354,Deon Yelder,KAN,24,,6,0,2,2,43,2,17,8.5,26,13,0,,0,0
355,Zach Zenner,2TM,28,,2,0,3,2,19,2,0,0,19,9.5,0,,1,33.3
356,Marcell Ateman,OAK,25,,2,0,1,1,36,1,36,36,0,0,0,,0,0
357,Kenjon Barner,ATL,29,,6,0,2,1,4,,4,4,0,0,0,,0,0
358,Andrew Beck,DEN,23,fb,8,3,3,1,10,1,7,7,3,3,0,,0,0
359,Nick Bellore,SEA,30,,8,0,1,1,20,1,0,0,20,20,0,,0,0
360,Reggie Bonnafon,CAR,23,,7,0,3,1,3,0,-4,-4,7,7,0,,0,0
361,Malcolm Brown,LAR,26,rb,6,1,3,1,10,0,6,6,4,4,0,,1,33.3
362,Kevin Byard,TEN,26,FS,8,8,1,1,11,1,3,3,8,8,0,,0,0
363,Austin Carr,NOR,26,wr,6,3,4,1,9,1,9,9,0,0,0,,1,25
364,Sean Culkin,LAC,26,te,4,2,2,1,12,1,12,12,0,0,0,,1,50
365,Andy Dalton,CIN,32,QB,8,8,1,1,-4,0,-8,-8,4,4,0,,0,0
366,Robert Davis,WAS,24,wr,3,1,2,1,11,1,11,11,0,0,0,,0,0
367,Michael Deiter,MIA,23,G,7,7,1,1,0,,0,0,0,0,0,,0,0
368,Quincy Enunwa,NYJ,27,wr,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
369,Troy Fumagalli,DEN,24,te,3,1,1,1,7,,5,5,2,2,0,,0,0
370,Xavier Grimble,PIT,27,te,3,1,3,1,3,,1,1,2,2,0,,1,33.3
371,Dwayne Harris,OAK,32,,3,0,1,1,7,,0,0,7,7,0,,0,0
372,Hale Hentges,WAS,23,te,3,2,1,1,13,1,-4,-4,17,17,0,,0,0
373,Jakob Johnson,NWE,25,fb,4,3,2,1,5,,4,4,1,1,0,,0,0
374,Kaleb McGary,ATL,24,T,8,8,1,1,-3,,-3,-3,0,0,0,,0,0
375,Josh Oliver,JAX,22,,2,0,2,1,6,,6,6,0,0,0,,1,50
376,David Quessenberry,TEN,29,,4,0,1,1,1,1,1,1,0,0,0,,0,0
377,Andre Roberts,BUF,31,,5,0,2,1,6,,5,5,1,1,0,,0,0
378,Dalton Schultz,DAL,23,,7,0,1,1,6,,5,5,1,1,0,,0,0
379,Boston Scott,PHI,24,,3,0,1,1,5,0,-6,-6,11,11,0,,0,0
380,Nick Scott,LAR,24,,8,0,1,1,23,1,3,3,20,20,0,,0,0
381,Darrius Shepherd,GNB,24,,6,0,2,1,1,,-2,-2,3,3,0,,0,0
382,Anthony Sherman,KAN,31,,8,0,2,1,15,1,-4,-4,19,19,0,,1,50
383,Durham Smythe,MIA,24,TE,7,6,3,1,24,1,24,24,0,0,0,,0,0
384,Benny Snell,PIT,21,,7,0,2,1,14,0,-2,-2,16,16,0,,0,0
385,De'Anthony Thomas,KAN,26,,6,0,2,1,6,0,3,3,3,3,0,,1,50
386,Eric Tomlinson,2TM,27,,5,2,1,1,1,,0,0,1,1,0,,0,0
387,Dwayne Washington,NOR,25,,8,0,1,1,6,0,-5,-5,11,11,0,,0,0
388,Justin Watson,TAM,24,,7,0,1,1,13,1,13,13,0,0,0,,0,0
389,DeAndrew White,CAR,28,,1,0,1,1,8,,5,5,3,3,0,,0,0
