Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
261,Dante Pettis,SFO,24,wr,11,4,24,11,109,7,86,7.8,23,2.1,1,11,3,12.5
262,Ito Smith,ATL,24,,7,0,14,11,87,2,15,1.4,72,6.5,2,5.5,0,0
263,JJ Arcega-Whiteside,PHI,23,wr,15,5,22,10,169,7,153,15.3,16,1.6,0,,1,4.5
264,Vernon Davis,WAS,35,te,4,1,19,10,123,4,33,3.3,90,9,2,5,1,5.3
265,Frank Gore,BUF,36,rb,15,7,12,10,84,4,14,1.4,70,7,0,,1,8.3
266,Brian Hill,ATL,24,rb,11,2,14,10,69,4,15,1.5,54,5.4,2,5,1,7.1
267,Mack Hollins,2TM,26,,15,3,23,10,125,7,92,9.2,33,3.3,0,,1,4.3
268,Jordan Howard,PHI,25,rb,9,4,14,10,69,3,0,0,69,6.9,1,10,1,7.1
269,Carlos Hyde,HOU,29,RB,15,13,16,10,42,2,-9,-0.9,51,5.1,2,5,1,6.3
270,Kerryon Johnson,DET,22,rb,7,6,15,10,127,7,11,1.1,116,11.6,2,5,2,13.3
271,Alexander Mattison,MIN,21,,13,0,12,10,82,3,8,0.8,74,7.4,0,,0,0
272,C.J. Prosise,SEA,25,,9,0,12,10,76,3,10,1,66,6.6,0,,0,0
273,Damion Ratley,CLE,24,wr,12,3,21,10,136,9,89,8.9,47,4.7,1,10,0,0
274,T.J. Yeldon,BUF,26,,5,0,11,10,100,5,18,1.8,82,8.2,1,10,0,0
275,Ryquell Armstead,JAX,23,,15,0,15,9,92,5,21,2.3,71,7.9,0,,0,0
276,Brandon Bolden,NWE,29,rb,14,2,11,9,111,6,52,5.8,59,6.6,1,9,1,9.1
277,Deon Cain,2TM,23,,12,6,20,9,124,7,106,11.8,18,2,0,,1,5
278,Jaeden Graham,ATL,24,,15,0,10,9,149,7,76,8.4,73,8.1,1,9,0,0
279,Virgil Green,LAC,31,te,14,4,12,9,78,4,39,4.3,39,4.3,1,9,0,0
280,N'Keal Harry,NWE,22,wr,6,4,17,9,76,6,42,4.7,34,3.8,1,9,1,5.9
281,Andy Isabella,ARI,23,wr,14,1,13,9,189,4,49,5.4,140,15.6,2,4.5,0,0
282,DeSean Jackson,PHI,33,wr,3,3,10,9,159,6,144,16,15,1.7,1,9,1,10
283,Justin Jackson,LAC,24,,6,0,11,9,22,0,-16,-1.8,38,4.2,1,9,0,0
284,Kalif Raymond,TEN,25,wr,8,1,12,9,170,6,156,17.3,14,1.6,0,,0,0
285,Adam Shaheen,CHI,25,te,8,2,13,9,74,3,36,4,38,4.2,1,9,0,0
286,Wendell Smallwood,WAS,25,,14,0,13,9,64,4,14,1.6,50,5.6,0,,1,7.7
287,Laquon Treadwell,MIN,24,,12,0,14,9,184,8,127,14.1,57,6.3,1,9,1,7.1
288,Damion Willis,CIN,22,wr,10,2,16,9,82,3,57,6.3,25,2.8,1,9,3,18.8
289,Antonio Callaway,CLE,22,wr,4,2,15,8,89,3,45,5.6,44,5.5,0,,2,13.3
290,Trevor Davis,3TM,26,,13,4,11,8,111,4,46,5.8,65,8.1,1,8,0,0
291,Jesper Horsted,CHI,22,te,5,1,10,8,87,4,57,7.1,30,3.8,1,8,0,0
292,Rashaad Penny,SEA,23,,10,0,11,8,83,3,-2,-0.3,85,10.6,0,,0,0
293,Patrick Ricard*,BAL,25,fb,15,7,11,8,47,3,-5,-0.6,52,6.5,1,8,1,9.1
294,Ryan Switzer,PIT,25,,9,0,11,8,27,2,10,1.3,17,2.1,0,,0,0
295,Darwin Thompson,KAN,23,,11,0,9,8,47,2,-12,-1.5,59,7.4,0,,1,11.1
296,Robert Tonyan,GNB,25,te,10,1,12,8,91,4,66,8.3,25,3.1,0,,0,0
297,Luke Willson,SEA,29,te,8,7,10,8,79,5,41,5.1,38,4.8,1,8,0,0
298,Mo Alie-Cox,IND,26,te,15,2,10,7,78,4,30,4.3,48,6.9,0,,0,0
299,Andrew Beck,DEN,23,fb,15,5,10,7,82,5,19,2.7,63,9,0,,1,10
300,Blake Bell,KAN,28,te,14,7,13,7,66,3,57,8.1,9,1.3,1,7,2,15.4
301,Tyler Conklin,MIN,24,te,14,1,9,7,49,2,31,4.4,18,2.6,0,,0,0
302,Mike Davis,2TM,26,,11,1,8,7,22,1,-5,-0.7,27,3.9,0,,0,0
303,Myles Gaskin,MIA,22,,7,0,12,7,51,2,5,0.7,46,6.6,0,,2,16.7
304,Derrius Guice,WAS,22,rb,5,1,9,7,79,2,-7,-1,86,12.3,0,,1,11.1
305,Marvin Hall,DET,26,,9,0,11,7,261,7,225,32.1,36,5.1,0,,0,0
306,Justice Hill,BAL,22,,15,0,13,7,60,4,-5,-0.7,65,9.3,0,,0,0
307,J.P. Holtz,2TM,26,,14,6,8,7,91,4,12,1.7,79,11.3,1,7,1,12.5
308,Bilal Powell,NYJ,31,rb,12,1,12,7,33,0,-12,-1.7,45,6.4,1,7,3,25
309,Luke Stocker,ATL,31,TE,14,9,13,7,43,1,13,1.9,30,4.3,0,,2,15.4
310,Danny Vitale,GNB,26,fb,15,4,12,7,97,3,41,5.9,56,8,0,,1,8.3
311,Jordan Wilkins,IND,25,rb,14,1,11,7,43,1,11,1.6,32,4.6,1,7,1,9.1
312,Kenjon Barner,ATL,29,,13,0,8,6,22,1,-5,-0.8,27,4.5,0,,0,0
313,Travis Benjamin,LAC,30,wr,5,2,16,6,30,3,11,1.8,19,3.2,1,6,2,12.5
314,Ben Braunecker,CHI,25,te,11,3,11,6,59,5,34,5.7,25,4.2,0,,1,9.1
315,Trey Edmunds,PIT,25,,10,0,7,6,48,2,6,1,42,7,0,,0,0
316,Gus Edwards,BAL,24,,15,0,6,6,43,2,5,0.8,38,6.3,0,,0,0
317,Deonte Harris*,NOR,22,wr,13,1,6,6,24,2,-13,-2.2,37,6.2,1,6,0,0
318,Chris Hogan,CAR,32,,6,0,11,6,53,2,29,4.8,24,4,0,,0,0
319,Travis Homer,SEA,21,,15,0,8,6,26,0,-2,-0.3,28,4.7,0,,0,0
320,Alec Ingold,OAK,23,fb,15,4,6,6,44,4,6,1,38,6.3,0,,0,0
321,Ryan Izzo,NWE,24,te,6,4,9,6,114,4,64,10.7,50,8.3,0,,0,0
322,Richie James,SFO,24,wr,15,1,10,6,165,5,62,10.3,103,17.2,0,,0,0
323,D'Ernest Johnson,CLE,23,,15,0,7,6,71,1,24,4,47,7.8,1,6,0,0
324,Zach Line,NOR,29,fb,12,2,10,6,36,1,-9,-1.5,45,7.5,0,,0,0
325,Andre Patton,LAC,25,wr,12,4,14,6,56,4,28,4.7,28,4.7,0,,0,0
326,Durham Smythe,MIA,24,TE,15,13,11,6,57,2,51,8.5,6,1,0,,0,0
327,Diontae Spencer,DEN,27,wr,15,1,8,6,31,1,-2,-0.3,33,5.5,0,,1,12.5
328,Darren Sproles,PHI,36,rb,6,1,10,6,24,1,-1,-0.2,25,4.2,0,,3,30
329,Duke Williams,BUF,26,wr,3,2,7,6,58,4,42,7,16,2.7,0,,0,0
330,Braxton Berrios,NYJ,24,,15,0,11,5,104,2,25,5,79,15.8,0,,1,9.1
331,Stephen Carlson,CLE,23,te,8,5,7,5,51,2,30,6,21,4.2,1,5,0,0
332,DeAndre Carter,HOU,26,wr,15,2,7,5,97,3,64,12.8,33,6.6,0,,0,0
333,Patrick DiMarco,BUF,30,fb,15,4,7,5,41,1,10,2,31,6.2,0,,1,14.3
334,Troy Fumagalli,DEN,24,te,10,5,7,5,29,1,22,4.4,7,1.4,0,,0,0
335,Andy Janovich,DEN,26,fb,7,3,5,5,42,1,9,1.8,33,6.6,0,,0,0
336,Tyler Kroft,BUF,27,te,10,2,10,5,66,5,45,9,21,4.2,0,,0,0
337,David Njoku,CLE,23,te,3,1,10,5,41,3,22,4.4,19,3.8,0,,2,20
338,Joshua Perkins,PHI,26,,4,0,7,5,37,3,27,5.4,10,2,0,,0,0
339,Drew Sample,CIN,23,te,9,2,6,5,30,1,14,2.8,16,3.2,0,,0,0
340,Devin Smith,DAL,27,wr,4,2,9,5,113,4,81,16.2,32,6.4,1,5,0,0
341,Spencer Ware,KAN,28,rb,3,1,7,5,22,1,7,1.4,15,3,0,,0,0
342,Jonathan Williams,IND,25,rb,8,1,5,5,59,3,-5,-1,64,12.8,0,,0,0
343,Cedrick Wilson,DAL,24,,6,0,8,5,46,2,35,7,11,2.2,0,,0,0
344,Dan Arnold,2TM,24,,4,0,8,4,51,3,41,10.3,10,2.5,0,,0,0
345,Nick Bawden,DET,23,fb,10,2,6,4,17,1,-3,-0.8,20,5,0,,0,0
346,Reggie Bonnafon,CAR,23,,15,0,7,4,18,0,-1,-0.3,19,4.8,0,,1,14.3
347,Devontae Booker,DEN,27,,15,0,7,4,40,1,8,2,32,8,0,,1,14.3
348,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
349,Daniel Brown,NYJ,27,te,15,4,7,4,40,3,23,5.8,17,4.3,0,,0,0
350,Tra Carson,2TM,27,,3,1,4,4,18,0,4,1,14,3.5,0,,0,0
351,Michael Crabtree,ARI,32,wr,2,1,5,4,22,,17,4.3,5,1.3,0,,0,0
352,Ryan Grant,OAK,29,wr,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
353,Darrell Henderson,LAR,22,,13,0,6,4,37,1,0,0,37,9.3,0,,1,16.7
354,Hale Hentges,WAS,23,te,10,4,7,4,41,3,24,6,17,4.3,0,,1,14.3
355,Rashard Higgins,CLE,25,wr,10,1,11,4,55,3,39,9.8,16,4,0,,1,9.1
356,Tevin Jones,PIT,27,,5,0,10,4,61,1,54,13.5,7,1.8,0,,2,20
357,Jordan Matthews,2TM,27,,3,1,12,4,33,1,26,6.5,7,1.8,0,,0,0
358,Donte Moncrief,2TM,26,,8,2,15,4,18,1,15,3.8,3,0.8,0,,4,26.7
359,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
360,MyCole Pruitt,TEN,27,TE,15,10,6,4,77,2,22,5.5,55,13.8,0,,0,0
361,Trent Sherfield,ARI,23,wr,15,1,13,4,80,4,70,17.5,10,2.5,0,,1,7.7
362,Lee Smith,BUF,32,te,15,5,5,4,31,2,22,5.5,9,2.3,0,,1,20
363,Ross Travis,IND,26,te,3,1,6,4,51,1,20,5,31,7.8,0,,0,0
364,Clive Walford,MIA,28,te,7,3,8,4,57,4,30,7.5,27,6.8,0,,3,37.5
365,Khari Blasingame,TEN,23,fb/rb,5,2,4,3,47,2,21,7,26,8.7,0,,1,25
366,Cody Core,NYG,25,,15,0,5,3,28,2,25,8.3,3,1,0,,0,0
367,Geremy Davis,LAC,27,wr,7,1,3,3,38,1,36,12,2,0.7,0,,0,0
368,Robert Foster,BUF,25,wr,12,1,14,3,64,3,32,10.7,32,10.7,0,,0,0
369,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
370,Jon Hilliman,NYG,24,rb,3,1,4,3,1,0,-9,-3,10,3.3,0,,0,0
371,KhaDarel Hodge,CLE,24,wr,15,1,8,3,57,2,50,16.7,7,2.3,0,,1,12.5
372,Johnny Holton,PIT,28,wr,15,3,15,3,21,1,11,3.7,10,3.3,0,,0,0
373,T.J. Jones,NYG,27,,3,0,4,3,38,2,15,5,23,7.7,0,,0,0
374,Lance Kendricks,LAC,31,te,11,1,7,3,50,3,43,14.3,7,2.3,0,,0,0
375,Marqise Lee,JAX,28,wr,6,1,4,3,18,2,17,5.7,1,0.3,0,,0,0
376,Chris Moore,BAL,26,wr,13,1,5,3,21,,11,3.7,10,3.3,0,,0,0
377,Stanley Morgan,CIN,23,,11,0,10,3,18,,8,2.7,10,3.3,0,,0,0
378,Johnny Mundt,LAR,25,te,12,2,6,3,24,1,16,5.3,8,2.7,0,,1,16.7
379,Josh Oliver,JAX,22,te,4,1,6,3,15,,10,3.3,5,1.7,0,,1,16.7
380,Riley Ridley,CHI,23,,4,0,3,3,15,1,15,5,0,0,0,,0,0
381,Andre Roberts,BUF,31,,13,0,7,3,20,1,15,5,5,1.7,0,,1,14.3
382,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
383,Benny Snell,PIT,21,rb,12,1,4,3,23,0,1,0.3,22,7.3,0,,0,0
384,Tommy Sweeney,BUF,24,te,5,1,8,3,38,1,26,8.7,12,4,0,,1,12.5
385,Derek Watt,LAC,27,fb,15,2,5,3,32,1,4,1.3,28,9.3,0,,1,20
386,Bobo Wilson,TAM,24,wr,6,1,11,3,35,2,32,10.7,3,1,0,,1,9.1
387,Jeff Wilson,SFO,24,,10,0,5,3,34,1,13,4.3,21,7,0,,1,20
388,Deon Yelder,KAN,24,te,9,1,4,3,50,2,18,6,32,10.7,0,,0,0
389,Alex Armah,CAR,25,fb,15,1,2,2,6,0,-1,-0.5,7,3.5,0,,0,0
390,Marcell Ateman,OAK,25,,10,0,3,2,70,2,66,33,4,2,0,,0,0
391,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
392,Josh Bellamy,NYJ,30,,7,0,3,2,20,1,10,5,10,5,0,,1,33.3
393,Nick Bellore,SEA,30,fb,13,1,2,2,23,2,2,1,21,10.5,0,,0,0
394,C.J. Board,JAX,26,,3,0,4,2,31,1,25,12.5,6,3,0,,0,0
395,Fred Brown,DEN,26,wr,12,1,3,2,21,1,21,10.5,0,0,0,,1,33.3
396,Pharaoh Brown,CLE,25,te,9,6,3,2,27,1,13,6.5,14,7,1,2,0,0
397,Cethan Carter,CIN,24,,14,0,2,2,13,2,8,4,5,2.5,0,,0,0
398,Robert Davis,2TM,24,,5,2,3,2,17,2,15,7.5,2,1,0,,0,0
399,Ashton Dulin,IND,22,,12,0,2,2,17,,-6,-3,23,11.5,0,,0,0
400,Wes Hills,DET,24,rb,1,1,2,2,1,0,-2,-1,3,1.5,0,,0,0
401,Cody Hollister,TEN,26,,5,0,2,2,13,,10,5,3,1.5,0,,0,0
402,Tanner Hudson,TAM,25,te,8,1,4,2,26,1,24,12,2,1,0,,1,25
403,Ishmael Hyman,TAM,24,wr,2,1,4,2,34,2,33,16.5,1,0.5,0,,1,25
404,Darius Jennings,TEN,27,,7,0,5,2,17,2,3,1.5,14,7,0,,0,0
405,T.J. Logan,TAM,25,,12,0,3,2,13,1,4,2,9,4.5,0,,0,0
406,Jason Moore,LAC,24,,9,0,4,2,43,2,37,18.5,6,3,0,,0,0
407,Isaac Nauta,DET,22,,5,0,3,2,13,1,5,2.5,8,4,0,,1,33.3
408,Roosevelt Nix,PIT,27,,3,0,3,2,4,,-5,-2.5,9,4.5,0,,0,0
409,Gunner Olszewski,NWE,23,,8,0,4,2,34,1,18,9,16,8,0,,0,0
410,Elijhaa Penny,NYG,26,rb,15,1,4,2,9,0,-13,-6.5,22,11,0,,0,0
411,Troymaine Pope,LAC,26,,13,0,3,2,14,1,3,1.5,11,5.5,0,,1,33.3
412,Da'Mari Scott,NYG,24,wr,4,1,3,2,22,2,8,4,14,7,0,,1,33.3
413,Anthony Sherman,KAN,31,,15,0,3,2,22,2,-1,-0.5,23,11.5,0,,1,33.3
414,Scott Simonson,NYG,27,te,5,1,2,2,11,1,8,4,3,1.5,0,,0,0
415,Mike Thomas,LAR,25,,15,0,5,2,14,1,4,2,10,5,0,,1,20
416,Levine Toilolo,SFO,28,,12,0,2,2,10,,-3,-1.5,13,6.5,1,2,0,0
417,Michael Walker,JAX,23,,7,0,3,2,15,1,8,4,7,3.5,0,,0,0
418,Trevon Wesco,NYJ,24,te,15,1,2,2,47,2,7,3.5,40,20,0,,0,0
419,DeAndrew White,CAR,28,,9,0,4,2,20,1,15,7.5,5,2.5,0,,0,0
420,Zach Zenner,3TM,28,,5,0,3,2,19,2,0,0,19,9.5,0,,1,33.3
421,Brandon Zylstra,CAR,26,,7,0,4,2,10,1,9,4.5,1,0.5,0,,0,0
422,Antony Auclair,TAM,26,te,8,5,3,1,11,1,3,3,8,8,0,,0,0
423,Mike Boone,MIN,24,rb,15,1,1,1,5,0,-7,-7,12,12,0,,0,0
424,Garrett Bradbury,MIN,24,C,15,15,1,1,-4,,0,0,-4,-4,0,,0,0
425,Jacoby Brissett,IND,27,QB,14,14,1,1,2,0,0,0,2,2,0,,0,0
426,Malcolm Brown,LAR,26,rb,13,1,5,1,10,0,6,6,4,4,0,,1,20
427,Ventell Bryant,DAL,23,,11,0,1,1,15,1,15,15,0,0,0,,0,0
428,Kevin Byard,TEN,26,FS/s,15,15,1,1,11,1,3,3,8,8,0,,0,0
429,Austin Carr,NOR,26,wr,6,3,4,1,9,1,9,9,0,0,0,,1,25
430,Sean Culkin,LAC,26,te,4,2,2,1,12,1,12,12,0,0,0,,1,50
431,Andy Dalton,CIN,32,QB,12,12,1,1,-4,0,-8,-8,4,4,0,,0,0
432,Darrell Daniels,ARI,25,,11,0,3,1,4,1,4,4,0,0,0,,0,0
433,Cody Davis,JAX,30,,15,0,1,1,7,1,2,2,5,5,0,,0,0
434,Dion Dawkins,BUF,25,T,15,15,1,1,1,1,1,1,0,0,0,,0,0
435,Michael Deiter,MIA,23,G,15,14,1,1,0,,0,0,0,0,0,,0,0
436,Jeff Driskel,DET,26,qb,3,3,1,1,6,0,-3,-3,9,9,0,,0,0
437,Quincy Enunwa,NYJ,27,wr,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
438,Tyler Ervin,2TM,26,,9,0,1,1,6,,-4,-4,10,10,0,,0,0
439,Rico Gafford,OAK,23,wr,3,1,1,1,49,1,34,34,15,15,0,,0,0
440,Zach Gentry,PIT,23,,4,0,1,1,4,1,2,2,2,2,1,1,0,0
441,Xavier Grimble,PIT,27,te,3,1,3,1,3,,1,1,2,2,0,,1,33.3
442,Dwayne Harris,OAK,32,,3,0,1,1,7,,0,0,7,7,0,,0,0
443,Chris Herndon,NYJ,23,,1,0,2,1,7,,2,2,5,5,0,,0,0
444,Krishawn Hogan,NOR,24,,8,0,1,1,4,,2,2,2,2,0,,0,0
445,Jakob Johnson,NWE,25,fb,4,3,2,1,5,,4,4,1,1,0,,0,0
446,Dennis Kelly,TEN,29,t,14,4,1,1,1,1,1,1,0,0,0,,0,0
447,Ben Koyack,JAX,26,te,10,5,3,1,9,,6,6,3,3,0,,1,33.3
448,Chris Lacy,DET,23,wr,6,1,3,1,48,1,44,44,4,4,0,,0,0
449,Chris Manhertz,CAR,27,te,14,5,1,1,11,1,2,2,9,9,0,,0,0
450,Codey McElroy,TAM,27,,1,0,1,1,30,1,30,30,0,0,0,,0,0
451,Kaleb McGary,ATL,24,T,15,15,1,1,-3,,-3,-3,0,0,0,,0,0
452,Qadree Ollison,ATL,23,,7,0,2,1,7,1,4,4,3,3,0,,1,50
453,Paul Perkins,DET,25,,4,0,1,1,9,0,-1,-1,10,10,0,,0,0
454,David Quessenberry,TEN,29,,4,0,1,1,1,1,1,1,0,0,0,,0,0
455,Jason Sanders,MIA,24,K,15,0,1,1,1,1,1,1,0,0,0,,0,0
456,Eric Saubert,CHI,25,,1,0,2,1,11,,4,4,7,7,0,,1,50
457,Bo Scarbrough,DET,23,rb,5,5,4,1,5,0,-3,-3,8,8,0,,0,0
458,Dalton Schultz,DAL,23,,15,0,2,1,6,,5,5,1,1,0,,0,0
459,Nick Scott,LAR,24,,15,0,1,1,23,1,3,3,20,20,0,,0,0
460,Darrius Shepherd,GNB,24,,6,0,2,1,1,,-2,-2,3,3,0,,0,0
461,Cam Sims,WAS,23,,6,0,1,1,15,1,14,14,1,1,0,,0,0
462,Jeff Smith,NYJ,22,,1,0,2,1,12,1,12,12,0,0,0,,0,0
463,Keith Smith,ATL,27,fb,15,5,3,1,13,1,0,0,13,13,0,,0,0
464,Wyatt Teller,CLE,25,G,14,8,1,1,-5,,-5,-5,0,0,0,,0,0
465,De'Anthony Thomas,2TM,26,,13,0,2,1,6,0,3,3,3,3,0,,1,50
466,Eric Tomlinson,3TM,27,,7,3,1,1,1,,0,0,1,1,0,,0,0
467,Vita Vea,TAM,24,DL/dt,15,15,1,1,1,1,1,1,0,0,0,,0,0
468,Dwayne Washington,NOR,25,,15,0,1,1,6,0,-5,-5,11,11,0,,0,0
469,Deshaun Watson*,HOU,24,QB,15,15,1,1,6,1,0,0,6,6,0,,0,0
470,Kerrith Whyte,PIT,23,,5,0,1,1,9,1,-2,-2,11,11,0,,0,0
471,Christian Wilkins,MIA,24,DT,15,13,1,1,1,1,0,0,1,1,0,,0,0
472,Olamide Zaccheaus,ATL,22,,9,0,3,1,93,1,40,40,53,53,1,1,0,0
