Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
272,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
273,Blake Bell,KAN,28,TE,4,2,3,2,8,,6,3,2,1,0,,0,0
274,Josh Bellamy,NYJ,30,,3,0,3,2,20,1,10,5,10,5,0,,1,33.3
275,Braxton Berrios,NYJ,24,,3,0,6,2,29,1,9,4.5,20,10,0,,0,0
276,Brandon Bolden,NWE,29,rb,3,1,3,2,21,2,9,4.5,12,6,0,,0,0
277,Ben Braunecker,CHI,25,,4,0,3,2,24,2,8,4,16,8,0,,0,0
278,Tevin Coleman,SFO,26,rb,1,1,3,2,33,1,1,0.5,32,16,0,,0,0
279,Geremy Davis,LAC,27,,3,0,2,2,25,,23,11.5,2,1,0,,0,0
280,Isaiah Ford,MIA,23,,1,0,3,2,9,1,3,1.5,6,3,0,,0,0
281,Virgil Green,LAC,31,TE,3,2,3,2,13,1,4,2,9,4.5,0,,0,0
282,Marvin Hall,DET,26,,2,0,3,2,47,2,33,16.5,14,7,0,,0,0
283,Demetrius Harris,CLE,28,te,4,1,4,2,6,1,6,3,0,0,0,,1,25
284,Rashard Higgins,CLE,25,wr,1,1,3,2,46,2,37,18.5,9,4.5,0,,0,0
285,Tyreek Hill,KAN,25,wr,1,1,2,2,16,1,16,8,0,0,0,,0,0
286,Ryan Izzo,NWE,24,TE,4,3,3,2,44,1,9,4.5,35,17.5,0,,0,0
287,Darius Jennings,TEN,27,,4,0,4,2,17,2,3,1.5,14,7,0,,0,0
288,Matt LaCosse,NWE,27,te,2,1,2,2,33,2,22,11,11,5.5,0,,0,0
289,David Moore,SEA,24,,2,0,4,2,38,1,33,16.5,5,2.5,0,,0,0
290,Andre Patton,LAC,25,,2,0,4,2,22,2,12,6,10,5,0,,0,0
291,Troymaine Pope,LAC,26,,3,0,2,2,14,1,3,1.5,11,5.5,0,,0,0
292,Byron Pringle,KAN,26,,4,0,2,2,20,1,13,6.5,7,3.5,1,2,0,0
293,Patrick Ricard,BAL,25,fb,4,1,2,2,4,1,0,0,4,2,0,,0,0
294,Drew Sample,CIN,23,,4,0,3,2,25,1,13,6.5,12,6,0,,0,0
295,Derek Watt,LAC,27,,4,0,3,2,24,1,3,1.5,21,10.5,0,,1,33.3
296,Jordan Wilkins,IND,25,,4,0,2,2,15,1,3,1.5,12,6,0,,0,0
297,Luke Willson,SEA,29,,1,0,2,2,26,1,23,11.5,3,1.5,0,,0,0
298,Albert Wilson,MIA,27,,1,0,4,2,13,1,5,2.5,8,4,0,,1,25
299,Deon Yelder,KAN,24,,2,0,2,2,43,2,17,8.5,26,13,0,,0,0
300,Alex Armah,CAR,25,,4,0,1,1,2,0,-4,-4,6,6,0,,0,0
301,Ryquell Armstead,JAX,23,,4,0,2,1,7,1,0,0,7,7,0,,0,0
302,Kenjon Barner,ATL,29,,3,0,1,1,4,,4,4,0,0,0,,0,0
303,Malcolm Brown,LAR,26,,4,0,3,1,10,0,6,6,4,4,0,,1,33.3
304,Pharaoh Brown,CLE,25,TE,4,2,2,1,18,,7,7,11,11,0,,0,0
305,DeAndre Carter,HOU,26,wr,4,1,1,1,-1,,-4,-4,3,3,0,,0,0
306,Keelan Cole,JAX,26,,4,0,1,1,19,1,19,19,0,0,0,,0,0
307,Sean Culkin,LAC,26,TE,4,2,2,1,12,1,12,12,0,0,0,,1,50
308,Robert Davis,WAS,24,wr,3,1,2,1,11,1,11,11,0,0,0,,0,0
309,Trevor Davis,2TM,26,,3,1,1,1,28,1,18,18,10,10,0,,0,0
310,Keelan Doss,OAK,23,,3,0,1,1,14,1,5,5,9,9,0,,0,0
311,Quincy Enunwa,NYJ,27,wr,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
312,Troy Fumagalli,DEN,24,te,3,1,1,1,7,,5,5,2,2,0,,0,0
313,Russell Gage,ATL,23,,4,0,3,1,13,1,13,13,0,0,0,,0,0
314,Xavier Grimble,PIT,27,te,3,1,3,1,3,,1,1,2,2,0,,1,33.3
315,Deonte Harris,NOR,22,,4,0,1,1,-7,0,-4,-4,-3,-3,1,1,0,0
316,Dwayne Harris,OAK,32,,2,0,1,1,7,,0,0,7,7,0,,0,0
317,J.P. Holtz,2TM,26,,3,0,1,1,7,,1,1,6,6,0,,0,0
318,Jake Kumerow,GNB,27,,2,0,1,1,12,,6,6,6,6,0,,0,0
319,Marqise Lee,JAX,28,wr,3,1,1,1,5,1,5,5,0,0,0,,0,0
320,Zach Line,NOR,29,fb,4,1,2,1,3,,1,1,2,2,0,,0,0
321,Alexander Mattison,MIN,21,,4,0,1,1,8,0,6,6,2,2,0,,0,0
322,Rashaad Penny,SEA,23,,2,0,1,1,3,0,-5,-5,8,8,0,,0,0
323,David Quessenberry,TEN,29,,4,0,1,1,1,1,1,1,0,0,0,,0,0
324,Josh Reynolds,LAR,24,,4,0,7,1,22,1,19,19,3,3,1,1,2,28.6
325,Andre Roberts,BUF,31,,2,0,1,1,6,,5,5,1,1,0,,0,0
326,Trent Sherfield,ARI,23,,4,0,4,1,15,1,14,14,1,1,0,,1,25
327,Anthony Sherman,KAN,31,,4,0,1,1,15,1,-4,-4,19,19,0,,0,0
328,Lee Smith,BUF,32,TE,4,3,2,1,8,1,6,6,2,2,0,,1,50
329,Durham Smythe,MIA,24,TE,4,3,2,1,24,1,24,24,0,0,0,,0,0
330,Diontae Spencer,DEN,27,,4,0,1,1,8,,0,0,8,8,0,,0,0
331,De'Anthony Thomas,KAN,26,,3,0,1,1,6,,3,3,3,3,0,,0,0
332,Demaryius Thomas,NYJ,32,wr,1,1,2,1,-1,,-3,-3,2,2,0,,0,0
333,Darwin Thompson,KAN,23,,4,0,1,1,3,0,0,0,3,3,0,,0,0
334,Justin Watson,TAM,24,,4,0,1,1,13,1,13,13,0,0,0,,0,0
335,Bobo Wilson,TAM,24,,4,0,6,1,14,1,12,12,2,2,0,,0,0
