Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
268,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
269,David Njoku,CLE,23,te,2,1,7,4,37,3,18,4.5,19,4.8,0,,2,28.6
270,Nick O'Leary,MIA,27,te,5,2,4,4,37,2,19,4.8,18,4.5,0,,0,0
271,Tony Pollard,DAL,22,,6,0,4,4,28,1,1,0.3,27,6.8,0,,0,0
272,Robert Tonyan,GNB,25,te,5,1,6,4,66,3,51,12.8,15,3.8,0,,0,0
273,Danny Vitale,GNB,26,FB,6,3,5,4,51,1,26,6.5,25,6.3,0,,0,0
274,Duke Williams,BUF,26,wr,1,1,4,4,29,3,19,4.8,10,2.5,0,,0,0
275,Kalen Ballage,MIA,24,rb,5,2,10,3,29,2,-5,-1.7,34,11.3,0,,3,30
276,Nick Bawden,DET,23,fb,5,1,5,3,14,1,-1,-0.3,15,5,0,,0,0
277,Cody Core,NYG,25,,6,0,5,3,28,2,25,8.3,3,1,0,,0,0
278,Geremy Davis,LAC,27,,5,0,3,3,38,1,36,12,2,0.7,0,,0,0
279,Patrick DiMarco,BUF,30,fb,5,2,3,3,12,,10,3.3,2,0.7,0,,0,0
280,Keelan Doss,OAK,23,wr,4,1,3,3,25,1,12,4,13,4.3,0,,0,0
281,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
282,Russell Gage,ATL,23,,6,0,6,3,31,2,31,10.3,0,0,0,,0,0
283,Derrius Guice,WAS,22,rb,1,1,3,3,20,1,-1,-0.3,21,7,0,,0,0
284,Marvin Hall,DET,26,,3,0,4,3,105,3,78,26,27,9,0,,0,0
285,Demetrius Harris,CLE,28,te,6,1,6,3,6,1,1,0.3,5,1.7,0,,1,16.7
286,Justice Hill,BAL,22,,6,0,7,3,19,1,-1,-0.3,20,6.7,0,,0,0
287,Jon Hilliman,NYG,24,rb,3,1,4,3,1,0,-9,-3,10,3.3,0,,0,0
288,Chris Hogan,CAR,32,,4,0,5,3,24,1,17,5.7,7,2.3,0,,0,0
289,T.J. Jones,NYG,27,,3,0,4,3,38,2,15,5,23,7.7,0,,0,0
290,Lance Kendricks,LAC,31,te,4,1,6,3,50,3,43,14.3,7,2.3,0,,0,0
291,Matt LaCosse,NWE,27,TE,4,3,6,3,55,3,31,10.3,24,8,0,,1,16.7
292,Scott Miller,TAM,22,,4,0,10,3,39,1,38,12.7,1,0.3,0,,0,0
293,Cordarrelle Patterson,CHI,28,WR,5,3,5,3,12,0,0,0,12,4,0,,0,0
294,Rashaad Penny,SEA,23,,3,0,3,3,34,1,21,7,13,4.3,0,,0,0
295,Breshad Perriman,TAM,26,,4,0,12,3,16,3,16,5.3,0,0,0,,1,8.3
296,Patrick Ricard,BAL,25,fb,6,2,3,3,10,1,0,0,10,3.3,0,,0,0
297,Drew Sample,CIN,23,te,6,1,4,3,24,1,11,3.7,13,4.3,0,,0,0
298,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
299,Trent Sherfield,ARI,23,wr,6,1,8,3,76,3,66,22,10,3.3,0,,1,12.5
300,Wendell Smallwood,WAS,25,,6,0,3,3,23,1,9,3,14,4.7,0,,0,0
301,Tommy Sweeney,BUF,24,te,5,1,8,3,38,1,26,8.7,12,4,0,,1,12.5
302,Derek Watt,LAC,27,,6,0,4,3,32,1,4,1.3,28,9.3,0,,1,25
303,Bobo Wilson,TAM,24,wr,6,1,11,3,35,2,32,10.7,3,1,0,,1,9.1
304,Ameer Abdullah,MIN,26,,6,0,4,2,14,1,-4,-2,18,9,0,,0,0
305,JJ Arcega-Whiteside,PHI,23,wr,6,1,7,2,14,,9,4.5,5,2.5,0,,1,14.3
306,Alex Armah,CAR,25,,6,0,2,2,6,0,-1,-0.5,7,3.5,0,,0,0
307,Ryquell Armstead,JAX,23,,6,0,3,2,14,1,7,3.5,7,3.5,0,,0,0
308,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
309,Blake Bell,KAN,28,TE,6,4,4,2,8,,6,3,2,1,0,,0,0
310,Josh Bellamy,NYJ,30,,5,0,3,2,20,1,10,5,10,5,0,,1,33.3
311,Braxton Berrios,NYJ,24,,5,0,6,2,29,1,9,4.5,20,10,0,,0,0
312,Ben Braunecker,CHI,25,,5,0,3,2,24,2,8,4,16,8,0,,0,0
313,Pharaoh Brown,CLE,25,TE,6,4,3,2,27,1,13,6.5,14,7,1,2,0,0
314,Antonio Callaway,CLE,22,wr,2,1,7,2,22,2,18,9,4,2,0,,2,28.6
315,Ross Dwelley,SFO,24,te,5,1,2,2,-3,,-4,-2,1,0.5,0,,0,0
316,Isaiah Ford,MIA,23,,2,0,4,2,9,1,3,1.5,6,3,0,,0,0
317,Rashard Higgins,CLE,25,wr,1,1,3,2,46,2,37,18.5,9,4.5,0,,0,0
318,J.P. Holtz,2TM,26,,4,0,3,2,23,1,0,0,23,11.5,0,,1,33.3
319,Darius Jennings,TEN,27,,6,0,5,2,17,2,3,1.5,14,7,0,,0,0
320,Marqise Lee,JAX,28,wr,5,1,3,2,10,2,9,4.5,1,0.5,0,,0,0
321,Chris Moore,BAL,26,wr,6,1,4,2,18,,12,6,6,3,0,,0,0
322,Jason Moore,LAC,24,,1,0,2,2,43,2,37,18.5,6,3,0,,0,0
323,Gunner Olszewski,NWE,23,,6,0,3,2,34,1,18,9,16,8,0,,0,0
324,Andre Patton,LAC,25,,3,0,4,2,22,2,12,6,10,5,0,,0,0
325,Elijhaa Penny,NYG,26,rb,6,1,3,2,9,,-13,-6.5,22,11,0,,0,0
326,Troymaine Pope,LAC,26,,5,0,2,2,14,1,3,1.5,11,5.5,0,,0,0
327,Josh Reynolds,LAR,24,,6,0,9,2,34,2,31,15.5,3,1.5,1,2,3,33.3
328,Lee Smith,BUF,32,TE,5,3,3,2,16,2,14,7,2,1,0,,1,33.3
329,Jordan Wilkins,IND,25,,5,0,2,2,15,1,3,1.5,12,6,0,,0,0
330,Deon Yelder,KAN,24,,4,0,2,2,43,2,17,8.5,26,13,0,,0,0
331,Kenjon Barner,ATL,29,,4,0,1,1,4,,4,4,0,0,0,,0,0
332,Andrew Beck,DEN,23,fb,6,2,2,1,10,1,7,7,3,3,0,,0,0
333,Nick Bellore,SEA,30,,6,0,1,1,20,1,0,0,20,20,0,,0,0
334,Fred Brown,DEN,26,,3,0,1,1,5,,5,5,0,0,0,,0,0
335,Malcolm Brown,LAR,26,rb,6,1,3,1,10,0,6,6,4,4,0,,1,33.3
336,DeAndre Carter,HOU,26,wr,6,1,1,1,-1,,-4,-4,3,3,0,,0,0
337,Keelan Cole,JAX,26,,6,0,1,1,19,1,19,19,0,0,0,,0,0
338,Sean Culkin,LAC,26,te,4,2,2,1,12,1,12,12,0,0,0,,1,50
339,Robert Davis,WAS,24,wr,3,1,2,1,11,1,11,11,0,0,0,,0,0
340,Seth Devalve,JAX,26,te,6,2,2,1,16,,15,15,1,1,0,,0,0
341,Quincy Enunwa,NYJ,27,wr,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
342,Anthony Firkser,TEN,24,,5,0,1,1,25,1,18,18,7,7,0,,0,0
343,Troy Fumagalli,DEN,24,te,3,1,1,1,7,,5,5,2,2,0,,0,0
344,Jaeden Graham,ATL,24,,6,0,1,1,21,1,9,9,12,12,0,,0,0
345,Xavier Grimble,PIT,27,te,3,1,3,1,3,,1,1,2,2,0,,1,33.3
346,Deonte Harris,NOR,22,,6,0,1,1,-7,0,-4,-4,-3,-3,1,1,0,0
347,Dwayne Harris,OAK,32,,2,0,1,1,7,,0,0,7,7,0,,0,0
348,Darrell Henderson,LAR,22,,4,0,2,1,9,0,1,1,8,8,0,,0,0
349,Andy Janovich,DEN,26,fb,3,1,1,1,8,,4,4,4,4,0,,0,0
350,Jakob Johnson,NWE,25,FB,4,3,2,1,5,,4,4,1,1,0,,0,0
351,Zach Line,NOR,29,fb,6,1,2,1,3,,1,1,2,2,0,,0,0
352,Alexander Mattison,MIN,21,,6,0,1,1,8,0,6,6,2,2,0,,0,0
353,Kaleb McGary,ATL,24,T,6,6,1,1,-3,,-3,-3,0,0,0,,0,0
354,Stanley Morgan,CIN,23,,2,0,2,1,6,,0,0,6,6,0,,0,0
355,David Quessenberry,TEN,29,,4,0,1,1,1,1,1,1,0,0,0,,0,0
356,Andre Roberts,BUF,31,,3,0,1,1,6,,5,5,1,1,0,,0,0
357,Dalton Schultz,DAL,23,,6,0,1,1,6,,5,5,1,1,0,,0,0
358,Darrius Shepherd,GNB,24,,4,0,2,1,1,,-2,-2,3,3,0,,0,0
359,Anthony Sherman,KAN,31,,6,0,2,1,15,1,-4,-4,19,19,0,,1,50
360,Vyncint Smith,NYJ,23,,2,0,1,1,5,0,4,4,1,1,0,,0,0
361,Durham Smythe,MIA,24,TE,5,4,2,1,24,1,24,24,0,0,0,,0,0
362,Benny Snell,PIT,21,,6,0,2,1,14,0,-2,-2,16,16,0,,0,0
363,Diontae Spencer,DEN,27,,6,0,1,1,8,,0,0,8,8,0,,0,0
364,De'Anthony Thomas,KAN,26,,5,0,2,1,6,0,3,3,3,3,0,,1,50
365,Darwin Thompson,KAN,23,,5,0,1,1,3,0,0,0,3,3,0,,0,0
366,Levine Toilolo,SFO,28,,5,0,1,1,8,,-4,-4,12,12,1,1,0,0
367,Laquon Treadwell,MIN,24,,3,0,1,1,15,1,15,15,0,0,0,,0,0
368,Justin Watson,TAM,24,,6,0,1,1,13,1,13,13,0,0,0,,0,0
